perturbation_id,target_gene,PRG4_UP_enrichment,PRG4_DOWN_enrichment,prg4_mimetic_score,is_ARE_gene,is_age_UP,is_age_DOWN
2877_FAM174A_P1P2_ENSG00000174132,FAM174A,0.009174086895569903,0.005251418868755621,0.0039226680268142815,False,False,False
5228_MRPL45_P1P2_ENSG00000278845,MRPL45,0.027960312447572546,0.024044903046279327,0.003915409401293219,False,False,False
3312_GBX2_P1P2_ENSG00000168505,GBX2,0.025975714699686896,0.022072312983867318,0.003903401715819578,False,False,False
3502_GPN1_P1P2_ENSG00000198522,GPN1,-0.05621983971959657,-0.06011312918103757,0.0038932894614409977,False,False,False
6658_PPP1R14B_P1P2_ENSG00000173457,PPP1R14B,0.013224100268255613,0.00933383091790881,0.0038902693503468037,False,False,False
7559_RRN3_P1P2_ENSG00000085721,RRN3,-0.03828078677618284,-0.042147790542248334,0.0038670037660654966,False,False,False
10646_ZNF7_P1P2_ENSG00000147789,ZNF7,-0.019642989387229002,-0.023464598996749072,0.00382160960952007,False,False,False
4091_IL13RA1_P1P2_ENSG00000131724,IL13RA1,0.005491055866693932,0.0016906782917636709,0.003800377574930261,False,False,False
4880_MBLAC2_P1P2_ENSG00000176055,MBLAC2,0.003340734301166632,-0.0004471922522596409,0.003787926553426273,False,False,False
8024_SLC2A11_P1P2_ENSG00000133460,SLC2A11,0.08487150665120122,0.08109566855796349,0.0037758380932377267,False,False,False
10516_ZNF628_P1P2_ENSG00000197483,ZNF628,0.011294219682171962,0.007518439549416564,0.003775780132755398,False,False,False
7975_SLC1A5_P2_ENSG00000105281,SLC1A5,-0.01336561016946746,-0.017139887029285417,0.003774276859817958,False,False,False
7026_RAB3GAP1_P1P2_ENSG00000115839,RAB3GAP1,0.0024413602623531198,-0.0013322272376845112,0.003773587500037631,False,False,False
11012_non-targeting_non-targeting_non-targeting,non-targeting,-0.004701745084378326,-0.008474942892661874,0.0037731978082835484,False,False,False
7462_RPL35A_P1P2_ENSG00000182899,RPL35A,-0.020723181633146896,-0.02449558155989598,0.003772399926749083,False,False,False
6999_R3HDM2_P1P2_ENSG00000179912,R3HDM2,0.02845842729983858,0.024697150852905875,0.0037612764469327035,False,False,False
9119_TMX4_P1P2_ENSG00000125827,TMX4,-0.0332735375384102,-0.036935829813397825,0.0036622922749876274,False,False,False
4483_KSR1_P1P2_ENSG00000141068,KSR1,-0.012460890201052528,-0.01611302459319696,0.003652134392144433,False,False,False
1503_CEP290_P1P2_ENSG00000198707,CEP290,0.006256152732579844,0.002607565028678405,0.003648587703901439,False,False,False
4813_MAP3K6_P1P2_ENSG00000142733,MAP3K6,0.03408360310623669,0.030436487845229003,0.003647115261007687,False,False,False
7413_RORA_ENST00000335670.6_ENSG00000069667,RORA,0.015220647741132467,0.011607190255582565,0.003613457485549901,False,False,False
8379_SPR_P1P2_ENSG00000116096,SPR,0.009302389206002066,0.0056963925910606785,0.003605996614941387,False,False,False
7609_RWDD1_P1P2_ENSG00000111832,RWDD1,-0.011422521992604125,-0.015024994116933857,0.003602472124329731,False,False,False
3828_HMGB1_P2_ENSG00000189403,HMGB1,-0.015630397521752888,-0.019202802954131168,0.0035724054323782797,False,False,False
8499_STAT5B_P1P2_ENSG00000173757,STAT5B,-0.0006696562991795885,-0.00423438135103721,0.003564725051857622,False,False,False
1183_CAPNS1_P1P2_ENSG00000126247,CAPNS1,0.011428182388652498,0.007865797953723025,0.0035623844349294727,False,False,False
2380_DSCR4_P1P2_ENSG00000184029,DSCR4,-0.017275685973176975,-0.02082993620934047,0.0035542502361634934,False,False,False
5692_NKX2-3_P1P2_ENSG00000119919,NKX2-3,0.038964122365812814,0.0354145521303038,0.003549570235509017,False,False,False
2469_ECM1_P1P2_ENSG00000143369,ECM1,-0.005738226494144121,-0.009280903131851172,0.003542676637707051,False,False,False
5572_NDUFS7_P1P2_ENSG00000115286,NDUFS7,0.012294851916963924,0.008762084055345953,0.0035327678616179706,False,False,False
5795_NR2F6_P1P2_ENSG00000160113,NR2F6,-0.013391396418132915,-0.016918192500259464,0.003526796082126549,False,False,False
4074_IGSF3_P1P2_ENSG00000143061,IGSF3,0.01811373905479881,0.01459871943281696,0.003515019621981851,False,False,False
445_ARFGAP1_P1P2_ENSG00000101199,ARFGAP1,-0.011468119627439051,-0.014975235659382845,0.003507116031943794,False,False,False
6973_PYCR2_P1P2_ENSG00000143811,PYCR2,0.02137695737674609,0.01787675590703411,0.0035002014697119825,False,False,False
3919_HOXD10_P2_ENSG00000128710,HOXD10,0.002897965543596947,-0.0005947244942346056,0.0034926900378315527,False,False,False
8358_SPIDR_P1P2_ENSG00000164808,SPIDR,-0.02616848263178237,-0.029654614502688748,0.003486131870906378,False,False,False
2220_DIAPH1_P1P2_ENSG00000131504,DIAPH1,-0.015247377389139116,-0.01870521837861908,0.0034578409894799635,False,False,False
5466_NARF_P1P2_ENSG00000141562,NARF,0.024375080483756324,0.020921846736027466,0.003453233747728858,False,False,False
4756_MAFK_P1P2_ENSG00000198517,MAFK,0.011823466712704539,0.008373207447605049,0.00345025926509949,True,False,False
10074_ZFHX2_P1_ENSG00000136367,ZFHX2,0.0015429296228808003,-0.0019004878388903536,0.003443417461771154,False,False,False
3740_HIRA_P2_ENSG00000100084,HIRA,0.00766527688220353,0.004247692530764271,0.003417584351439259,False,False,False
6303_PHLDB1_P2_ENSG00000019144,PHLDB1,-0.013534478651580525,-0.016929126683606802,0.0033946480320262776,False,False,False
4422_KLF6_P1P2_ENSG00000067082,KLF6,0.01794801523715727,0.014555933497979978,0.003392081739177292,True,False,False
11314_non-targeting_non-targeting_non-targeting,non-targeting,0.02637603048689307,0.022993636780691218,0.0033823937062018514,False,False,False
9729_VIM_P1P2_ENSG00000026025,VIM,0.0006202850669790076,-0.0027349720346376396,0.003355257101616647,True,False,False
6497_PNPLA8_P1P2_ENSG00000135241,PNPLA8,0.005751119618476629,0.0024757209628102237,0.0032753986556664054,False,False,False
10481_ZNF587B_ENST00000594901.1_ENSG00000269343,ZNF587B,0.02723688238593237,0.024012892828364215,0.003223989557568155,False,False,False
6745_PRG2_P1P2_ENSG00000186652,PRG2,0.017682762788996578,0.014477809550296008,0.0032049532387005697,False,False,False
9046_TMEM219_P1P2_ENSG00000149932,TMEM219,0.06093777982600257,0.05774944398093018,0.0031883358450723875,False,False,False
2207_DHX30_P1_ENSG00000132153,DHX30,-0.009371886290819621,-0.012529147918107681,0.00315726162728806,False,False,False
4341_KIAA0100_P1P2_ENSG00000007202,KIAA0100,0.05108648943652177,0.04799393390523867,0.0030925555312830977,False,False,False
453_ARG2_P1P2_ENSG00000081181,ARG2,0.01669046391505381,0.013603550281792897,0.0030869136332609126,False,False,False
3509_GPR160_P1P2_ENSG00000173890,GPR160,0.018125531546566376,0.015044327020823233,0.0030812045257431423,False,False,False
7377_RNF213_P1_ENSG00000173821,RNF213,0.01679392337616204,0.013724301697888491,0.00306962167827355,False,False,False
9026_TMEM184C_P1P2_ENSG00000164168,TMEM184C,0.007880371932045651,0.004812625337038238,0.0030677465950074137,False,False,False
7988_SLC25A19_P1P2_ENSG00000125454,SLC25A19,-0.008993583154912917,-0.012026492416985434,0.0030329092620725168,False,False,False
8982_TMEM106B_P1P2_ENSG00000106460,TMEM106B,-0.008614965552559148,-0.01164300366770552,0.003028038115146372,False,False,False
4076_IKBIP_P1P2_ENSG00000166130,IKBIP,-0.01865855217446472,-0.021681534779022547,0.003022982604557828,False,False,False
3280_GAN_P1P2_ENSG00000261609,GAN,0.03377699832027743,0.030774655196866854,0.003002343123410578,False,False,False
11301_non-targeting_non-targeting_non-targeting,non-targeting,-0.028955598752763087,-0.03193209396742084,0.0029764952146577525,False,False,False
7229_RELN_P1P2_ENSG00000189056,RELN,0.027729179608926388,0.024762122087288032,0.002967057521638356,False,False,False
6066_PAQR4_P1P2_ENSG00000162073,PAQR4,-0.021245824868289687,-0.024209708128614442,0.0029638832603247553,True,True,False
7872_SH3BGRL2_P1P2_ENSG00000198478,SH3BGRL2,0.013982907805198692,0.011028787803156179,0.002954120002042513,False,False,False
10705_ZNRF2_P1P2_ENSG00000180233,ZNRF2,-0.011026923202104908,-0.013962952134423879,0.0029360289323189705,False,False,False
299_AMPD3_P1P2_ENSG00000133805,AMPD3,0.025830431201109283,0.022927397814906412,0.002903033386202871,False,False,False
5177_MPST_P1P2_ENSG00000128309,MPST,0.021365322118201954,0.01848574237954771,0.0028795797386542456,False,False,False
5378_MYEOV_P1P2_ENSG00000172927,MYEOV,0.014396745649631835,0.01151876599025269,0.0028779796593791443,False,False,False
2644_ENOPH1_P1P2_ENSG00000145293,ENOPH1,-0.001832238754247545,-0.0046923493202186105,0.0028601105659710655,False,False,False
8619_SYK_P1_ENSG00000165025,SYK,-0.02241972811545439,-0.025275236372481653,0.0028555082570272637,False,False,False
10377_ZNF461_P1P2_ENSG00000197808,ZNF461,0.011489660579067926,0.008654960751828138,0.0028346998272397884,False,False,False
2141_DEDD_P1P2_ENSG00000158796,DEDD,0.003817150968580149,0.0009915244232415802,0.002825626545338569,False,False,False
4177_IQSEC2_P2_ENSG00000124313,IQSEC2,0.007105212139851362,0.004299986451120583,0.0028052256887307787,False,False,False
3476_GORASP1_P1P2_ENSG00000114745,GORASP1,-0.011195162751323625,-0.013962952134423879,0.0027677893831002543,False,False,False
5459_NANS_P1P2_ENSG00000095380,NANS,-0.01164610763651897,-0.01441299678233932,0.0027668891458203487,False,False,False
10610_ZNF761_P1P2_ENSG00000160336,ZNF761,0.01375806429549537,0.010991389726780076,0.002766674568715294,False,False,False
6145_PCTP_P1P2_ENSG00000141179,PCTP,-0.006353322864745243,-0.009075213711782939,0.0027218908470376954,False,False,False
5499_NCKAP1_P1P2_ENSG00000061676,NCKAP1,-0.01829801639282134,-0.021018669721899266,0.0027206533290779246,False,False,False
3789_HIST2H2BF_P1P2_ENSG00000203814,HIST2H2BF,0.0043138507218341724,0.0016174668032648346,0.002696383918569338,False,False,False
8687_TAP2_P1P2_ENSG00000204267,TAP2,-0.01696184845893369,-0.019643656549377775,0.0026818080904440836,False,False,False
5479_NBEAL2_P2_ENSG00000160796,NBEAL2,0.01684329460836273,0.014182903532771216,0.0026603910755915137,True,False,False
4570_LHX3_P2_ENSG00000107187,LHX3,0.039107204599260426,0.0364544088132687,0.0026527957859917226,False,False,False
6187_PDLIM2_P2_ENSG00000120913,PDLIM2,0.02024204796902631,0.017603242856927808,0.0026388051120985016,False,False,False
2284_DNAJB9_P1P2_ENSG00000128590,DNAJB9,0.028320690995992277,0.02568756601117027,0.0026331249848220058,False,False,False
8993_TMEM126B_P1P2_ENSG00000171204,TMEM126B,-0.004026585622374007,-0.006655114464260682,0.0026285288418866747,False,False,False
9939_YLPM1_P1P2_ENSG00000119596,YLPM1,-0.00016776784954789973,-0.0027878998206951667,0.002620131971147267,False,False,False
4463_KPNA6_P1P2_ENSG00000025800,KPNA6,0.020298337463063962,0.01768152527103703,0.002616812192026932,False,False,False
4698_LSR_P1P2_ENSG00000105699,LSR,0.014404921777257496,0.011814781272754774,0.002590140504502722,False,True,False
4709_LTBR_P1P2_ENSG00000111321,LTBR,0.02998233170266757,0.027399637270352436,0.002582694432315135,False,False,False
6786_PLPBP_P1P2_ENSG00000147471,PLPBP,-0.02658829533871106,-0.029170024174053226,0.0025817288353421654,False,False,False
7067_RAD51B_P1P2_ENSG00000182185,RAD51B,0.060297211673183165,0.05771711683016435,0.0025800948430188125,False,False,False
840_BIVM_P1_ENSG00000134897,BIVM,-0.011181955160543832,-0.013756311915803713,0.0025743567552598805,False,False,False
4474_KRT10_P1_ENSG00000186395,KRT10,0.01430932397732764,0.011751077769775266,0.002558246207552373,False,False,False
3451_GNPNAT1_P1P2_ENSG00000100522,GNPNAT1,0.01032786429011796,0.0077735704941854205,0.0025542937959325395,False,False,False
7416_RORC_P1_ENSG00000143365,RORC,-0.008219366762060152,-0.010766208936397107,0.002546842174336955,False,False,False
7337_RNF111_P1P2_ENSG00000157450,RNF111,-0.012641079475262338,-0.015185045206509528,0.00254396573124719,False,False,False
3748_HIST1H2AB_P1P2_ENSG00000278463,HIST1H2AB,-0.012063090145423418,-0.014602205694173974,0.002539115548750555,False,False,False
2561_EIF4A3_P1P2_ENSG00000141543,EIF4A3,0.008812136014914517,0.0062858876932597625,0.002526248321654755,False,False,False
7673_SC5D_P1P2_ENSG00000109929,SC5D,-0.009620000317611004,-0.012129495593444908,0.002509495275833905,False,False,False
7543_RPUSD1_P1_ENSG00000007376,RPUSD1,0.04211822083060338,0.03961042613998761,0.0025077946906157736,False,False,False
8763_TCAIM_P1P2_ENSG00000179152,TCAIM,0.002072805586307838,-0.0004327718075552879,0.002505577393863126,False,False,False
11128_non-targeting_non-targeting_non-targeting,non-targeting,-0.012519066493773117,-0.014969847800921745,0.0024507813071486285,False,False,False
6615_PPDPF_P1P2_ENSG00000125534,PPDPF,0.02892210807614301,0.0264816412684603,0.002440466807682711,False,False,False
10741_ZXDC_P1P2_ENSG00000070476,ZXDC,0.009516540856502774,0.007081389148377688,0.0024351517081250855,False,False,True
2313_DNM2_P1P2_ENSG00000079805,DNM2,-0.0067391731953832575,-0.009168708902723085,0.0024295357073398274,False,False,False
698_ATRX_P1P2_ENSG00000085224,ATRX,0.037969464993516513,0.03554576233047065,0.002423702663045861,False,False,False
4744_MAD1L1_P1P2_ENSG00000002822,MAD1L1,-0.0018816099864481259,-0.004273047158815743,0.0023914371723676173,False,False,False
798_BCL2L11_P2_ENSG00000153094,BCL2L11,-0.02258419406730745,-0.024973199365817475,0.0023890052985100253,False,False,False
1660_CLK3_P2_ENSG00000179335,CLK3,0.031496802112082424,0.029108380734602833,0.002388421377479591,False,False,False
8985_TMEM109_P1P2_ENSG00000110108,TMEM109,0.02740040493844402,0.025061148231871274,0.002339256706572746,False,False,False
5296_MT1F_P1P2_ENSG00000198417,MT1F,0.004096711640085691,0.0017581849889509098,0.0023385266511347816,False,False,False
9565_UCK2_P1P2_ENSG00000143179,UCK2,0.0011350666409432042,-0.001144919922953722,0.002279986563896926,False,False,False
5779_NR0B1_P1P2_ENSG00000169297,NR0B1,-0.005670616208009393,-0.007919359605481877,0.002248743397472484,False,False,False
10397_ZNF492_P1P2_ENSG00000229676,ZNF492,-0.028402766738695275,-0.03065105138511535,0.002248284646420077,False,False,False
1464_CDYL_P2_ENSG00000153046,CDYL,0.027464241627212872,0.025215969929411094,0.0022482716978017778,False,False,False
11220_non-targeting_non-targeting_non-targeting,non-targeting,0.010953966986368984,0.008754794599781207,0.0021991723865877767,False,False,False
5238_MRPL54_P1P2_ENSG00000183617,MRPL54,0.014363412206235288,0.012164992072717035,0.0021984201335182533,False,False,False
11322_non-targeting_non-targeting_non-targeting,non-targeting,0.015051150326125272,0.012858758082778135,0.002192392243347137,False,False,False
6257_PGGT1B_P1P2_ENSG00000164219,PGGT1B,0.0013926146611489452,-0.0007823487418161128,0.002174963402965058,False,False,False
10258_ZNF277_P1P2_ENSG00000198839,ZNF277,0.016898326236611794,0.014725175640224152,0.002173150596387643,False,False,False
6223_PEX10_P1_ENSG00000157911,PEX10,-0.029729500679169008,-0.031893745092492806,0.002164244413323798,False,False,False
2042_DBNL_P1P2_ENSG00000136279,DBNL,0.03111441091236311,0.02899254177769215,0.0021218691346709603,False,False,False
1858_CREB3L1_P1P2_ENSG00000157613,CREB3L1,0.002336957401903475,0.00022280379400324644,0.0021141536079002285,False,False,False
8571_SUCLA2_P1P2_ENSG00000136143,SUCLA2,0.012073153071731796,0.009984177127431602,0.0020889759443001935,False,False,False
5801_NR4A3_P1P2_ENSG00000119508,NR4A3,-0.00930333260534348,-0.011364102759138229,0.0020607701537947495,False,False,False
9584_UHRF2_P1P2_ENSG00000147854,UHRF2,0.03160639366890996,0.029560802378897993,0.002045591290011965,False,False,False
9272_TRIM33_P1P2_ENSG00000197323,TRIM33,0.029578556784542805,0.027550180374408668,0.002028376410134137,False,False,False
7177_RBM45_P1P2_ENSG00000155636,RBM45,-0.02862823918129295,-0.03065010058656342,0.0020218614052704698,False,False,False
5411_MYT1L_P1P2_ENSG00000186487,MYT1L,-0.0035926219253238903,-0.005600678870166169,0.0020080569448422785,False,False,False
6313_PHYH_P1P2_ENSG00000107537,PHYH,-0.02240746392401601,-0.02441317901872831,0.002005715094712302,False,False,False
6028_PACS1_P1P2_ENSG00000175115,PACS1,0.0039768999237261415,0.0019740162602399076,0.002002883663486234,False,False,False
3582_GTF2I_P1P2_ENSG00000263001,GTF2I,0.011252081178255517,0.00925016064533871,0.002001920532916807,False,False,False
1337_CCNT1_P1P2_ENSG00000129315,CCNT1,0.013524415725272037,0.01152558004654158,0.0019988356787304564,False,False,False
6794_PRPF38A_P1P2_ENSG00000134748,PRPF38A,-0.008447669402682066,-0.010445314425119409,0.001997645022437343,False,False,False
2430_DYNLT1_P1P2_ENSG00000146425,DYNLT1,0.032265043642439754,0.030277704487056092,0.001987339155383662,False,False,False
4135_INPP5B_P1_ENSG00000204084,INPP5B,0.0442867814500645,0.04237946845606959,0.0019073129939949085,False,False,False
3696_HERPUD2_P1P2_ENSG00000122557,HERPUD2,0.02240809285691036,0.020525046807020383,0.001883046049889977,False,False,False
9641_USP21_P1P2_ENSG00000143258,USP21,0.001463684078202043,-0.00041026957515939466,0.0018739536533614377,False,False,False
10037_TUT7_P1P2_ENSG00000083223,TUT7,-0.002704096978936526,-0.004575401098330859,0.0018713041193943328,False,False,False
1860_CREB3L3_P1P2_ENSG00000060566,CREB3L3,-0.030909378788829257,-0.032777987745791326,0.0018686089569620694,False,False,False
10178_ZNF155_P1P2_ENSG00000204920,ZNF155,-0.014348317816772668,-0.016209372179792906,0.001861054363020238,False,False,False
9131_TNFRSF8_P1P2_ENSG00000120949,TNFRSF8,-0.017659020572237814,-0.019505156893646063,0.001846136321408249,False,False,False
10326_ZNF385C_ENST00000436535.3_ENSG00000187595,ZNF385C,0.030246169051816034,0.028412554661012616,0.0018336143908034182,False,False,False
2192_DHRS12_P1P2_ENSG00000102796,DHRS12,0.013662466495565514,0.011856933341890542,0.0018055331536749718,False,False,False
179_AGAP1_P1P2_ENSG00000157985,AGAP1,-0.03181095409277288,-0.03361469047149297,0.0018037363787200902,False,False,False
5211_MRPL2_P1P2_ENSG00000112651,MRPL2,8.490594072724e-06,-0.0017941568674990026,0.0018026474615717267,False,False,False
11040_non-targeting_non-targeting_non-targeting,non-targeting,0.01331152194055992,0.011524787714415006,0.0017867342261449135,False,False,False
11311_non-targeting_non-targeting_non-targeting,non-targeting,-0.0006312913926289085,-0.0023999740115063064,0.0017686826188773978,False,False,False
60_ABRACL_P1P2_ENSG00000146386,ABRACL,-0.007212445198325248,-0.00894447891089205,0.0017320337125668016,False,False,False
8530_STOML1_P1P2_ENSG00000067221,STOML1,0.006213070829321875,0.004484124437345076,0.0017289463919767994,False,False,False
2217_DHX8_P1P2_ENSG00000067596,DHX8,-0.02205746276835194,-0.023786285840153347,0.001728823071801406,False,False,False
4384_KIF20A_P1P2_ENSG00000112984,KIF20A,0.03579052698129973,0.03407059837714537,0.001719928604154361,True,False,False
3751_HIST1H2AE_P1P2_ENSG00000277075,HIST1H2AE,-0.020020349123794294,-0.02173097630372306,0.0017106271799287656,False,False,False
1619_CISD3_P1P2_ENSG00000277972,CISD3,-0.018683237790565008,-0.020382902423506186,0.0016996646329411787,False,False,False
7339_RNF114_P1P2_ENSG00000124226,RNF114,0.035350902888201356,0.033661596533388516,0.0016893063548128404,False,False,False
10588_ZNF71_P1P2_ENSG00000197951,ZNF71,-0.011966548946152148,-0.013646970082331204,0.0016804211361790555,False,False,False
3275_GALT_P1P2_ENSG00000213930,GALT,0.005917157902565454,0.004247375597913553,0.0016697823046519008,False,False,False
9646_USP2_P1_ENSG00000036672,USP2,0.0071149605997126745,0.0054618622815837395,0.001653098318128935,False,False,False
1876_CRLF3_P1P2_ENSG00000176390,CRLF3,0.011992964127711735,0.010367824343136874,0.001625139784574861,False,False,False
847_BLOC1S3_P2_ENSG00000189114,BLOC1S3,-0.05373807051878641,-0.05535628402571265,0.0016182135069262443,False,False,False
7582_RTCA_P1P2_ENSG00000137996,RTCA,0.03651222747748061,0.03490112091225957,0.0016111065652210446,False,False,False
5013_MEX3B_P2_ENSG00000183496,MEX3B,-0.007882573197175653,-0.009466625782329034,0.0015840525851533813,False,False,False
5400_MYO1H_ENST00000431443.2_ENSG00000174527,MYO1H,0.02168702129362372,0.020115252631136955,0.0015717686624867645,False,False,False
1053_C1orf56_P1P2_ENSG00000143443,C1orf56,0.005992315383431272,0.004435633711196496,0.0015566816722347755,False,False,False
4087_IKZF5_P1P2_ENSG00000095574,IKZF5,-0.026470999353928687,-0.028018924060512047,0.0015479247065833604,False,False,False
9089_TMEM63A_P1_ENSG00000196187,TMEM63A,0.008430373748089443,0.006886158512380607,0.001544215235708835,False,False,False
8047_SLC35D2_P1P2_ENSG00000130958,SLC35D2,0.0022828691729956047,0.0007516062553037614,0.0015312629176918433,False,False,False
8648_TADA2A_P1P2_ENSG00000276234,TADA2A,0.003917151298770009,0.002391099891688192,0.0015260514070818175,False,False,False
2531_EIF2AK2_P1P2_ENSG00000055332,EIF2AK2,0.004298913565595084,0.0028005771347210124,0.001498336430874072,False,False,False
4554_LEPROTL1_P1P2_ENSG00000104660,LEPROTL1,-0.0026539395806180633,-0.004151978809869542,0.0014980392292514785,False,False,False
1374_CD63_P1P2_ENSG00000135404,CD63,-0.006358668794346661,-0.007839492527119511,0.0014808237327728502,False,False,False
10500_ZNF610_P1P2_ENSG00000167554,ZNF610,-0.03321127318187689,-0.03468750817092515,0.0014762349890482598,False,False,False
8193_SMURF2_P1P2_ENSG00000108854,SMURF2,-0.0029684060277556956,-0.004440070771105443,0.0014716647433497478,False,False,False
4651_LRP8_P1P2_ENSG00000157193,LRP8,-0.03843047280502034,-0.039892179444210696,0.0014617066391903535,False,False,False
11277_non-targeting_non-targeting_non-targeting,non-targeting,-0.014291084923393713,-0.015745699419299687,0.0014546144959059742,False,False,False
2070_DCP2_P1P2_ENSG00000172795,DCP2,-0.03513549337191217,-0.03655424266122177,0.001418749289309601,False,False,False
9953_YWHAG_P1P2_ENSG00000170027,YWHAG,0.025214391431166636,0.023801498616984273,0.0014128928141823628,False,False,False
6250_PGAM1_P1P2_ENSG00000171314,PGAM1,-0.03813393094536957,-0.03951344468769045,0.0013795137423208773,False,False,False
5986_OSGIN2_P1P2_ENSG00000164823,OSGIN2,-0.023300234167439846,-0.024653889518792927,0.0013536553513530808,False,False,False
4242_ITSN2_P1P2_ENSG00000198399,ITSN2,0.0017284648266920296,0.00038174561860140644,0.0013467192080906232,False,False,False
7953_SLC10A7_P1P2_ENSG00000120519,SLC10A7,0.017512164741424436,0.01618179902178674,0.0013303657196376967,False,False,False
10145_ZMYM3_P2_ENSG00000147130,ZMYM3,-0.010083523860692013,-0.011402451634066266,0.0013189277733742528,False,False,False
5162_MPG_P1P2_ENSG00000103152,MPG,0.055680529762755504,0.054394392824006356,0.001286136938749148,False,False,False
6578_POPDC3_P1_ENSG00000132429,POPDC3,0.02567822944069471,0.024406206496014174,0.0012720229446805363,False,False,False
2715_ERMAP_P2_ENSG00000164010,ERMAP,0.015401780414683802,0.01417593101005708,0.001225849404626722,False,False,False
8152_SMARCD3_P2_ENSG00000082014,SMARCD3,0.013610579531787756,0.012388429732421496,0.0012221497993662594,False,False,False
4803_MAP2K4_P1P2_ENSG00000065559,MAP2K4,0.004414008285247565,0.003235409005805525,0.0011785992794420396,False,False,False
10275_ZNF300_P1P2_ENSG00000145908,ZNF300,0.007653327157212326,0.006509008420113507,0.0011443187370988196,False,False,False
10603_ZNF746_P1P2_ENSG00000181220,ZNF746,0.01702316941612548,0.015879445082271845,0.0011437243338536345,False,False,False
2105_DDX18_P1P2_ENSG00000088205,DDX18,-0.0841928880582782,-0.08533527930103633,0.0011423912427581395,False,False,False
10253_ZNF273_P2_ENSG00000198039,ZNF273,0.03464681251306016,0.03350614097014726,0.001140671542912905,False,False,False
9368_EIPR1_P1P2_ENSG00000032389,EIPR1,0.012838564404064882,0.01169814998371752,0.0011404144203473621,False,False,False
6397_PKN1_P1_ENSG00000123143,PKN1,-0.016384488061988903,-0.017474409653140677,0.001089921591151774,False,False,False
11148_non-targeting_non-targeting_non-targeting,non-targeting,-0.026682635272852216,-0.027768547108502746,0.0010859118356505298,False,False,False
715_AURKB_P1P2_ENSG00000178999,AURKB,0.023474763045601286,0.02239399982727159,0.0010807632183296965,False,False,False
7304_RICTOR_P1P2_ENSG00000164327,RICTOR,-0.019253994392119902,-0.020324745245412917,0.001070750853293015,False,False,False
1477_CENPB_P1P2_ENSG00000125817,CENPB,0.009632893441943732,0.008574776740615053,0.0010581167013286787,False,False,False
10776_non-targeting_non-targeting_non-targeting,non-targeting,0.0006787758261466619,-0.00035385552774463335,0.0010326313538912952,False,False,False
9519_UBE2T_P1P2_ENSG00000077152,UBE2T,0.009381320284233649,0.008359579335027381,0.0010217409492062676,False,False,False
1336_CCNO_P1P2_ENSG00000152669,CCNO,0.008431631613877921,0.007450615919378608,0.000981015694499313,False,True,False
332_ANKRD17_P1P2_ENSG00000132466,ANKRD17,0.07505559373702332,0.07412694903798997,0.0009286446990333513,False,False,False
1705_CNDP2_P2_ENSG00000133313,CNDP2,-0.020592363591137666,-0.02151958209234323,0.0009272185012055636,False,False,False
5111_MLLT11_P1P2_ENSG00000213190,MLLT11,-0.012250669381141008,-0.013159527358039883,0.0009088579768988751,False,False,False
10772_non-targeting_non-targeting_non-targeting,non-targeting,-0.022890798853266708,-0.023794843027120743,0.000904044173854035,False,False,False
3203_FRRS1_P1P2_ENSG00000156869,FRRS1,0.0084575750957668,0.007565345611311996,0.0008922294844548031,False,False,False
8679_TANGO2_P1P2_ENSG00000183597,TANGO2,-0.013735737177748503,-0.01458002039462902,0.0008442832168805165,False,False,False
7098_RANGRF_P1P2_ENSG00000108961,RANGRF,-0.029223838632171664,-0.03005585149160489,0.000832012859433226,False,False,False
1019_C19orf47_P1_ENSG00000160392,C19orf47,-0.012187304392042752,-0.012981094163126988,0.000793789771084236,False,False,False
3304_NIPSNAP2_P1P2_ENSG00000146729,NIPSNAP2,0.006658669784916022,0.005902082011129132,0.00075658777378689,False,False,False
5083_MIS18A_P1P2_ENSG00000159055,MIS18A,0.005604892720557714,0.004858739066807096,0.0007461536537506181,False,False,False
3821_HMCES_P1P2_ENSG00000183624,HMCES,-0.02172145536958532,-0.02245865412880314,0.0007371987592178185,False,False,False
7741_SEC23A_P1P2_ENSG00000100934,SEC23A,0.019090471839608256,0.01837243888544222,0.0007180329541660348,False,False,False
5298_MT2A_P1P2_ENSG00000125148,MT2A,0.0061061522372950535,0.005398158778604232,0.0007079934586908211,False,False,False
7085_RALGAPA1_P1P2_ENSG00000174373,RALGAPA1,0.02116532145782245,0.02045912477408629,0.0007061966837361607,False,False,False
2499_EFNA3_P2_ENSG00000143590,EFNA3,0.011274093829555097,0.010576841558136983,0.0006972522714181143,False,False,False
236_AKIRIN1_P1P2_ENSG00000174574,AKIRIN1,-0.00011132112228682578,-0.0007671359649851858,0.00065581484269836,False,False,False
9378_TTC17_P1P2_ENSG00000052841,TTC17,0.006599550092854019,0.005956277528589309,0.0006432725642647099,False,False,False
1041_C1orf159_P1P2_ENSG00000131591,C1orf159,0.027654651060954813,0.027012028394014072,0.0006426226669407412,False,False,False
10982_non-targeting_non-targeting_non-targeting,non-targeting,0.004609606415367061,0.003984638264729344,0.0006249681506377168,False,False,False
8394_SQSTM1_P1_ENSG00000161011,SQSTM1,0.03385624386495619,0.033244195969089514,0.000612047895866677,False,False,False
5484_NBPF3_P1P2_ENSG00000142794,NBPF3,0.004991054215745071,0.004404574291833427,0.0005864799239116442,False,False,False
