probe_id,logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,direction,tissue
13894,-0.00987034009496678,6.18058407937948,-3.59428465084473,0.000569267022078267,0.0436260708508578,-2.12588273276383,IFRD1,DOWN,extramacular
13921,0.0148599810340011,6.96627045654115,4.18258984435467,7.51602859501068e-05,0.0168276050206054,-0.189907953275934,ASRGL1,UP,extramacular
14028,0.0224406696771938,4.54905825800823,4.29557037208321,4.99711372073598e-05,0.0147406083425061,0.20359042379908,LOC284033,UP,extramacular
14060,0.0165001233646137,7.84575097094383,4.12831195062237,9.12514676633483e-05,0.0186487909648053,-0.376598537405657,LSR,UP,extramacular
14267,-0.0200505491465943,5.42246887056237,-5.27472365600607,1.16848832374785e-06,0.00404876508589167,3.8582321502911,EYA1,DOWN,extramacular
14314,0.0109535441549277,8.18250427790128,4.13595401735619,8.88002222960528e-05,0.0185738662350176,-0.350407339243626,MRPS18A,UP,extramacular
14357,-0.0093159861799731,5.93105564510207,-3.56478001292888,0.00062711221635786,0.0462128364115417,-2.21761198377858,CGGBP1,DOWN,extramacular
14547,0.00606966454825471,7.85493328719345,3.92442100107994,0.000186738145380519,0.0257786665340111,-1.06370645039846,EXOSC1,UP,extramacular
14622,-0.0207207285912404,4.07273346771604,-5.18405391913562,1.67875625512582e-06,0.00404876508589167,3.50350388067319,DKK2,DOWN,extramacular
14766,0.0196063395181531,4.1434948592692,3.84550323633731,0.000245018536260096,0.0289222052277259,-1.32343629945805,LOC730101,UP,extramacular
14903,0.0115252038672071,3.49939044639761,3.62111676486557,0.00052109069909406,0.0419841763326442,-2.04199383589345,FHL3,UP,extramacular
15025,-0.00838675107590707,3.95871151902805,-3.61199286847246,0.000537020483553267,0.0423784418214644,-2.07056897496272,LRRC6,DOWN,extramacular
15252,-0.0104256455735257,8.08440507578175,-3.53688013736589,0.000686903832644595,0.0488941964208826,-2.30385196255389,LOC26010,DOWN,extramacular
15263,0.0116223405937608,8.51131585838256,3.61684328268197,0.000528495240009703,0.0421562350980502,-2.05538434183941,CRTAC1,UP,extramacular
15328,0.0244127473099386,7.92419274692101,3.79434881357805,0.000291691451683556,0.0313893688163406,-1.48987649154456,BMP7,UP,extramacular
