gene,rescue_lfc,rescue_pval,h2o2_lfc,h2o2_pval
SCN1B,0.393884244474808,0.122297274709631,0.310117152696209,0.232484666298072
DGUOK,-0.393880049364198,0.001901073733611,0.4094158526158,0.0013011079259178
CASP9,0.393819827074316,0.0625664417634262,0.942197794137379,1.92791478987898e-05
RPL10A,-0.393778201683891,0.0008892283584508,-0.0369163587824467,0.755344839378456
SLC35A3,-0.393775595091514,0.686915962630471,0.664097927680133,0.501819941022141
SHBG,0.393654278847444,0.361327657948642,1.01792932989817,0.0239387385535122
SEZ6L2,-0.393616601011488,0.0017021529680784,0.0989561327885834,0.430181626402201
CEP43,0.393522279237175,0.0400613777355468,-0.350052405775349,0.0685155764539526
IFT46,0.39340735518683,0.0034151002485141,-0.22125283447982,0.103164102147297
MGAT2,-0.393289422514529,0.001212668482559,0.266861176640745,0.028336392009851
ZC3H14,0.393235437170596,0.0011654057813125,-0.302121442443089,0.0128421276303304
CDK12,0.39320819706984,0.0028062041543052,-0.468309851386815,0.0003793264266662
NDUFB2,-0.393106756792274,0.0006142605789192,0.272717066148394,0.0177173500121255
SENP7,0.39301504480174,0.0181890884077103,-0.734427433307396,9.81011142926671e-06
SORCS1,-0.393001052474038,0.88252541523415,3.73036277825831,0.191392987135256
EVC,0.392799909998344,0.0024465174791136,-0.14257063561643,0.274361148753048
TIMM8B,-0.392772016220933,0.0222532872087825,0.1559272028175,0.364369543656819
FRMD8,-0.392667342387821,0.0205808110780394,0.454784120286631,0.0074274104480562
RBMS2,-0.392664486315394,1.04284454943501e-05,-0.251314486984618,0.0046801378897556
DNAJC13,0.392584422157327,0.0003171885278922,-0.272782445050442,0.012573879000569
HYDIN,0.39244475909825,0.135456376231564,-0.0735848026278041,0.782971888569202
LPGAT1,0.392386039337267,0.0001660412988897,-0.173353535042087,0.0977277860798164
ANKRD2,-0.392376282283024,0.338811592846026,0.277183617835123,0.500566048220701
SEMA4C,-0.39233530732809,0.0025707340368622,0.25855371270791,0.0472548044964783
POLR2J,-0.392312376969684,0.0137739394228914,0.0906811835974308,0.568976695804261
PRKCB,0.392233590822521,0.0081131406162369,-0.311756562345543,0.0371872280836306
RBX1,-0.392190575427557,0.0003942946018221,-0.0128262374108496,0.907609567238714
ZNF862,0.392150246307679,0.000486964961898,0.303115878164537,0.0077880668753648
DYRK2,-0.392137461399684,0.0013589845586697,-0.559580724112308,4.33840560809796e-06
SH2D7,-0.392089560832765,0.658783442181531,1.53885967580145,0.0937885907986838
ZAP70,0.392042639131531,0.783318574116565,2.81066855993772,0.0765578114133896
WHRN,-0.391976045157818,0.0041584670831155,0.496393280021544,0.0002903025089322
MYOF,0.391926355427047,0.0008348681473072,-0.165680206304792,0.15803076706804
ARMC3,0.391903061957732,0.745096768022775,-0.932959897867466,0.436137548664052
IGF2BP3,0.391873663869772,0.112475517433129,-0.591529687998482,0.0166971043483017
TRIM72,0.391829776518611,0.534995688014366,7.75465141757781,5.8925674276818e-09
AHNAK2,-0.391796423648563,0.0017747437829562,-0.200478118527264,0.109552128352968
PRPF4B,0.391793096882014,0.0002867492837794,-0.0850015153964466,0.434661020905533
ALDH18A1,-0.391786110159783,6.68468728317081e-06,-0.461979864531194,9.36303769733391e-08
EPHX1,0.391772755386767,9.56607306787069e-07,-0.0072315846544381,0.928445273590005
TRABD,-0.391755619697635,3.19624608866061e-05,0.25476011698285,0.0069354873414279
RIOX2,0.391715830579996,0.0035204068206422,-0.520035378732446,0.0001145461204027
ABHD5,-0.391699639578821,0.0276013568949288,0.28081177673352,0.114646602339911
GJC1,-0.391664974473157,0.0254530194970566,0.0004034701923403,0.998162753826315
REXO1,-0.391646716086952,0.0013166095187194,0.570589414520234,3.16091545738639e-06
RBM4B,0.391347576068599,0.0126842591088935,-0.486195400480816,0.0020532641566219
CANT1,-0.39133776345815,0.0097329758062727,0.0934071669638989,0.537175208420005
CPOX,-0.391320729875973,0.0472306958362641,-0.323401577267566,0.0996266252031307
SLC34A1,-0.391233971549767,0.878183411660184,4.53152088897136,0.10304570374076
GPC4,-0.391206164047017,0.0008523518433929,-0.12026861809633,0.304460932511412
UNC80,0.391203574296958,0.181314821602584,0.276826745613437,0.359199363647067
H4-16,-0.391027315525677,0.276515277820607,0.412714160607383,0.257111832978933
FMN1,-0.391018873637583,0.0028136804612725,0.103972280719033,0.426864917219648
KCNJ8,0.390970212359724,0.796405554784449,0.286868049378979,0.853370290208084
ACTR3C,0.390814876575247,0.0350039474097379,-0.0603901911132113,0.746954618860441
CPPED1,-0.390786255329374,0.0010835221053577,-0.621127391945976,1.62984039348511e-07
PCBP3,-0.390756239803534,0.253052222618668,0.716697203226182,0.040025772998271
SF3B1,0.390537209788735,0.000479991367102,-0.0805988414073692,0.471511829094408
RTKN2,0.390478531560677,0.0386382776867882,-0.644472322178365,0.0006449651730906
CALML6,0.390332095853266,0.649744643458129,0.894544962272876,0.32830730852164
REPS2,-0.390319151617224,0.02382470887086,-0.0836108416949953,0.626562134562751
VTCN1,0.390277383614793,0.630469876593795,3.11570277405179,0.0009971712702973
ABHD1,0.390186347279178,0.244450513607426,-0.236786850691058,0.485311101356715
CELF4,0.390168179021433,0.476808219019956,0.640770980155751,0.258128125261754
GUCY2C,0.390047039877273,0.17086906498753,-0.107782551424106,0.710071592251316
ZCCHC14,0.390030756073173,0.0002006667525048,-0.0930593028430702,0.376759147644175
RFXANK,-0.390029384000318,0.0204019169932214,0.203460348109175,0.227046463484208
GP1BA,0.389866299207206,0.599147764346512,-0.582552655848046,0.433691759056385
RHBDF1,-0.389847197014544,0.0011295830347101,0.445627291627306,0.0002033937546635
ALK,0.389763168319954,0.411958726327281,3.38866599406418,8.67106448738192e-11
GRIP1,0.389680807206018,0.0571562840144382,-0.531601848874992,0.0096035400257996
CLIP2,-0.389644566168918,0.0214781071746863,0.0006276815227601,0.997042859289509
TRIO,-0.389620718810279,0.0111255580378132,-0.180075309845263,0.240587164230454
KLHL20,-0.389586028967921,0.001438918782229,0.0619338271858991,0.612106005804023
EPB41L3,-0.389550620559502,0.0009456103511199,-0.226671474275461,0.0540380759839361
ZNF18,0.389504693852615,0.101117180685652,0.0815877986959985,0.737288794682214
NBPF1,0.389466737324423,0.0712079591649057,-0.247647963620627,0.252846942198613
LIPI,0.389459653247517,0.308426208536375,0.0410610431826007,0.916719830591009
OTOP3,0.389446916066193,0.920409248592453,2.83166428673161,0.482328047769871
FOXH1,0.389435878281382,0.448430172862229,-0.174596431542608,0.737476487620016
GTPBP2,-0.389399409970617,0.0126422065669598,-0.335449685238366,0.0313954026584612
MID1,0.38929797456687,0.0004476339266737,-0.300599295661392,0.0067869460426323
TRPM4,-0.389215415879016,0.021987066702234,0.0444602515703189,0.793362450441323
SMARCA2,0.389211031634161,0.0034590333009546,-0.184927517743339,0.165938968306671
HM13,-0.389162227959262,1.42708079664278e-05,-0.0132035537324304,0.882868093150019
TSPAN4,-0.389141353676924,0.0146027400146263,0.572596502095926,0.0003322694352816
SPINDOC,-0.389134404238235,0.0054113545532986,-0.109543400864925,0.432666265912591
PTMS,-0.389080690314452,0.0017518097658249,0.124804024000137,0.315495304484789
BDP1,0.389047772541815,0.0001403952474387,-0.355039005269987,0.0005356689491192
RABGAP1L,0.389021948568807,0.0074131013855946,0.0522890229477182,0.722045353911913
NR4A1,-0.388906413096926,0.27409587141897,1.91395456226511,8.32282939746343e-08
COA7,0.388885373910972,0.0115217594495798,0.300971941678003,0.0530156820486501
SPACA6,-0.388882304923936,0.0992430436377115,0.274825708939153,0.244853955204826
PHF14,0.388773213711528,0.0090047973327073,-0.0760255230290124,0.611472091171004
BSG,-0.388757199681875,0.0004015406401632,0.141227139715307,0.19856655594162
TNFRSF10D,-0.388742153455505,0.630751139769635,5.07533430707382,1.0611512298421e-05
P2RX4,-0.388688762114845,0.0109431307603379,-0.0449772655237617,0.768138239314454
RBFOX1,-0.388625322371795,0.556890969512894,0.145239068670873,0.826504459749939
VPS52,0.388486195088661,0.0071751339340905,-0.0296309846632351,0.838181883781621
PAX2,0.388460003399309,0.905837030060158,3.62134508375416,0.295401081092868
TMEM256-PLSCR3,0.388439346235676,0.467877884543658,0.824383935533779,0.140674283631898
CEACAM1,0.388335455582213,0.319508333741715,0.997245175817265,0.0163742615974159
SNTG2,0.388322184188275,0.409762940508324,0.469128012743763,0.334925061183286
NOVA1,0.387944432570965,0.0162100720233791,0.281302856872323,0.0843749991416105
TGFB2,-0.387902871239565,2.14257951386106e-05,-0.290210778723837,0.0014714243268419
THBS4,0.387822060984367,0.190039834795492,0.244158021560944,0.416565418389152
RUNDC1,-0.387800539500063,0.0084247656991628,-0.537751252623993,0.0002368410855456
ARL15,0.38777700782965,0.0845490223021306,-0.54521605059707,0.0154365783317722
DYNLT4,-0.387689907011656,0.365205732085954,1.41589792806073,0.0011892107432121
PIGF,0.387675247054358,0.0457967698248021,0.0825158226429342,0.673495014978849
TP53I11,-0.387645383486049,4.67217755763001e-05,0.0725940890681061,0.44563909411209
SP8,-0.387620400318667,0.74637330827914,2.12355700063224,0.0947887091505206
RACK1,-0.387591305052729,0.000206248531833,-0.0743066398971367,0.476748543023505
BRSK2,-0.387526228336039,0.0065143115320867,0.0855540123801339,0.547922675561253
CSRP3,-0.387465822312243,0.851459394901157,2.13397408972733,0.344072317827881
GINS3,0.387440745313222,0.0773462448407944,-0.0158033276262115,0.943155216033772
THOC3,-0.38732080245518,0.015297939674638,0.0744396545002422,0.641030398876585
FKTN,0.38727210734658,0.0069856242270089,-0.272139485345021,0.0587638292043845
COX4I2,0.387146333444197,0.581909597420068,4.60975887490648,4.38282029230509e-06
TEAD1,-0.387112562433599,4.03960088186023e-05,-0.513687242432564,4.85277000314144e-08
ECE1,-0.387012931684873,0.0093787767538694,0.135181018971829,0.364192846748017
FAM167B,-0.386963328833604,0.328418225774365,2.03743902358923,1.46831493619605e-06
DNAJC24,0.386902650441739,0.0178300229892409,-0.586034784149835,0.0003388638448722
TEDC1,-0.386803951604255,0.201170808210802,0.0843737806871957,0.78024877324915
KLHL31,-0.386675537138902,0.18516898876261,0.670235141114453,0.0232285909324051
ZNF367,0.386499771453347,0.0889638612134474,0.553256968967206,0.0156077101303577
TTYH2,0.386474486886106,0.0117202816262012,-0.0181545632804249,0.906985382835096
CRELD2,-0.386453806665907,0.0100594071421137,0.519672957585428,0.00057928503727
ACLY,-0.386317367105225,0.0001080925336163,-0.0113540114248599,0.909364460949314
FAM72A,0.386254365394461,0.373232849580152,1.41124778720147,0.0021344634110978
SPDYE16,0.386212943632395,0.629696603974257,-0.350923717531224,0.665163185578293
LZTS2,-0.386207008272221,0.0177744168302132,-0.168012497554915,0.302292597504245
FRS3,-0.386197128959157,0.0863975992169543,-0.0778610710797058,0.727963635177336
FBXO6,0.386074667952449,0.121863424495616,0.261788103649476,0.308558396355176
AP1S1,-0.38604896435479,0.0048147342664858,0.341254111354618,0.0128088310134538
SETDB1,0.386007107460085,0.0005502573197016,-0.248261937452196,0.0275354897154666
ADAMTS18,-0.386000703674044,0.459975835221424,3.13006785262317,2.15478580977242e-07
LRP2BP,0.385897516083616,0.167004178264118,-0.396127132419311,0.157374064638836
RNF175,-0.385889912029252,0.501756294850463,1.82772917895606,0.0048318360915258
METTL14,0.385854044487776,0.0129517906018673,-0.52864323403691,0.0006757220113547
KCNT1,0.385768564793217,0.43265234567243,2.86561667144546,1.35346517699588e-07
C6orf226,-0.385657125053348,0.189457984270859,1.06483580760629,0.0004440579977211
ARPIN-AP3S2,0.385588597668349,0.900217526309328,3.1387034899507,0.334419436902136
GNPTAB,0.385551973149268,0.0022779659433627,-0.31819813100255,0.0118306349058835
PTCD3,0.385530971088813,0.0068642797659877,-0.351272100897559,0.0139081558768359
CYC1,-0.385079288410468,0.0243387903278646,0.164677266654135,0.335667229867358
NOXRED1,0.385049956012775,0.318122322097793,-0.0061780701991392,0.987428642332027
NAP1L3,0.384855303331773,0.184519976211668,-0.546418233705378,0.0601683795803878
CCDC157,-0.384674433189288,0.161071990907161,1.1500103707899,5.16612427659276e-05
AIMP2,0.384645321320508,0.014722962551622,-0.483735345477986,0.0022321944327067
GUSB,-0.384556835470299,8.29652001642109e-07,-0.132304660259574,0.0892741642689271
DMP1,-0.384508510482393,0.908809045062787,3.87827010023612,0.270354275635316
FRMD3,0.384443359994101,0.172605171573505,0.520860733403491,0.0740165924733198
ACER3,0.384429720236723,0.0012756513015717,-0.335187150182435,0.0052157625050844
COPG2,0.384425964186077,0.0007191068107234,-0.346366471041443,0.0024296481864999
ADCY7,-0.384408207881315,0.0201336099443562,0.39426700073917,0.0179873697375766
TDRD3,0.384379917353332,0.023737026990288,-0.365603712399055,0.0321196726276005
LENG9,-0.384330722776537,0.194312406432876,0.384352887709968,0.195743337757334
PRTG,0.384270216814977,0.0119301250353167,-0.89175538769235,4.63827013236748e-09
EHD3,-0.384246015354697,0.0007769134104695,0.0297066275538461,0.79462778860286
ACAP2,0.384213495990031,0.0012628445046401,-0.0578994483527951,0.629345246834671
LRRC8D,0.384208955433963,0.0012968073969093,-0.19046243944479,0.112192664512374
AIP,-0.384101276780621,0.0019211563677514,0.16646263623519,0.179056262952793
FOXQ1,0.384033390458023,0.185564883458028,0.362350758435343,0.214228644918303
SRPK3,0.383884213701194,0.317200903684334,0.175794686352014,0.653970915463452
ASIC3,-0.383879575821994,0.065137002391078,0.490244039190822,0.0196318025067287
SLC46A1,0.383843362891553,0.0295296089664188,0.831836253231302,8.80250107079424e-06
SNRNP70,-0.383788898565889,0.0095487514521538,0.207660869379069,0.160860378848872
CCNY,-0.383770914417567,0.0003783395735022,-0.207770634458814,0.0540634260903055
GLP2R,-0.383769139797022,0.237376425588243,0.52795831830747,0.111523158396075
DOCK3,0.383742786366647,0.184215888825412,1.52939215582683,3.58538916366662e-07
HTR2C,-0.383604593583506,0.699469212240894,1.8398824761433,0.0804378410796508
KLHDC8B,-0.383603974989974,0.0440343216464004,0.16547562854406,0.385146676009666
SMIM8,0.383544406411965,0.0723136293182492,-0.365068923481052,0.0898117063891802
TMEM114,0.383494190702511,0.928727868402974,1.83310526880315,0.67488809669783
HSD17B4,0.383489237159311,6.00566772679727e-05,-0.0775948227704573,0.420217147469284
FN3KRP,-0.383478858130036,0.0066607239757977,-0.0585346327907389,0.678028826869523
SPINK2,-0.383414129743523,0.902528999251296,1.57655268643977,0.625621714269619
N6AMT1,0.383249304946651,0.111654671137116,-0.221249934296542,0.360767567809591
WDR76,0.383202008081743,0.065219655449041,-0.901864604887283,1.33277630364753e-05
MARF1,0.383130697516048,0.0375242128761153,-0.422902327149947,0.0220537649495219
TTC39C,0.383065046107385,0.0048020252103736,-0.730956972296205,7.13182643158475e-08
RIC8B,0.383062049015943,0.0736758457209297,-0.411376828010774,0.0553164407811208
RNF41,-0.383035396068476,0.003623804689794,-0.37549403682097,0.0042333623598436
LCNL1,0.383001090411441,0.916607056108912,-1.01382451111832,0.78048277952639
NUDC,-0.382963712828954,0.005389749025194,0.292472996994424,0.0337261178240401
LYPD5,0.382961859742573,0.631029561929635,0.0661487013255112,0.934929605553412
ZNF846,0.382944346994619,0.0781349888253239,0.0204178142570025,0.926262642639687
LCK,0.382938798141933,0.700560280719813,6.25115922333805,4.50861496850823e-05
NDNF,-0.382876306062928,0.696505063689708,-0.721351512411893,0.452717145803321
PPP1R12B,0.382810449252886,0.0002331816558548,-0.45573278965594,1.1951231088592e-05
CBX4,0.382746795572755,0.0872966219522649,0.287079372258292,0.201280795980287
FANCE,0.382616673003448,0.103937502068418,-0.183424531390313,0.43968577886072
CCL2,-0.382591334608864,0.457353653158574,0.701690134901887,0.172891352084336
CHCHD4,0.382550424434551,0.0101049304587645,-0.0767174051078945,0.611288890082283
ZNF189,0.382517532745622,0.0023771348049304,0.0367967999632483,0.773519215413334
CALU,-0.382473418698933,4.08039980495593e-06,0.0443781940087577,0.592887554181812
CEP78,0.382442583174681,0.0186735007522468,-0.583437177297505,0.0003364135362582
LRRC59,-0.382416269354326,0.0015964334212845,0.221251626030938,0.0679765961240213
HYAL1,-0.382283432050241,0.0515054706411246,0.474140313188067,0.0164324361287718
IZUMO4,-0.382237565745067,0.225368475271679,0.44962887613212,0.158463968990471
RECK,-0.38221195571196,0.0061705214230358,-0.252701236153123,0.0695095240697614
SHFL,-0.382146161873932,0.0002527732210554,0.173471190902896,0.0972790670028293
E2F6,0.382141729740801,0.0036966833275629,0.499638904824963,0.0002050285046043
ARHGEF33,0.381944489459341,0.600035430172838,0.850049204456634,0.258088483970743
SNAPC1,-0.381881725481082,0.0018447218019007,-0.190944543667478,0.118720433723529
MRPS31,0.38184676363489,0.13673871980073,-0.699686702515727,0.0063822279065845
TTC37,0.381779352535613,0.0006987108488272,-0.405990288041293,0.000317521819319
KCNG2,0.381635909875088,0.313235425809103,3.12914328269154,2.64667943853622e-14
MYH7B,0.381597539669357,0.0941707324870495,1.10440660838039,7.73896901464211e-06
TIAM1,0.381582575604552,0.0563667531360289,0.362268869598564,0.0784876106603614
NDUFB10,-0.381530339128843,0.0153953103164678,0.0530858536095654,0.735942003427031
C1RL,0.38131835448024,2.00977464736028e-05,-0.150333699656859,0.0948805187318794
SIX4,0.381288715296724,0.0405312781817805,0.251232570615329,0.181643042850685
ADAT2,0.381164400800514,0.121323193967227,-0.416481334757375,0.0914367828794449
RPL19,-0.381133807325259,0.0012612039063746,0.0392478894282269,0.739831618675082
PRRC2C,0.381114467537887,0.0059952107252406,0.37790587475172,0.0065227515496636
CCDC125,0.381026638023787,0.0505801275567845,-0.215995083954255,0.270333638193669
PDSS1,0.380988688507801,0.051947169255156,-0.0090851125687727,0.963686498301369
ZBTB33,0.380948993542869,0.0009539815111871,0.026141728400524,0.82226785370478
SREBF1,-0.380945281985556,0.0035902146916841,-0.291737078402032,0.0254618958500885
SUZ12,0.380873674430844,0.0008238566383295,-0.174624495122382,0.126273582494483
MEGF9,0.380844680682344,0.0007177500022403,0.0847988945353307,0.452247037833897
KSR1,-0.380783135692909,0.0047164897131351,-0.133627592605154,0.317415623376777
PATL1,0.380742052351371,0.0082665849307503,0.0417168389345416,0.772745163796173
FAM149B1,0.380666162536882,0.308948780237201,0.278954554946979,0.47342647809648
TRPV1,0.380566686438017,0.0425813475385554,1.13489541690937,6.76249499515397e-09
ORAI2,-0.380545023831933,0.0022769762491376,-0.182143655925853,0.143221720916691
PNPT1,0.380323329217729,0.0043544943886117,-0.236893102026697,0.0769588265987629
TLX2,0.380310845331591,0.801404427919394,6.03913472000789,0.0015425539275882
VTI1B,-0.380283145149047,0.0351348988543731,-0.035179155411973,0.845084527234943
MAP3K5,0.380264786651701,0.196155951935156,-0.234949739660154,0.426978956986035
PCCA,0.380142890269304,0.0036517677981582,-0.0915847524447014,0.48790896222972
STXBP6,0.380065563335594,0.0002488233157768,-0.746212542788656,6.00003934418581e-13
SLC25A15,0.380017673763381,0.0504912104625329,-0.152074337307538,0.43819441700167
TFPT,-0.37990263774422,0.0788903292235812,0.656642094066131,0.0027136003604704
RGMA,0.379820644740287,0.521492674528353,1.81350577046868,0.0059951803906033
RPS20,-0.37977655224706,0.0036943122249747,0.059302180129734,0.65030585067633
PTTG1IP,-0.379734900756571,0.0001633333078861,-0.124827486792591,0.21514750169551
ITIH3,-0.379730161710873,0.554474545313224,-0.229690018378713,0.719407402746663
ABCC2,-0.379714737080143,0.335641458581261,3.22819164945004,1.8392275730042e-14
AP4E1,-0.379645580074942,0.0038511303937442,-0.312126908828074,0.0170194332813961
ZNF221,-0.379644989714394,0.409545896714393,-0.0306490698047532,0.946643450313243
MT1F,0.379611396297038,0.0157937049489718,0.0931191593915442,0.560924351382404
ADRB2,-0.37953968166857,0.0173175092846928,0.800857525173567,7.86796186581821e-07
HMOX2,-0.379531696003218,0.0206480255535389,0.201804901708913,0.218844006858481
EPN3,-0.379271012000984,0.576112059429221,2.2170508403522,0.0025030874385465
SMURF2,-0.379252207713162,0.0005000331852412,0.261290680831265,0.0165723507173041
NEDD1,0.379142099365019,0.0085120303117975,-0.445267729292526,0.0020538817491963
MPP1,0.379128624266571,0.0059185176622211,-0.0917317274210565,0.510580476906642
CRAT,-0.379128066092058,7.64288321957304e-05,0.0189689063037689,0.842964746236365
TBL2,-0.379103818597029,0.0075697660935318,0.0048140401052539,0.972928869661427
TOM1,-0.379097531665951,0.003349296627262,0.0186393171649218,0.885231185491112
MED29,0.378761583859295,2.87136268494621e-06,-0.0162336393937259,0.842340755329805
MTHFS,-0.378733167491507,0.576428485171836,-0.65923393569824,0.317899831889765
RMND5A,0.378669343049397,0.0009950385950368,-0.0093930779373795,0.935231834102731
FMNL3,-0.378668286577722,0.0075881027702204,-0.546706867968422,0.0001036983233815
PSMB8,0.378600066240628,0.0023854479884189,0.111662274225907,0.376081077489715
CCRL2,0.378593341258657,0.90474528833266,2.95622123580591,0.374643017999765
NUP153,0.378551468405282,4.06721927715841e-05,0.448480148988371,1.37689983059228e-06
SLC25A45,0.378527221468096,0.0709018745731161,1.102436321016,5.54932606904036e-07
SLC12A4,-0.378435441620532,0.0002003559451148,0.065362373643299,0.520643089872544
HUS1,0.378431544903263,0.0059226804314242,-0.443595779257987,0.001347551756284
NACC2,-0.378246115076087,0.0148459649518605,-0.117371717007354,0.44947303689408
LPIN3,-0.378127694307626,0.0169041825586886,-0.220035084353215,0.163501364256086
CPA5,-0.378074748220008,0.408017131008512,1.11807848583248,0.0168355288871955
GOLGA8J,-0.37804705409969,0.786815189859871,0.324425505276598,0.817643911693939
H3C10,-0.378018532770156,0.717936213373715,0.790000112631235,0.461907905304773
TWF2,-0.377994345494224,0.0102403872750209,-0.10681047430583,0.46650037384981
ZNF274,0.377970510066503,0.0003252734658328,0.375333564305409,0.00048921284592
AASDHPPT,0.377831991285399,0.0009705609392821,-0.0218469665485898,0.849713182652893
SCT,-0.377803629267351,0.697237168748003,3.32406504375262,0.0030047285243463
CST3,-0.377777496713938,0.000784118854063,0.213333158452937,0.0579552165449325
ADORA1,0.377749674747993,0.0920372914641181,-0.307276029035237,0.171658291438304
KLHDC8A,0.377609129028239,0.664871423649954,-0.923383592469721,0.285740234238257
CDKN2AIPNL,-0.37755082458417,0.0180688626337431,0.0642530873450283,0.687281218965673
FAM169A,0.377529911590032,0.101721104094068,-0.447459444950005,0.0538623980861076
STX4,-0.37750135636034,0.0032084350546592,0.146566303400017,0.252755884977967
PGAP1,0.377457046453199,0.0286927286018958,-0.331678826355348,0.0557244790470338
PM20D2,0.377454006222205,0.0011807268719635,-0.384125194207485,0.0009798571049022
CAPN2,-0.377417709112644,7.1634734291322e-06,-0.103544371302467,0.218040309698668
LARS1,0.377413676528813,8.08434728120443e-05,-0.259539510310262,0.0068032653097538
HOMER2,-0.377285312708794,0.0016816253314742,-0.164408852755245,0.169715453505715
CORO1C,-0.377197195721283,1.98016905359585e-05,-0.222538625690175,0.0117785160779883
YDJC,-0.377137142146717,0.0039279587473321,0.336436370794388,0.0103346050330498
ZNF439,0.377133272216314,0.195592023522422,-0.831984726873765,0.0041952758956889
FBRSL1,-0.37705933828579,0.000632342614592,0.176599350571529,0.109587945777449
CAPN5,0.377031489520273,0.0001579913302418,-0.207973319248126,0.0377846108685576
LMF2,-0.376995388029224,0.0015031269472524,0.0972301639388333,0.412997631492763
VHLL,0.376864363049769,0.851321885491141,4.74370945826849,0.0401063848250181
C17orf67,0.376854864464273,0.0167403520806664,0.786176813532859,1.54142552626154e-06
CLCN4,-0.376844704726158,0.0719946917723974,-0.0004473604139685,0.998294405128796
ZNF471,0.376840386806818,0.145632513624117,0.0591787313883919,0.820233947987369
SLC29A3,0.376789633175538,0.206893058676691,0.101188422720692,0.738224173986236
SYP,0.376674340920498,0.60025681110367,1.37477445841799,0.0657673605726698
SLC35A5,0.376564610911891,0.0099209008717952,0.0124492885283947,0.932562673518028
FAM219B,-0.376553110238557,0.0044727789001941,0.102887532298584,0.437350274575759
RAB3IP,-0.376417271180732,0.0035573614730313,-0.443390269395331,0.000532634635721
CEP350,0.376228377700707,0.0001673078574734,-0.512627052359388,3.06575036364556e-07
MYBL1,0.376214769811366,0.0017852893683065,0.23074838628499,0.0595832911969345
NCOA3,0.376033786366869,0.0029804416645089,-0.0736021918998481,0.562992655825347
MICU3,0.375940136521222,0.0421374914025079,-0.448793037801445,0.0157321590483175
NPC2,-0.375938055348092,0.0022063829539869,0.0236195871763778,0.847476273422772
COL4A6,-0.375935319307596,0.445683742695366,1.69817213835397,0.0014725108358951
MPI,-0.375847917166001,0.0003674969353347,-0.297883013892408,0.0045943779774223
LAT,0.375817427112324,0.150123450017652,0.056674978781015,0.831463774956905
TUBGCP3,0.3757890033931,0.000514012426874,-0.398209129459892,0.0002491442517047
NR2C2AP,-0.375758291893277,0.0730240740815648,0.563761118303653,0.0078130146822061
NUP43,0.375706870262894,0.0118720560670442,-0.185239841221798,0.21660553641804
BNIP5,0.375687920376839,0.680526784395875,6.4975257113582,1.14877402492096e-05
KIAA0895L,-0.375649081932342,0.0092634590272285,0.035512485970331,0.80549518107385
AQP7B,0.375466182483139,0.921956950720119,2.95946634774446,0.456074449167275
RIMOC1,0.375422676094617,0.0033265413616732,-0.180990719254811,0.159325335563504
SAMD12,0.375374102991591,0.0002461169070101,-0.355736482860166,0.0005441711651849
SGSM2,-0.375342801689775,7.35684563354486e-05,-0.156560739807688,0.0978371212826185
THAP12,0.375188080148884,0.0032485740885229,-0.210270007151368,0.100567862644268
LRRFIP1,-0.375181165881535,0.0005371079822269,-0.0131225155879431,0.903592157614351
RILPL1,-0.375155387359736,0.0105285418520642,-0.15529519018493,0.288426749071827
DEFB134,0.375124803523171,0.92280922337399,2.89686144166157,0.469662178466657
FAM83H,-0.375049017320782,0.011999127206147,0.149934447546785,0.315301102728257
GBE1,-0.375003208649956,0.0001675574137368,-0.424525463296095,1.97779299104271e-05
MIOS,0.374963587182833,0.0239564893316217,-0.414504700157937,0.0128660672428037
PPIP5K1,0.374929812927242,0.0124229079405428,-0.238891489683505,0.115661283290009
TGDS,0.374929397053183,0.0623542670016588,-0.182648416262901,0.367098101418169
RAB29,0.374840931967687,0.0001855081253452,-0.16497763299537,0.102110943932764
TNKS,0.374803923495304,0.0003618983592153,-0.0745867199391238,0.480024830079034
RIPK4,-0.374772950136034,0.0033501524562525,-0.0969081771298855,0.446801424513329
RAD21L1,0.374728701999088,0.622735616478218,4.96381172841754,8.26058744265048e-05
CATIP,-0.374714877837264,0.638709089561694,2.18950223411437,0.0140393708305744
HSD17B2,0.374711453640798,0.0002143401918426,-0.217696095793335,0.0316653497504267
CBLB,0.374676896865704,0.0088649475975678,-0.296049792812236,0.03907679563286
PABPC1L,0.374675531908873,0.072617083778769,-0.306029958142591,0.143409975073282
ANXA2R,-0.374488096531007,0.476047525436651,0.984215604763137,0.071002955801985
LRRC14,-0.374473527814201,0.0139164039975749,0.135752479143547,0.372894287258718
H2AX,0.374444488637062,0.0339716453348706,0.207103591892991,0.24227038120637
RBFOX3,0.37443663080774,0.441773790381569,1.1151772088934,0.0305374364986808
DROSHA,0.37443139879663,0.0051425234346946,-0.270576173112043,0.0436514757571721
KIF21A,0.374421079441205,0.0080475856357501,0.161247983208277,0.259294326322068
HCN1,0.374411317105383,0.62047147830701,-0.311973675545471,0.683423652788567
SGK2,0.37439003928349,0.390399675717268,1.71699100779568,0.0002547324247943
NOL3,-0.374379110830324,0.0062095839780609,-0.238349642132088,0.0806762943624079
LYPLAL1,0.374377707213471,0.023383951338409,-0.411398974573247,0.0128047071838466
EFHC1,0.374268687977618,0.0315909880824723,-0.152002098206729,0.38397472602318
EXOSC8,0.374236307770407,0.0117672187916115,-0.186341776719788,0.213212876604922
GLI3,0.374051592831678,0.0099911128822706,-0.132758222185753,0.370688468680233
