perturbation_id,target_gene,age_UP_enrichment,age_DOWN_enrichment,mimetic_score,is_ARE_gene,is_age_UP,is_age_DOWN
7566_RRP7A_P1P2_ENSG00000189306,RRP7A,0.017277903228126272,0.04610106330862857,-0.0288231600805023,False,False,False
611_ATF7IP2_P1P2_ENSG00000166669,ATF7IP2,0.03326340532288458,0.06209303908983568,-0.0288296337669511,False,False,False
121_ACY1_P1P2_ENSG00000243989,ACY1,-0.06383105502259143,-0.03500133681625174,-0.028829718206339686,False,True,False
6162_PDCL_P1P2_ENSG00000136940,PDCL,-0.02182288145866687,0.007046101063308632,-0.028868982521975502,False,False,False
2338_DPAGT1_P1P2_ENSG00000172269,DPAGT1,0.02060239453780734,0.04952530568254854,-0.028922911144741197,False,False,False
9415_TUBB3_P2_ENSG00000258947,TUBB3,-0.01865660141650449,0.010271066480453464,-0.028927667896957953,False,False,False
2509_EGLN3_P1P2_ENSG00000129521,EGLN3,0.035885192041767745,0.06482645468026842,-0.02894126263850067,False,False,False
11002_non-targeting_non-targeting_non-targeting,non-targeting,-0.03491948690236722,-0.005976648061948473,-0.02894283884041875,False,False,False
4255_JMJD6_P1P2_ENSG00000070495,JMJD6,0.029688241615316465,0.05863226260717369,-0.028944020991857226,False,False,False
10529_ZNF654_P1P2_ENSG00000175105,ZNF654,-0.06435705611979664,-0.03540985457764084,-0.028947201542155798,False,False,False
7705_SCP2_ENST00000371514.3_ENSG00000116171,SCP2,0.0536438931478084,0.08262520820290377,-0.028981315055095366,False,False,False
7252_RFK_P1P2_ENSG00000135002,RFK,0.06323519440466337,0.09227353419343486,-0.02903833978877149,False,False,False
3587_GTF3C4_P1P2_ENSG00000125484,GTF3C4,-0.02447343386255334,0.0045983157775868885,-0.02907174964014023,False,False,False
7640_SALL3_P1P2_ENSG00000256463,SALL3,0.04399300582916057,0.07307319940814738,-0.029080193578986814,False,False,False
4187_IRF2_P1P2_ENSG00000168310,IRF2,0.024773418863303403,0.0538894710359247,-0.0291160521726213,False,False,False
3867_HNRNPH2_P1P2_ENSG00000126945,HNRNPH2,-0.02547201407052946,0.003648428950292075,-0.029120443020821535,False,False,False
6676_PPP1R8_P1P2_ENSG00000117751,PPP1R8,0.058965544873441265,0.08810200323160798,-0.029136458358166716,False,False,False
5511_NCOA7_P1P2_ENSG00000111912,NCOA7,-0.03621394272752122,-0.007052743628534374,-0.02916119909898685,False,False,False
10967_non-targeting_non-targeting_non-targeting,non-targeting,0.02191739728082094,0.051092951075846424,-0.029175553795025483,False,False,False
7441_RPL17_P1P2_ENSG00000265681,RPL17,-0.009632395092574053,0.019560693948789176,-0.02919308904136323,False,False,False
10444_ZNF556_P1P2_ENSG00000172000,ZNF556,-0.017931295216061162,0.011264129981716374,-0.029195425197777534,False,False,False
6414_PLAGL2_P1P2_ENSG00000126003,PLAGL2,0.05621020318847077,0.08543501329343366,-0.02922481010496289,False,False,False
8386_SPTB_P1P2_ENSG00000070182,SPTB,-0.04891604734831744,-0.019607191905370035,-0.029308855442947406,False,False,False
5392_MYNN_P1P2_ENSG00000085274,MYNN,0.009846083038313866,0.0391761890606915,-0.029330106022377636,False,False,False
7865_SGTA_P1P2_ENSG00000104969,SGTA,-0.041210953150972576,-0.011875245982493591,-0.029335707168478983,False,False,False
10767_non-targeting_non-targeting_non-targeting,non-targeting,-0.08310817335845531,-0.053766583579246595,-0.02934158977920872,False,False,False
8400_SREBF1_P2_ENSG00000072310,SREBF1,-0.1001949902504874,-0.07084461877487844,-0.02935037147560897,False,False,False
321_ANKMY1_P1P2_ENSG00000144504,ANKMY1,-0.015334164798609455,0.014057328659181564,-0.029391493457791018,False,False,False
4798_MAP1LC3B_P1P2_ENSG00000140941,MAP1LC3B,-0.0314819875444583,-0.002060855861316523,-0.02942113168314178,False,False,False
5185_MRAS_P1P2_ENSG00000158186,MRAS,-0.026433609826358014,0.0030306703842890048,-0.02946428021064702,False,False,False
3263_GALK1_P1P2_ENSG00000108479,GALK1,-0.0726662297022135,-0.04319826230493698,-0.029467967397276515,False,False,False
1326_CCNE2_P1P2_ENSG00000175305,CCNE2,-0.05255901588482214,-0.023077932235870856,-0.029481083648951283,False,False,False
6943_PTRHD1_P1P2_ENSG00000184924,PTRHD1,-0.04194242342677379,-0.012456470439754418,-0.029485952987019372,False,False,False
6513_POLA2_P1P2_ENSG00000014138,POLA2,0.01325481671121926,0.042766495565257336,-0.029511678854038076,False,False,False
11122_non-targeting_non-targeting_non-targeting,non-targeting,-0.040481537566957174,-0.010898788894295148,-0.029582748672662026,False,False,False
1447_CDKN1C_P1P2_ENSG00000129757,CDKN1C,-0.024576168451851448,0.0050234399520407876,-0.029599608403892235,False,False,False
7099_RAN_P1P2_ENSG00000132341,RAN,0.05495067712367807,0.0845847649445263,-0.029634087820848226,False,False,False
4242_ITSN2_P1P2_ENSG00000198399,ITSN2,-0.07268883131185902,-0.04299234278293588,-0.02969648852892314,False,False,False
9212_TPRKB_P1P2_ENSG00000144034,TPRKB,-0.005599035116737295,0.024110851128488774,-0.02970988624522607,False,False,False
10291_ZNF32_P1P2_ENSG00000169740,ZNF32,-0.06426048560585665,-0.034549642380894655,-0.029710843224961994,False,False,False
1401_CDC42BPB_P1P2_ENSG00000198752,CDC42BPB,-0.0016088236684055535,0.02810635411183095,-0.029715177780236503,False,False,False
4120_ING2_P1P2_ENSG00000168556,ING2,-0.0012225416126453465,0.028508229307994203,-0.029730770920639547,False,False,False
1068_C22orf39_P1P2_ENSG00000242259,C22orf39,0.045757986073299096,0.07557080393306286,-0.02981281785976376,False,False,False
11084_non-targeting_non-targeting_non-targeting,non-targeting,0.0013602059623045422,0.031181861811394377,-0.029821655849089836,False,False,False
8716_TBC1D28_ENST00000405044.1_ENSG00000189375,TBC1D28,-0.027037689211429777,0.0028280721449009992,-0.029865761356330775,False,False,False
3320_GCLM_P1P2_ENSG00000023909,GCLM,0.0013581512705187256,0.03123500233320109,-0.029876851062682362,True,False,False
6251_PGAM5_P1P2_ENSG00000247077,PGAM5,0.016673823843054398,0.046625825961469816,-0.029952002118415418,False,False,False
1525_CERS5_P1P2_ENSG00000139624,CERS5,-0.07662973015732785,-0.04667232391805067,-0.02995740623927718,False,False,False
1183_CAPNS1_P1P2_ENSG00000126247,CAPNS1,0.02841844209159403,0.058479483606979306,-0.030061041515385276,False,False,False
6038_PAGE5_P1P2_ENSG00000158639,PAGE5,0.03091078322796192,0.06097708813189478,-0.030066304903932858,False,False,False
6675_PPP1R7_P1P2_ENSG00000115685,PPP1R7,-0.009026261015716252,0.021081841385506204,-0.030108102401222456,True,False,False
3101_FKBP8_P1P2_ENSG00000105701,FKBP8,0.04581140805973397,0.07596603656400025,-0.030154628504266277,False,False,False
7134_RB1CC1_P2_ENSG00000023287,RB1CC1,0.0335818825497081,0.06378357193981167,-0.03020168939010357,False,False,False
1689_CMBL_P1P2_ENSG00000164237,CMBL,-0.019149727445134657,0.011084780720618687,-0.030234508165753342,False,False,False
5048_MIA3_P2_ENSG00000154305,MIA3,-0.04255266688720366,-0.012277121178656732,-0.03027554570854693,False,False,False
5740_NOM1_P1P2_ENSG00000146909,NOM1,0.007760570875565779,0.03804695297229889,-0.030286382096733108,False,False,False
4676_LRRC8C_P1P2_ENSG00000171488,LRRC8C,0.006899655017249186,0.037186740775552694,-0.03028708575830351,False,False,False
5956_OR4N2_ENST00000315947.1_ENSG00000176294,OR4N2,-0.08128771643609609,-0.05099995516268482,-0.03028776127341127,False,False,False
5565_NDUFS1_P1P2_ENSG00000023228,NDUFS1,-0.015572509045780501,0.014729888388297781,-0.030302397434078282,False,True,False
11167_non-targeting_non-targeting_non-targeting,non-targeting,-0.08544949464855521,-0.05512166688531786,-0.03032782776323735,False,False,False
6864_PSMD10_P1P2_ENSG00000101843,PSMD10,-0.08627342605472456,-0.055945344973321806,-0.030328081081402752,False,False,False
4813_MAP3K6_P1P2_ENSG00000142733,MAP3K6,-0.022655031631979936,0.007690429890215002,-0.030345461522194937,False,False,False
9331_TSC1_P1P2_ENSG00000165699,TSC1,0.02987316387605275,0.06023312082660084,-0.03035995695054809,False,False,False
9413_TUBB2B_P1_ENSG00000137285,TUBB2B,0.0005712043164964927,0.030946050745877002,-0.030374846429380507,False,False,False
6407_PLA2G12A_P1P2_ENSG00000123739,PLA2G12A,-0.03143781167106038,-0.0010511859469889266,-0.03038662572407145,False,False,False
6578_POPDC3_P1_ENSG00000132429,POPDC3,0.015827290827239514,0.04623723589575827,-0.030409945068518754,False,False,False
8945_TLE4_P1P2_ENSG00000106829,TLE4,0.003371749220758159,0.033792389945149014,-0.030420640724390855,False,False,False
5057_MICALL2_P1P2_ENSG00000164877,MICALL2,-0.05653484449065228,-0.02609697813101459,-0.030437866359637692,False,False,False
6302_PHLDB1_P1_ENSG00000019144,PHLDB1,-0.06545631622528461,-0.03500465809886461,-0.03045165812642,False,False,False
4219_ITCH_P1P2_ENSG00000078747,ITCH,-0.033544898097560866,-0.003063883210418157,-0.030481014887142707,False,False,False
11082_non-targeting_non-targeting_non-targeting,non-targeting,-0.08704907220392415,-0.05650664173490519,-0.030542430469018958,False,False,False
5984_OSER1_P1P2_ENSG00000132823,OSER1,-0.04342796558802196,-0.012878273331595226,-0.030549692256426737,False,False,False
5873_NUDT4_P1P2_ENSG00000173598,NUDT4,-0.011874063831055008,0.01868055405636554,-0.030554617887420546,False,False,False
9674_USP6NL_ENST00000277575.5_ENSG00000148429,USP6NL,0.0575149324725544,0.08812857349251138,-0.030613641019956978,False,False,False
4011_ICAM3_P1P2_ENSG00000076662,ICAM3,-0.012204869208594418,0.018511168643106576,-0.030716037851700996,False,False,False
6048_PALM3_ENST00000340790.4_ENSG00000187867,PALM3,-0.05379799503175534,-0.023077932235870856,-0.030720062795884486,False,False,False
8753_TBX22_P1P2_ENSG00000122145,TBX22,0.007670164436983673,0.03841893662494586,-0.030748772187962188,False,False,False
8122_SLK_P1P2_ENSG00000065613,SLK,0.03805083718416819,0.06883856407667517,-0.03078772689250698,False,False,False
11180_non-targeting_non-targeting_non-targeting,non-targeting,-0.003205319186095546,0.02759155530682843,-0.030796874492923978,False,False,False
8878_THAP5_P1P2_ENSG00000177683,THAP5,0.03120049476978202,0.06201664958973854,-0.03081615481995652,False,False,False
2322_DOCK11_P1P2_ENSG00000147251,DOCK11,-0.07405314665773564,-0.04319494102232411,-0.030858205635411536,False,False,True
9146_TNNT1_P2_ENSG00000105048,TNNT1,-0.04957971279518208,-0.018697160469430114,-0.030882552325751964,False,False,False
4592_LIN37_P1P2_ENSG00000267796,LIN37,-0.0863648598391998,-0.05548036540751301,-0.030884494431686782,False,False,False
2320_DNTTIP1_P1P2_ENSG00000101457,DNTTIP1,-0.010540568861967846,0.020361123058502694,-0.030901691920470542,False,False,False
3431_GNAI3_P1P2_ENSG00000065135,GNAI3,-0.03887271389855162,-0.007932883520958233,-0.030939830377593385,False,False,False
7976_SLC1A5_P1_ENSG00000105281,SLC1A5,0.006628435701502649,0.037578652123877225,-0.030950216422374575,False,False,False
3272_GALNT5_P1P2_ENSG00000136542,GALNT5,-0.01629576055443801,0.014655159529507078,-0.030950920083945087,False,False,False
8587_SUMO1_P1P2_ENSG00000116030,SUMO1,0.0010273458929793162,0.03199059412764019,-0.030963248234660873,False,False,False
1672_CLPB_P1P2_ENSG00000162129,CLPB,0.010209763484428546,0.04121545658502403,-0.03100569310059548,False,False,False
9031_TMEM192_P1P2_ENSG00000170088,TMEM192,-0.039450082290406,-0.008348043847573077,-0.031102038442832925,False,False,False
10787_non-targeting_non-targeting_non-targeting,non-targeting,-0.03893435465213031,-0.007790068368602568,-0.031144286283527743,False,False,False
10009_ZBTB7A_P2_ENSG00000178951,ZBTB7A,0.017296395454199944,0.048472459094253066,-0.031176063640053122,False,True,False
2243_DLL3_P1P2_ENSG00000090932,DLL3,0.014195865549188324,0.045386987546850804,-0.031191121997662483,False,False,False
1313_CCHCR1_P1P2_ENSG00000204536,CCHCR1,0.01109739033596263,0.042338050108190785,-0.031240659772228153,False,False,False
7803_SERPINB6_P1P2_ENSG00000124570,SERPINB6,0.028038324111191712,0.0592832339993058,-0.03124490988811409,False,False,False
7048_RABGAP1_P1P2_ENSG00000011454,RABGAP1,-0.013084277292984572,0.01817239781658876,-0.031256675109573334,False,False,False
10058_ZDHHC9_P1P2_ENSG00000188706,ZDHHC9,0.02978481212925657,0.061080047892895326,-0.031295235763638754,False,False,False
9635_USP14_P1P2_ENSG00000101557,USP14,-0.06472279125769737,-0.03341376372727619,-0.031309027530421175,False,False,False
7713_SDAD1_P1P2_ENSG00000198301,SDAD1,-0.010953561910945653,0.02039765716724483,-0.03135121907819048,False,False,False
1071_C2CD2L_P1_ENSG00000172375,C2CD2L,-0.014477358323864606,0.01691031042367943,-0.031387668747544034,False,False,False
4074_IGSF3_P1P2_ENSG00000143061,IGSF3,-0.010211818176214473,0.0211781585812809,-0.03138997675749537,False,False,False
1341_CCPG1_P1P2_ENSG00000260916,CCPG1,-0.013723286438417866,0.01769413312032837,-0.03141741955874623,False,False,False
5260_MRPS30_P1P2_ENSG00000112996,MRPS30,0.0477140526535317,0.07913786145933838,-0.031423808805806676,False,False,False
8694_TARSL2_P1P2_ENSG00000185418,TARSL2,0.022361210706587982,0.05381308153582746,-0.031451870829239476,False,False,False
3801_HIVEP3_ENST00000372583.1_ENSG00000127124,HIVEP3,-0.0021697545259723016,0.029292052004643142,-0.03146180653061544,False,False,False
11096_non-targeting_non-targeting_non-targeting,non-targeting,-0.008808463686404694,0.022666093191868884,-0.03147455687827358,False,False,False
7746_SEC24C_P1P2_ENSG00000176986,SEC24C,0.03438321234623204,0.06587265870333804,-0.031489446357106,False,False,False
10217_ZNF224_P1P2_ENSG00000267680,ZNF224,-0.054223316231448715,-0.022689342170159204,-0.03153397406128951,False,False,False
5318_MTHFD2L_P1P2_ENSG00000163738,MTHFD2L,-0.020968129675708057,0.010606516024358298,-0.03157464570006636,False,False,False
10049_ZDHHC24_P1P2_ENSG00000174165,ZDHHC24,-0.11057118376957867,-0.07897511861130538,-0.03159606515827329,False,False,False
9130_TNFRSF1B_P2_ENSG00000028137,TNFRSF1B,0.009856356497243611,0.04146123149838002,-0.03160487500113641,False,False,False
2077_DCTN5_P1P2_ENSG00000166847,DCTN5,-0.06898833140534749,-0.03738269644971496,-0.03160563495563253,False,False,False
5310_MTFP1_P1P2_ENSG00000242114,MTFP1,-0.06407556334512036,-0.03241073637817456,-0.03166482696694581,False,False,False
1639_CLCN2_P1P2_ENSG00000114859,CLCN2,-0.014058201199529129,0.01769413312032837,-0.031752334319857495,False,False,False
5101_MKS1_P1P2_ENSG00000011143,MKS1,0.03428047775693404,0.06607193566011317,-0.03179145790317913,False,False,False
6289_PHF2_P1P2_ENSG00000197724,PHF2,0.015389641476830253,0.04721203234265006,-0.03182239086581981,False,False,False
9447_TXN2_P1P2_ENSG00000100348,TXN2,-0.061706503715910174,-0.029859991331452486,-0.03184651238445769,False,False,False
3709_HEXD_P1P2_ENSG00000169660,HEXD,-0.03730703875765108,-0.0054518854091073375,-0.03185515334854375,False,False,False
9597_UNG_P1P2_ENSG00000076248,UNG,0.004111438263703302,0.036007685447966245,-0.03189624718426294,True,False,False
8180_SMIM4_P1P2_ENSG00000168273,SMIM4,-0.03665981084507408,-0.004726185158184412,-0.03193362568688967,False,False,False
9712_VCP_P1P2_ENSG00000165280,VCP,0.06862670565101885,0.10062655996492724,-0.031999854313908394,False,False,False
2609_EMC10_P1P2_ENSG00000161671,EMC10,-0.026513742806010373,0.005505025930913937,-0.03201876873692431,False,False,False
10917_non-targeting_non-targeting_non-targeting,non-targeting,0.04643192497909348,0.07846031980630286,-0.03202839482720938,False,False,False
5681_NIT1_P1P2_ENSG00000158793,NIT1,0.01710941850167762,0.04916328587774029,-0.03205386737606267,False,False,False
7344_RNF125_P1P2_ENSG00000101695,RNF125,0.016669714459482544,0.048724876572834905,-0.03205516211335236,False,False,False
2489_EEF2_P2_ENSG00000167658,EEF2,-0.03216414521739661,-2.8230902209845592e-05,-0.03213591431518677,False,False,False
8737_TBL2_P1_ENSG00000106638,TBL2,-0.10394685745164788,-0.07177291726518938,-0.0321739401864585,False,False,False
4663_LRRC40_P1P2_ENSG00000066557,LRRC40,-0.04885235190295272,-0.016571539597161723,-0.032280812305790996,False,False,False
9746_VPS26B_P1P2_ENSG00000151502,VPS26B,0.010322771532656289,0.04260707399983721,-0.03228430246718092,False,False,False
4188_IRF3_P1P2_ENSG00000126456,IRF3,0.007049647517624164,0.03935885960440206,-0.032309212086777894,False,False,False
7764_SELENOO_P1P2_ENSG00000073169,SELENOO,0.04136094565134755,0.07368099412631172,-0.032320048474964176,False,False,False
3897_HOXA9_P1P2_ENSG00000078399,HOXA9,0.04844757762111895,0.08080514533102394,-0.03235756770990499,False,False,False
2912_WASHC2C_P1P2_ENSG00000172661,WASHC2C,-0.0014732140105323949,0.03088626765884444,-0.032359481669376834,False,False,False
7185_RBM8A_P1P2_ENSG00000265241,RBM8A,-0.050298854920267734,-0.01788012494665191,-0.03241872997361582,False,False,False
10540_ZNF671_P1P2_ENSG00000083814,ZNF671,-0.0002958756171781013,0.032188210443108885,-0.032484086060286986,False,False,False
9853_WDR92_P1P2_ENSG00000243667,WDR92,-0.04882153152616348,-0.016209519792353477,-0.03261201173381001,False,False,False
8941_TKT_P2_ENSG00000163931,TKT,-0.0785960701964902,-0.04595160559104705,-0.03264446460544315,False,False,False
10252_ZNF26_P1P2_ENSG00000198393,ZNF26,-0.06714732756512856,-0.034440040054668365,-0.032707287510460197,False,False,False
7084_RALB_P1P2_ENSG00000144118,RALB,-0.05723343969787823,-0.024526011455103837,-0.032707428242774395,False,False,False
6300_PHKG2_P1P2_ENSG00000156873,PHKG2,-0.035548222588870554,-0.002814787014449294,-0.03273343557442126,True,True,False
8736_TBL2_P2_ENSG00000106638,TBL2,0.013030855306549701,0.04580879043869161,-0.03277793513214191,False,False,False
11093_non-targeting_non-targeting_non-targeting,non-targeting,-0.03503044025880904,-0.0022335625571882475,-0.03279687770162079,False,False,False
2370_DRAM1_P1P2_ENSG00000136048,DRAM1,-0.03935351177646601,-0.006554551236596648,-0.03279896053986936,False,False,False
4482_KRTCAP2_P1P2_ENSG00000163463,KRTCAP2,0.0194702593637441,0.05230521922956202,-0.03283495986581792,False,False,False
5973_ORMDL3_P1P2_ENSG00000172057,ORMDL3,-0.02212903053477472,0.010712797067971718,-0.03284182760274644,False,False,False
10789_non-targeting_non-targeting_non-targeting,non-targeting,-0.06033910633235461,-0.027495238111053623,-0.03284386822130099,False,False,False
9245_TRAPPC1_P1P2_ENSG00000170043,TRAPPC1,-0.03638242745396988,-0.0034923286674847067,-0.03289009878648517,False,False,False
1840_CPSF2_P1P2_ENSG00000165934,CPSF2,0.01882919552652499,0.051757207598430346,-0.032928012071905356,False,False,False
217_AIFM2_P1P2_ENSG00000042286,AIFM2,-0.012858261196529308,0.02008545660163042,-0.03294371779815973,False,False,False
9673_USP5_P2_ENSG00000111667,USP5,0.000511618254703621,0.03348683194476046,-0.03297521369005684,False,False,False
10492_ZNF599_P1P2_ENSG00000153896,ZNF599,-0.02536311540587346,0.007624004237956587,-0.03298711964383005,False,False,False
101_ACSL4_P1P2_ENSG00000068366,ACSL4,0.011732290097823847,0.04472605230687986,-0.03299376220905601,False,False,False
1126_RBIS_P1P2_ENSG00000176731,RBIS,0.0755448528943416,0.10854781899674021,-0.03300296610239861,False,False,False
7454_RPL27A_P1P2_ENSG00000166441,RPL27A,-0.01976818967270824,0.013260220832080918,-0.033028410504789156,False,False,False
3716_HGS_P1P2_ENSG00000185359,HGS,0.03558109765744594,0.06863596583728707,-0.03305486817984113,False,False,False
4453_KMT2E_P1P2_ENSG00000005483,KMT2E,-0.006866779948673694,0.026206580457240995,-0.03307336040591469,False,False,False
643_ATP13A2_P1P2_ENSG00000159363,ATP13A2,-0.035948887487132576,-0.002871248818868765,-0.03307763866826381,False,False,False
1400_CDC42BPA_P1P2_ENSG00000143776,CDC42BPA,-0.039234339652880264,-0.006119463214304136,-0.03311487643857613,False,False,False
8285_SOX18_P1P2_ENSG00000203883,SOX18,0.07989258071343013,0.11309465489382693,-0.03320207418039681,False,False,False
5148_MON2_P1P2_ENSG00000061987,MON2,0.04561621234006794,0.07888212269814356,-0.033265910358075614,False,False,False
6628_PPIH_P1P2_ENSG00000171960,PPIH,0.020820191867119007,0.05410867568837729,-0.03328848382125828,False,False,False
8015_SLC25A6_P2_ENSG00000169100,SLC25A6,0.0024635754513643656,0.035765231817223124,-0.03330165636585876,False,False,False
2151_DENND4B_P2_ENSG00000198837,DENND4B,0.007826321012716542,0.04113242451970104,-0.0333061035069845,False,False,False
6329_PIF1_P1_ENSG00000140451,PIF1,-0.015067054866434771,0.018248787316686006,-0.03331584218312078,False,False,False
1754_COLGALT1_P1P2_ENSG00000130309,COLGALT1,0.03292438117820135,0.06627453389950129,-0.03335015272129994,False,False,False
6607_PPARD_P1P2_ENSG00000112033,PPARD,-0.02934099870348942,0.004023733885552025,-0.03336473258904144,False,False,False
1682_CLTB_P1P2_ENSG00000175416,CLTB,-0.08375745596281835,-0.05037887531406887,-0.033378580648749476,False,False,False
3565_GSX2_P1P2_ENSG00000180613,GSX2,0.0056093085756670396,0.03901012493004552,-0.03340081635437848,False,False,False
9792_WBP1L_P1P2_ENSG00000166272,WBP1L,-0.014193810857402287,0.01927506364407807,-0.03346887450148036,False,False,False
10839_non-targeting_non-targeting_non-targeting,non-targeting,-0.049341368548011036,-0.01587074896583555,-0.03347061958217548,False,False,False
5679_NIPSNAP3A_P1P2_ENSG00000136783,NIPSNAP3A,-0.0617701991612749,-0.028275739525089806,-0.033494459636185095,False,False,True
1333_CCNK_P1_ENSG00000090061,CCNK,0.07512775046179193,0.10863417234467607,-0.033506421882884135,False,False,False
9698_VAMP8_P2_ENSG00000118640,VAMP8,0.06750484393588535,0.10115464390038147,-0.033649799964496116,False,False,False
5968_ORC4_P1P2_ENSG00000115947,ORC4,-0.07696464491843891,-0.04330786463116327,-0.03365678028727564,False,False,False
7551_RRAGD_P1P2_ENSG00000025039,RRAGD,0.01421846715883385,0.047877949506540424,-0.033659482347706576,False,False,False
2414_DUT_P1P2_ENSG00000128951,DUT,0.049140008752987005,0.08286101926842104,-0.03372101051543404,False,False,False
7938_SKA2_P1P2_ENSG00000182628,SKA2,-0.0033491476111126325,0.0303880752669066,-0.03373722287801923,False,False,False
8072_SLC39A14_P1P2_ENSG00000104635,SLC39A14,-0.1486384584880346,-0.11488814750480347,-0.03375031098323114,False,False,False
3938_HRAS_P2_ENSG00000174775,HRAS,0.028182152536208798,0.06193361752441555,-0.03375146498820675,False,False,False
3984_HSPBP1_P1P2_ENSG00000133265,HSPBP1,0.06593505941141296,0.09970324339853562,-0.033768183987122655,False,False,False
7906_SIAH2_P1P2_ENSG00000181788,SIAH2,0.0006081887686438381,0.034396863380700374,-0.033788674612056535,False,False,False
950_C11orf49_P1P2_ENSG00000149179,C11orf49,-0.059507983504934234,-0.02568846036962549,-0.03381952313530874,False,False,False
7905_SIAH1_P1P2_ENSG00000196470,SIAH1,-0.04999681522773174,-0.016172985683611234,-0.03382382954412051,False,False,False
11036_non-targeting_non-targeting_non-targeting,non-targeting,0.016077963225126453,0.04991721703087295,-0.0338392538057465,False,False,False
948_C11orf24_P1P2_ENSG00000171067,C11orf24,-0.017982662510710106,0.015857463835383955,-0.03384012634609406,False,False,False
4126_INO80B_P1P2_ENSG00000115274,INO80B,-0.025488451604817094,0.008371292825863505,-0.0338597444306806,False,False,False
11228_non-targeting_non-targeting_non-targeting,non-targeting,0.03476743971020632,0.06863596583728707,-0.033868526127080745,False,False,False
2451_EBAG9_P1P2_ENSG00000147654,EBAG9,-0.022722836460916735,0.011167812785941677,-0.03389064924685841,False,False,False
741_B9D2_P1P2_ENSG00000123810,B9D2,-0.03706869451048004,-0.0031535578409670004,-0.03391513666951304,False,False,False
10609_ZNF75D_P1P2_ENSG00000186376,ZNF75D,0.018151147237158646,0.052086014577109443,-0.0339348673399508,False,False,False
5344_MTRNR2L1_P1P2_ENSG00000256618,MTRNR2L1,-0.012340478866467575,0.021603282755734577,-0.033943761622202154,False,False,False
1931_CTDSP2_P1P2_ENSG00000175215,CTDSP2,-0.03470785364841356,-0.0007555917944392067,-0.033952261853974354,False,False,False
10018_ZC3H11A_P1P2_ENSG00000058673,ZC3H11A,0.0361091534464373,0.07010065146958451,-0.03399149802314721,False,False,True
1771_COPB1_P1P2_ENSG00000129083,COPB1,0.06039150097289658,0.09439915506570325,-0.03400765409280667,False,False,False
212_AHSA2_P1P2_nan,AHSA2,0.013252762019433222,0.04729672504927949,-0.03404396302984627,False,False,False
7547_CNOT9_P1P2_ENSG00000144580,CNOT9,-0.01446092078957697,0.019583942927079604,-0.034044863716656576,False,False,False
8218_SNRNP27_P1P2_ENSG00000124380,SNRNP27,-0.05871898185912618,-0.024672147890072153,-0.03404683396905403,False,False,False
3198_FRA10AC1_P1P2_ENSG00000148690,FRA10AC1,-0.028412278016236137,0.005654483648495343,-0.03406676166473148,False,False,False
6668_PPP1R35_P1P2_ENSG00000160813,PPP1R35,-0.06715760102405831,-0.03307831418337136,-0.03407928684068695,True,False,False
2859_FAM13A_ENST00000264344.5_ENSG00000138640,FAM13A,0.0015903314423321015,0.03567223590406141,-0.03408190446172931,False,False,False
6995_R3HCC1_P2_ENSG00000104679,R3HCC1,-0.07633590923193558,-0.04221184136889992,-0.03412406786303566,False,False,False
5203_MRPL1_P1P2_ENSG00000169288,MRPL1,-0.012215142667524161,0.021925447169187817,-0.034140589836711976,False,False,False
1807_COX14_P1P2_ENSG00000178449,COX14,-0.004115547647275155,0.03002605546209836,-0.03414160310937352,False,False,False
4827_MAPK1IP1L_P1P2_ENSG00000168175,MAPK1IP1L,-0.029951242163919294,0.004239617255391736,-0.03419085941931103,False,False,False
2240_DLG5_P1P2_ENSG00000151208,DLG5,-0.07820156937358606,-0.044002012697263476,-0.03419955667632259,False,False,False
323_ANKRA2_P1P2_ENSG00000164331,ANKRA2,-0.05932717062777002,-0.025110557194977536,-0.03421661343279249,False,False,False
7291_RHOBTB3_P1P2_ENSG00000164292,RHOBTB3,0.027578073151136924,0.06184062161125384,-0.034262548460116914,False,False,False
4418_KLF3_P1P2_ENSG00000109787,KLF3,0.030195750486448233,0.064474398723299,-0.03427864823685077,False,False,False
2191_DHRS11_P1P2_ENSG00000278535,DHRS11,-0.11614967196845648,-0.08185134935409366,-0.03429832261436282,False,False,False
8777_TCF19_P2_ENSG00000137310,TCF19,0.016924496240941337,0.05123576622820197,-0.03431126998726064,False,False,False
3958_HSDL2_P1P2_ENSG00000119471,HSDL2,0.020458566112790254,0.05477293221096121,-0.034314366098170956,False,False,False
11029_non-targeting_non-targeting_non-targeting,non-targeting,-0.03556055073958633,-0.0012238926428608714,-0.03433665809672546,False,False,False
3452_GNPTAB_P1P2_ENSG00000111670,GNPTAB,0.02386113571033776,0.05828352793281704,-0.03442239222247928,False,False,False
3595_GTPBP6_P1P2_ENSG00000178605,GTPBP6,0.0006287356865033273,0.03513086683815559,-0.034502131151652266,False,False,False
2647_ENPP3_P2_ENSG00000154269,ENPP3,0.005652457103172276,0.040182537692406005,-0.03453008058923373,False,False,False
9768_VRK1_P1P2_ENSG00000100749,VRK1,0.025622006570904327,0.060176659022181146,-0.03455465245127682,False,False,False
3166_FOXJ3_P1P2_ENSG00000198815,FOXJ3,0.016320416855869574,0.050890352836458416,-0.03456993598058884,False,False,False
6608_PPARGC1B_P1P2_ENSG00000155846,PPARGC1B,-0.06147021416052494,-0.02689740724072822,-0.03457280691979672,False,False,False
