pathway,pval,padj,log2err,ES,NES,size,leadingEdge
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.0013704502669258769,0.10598148730893447,0.45505986738722953,-0.38253852841703506,-1.5980732103422166,102,
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.0014468433726852704,0.10985487135152161,0.45505986738722953,-0.4979795875146223,-1.7562359066920654,42,
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.0016105250420527148,0.12009915313593102,0.45505986738722953,0.6365240472744862,1.7815589789449875,27,
GOBP_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION,0.0017184770951398543,0.12590105875971982,0.45505986738722953,0.6440621165468887,1.816068112508814,28,
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.0017936682206320543,0.1291441118855079,0.45505986738722953,-0.2779575043926984,-1.3327253634014533,295,
GOBP_RESPONSE_TO_X_RAY,0.0018566560063933023,0.1314134827576005,0.45505986738722953,-0.5540584050359056,-1.804211828924298,30,
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.0020543159460940175,0.1429803898481436,0.4317076958033464,0.5231807382816002,1.7096077584347207,63,
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS,0.0021154340024028065,0.1448205310497397,0.4317076958033464,-0.27001471143257283,-1.3224390395281505,357,
GOBP_NUCLEOTIDE_METABOLIC_PROCESS,0.0021543829362859466,0.1451081151924212,0.4317076958033464,-0.2527914080816255,-1.2608212355463164,497,
GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,0.002659355194369352,0.17057638261749516,0.4317076958033464,0.6699724978545594,1.8225806758460295,23,
GOBP_PHOTOTRANSDUCTION,0.0027367379395048315,0.17057638261749516,0.4317076958033464,0.5364001415089563,1.715117363130284,53,
GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE,0.0027360775442674375,0.17057638261749516,0.4317076958033464,-0.4835820515006219,-1.7054597898598927,42,
GOBP_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_METABOLIC_PROCESS,0.0025785089756495674,0.17057638261749516,0.4317076958033464,-0.42399593464790297,-1.6654322234969363,68,
GOBP_RESPONSE_TO_IONIZING_RADIATION,0.002671984977208436,0.17057638261749516,0.4317076958033464,-0.3347392318744644,-1.4519847082666981,144,
GOBP_NEGATIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,0.0028027918083999453,0.17212439105703195,0.4317076958033464,0.6515060915466876,1.8013203865771148,25,
GOBP_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.0029286963288174196,0.1772497952049499,0.4317076958033464,0.4351108397841343,1.5717172344710186,134,
GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS,0.003154096657420377,0.1881643948769642,0.4317076958033464,0.3645503679481352,1.40729617389722,297,
GOBP_REGULATION_OF_DNA_STRAND_ELONGATION,0.0037180576525886167,0.19993778722056646,0.4317076958033464,-0.6506870990968788,-1.8201508224703524,17,
GOBP_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT,0.003827413351690799,0.19993778722056646,0.4317076958033464,-0.660420315367771,-1.802515208256421,16,
GOBP_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT,0.0038239726049437207,0.19993778722056646,0.4317076958033464,0.6904179529023993,1.7992453788486964,19,
GOBP_THYROID_HORMONE_GENERATION,0.0036902103763229296,0.19993778722056646,0.4317076958033464,-0.5974479022945327,-1.7851949499818232,22,
GOBP_NEGATIVE_REGULATION_OF_TRANSPORTER_ACTIVITY,0.0040366158135626195,0.19993778722056646,0.40701791892395395,0.5965684495194515,1.7373926944853564,32,
GOBP_HEAD_MORPHOGENESIS,0.004143094232284057,0.19993778722056646,0.40701791892395395,-0.4955193914528253,-1.7098408483341219,40,
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.004028827086376189,0.19993778722056646,0.40701791892395395,0.5045059836020112,1.6485839034817384,63,
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.0038598040297675015,0.19993778722056646,0.4317076958033464,0.44106532854191133,1.5570248875304975,108,
GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT,0.003948590840524607,0.19993778722056646,0.40701791892395395,-0.37773841439229766,-1.538840295305826,88,
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS,0.004165370567095135,0.19993778722056646,0.40701791892395395,0.3915458164203469,1.4685090311168534,198,
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,0.004033733574004092,0.19993778722056646,0.40701791892395395,0.3753662580750513,1.4256260744863072,236,
