logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,gene_symbol
0.008429486920483256,4.375237841773762,1.1061546628123051,0.2714719732343007,0.9617402311178345,-11.712458181439736,ENSG00000006625,GGCT
0.003235615564503302,1.6293185940214046,0.7464265734592587,0.45726559202415207,1,-12.046055792260868,ENSG00000006634,DBF4
-0.006438969363403548,2.181682473220275,-0.7427381620549993,0.4594854320557039,1,-12.048815011897558,ENSG00000006638,TBXA2R
-0.0028889064698273243,6.0615494075531435,-0.6439640358887331,0.5211610739065251,1,-12.117673379668584,ENSG00000006652,IFRD1
3.8461798857584615e-4,0.009905570903847865,0.6634759586280731,0.5086436218996944,1,-12.104840995019954,ENSG00000006659,LGALS14
3.5770947566607456e-4,3.436551326366103,0.10110318125714993,0.9196830876718467,1,-12.32159177153564,ENSG00000006695,COX10
0.004898629903702111,5.321135587208704,1.0710125160467365,0.28689579394225057,0.974515809210015,-11.750639133996689,ENSG00000006704,GTF2IRD1
0.0017794666539545905,6.202246821455589,0.5692418288607698,0.5705446995618269,1,-12.163301857135753,ENSG00000006712,PAF1
-3.961907623433561e-4,6.7266117954632225,-0.11637026465104311,0.9076064313046422,1,-12.31991429603614,ENSG00000006715,VPS41
0.0017980356599695468,4.354954507183822,0.25418667016363117,0.7999044761646219,1,-12.294119944894932,ENSG00000006740,ARHGAP44
0.0013978147088732113,5.862507593621751,0.49523891931030756,0.6215828784282498,1,-12.20298691008054,ENSG00000006744,ELAC2
-0.009522149999984728,3.0048512394309586,-0.7309827457537985,0.46660109249514514,1,-12.057518826670599,ENSG00000006747,SCIN
-0.007349394448031926,4.767612206738982,-1.059398860450389,0.29212268775313205,0.9798843261293644,-11.762992613010772,ENSG00000006756,ARSD
0.0070755914769432115,4.635413362137754,1.2160065991773645,0.22701593497819914,0.9091553126184206,-11.585379126464725,ENSG00000006757,PNPLA4
8.109332539689957e-4,0.11249832440382873,0.5991268136492982,0.5505241765131528,1,-12.145722115757174,ENSG00000006788,MYH13
0.008856412420504292,7.243697266109878,2.32786240244387,0.02205644815349651,0.4534290390419254,-9.664313062082694,ENSG00000006831,ADIPOR2
-9.76850132741371e-4,1.3398028624217833,-0.2941591973459236,0.7692824108950169,1,-12.283053272784723,ENSG00000006837,CDKL3
-0.0019027002297319945,0.2511728707649106,-0.7248434942038978,0.4703417954830328,1,-12.06200981007638,ENSG00000007001,UPP2
