logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr
-0.13014470027624545,0.18773932810391225,-1.9821762540770052,0.05024999749970309,0.837905871906022,-7.345139026034755,ENSG00000005001,0.3136987049271497,0.03517603414157345,0.07219554514824812,2.0524071831884676,0.9232989030744088,Increased,0.3262699195479809,0.035147864941233585,0.07238627203602872,0.9547639610208074
0.11755619753620773,7.373073629575041,1.4497711716108839,0.15030386206696353,1,-8.240514240850581,ENSG00000005007,0.6023484283867123,0.05809313067690188,0.06942451068419925,1.1950554200688444,0.9232989030744088,Increased,0.46373130868622914,0.057076388343390995,0.07569364356604752,0.9547639610208074
0.18222621049054505,4.4244698210926625,1.0283951425606843,0.3062866227838141,1,-8.759565894114333,ENSG00000005020,0.5118009068261067,0.283449197867227,0.32790800474340875,1.1568492950789973,0.9232989030744088,Increased,0.6864592723623626,0.2762089427768852,0.32495737790965684,0.9547639610208074
-0.14000293001184905,6.790048363475142,-1.3708642479293667,0.1735376688426065,1,-8.350690132936553,ENSG00000005022,0.31471680030269256,0.0865291956185253,0.17932990079166408,2.072478537559302,0.9232989030744088,Increased,0.25987061352112584,0.08342220864377789,0.19126902956280867,0.9547639610208074
-0.0632592238907314,4.168346299532745,-0.49798233529630714,0.61960822660555,1,-9.165758825140362,ENSG00000005059,0.5584473424988938,0.1436793923503432,0.1609628054494731,1.1202915241803544,0.9232989030744088,Increased,0.6492146503588624,0.14304661447421943,0.15609335633548058,0.9547639610208074
-0.026555151772424252,0.08424771837598038,-0.7570342181683027,0.4508392251504896,1,-9.002244928465203,ENSG00000005073,0.8887627073170921,0.01145058719972116,0.00689629712978808,0.6022658060676588,0.9723630425504407,Decreased,0.9838350152088737,0.011370109725288931,0.007276267903445098,0.9976046080258395
0.016519480671676894,4.361062500855141,0.14637355886689346,0.883926114648062,1,-9.280025234038218,ENSG00000005075,0.7912913790000625,0.11662844396810305,0.10043959738248458,0.8611929814475962,0.9403740461490968,Decreased,0.7440016958603353,0.11456044605820816,0.10667891604090368,0.9547639610208074
0.025250643135969433,4.674512605758603,0.2766719681083994,0.7826126274178424,1,-9.252200096852741,ENSG00000005100,0.39703817099993544,0.0780152447734791,0.040577383621799606,0.5201212114326877,0.9232989030744088,Decreased,0.4884132482326802,0.0775379302908068,0.04355668462569902,0.9547639610208074
0.14333448200957097,1.3275920484521913,0.6477428870937824,0.5186605357300182,1,-9.079394612088,ENSG00000005102,0.38639407628188027,0.4641471302903868,0.23053191931563088,0.4966785406416323,0.9232989030744088,Decreased,0.4349255967353446,0.45619097755775184,0.25239622432255543,0.9547639610208074
0.15021446216418635,4.46446008346728,0.8743911838671289,0.3840355155040922,1,-8.906203224260091,ENSG00000005108,0.1973118034984882,0.2776663500347652,0.13746907717809553,0.4950872770895131,0.9232989030744088,Decreased,0.23144761974660608,0.2758674747918472,0.14301985055664784,0.9547639610208074
0.17263059179576126,4.481473920729537,1.9927598040196928,0.049058860660525845,0.834969177455903,-7.324712920556587,ENSG00000005156,0.9889406488656551,0.06598757730966595,0.07925710790410946,1.2010913437869126,0.9977398475140712,Increased,0.9855939215086331,0.0657217201641871,0.08066160317388142,0.9979571339580333
0.05051092346067674,4.8252088656646475,0.5414776479159235,0.5894029505847413,1,-9.142987713250559,ENSG00000005175,0.2994598796468759,0.07440422518602255,0.11435010355476592,1.5368764780343085,0.9232989030744088,Increased,0.28356143987495697,0.07409447552753677,0.11460698960712466,0.9547639610208074
-0.14980107392444642,2.001361869351158,-0.7935465728992009,0.42936987233644497,1,-8.973825605590967,ENSG00000005187,0.02479809612043218,0.2818624766119359,0.7853422581353935,2.7862604046321535,0.7464009404141062,Increased,0.03742505989319333,0.2784017531811975,0.7196584394163565,0.8311743333401336
-0.09653712049750345,2.1183209696300858,-0.800700555134079,0.42523509275961224,1,-8.968102474235335,ENSG00000005189,0.11033733871409697,0.12176046295938472,0.28137153491210437,2.31086124406377,0.9232989030744088,Increased,0.12747471918550354,0.11729542934378465,0.2562271279560914,0.9547639610208074
-0.06814602642030496,4.4730851642939475,-1.210970274540564,0.22880877478038458,1,-8.555694359577416,ENSG00000005194,0.6980754334242483,0.028457620019201605,0.03723587529457999,1.3084676536356628,0.9232989030744088,Increased,0.8006800252291566,0.027220741427864587,0.03914900957384855,0.9552069599543672
-7.640350126698242e-4,5.617723734750862,-0.005320177107666724,0.9957659095914682,1,-9.290830392658396,ENSG00000005206,0.01954795322956463,0.1509696677918507,0.5311561936682155,3.5182974264773947,0.6986044494491384,Increased,0.023833986340798734,0.1509172651403166,0.5185537129988784,0.7502859103547346
0.14355983768615968,4.828757577865471,1.5982105032481524,0.11320416730336676,1,-8.017296908132543,ENSG00000005238,0.00867423105442462,0.057372397270490774,0.21964597552695286,3.828425967480476,0.49804045432636274,Increased,0.00856911250775464,0.057379443137100854,0.21952600648567688,0.4966065950253061
-0.0026312945581538185,5.329541944959342,-0.017676509806597324,0.985932731429525,1,-9.290686882885266,ENSG00000005243,0.24675152356979568,0.18365363119733033,0.3420931164015313,1.8627081543188355,0.9232989030744088,Increased,0.24402855331345566,0.18361388401348286,0.3424782705068866,0.9547639610208074
0.11057400206391792,5.451095047283578,0.7378064375720667,0.46238888378418264,1,-9.016679068383327,ENSG00000005249,0.49101756078897707,0.2030200416213679,0.19365512354697403,0.9538719527412006,0.9232989030744088,Decreased,0.531079805884134,0.2014962064577577,0.19334544859272818,0.9547639610208074
