gene_symbol,levene_pval_mac,var_ratio_mac,levene_pval_nonmac,var_ratio_nonmac,meta_pval,avg_var_ratio,meta_fdr
ENSG00000224415,0.15780057328341512,1.6517891874812674,0.7458879863312109,1.414706914304816,0.369536154706646,1.5332480508930417,0.9864480427080446
PPP2R2C,0.49431490802389977,1.0578222839742837,0.2381221025274603,0.5850000983861258,0.3695484644750394,0.8214111911802047,0.9864480427080446
ELAVL4,0.7064789978654908,0.8827718919889328,0.16664080366952436,0.4193567641090703,0.3695932280173875,0.6510643280490016,0.9864480427080446
TNS1,0.8981144248051238,0.9414795804366028,0.13108863152167713,0.3352858438909097,0.3696025618598489,0.6383827121637563,0.9864480427080446
ENSG00000234892,0.6558133660366683,0.6923665299867293,0.17952281808487672,0.2529611390042263,0.3696044288817519,0.4726638344954778,0.9864480427080446
LECT2,0.13673091822391675,3.250987268799256,0.8612420378240079,0.4342958629032051,0.3696578047877594,1.8426415658512305,0.9864480427080446
RNU6-230P,0.585177450143249,0,0.20126574317191012,4.002116099069104,0.36969579367760586,2.001058049534552,0.9864480427080446
ENSG00000280195,0.433385869161849,1.6176513975436282,0.2717618673439951,1.6968315570700478,0.3696991704437152,1.657241477306838,0.9864480427080446
ENSG00000255101,0.271532036208454,3.6277180093987345,0.43376010295314815,0,0.3697034716463643,1.8138590046993672,0.9864480427080446
ENSG00000267284,0.17314341316082896,6.59650883944855,0.6802521053171622,0,0.36970648185978644,3.298254419724275,0.9864480427080446
REST,0.2776804363268279,0.7952657541256665,0.424166389084742,0.5728682173912508,0.3697097686782873,0.6840669857584587,0.9864480427080446
ENSG00000223375,0.4954816795461917,0,0.23772580206452912,3.9243432395650255,0.36972275532663934,1.9621716197825128,0.9864480427080446
ENSG00000230736,0.32808041629002394,0.39286631162550095,0.359047588240171,0.3708255747643921,0.3697392297455648,0.3818459431949465,0.9864480427080446
ENSG00000254846,0.3928124857415185,0,0.29992131562019453,0,0.369774209270105,0,0.9864480427080446
RPS25,0.30914576352608963,0.655658904886223,0.3810992289287092,0.6219102271773348,0.36977928768373264,0.6387845660317789,0.9864480427080446
HEG1,0.23903842852484017,0.6304260444374431,0.49287988038139674,0.7790334498896905,0.3697836076112349,0.7047297471635667,0.9864480427080446
FTLP3,0.2074784585869885,0.5727683699874335,0.5679074402647658,0.7045802624383238,0.3698078339362061,0.6386743162128787,0.9864480427080446
RN7SL807P,0.15881945277542456,6.429099708359571,0.7420847998459228,0,0.36986972248785444,3.2145498541797854,0.9864480427080446
ENSG00000205890,0.25331929068787074,0.09893129180760754,0.4653134813247952,1.8145205446570976,0.36990260653092677,0.9567259182323525,0.9864480427080446
LINC02640,0.40043169070142537,1.5889814776010096,0.29437748004118514,0.40471599200164504,0.36991370554688147,0.9968487348013273,0.9864480427080446
PRELID1P7,0.16376121130501642,0,0.719850288991041,0.804963931417193,0.36992542917243304,0.4024819657085965,0.9864480427080446
LOXHD1,0.21478904403606944,0.35951732530255903,0.5488765161471488,0.5200551977788975,0.3699448999299161,0.4397862615407283,0.9864480427080446
UCHL1,0.825938223416091,1.3173770165190557,0.14274090603036418,0.4653994238500375,0.36995026225481525,0.8913882201845467,0.9864480427080446
CHSY3-AS1,0.321496375337718,0.3080415174014327,0.36670805288258446,0.4694369883749551,0.36995056044316366,0.3887392528881939,0.9864480427080446
SNORD116-24,0.8440938878491703,1.5130709993850289,0.13968731764351372,0,0.3699802798602895,0.7565354996925144,0.9864480427080446
SRRM2-AS1,0.78747667957771,1.0992928193316385,0.14973460159471927,2.2025008997328612,0.3699873258127,1.6508968595322497,0.9864480427080446
ENSG00000254877,0.6338497260785998,0.4365424675070379,0.18603197092906437,0,0.36999546426097873,0.21827123375351895,0.9864480427080446
ENSG00000264705,0.18808861442999156,0.22924210931526495,0.6269313327596747,1.1426371341389423,0.3700004493407567,0.6859396217271037,0.9864480427080446
CTAGE7P,0.1427848797563551,0.33972042854909856,0.8259219951279847,0.6386923923660566,0.37002295316149564,0.48920641045757757,0.9864480427080446
PYGO1,0.3476577334707357,1.311861853116282,0.33925801281445567,1.4283026791128932,0.37005822151579637,1.3700822661145877,0.9864480427080446
LINC02112,0.5816334083492251,0.4266529561186527,0.20279086272022293,0,0.3700673462794812,0.21332647805932636,0.9864480427080446
LINC01848,0.18324999491321323,6.3289821410274625,0.6436917860335628,0,0.3700814019431259,3.1644910705137312,0.9864480427080446
ECEL1P1,0.39716413281343665,0.16172645471751826,0.29705618307161363,2.426771248817814,0.3701317252370448,1.294248851767666,0.9864480427080446
PHTF2,0.6146107193263739,1.4311085383498094,0.19197280400744313,1.532973563986329,0.3701498526047067,1.482041051168069,0.9864480427080446
ENSG00000261055,0.1201509818714771,0.5398814362641462,0.9821064608898232,2.131698725318383,0.37017659307348916,1.3357900807912646,0.9864480427080446
BFSP1,0.18957283973796876,1.5214427423326011,0.6225709453061569,0.8098972719894553,0.3702225090121921,1.1656700071610282,0.9864480427080446
ENSG00000207148,0.3347890751322061,0.5160834247245294,0.3525514667248707,2.645015060945442,0.37023925642066474,1.5805492428349857,0.9864480427080446
PALLD-AS1,0.6961870461189087,0,0.16954514212069668,3.87634632513376,0.37024941087922714,1.93817316256688,0.9864480427080446
CFHR4,0.286438450564494,0,0.4120904563163106,2.531835207196663,0.3702567188557277,1.2659176035983315,0.9864480427080446
ENSG00000270322,0.2283650314433804,4.517578287765814,0.5169380217441082,0,0.37028239291178694,2.258789143882907,0.9864480427080446
ENSG00000248583,0.6591095671363458,0.3347090182912228,0.17912303319266715,0.32938258098557494,0.37030618877301436,0.33204579963839886,0.9864480427080446
SPRYD7,0.1815799856535571,1.836022773355677,0.6502013677185201,1.3058040694233686,0.3703101416935904,1.5709134213895228,0.9864480427080446
ENSG00000263618,0.5770484622069361,0.5839930180659316,0.20460273012727545,2.2249096905643504,0.37031470479648604,1.4044513543151411,0.9864480427080446
RNF14P4,0.38371393571647094,0.39745586603461286,0.30780366178815727,0.55160935776048,0.37040627593642766,0.4745326118975465,0.9864480427080446
ENSG00000253519,0.2352370246408332,2.207940326326166,0.5021153641477445,0.30601203331353893,0.3704224459218481,1.2569761798198524,0.9864480427080446
ENSG00000265943,0.3156019288556065,1.4849035042676215,0.3743750689394456,0.8440007037058906,0.3705022646952109,1.1644521039867561,0.9864480427080446
GPR39,0.7016527280776874,0.3238569254935483,0.16839953643929156,0.4575750289788653,0.3705118761690874,0.39071597723620677,0.9864480427080446
CUX1,0.693635284575505,1.0745855877767785,0.17036415262364757,1.898496176947454,0.3705387714984248,1.4865408823621162,0.9864480427080446
EWSAT1,0.22435979857956623,0.378118321365136,0.5267701623182562,1.1870544800159484,0.3705717873274511,0.7825864006905422,0.9864480427080446
ABCC5,0.6234401375906599,0.894003697583075,0.18957387763790673,1.7098564060116868,0.3705758807203816,1.3019300517973809,0.9864480427080446
ENSG00000232611,0.9739596045139888,1.088059318331887,0.12138051502523776,2.1675247482127267,0.3706436865653023,1.6277920332723068,0.9864480427080446
FAHD2P1,0.3960208378750556,0.7473040369427224,0.2985300505594865,1.6377704380815783,0.3706530864133758,1.1925372375121503,0.9864480427080446
ENSG00000250749,0.2288498093345585,0,0.516620229481386,0,0.37066231084121143,0,0.9864480427080446
CHKA,0.8527916233869322,1.8432078757005217,0.13865558608308887,2.209717601084031,0.3706962185881671,2.026462738392276,0.9864480427080446
MAVS,0.12983908340171002,0.4591218847258152,0.9107109073675772,1.0367726467365022,0.3706995216594429,0.7479472657311587,0.9864480427080446
ENSG00000241592,0.649277620195065,2.788801806988166,0.1821765027088819,0.5659809991911776,0.3707790583946344,1.6773914030896717,0.9864480427080446
ENSG00000280431,0.365763738924362,1.5416924057360164,0.32342590728340415,0.27206085137232094,0.37080967511098323,0.9068766285541687,0.9864480427080446
COG8,0.18512051966961904,0.616194730405353,0.6390594758714625,1.2210068329763617,0.3708215284947332,0.9186007816908573,0.9864480427080446
ENSG00000248285,0.7032270083297902,0.3716856976811933,0.16823654148421494,0,0.3708331774064809,0.18584284884059665,0.9864480427080446
STX6,0.35979335108823396,1.856240206025279,0.32883416182621206,1.882276338338282,0.3708414276197988,1.8692582721817805,0.9864480427080446
ENSG00000227021,0.4286472921935185,0,0.2760240310484013,0,0.3708512639383477,0,0.9864480427080446
ENSG00000213851,0.1247289727120864,1.3471900325778314,0.948593233397598,1.014923786027021,0.37085149025619446,1.1810569093024261,0.9864480427080446
COQ10B,0.11903748010793108,1.7255696703292929,0.9939662531221108,1.0570875151685433,0.370856140128369,1.391328592748918,0.9864480427080446
ENSG00000248773,0.5622201243221356,1.026868750530514,0.2104721151388788,0.3859311796797613,0.37088264973779844,0.7063999651051377,0.9864480427080446
ENSG00000261728,0.705537770555815,1.132173174107307,0.16779761974407645,1.6255074484322916,0.37100194146123083,1.3788403112697991,0.9864480427080446
CD96,0.7319414938375097,1.641691594623412,0.16177266015219555,0.4557600148859416,0.37104581895612404,1.0487258047546768,0.9864480427080446
RPL21P54,0.9443120325268788,0.905379053397998,0.12539589118234495,3.014832552939434,0.371055903063671,1.960105803168716,0.9864480427080446
ZNF713,0.18566954157531507,0.5894421948682628,0.6378951803673625,1.7133280395868078,0.37110893446077453,1.1513851172275353,0.9864480427080446
RPEP4,0.23136187678384476,0,0.5119544965013301,0,0.37112823560686237,0,0.9864480427080446
ENSG00000271698,0.171669777600591,2.4635944829474963,0.6901353376396768,0.75880068851362,0.3711893014396959,1.611197585730558,0.9864480427080446
PCNT,0.2743305210242333,0.8145147496083713,0.4319175990877665,1.0180919618598172,0.3712166039397014,0.9163033557340943,0.9864480427080446
SELENOP,0.600109779415805,1.509354589085323,0.19744638055163533,2.114767830559546,0.37121942769593647,1.8120612098224345,0.9864480427080446
FDPSP8,0.777475353792511,0.9043416841100472,0.15243245871178185,1.7722823251567248,0.37126843144800903,1.338312004633386,0.9864480427080446
OR7E35P,0.23135659122620053,0,0.5122554573796343,1.795523983174714,0.3712709836669456,0.897761991587357,0.9864480427080446
CTH,0.3058646465052402,0.4647440331743646,0.3875179230731467,0.9267161989093824,0.37130160043582255,0.6957301160418735,0.9864480427080446
RCCD1,0.3567874806258442,1.455130055426981,0.3322240715635959,1.8685617317592984,0.37131302455860943,1.6618458935931397,0.9864480427080446
SLC18A2-AS1,0.16574014038692464,2.162815839820987,0.7152122583152046,1.0839644120435217,0.37132579973147556,1.6233901259322545,0.9864480427080446
SLAMF8,0.5861467488903933,0.7138084598909391,0.20228254836522735,0.4436665470047861,0.3713852465302721,0.5787375034478626,0.9864480427080446
ZBED1,0.6384567045035396,0.8023539206950536,0.18571826999139543,0.5155240356892333,0.3713976488568124,0.6589389781921435,0.9864480427080446
RYBP,0.3162148801435726,1.623099294645806,0.37498428474967127,1.5978488629852798,0.3714030562248748,1.610474078815543,0.9864480427080446
MARK2P3,0.313608675851793,0.32728789898042104,0.378165610528824,0.5314974147509272,0.37144656362092454,0.42939265686567407,0.9864480427080446
RAPGEF4,0.9371036757141988,1.1190179152833384,0.12657161097884165,0.4349815227127232,0.3714779153513262,0.7769997189980308,0.9864480427080446
STAT3,0.25269700915549537,1.3872634824550003,0.4694096924505402,1.5524562779001645,0.37149433817542243,1.4698598801775824,0.9864480427080446
ENSG00000261687,0.2829835501026285,0.6109224939955363,0.41918627007322,0.31619523498946006,0.37150370436689034,0.46355886449249817,0.9864480427080446
GOLGA6FP,0.3485765343332936,2.006597293190883,0.3403191833329794,0.6071974757838403,0.3715132177541733,1.3068973844873617,0.9864480427080446
C10orf53,0.4072496892098151,2.5872573856751964,0.29130823024762725,1.887871030211089,0.371530068567257,2.2375642079431426,0.9864480427080446
BPIFB3,0.1874081902219942,4.166270274563049,0.6330502539546651,1.5260544610929796,0.3715377771321494,2.846162367828014,0.9864480427080446
UHMK1,0.20423034730304016,0.6339597391425267,0.5809221669912158,0.9951690854997234,0.37154445669980846,0.8145644123211251,0.9864480427080446
ENSG00000251574,0.37914638745802054,0.12208882062687353,0.3129356018782732,0,0.3715582419555403,0.06104441031343676,0.9864480427080446
EIF4B,0.9618302707527312,1.1249530226486013,0.1233730551263126,2.2665781735605526,0.37159135745302785,1.695765598104577,0.9864480427080446
RPL31P14,0.4475653842863453,1.094888753266453,0.26518770578882783,0,0.3716444248520727,0.5474443766332265,0.9864480427080446
DDX59,0.1452583408938148,1.91849851771834,0.8171736203340727,0.41669769079720353,0.3716709515754816,1.1675981042577717,0.9864480427080446
PRCD,0.9107840986358282,0.8729179919838056,0.13034080862567687,0.4259075327155454,0.37169450359859646,0.6494127623496755,0.9864480427080446
PITPNB,0.26189448586421493,2.005592781533025,0.45331183515481055,1.8611150025836891,0.3717105589282752,1.933353892058357,0.9864480427080446
ALG1L14P,0.35303838424613887,0,0.33630331726189455,0,0.3717278404120173,0,0.9864480427080446
SLC22A11,0.5783331559435609,1.013418386869882,0.20529389196120457,1.6925233325383158,0.37172844706572516,1.352970859704099,0.9864480427080446
TIGD4,0.9554392258554322,1.3015225554554568,0.12426889087411327,0.6461001766920001,0.37173507089979463,0.9738113660737284,0.9864480427080446
ENSG00000272375,0.3277163645757699,1.6559631396043792,0.3623659974201915,0.3765601822099973,0.3717817235314887,1.0162616609071882,0.9864480427080446
H2AC4,0.23851357744229768,2.026156189639467,0.49790291538088494,0.3899245357317512,0.37178883630982074,1.208040362685609,0.9864480427080446
BTF3P13,0.23547244285864555,0.26686453964520723,0.5043685673259115,1.0989587237105307,0.3718065059196072,0.682911631677869,0.9864480427080446
RNU6-323P,0.46661091816765,0.6446619289310679,0.254601979205675,1.415460980946554,0.37188142281571507,1.030061454938811,0.9864480427080446
ENSG00000250080,0.4418139089688566,0,0.2689038869739019,3.0455228820507436,0.3718929565419419,1.5227614410253718,0.9864480427080446
ENSG00000269986,0.2573301503785881,0.03527726809021316,0.4617218193552044,0.23672238549853905,0.37191312504333274,0.1359998267943761,0.9864480427080446
SLC35D3,0.718090056598992,0.11705047071431918,0.1654600948609348,0.6046329086824105,0.37191377192954195,0.36084168969836483,0.9864480427080446
ENSG00000263065,0.5014243156071891,0.720881406493047,0.2369658662403811,0.4068816744970279,0.37192484541119325,0.5638815404950375,0.9864480427080446
UBE2R2,0.9628086837055684,1.5225338810204048,0.12342222396943028,1.7631917362942948,0.3719494303040495,1.6428628086573498,0.9864480427080446
KLF12,0.2385625078288172,0.7956138195036138,0.4982233848248178,0.9522366547083734,0.372003597052312,0.8739252371059936,0.9864480427080446
SRPX2,0.1946209616031,1.5901400948624946,0.6108249661755418,1.3979786529465348,0.3720502854882506,1.4940593739045147,0.9864480427080446
ENSG00000237265,0.3375980530171466,0.32120998326417155,0.35216020840625695,0.714036870809759,0.37207000228656156,0.5176234270369653,0.9864480427080446
FGD3,0.5487141722824147,1.2409889930974938,0.21668444489071975,0.6120458753384308,0.3720896474450678,0.9265174342179623,0.9864480427080446
PARAL1,0.48922003908415246,0.7557311525925277,0.2431041637954956,0.21098182685070865,0.37216119931264274,0.48335648972161815,0.9864480427080446
MYL9,0.32472549537352646,1.6022963156028611,0.3662863997904806,0.6607629238288267,0.3721848417497698,1.131529619715844,0.9864480427080446
SPMIP4,0.13748752160448194,1.7614479231107252,0.8652644591217871,1.3070953371265803,0.37222855793643045,1.5342716301186528,0.9864480427080446
PKMP5,0.9977495232660684,0.48402305365980314,0.11923398227876492,0,0.3722340568780816,0.24201152682990157,0.9864480427080446
LDHBP3,0.25460102667505546,3.18522854780877,0.4672726252080775,0,0.3722392538446688,1.592614273904385,0.9864480427080446
ENSG00000282160,0.7578543646995964,0.9592461656916978,0.1570393131419533,1.9123692537917167,0.37233470267113417,1.4358077097417072,0.9864480427080446
SENP7,0.29307781450602793,1.6706816480103468,0.4060803088633611,1.593799827553183,0.3723351295282974,1.632240737781765,0.9864480427080446
ENSG00000253891,0.14253315035160438,3.335282480971673,0.8350230620254437,0.5350148971576131,0.3723464919055156,1.935148689064643,0.9864480427080446
RPL21P104,0.6961870461189087,0,0.17097705181004522,3.8480721516193097,0.37237531285194575,1.9240360758096549,0.9864480427080446
ENSG00000270839,0.7170609322359792,1.0963483847253528,0.16600255634799596,5.376145194226774,0.3723794400609469,3.2362467894760636,0.9864480427080446
CLSPN-AS1,0.17420859583176596,3.0813334595885733,0.6833415873070874,0.43442748443114215,0.3724007882094729,1.7578804720098578,0.9864480427080446
NME1,0.47772294855190023,0.693165111579698,0.24926280329330183,0.41446129704058254,0.3724743847864012,0.5538132043101403,0.9864480427080446
ENSG00000254739,0.3539531980382802,0.6818150615820102,0.3364267896200289,0.2576934231918471,0.3724760376608138,0.46975424238692864,0.9864480427080446
TEX14BP,0.544695500410105,1.24149066197916,0.2186200861182699,0.3883602437562789,0.37248037681172586,0.8149254528677194,0.9864480427080446
ENSG00000279481,0.1832631110781058,0.42448912260678,0.6498104444224699,1.4150613702753312,0.37249081737776435,0.9197752464410556,0.9864480427080446
ALDH2,0.689167183581356,1.0637573929112796,0.17282180279726334,2.3308455559964547,0.3725266319255308,1.6973014744538673,0.9864480427080446
H2AC8,0.5785105839517124,1.173870101065681,0.20588155454019297,0.4933961021597591,0.37252991558282744,0.83363310161272,0.9864480427080446
MIR670HG,0.3933432448379456,0.3879132752584902,0.30280224211527246,0.1730587377329263,0.3725311031141129,0.2804860064957082,0.9864480427080446
ENSG00000275919,0.18938551018334945,0,0.6289946404607596,2.004509450122137,0.3725678149400297,1.0022547250610685,0.9864480427080446
ARID5B,0.5827642108847242,0.7649944245864758,0.20444227833349576,0.4758452652697248,0.3726086040564121,0.6204198449281003,0.9864480427080446
RTF2,0.31336911164914016,0.5491586442878199,0.3802062747567684,0.659534757715383,0.3726155385362313,0.6043467010016015,0.9864480427080446
H2BP2,0.3228386935736388,0,0.3692057674848488,0,0.372719782575095,0,0.9864480427080446
TMPRSS6,0.7119555933690533,0.4871691211265439,0.16741837856184758,0.3695198717289076,0.372720938420013,0.42834449642772576,0.9864480427080446
TRAV24,0.23469744374293863,0.48772674293033474,0.5079822062614072,0.4484828101005208,0.37277979826196256,0.4681047765154278,0.9864480427080446
NIT2,0.3350004200075307,1.6643485593751652,0.3560144160163602,1.5654516552650186,0.3728709302181182,1.614900107320092,0.9864480427080446
AGAP9,0.17211243871605228,0.5360685638169121,0.6931107392022271,1.527456958307447,0.3729304678953745,1.0317627610621796,0.9864480427080446
ENSG00000269524,0.1800093113679012,0.05611016687074448,0.662772543147186,0.3975103719390782,0.3729565117374587,0.22681026940491134,0.9864480427080446
RAPSN,0.1700182116078647,5.247217429856817,0.7017245594181174,0.8329578662913476,0.3729580543014043,3.040087648074082,0.9864480427080446
CENPCP1,0.15421488969580802,0.2774559744106109,0.7739608092060363,1.858836743427806,0.37306504038484034,1.0681463589192084,0.9864480427080446
TM6SF2,0.12170034609505224,1.6275660150794922,0.9807891311516216,1.0406756591959154,0.37307799790409285,1.3341208371377038,0.9864480427080446
PDILT,0.1864711208837825,1.9535759438243907,0.640376215384608,0,0.37318276654161053,0.9767879719121954,0.9864480427080446
TMEM106B,0.36557329202221023,1.2576817239441247,0.32664901585384465,1.8354388053951665,0.37318804841576003,1.5465602646696457,0.9864480427080446
DDX39A,0.4887951615982735,0.9111941229043647,0.24431399818302588,1.6155131743680715,0.3731994054803276,1.263353648636218,0.9864480427080446
GBE1,0.8074510821395504,1.397834799020745,0.14790856540069353,2.1951057374994667,0.37321944697829745,1.796470268260106,0.9864480427080446
ENSG00000200065,0.5806303464057184,0,0.20569341055518575,4.422216173012764,0.373225620237421,2.211108086506382,0.9864480427080446
ENSG00000263382,0.2273206073507022,0,0.5254330333132582,0,0.3732466999850581,0,0.9864480427080446
MIR324,0.39382851873846103,0.6113154193726591,0.3033311258519976,0.39210149291429,0.3732864170664483,0.5017084561434746,0.9864480427080446
ENSG00000253269,0.16698465519163427,0.12304611040660392,0.715415243653673,0.5822685725906616,0.37329262093146187,0.35265734149863276,0.9864480427080446
OR3A1,0.20738747496144885,0.24803592319190224,0.5761211480519304,0.4378835219748304,0.37332861798861744,0.3429597225833663,0.9864480427080446
SKA1,0.43477766218508496,0.4135152768869309,0.27481604057243136,0.4155232460618976,0.373336193177287,0.41451926147441426,0.9864480427080446
NEK6,0.23356533796316892,0.5576889710390475,0.5116671702982662,0.8450136520229997,0.3733868404364181,0.7013513115310236,0.9864480427080446
ENSG00000269894,0.19792701343667285,0.5698124912488918,0.6038043080405728,0.7559977892323659,0.37338995865904534,0.6629051402406289,0.9864480427080446
LINC02625,0.2372859962868183,0,0.5037699786406304,1.9934628517800423,0.37345024020399914,0.9967314258900212,0.9864480427080446
GLT1D1,0.988800111424089,1.2560674305830093,0.12090867148111288,0.412218794532577,0.3734862355904351,0.8341431125577932,0.9864480427080446
SLC38A6,0.2887933539735612,1.9318202103722009,0.4139926645258055,1.6577864079869231,0.37349435397853376,1.7948033091795619,0.9864480427080446
SETD1A,0.20868021717458593,0.7071008025178162,0.5729670407732517,0.9956284520151588,0.37351252703229054,0.8513646272664874,0.9864480427080446
ENSG00000228687,0.6389737774028721,0,0.1871301082703445,4.252738035484912,0.37352175657869524,2.126369017742456,0.9864480427080446
MYRFL,0.16447949336854406,0.3545676124002745,0.7269706427535907,0.7623681550211768,0.3735228840548398,0.5584678837107256,0.9864480427080446
ARHGAP11A,0.2386025345210013,0.3176179982051774,0.5013138755950326,0.531887229816364,0.373614197758618,0.4247526140107707,0.9864480427080446
OR8B9P,0.6621591666479427,1.7888645982906672,0.18066153549130512,0.2842711255478413,0.37363953128499483,1.0365678619192542,0.9864480427080446
ZNF561,0.9225163438178638,1.06614074359225,0.12972316438899603,2.0093721925726373,0.3737351758057245,1.5377564680824438,0.9864480427080446
ENSG00000253361,0.9934096640723624,0.06592030804365144,0.12047447017629224,0.29984578937905965,0.3737537806883741,0.18288304871135555,0.9864480427080446
AAMP,0.19746594380436625,0.5441419587235501,0.6061430038411391,0.663842892178756,0.3737794619770062,0.6039924254511531,0.9864480427080446
LINC01886,0.3220601222192973,1.065822531642427,0.3716749925477987,0.43054503915498293,0.37379876491839764,0.748183785398705,0.9864480427080446
VTI1BP2,0.3426096863228463,0.1858238029175694,0.3494139936467261,1.1699525426722537,0.37382195598849854,0.6778881727949115,0.9864480427080446
CPXM2,0.4601692427882086,0.8348142332280648,0.26017608740492626,0.71461383890801,0.3738483068525261,0.7747140360680373,0.9864480427080446
HNRNPH1P3,0.5734273589099623,1.4274464021658766,0.2087915201072036,0.348450494973975,0.37385199330881536,0.8879484485699258,0.9864480427080446
DYNLT2B,0.41431279937172616,0.8226364475469298,0.2890283218747636,0.5568752760046245,0.3738973357056888,0.6897558617757771,0.9864480427080446
CNNM3,0.3840693433895987,1.4171225843390924,0.3118046111589667,1.6795279136358297,0.3739110441818424,1.548325248987461,0.9864480427080446
ENSG00000271730,0.6886408355411171,0.7849044351961978,0.17391982346801632,0.4139175733675412,0.3739401196415414,0.5994110042818694,0.9864480427080446
ENSG00000275191,0.391198011014364,1.6301941276976155,0.3061876847979935,1.187025826755394,0.37396499277886,1.4086099772265048,0.9864480427080446
F7,0.12009871838575392,0.4582368244768053,0.9973667191177936,0.9298276783315204,0.3739701949435262,0.6940322514041628,0.9864480427080446
UTP11,0.1746232470444537,1.8437219360512345,0.6859885832085242,1.08679257056586,0.3739852383750734,1.4652572533085473,0.9864480427080446
THBS4-AS1,0.12067457673658466,0.6410396472623542,0.9927453291298328,1.088249582861549,0.3740055426669773,0.8646446150619516,0.9864480427080446
ENSG00000253699,0.6263627297517554,0,0.19127506373657752,4.184172523342515,0.3740234699000292,2.0920862616712577,0.9864480427080446
ENSG00000241912,0.2099716137444569,0.15905944983727918,0.5706205192336289,1.9524820129394425,0.37403734717306925,1.0557707313883609,0.9864480427080446
NUDT10,0.20980918026581916,0.5733023754715973,0.5710733518320679,0.8546240900894025,0.37404227094760545,0.7139632327804999,0.9864480427080446
ZNF334,0.5531341587955168,1.0387789954384905,0.2166271330718564,2.058088984424809,0.37405804669238485,1.5484339899316497,0.9864480427080446
ENSG00000260816,0.2896281294124,0.4868946799158164,0.4137276024761925,0.2999170419216152,0.3740650156205554,0.3934058609187158,0.9864480427080446
CASD1,0.35620387293738853,1.2659567462405703,0.33640295425433153,1.1610647194075587,0.3740668903165974,1.2135107328240644,0.9864480427080446
SYTL5,0.793161928925068,1.1245022560144742,0.1510987320831686,2.4428324359087545,0.37410449954167146,1.7836673459616144,0.9864480427080446
HIGD1AP18,0.3979590902618126,1.072906825791574,0.30132334995869875,0.8293334555560831,0.3742500276096914,0.9511201406738286,0.9864480427080446
TLL1,0.1858332181906031,0.5278790450653564,0.6452890410830561,0.794797362488895,0.3742537879694505,0.6613382037771257,0.9864480427080446
CD164,0.393457901832325,1.7723779415913186,0.3047957483726305,1.705668014968848,0.37427108726962804,1.7390229782800832,0.9864480427080446
LINC00029,0.3495005638960713,1.7108133832659094,0.3431753271805774,2.613152334838869,0.37430433068014424,2.1619828590523893,0.9864480427080446
RPL39L,0.6614621050321874,1.3279323878268097,0.18133264437393928,0.35351256621137006,0.3743143030429629,0.8407224770190899,0.9864480427080446
ENSG00000261043,0.7422694275205093,0.5840532860541446,0.1615950581345415,2.5815800572538756,0.3743193898593026,1.5828166716540102,0.9864480427080446
ENSG00000283258,0.1826237185083808,0.5039818957021096,0.6568524583276882,0.787897387892271,0.374340102722774,0.6459396417971903,0.9864480427080446
RUFY3,0.2431536843110415,0.683986844033498,0.49333785573622824,0.8748774403573398,0.37434026978799356,0.7794321421954189,0.9864480427080446
FCMR,0.3725236335360551,0.8595352458365201,0.32207553620293133,0.6045159414740964,0.3743908056475356,0.7320255936553082,0.9864480427080446
ENSG00000266846,0.7238568357916648,1.403934986289125,0.1657653896753372,0.34942286286045915,0.3744112915964673,0.8766789245747921,0.9864480427080446
TMEM68,0.3619241644521478,1.236666017368167,0.3315664254588534,1.4620824444254583,0.3744356559985699,1.3493742308968126,0.9864480427080446
MYOD1,0.25055898924934317,1.4486130256323486,0.4790164134916408,1.244662396679453,0.37447798911905394,1.3466377111559007,0.9864480427080446
ENSG00000283421,0.5134212944256016,0,0.2337738176255464,3.986266242868668,0.3744834751191778,1.993133121434334,0.9864480427080446
ENSG00000259138,0.4742040372174996,1.2585170853270355,0.25313564772715064,1.5206976867279378,0.37451207411087206,1.3896073860274867,0.9864480427080446
RMND5B,0.7056892360937834,1.011595298064477,0.17012595637243894,1.8581970329327064,0.3745504651534267,1.4348961654985917,0.9864480427080446
ENSG00000280435,0.4810961596644904,0.6439958878632549,0.24959227486490737,0.5071803018783793,0.37459673562891366,0.5755880948708171,0.9864480427080446
BGLAP,0.20962752956730024,2.617370626979026,0.5729291381734092,1.275262796278711,0.3746472541379673,1.9463167116288684,0.9864480427080446
ENSG00000278526,0.15548627185099606,0.703018705541968,0.7725633207984466,1.087744816663975,0.374692333652128,0.8953817611029715,0.9864480427080446
FGFBP2,0.4646288913519132,0.9817396369394246,0.25853563745504227,0.6216916015116845,0.37469262205066095,0.8017156192255546,0.9864480427080446
CERK,0.6475748297050548,1.0681264042605507,0.1855124971262253,2.4131366024542644,0.3747140198458026,1.7406315033574076,0.9864480427080446
ENSG00000272247,0.5115214838552363,1.3107917898272856,0.2348701478629466,1.857612978617421,0.37473076686430223,1.5842023842223534,0.9864480427080446
LIPC-AS1,0.6071314458715451,1.3527969809124507,0.19795162179185796,2.8682907046653923,0.37481876076398707,2.1105438427889216,0.9864480427080446
SFTA1P,0.14760906927341977,0.44896898330777246,0.81422571739501,0.7242103891591045,0.3748281805520209,0.5865896862334385,0.9864480427080446
ENSG00000254035,0.6406932375811762,1.3212652598455854,0.18759373814591515,0.37895201199881473,0.3748344076449758,0.8501086359222001,0.9864480427080446
SCAMP5,0.2151776542982235,1.900842143815786,0.5587693986704481,0.7959294977273533,0.37492899646685757,1.3483858207715698,0.9864480427080446
