logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,levene_pval,ctrl_var,amd_var,var_ratio,levene_fdr,variance_direction,resid_var_pval,ctrl_resid_var,amd_resid_var,resid_var_fdr,hgnc_symbol,description,gene_symbol
0.378979017867202,4.667291409113153,1.9681877762163649,0.05186203191649101,0.843973014293714,-7.371982474546512,ENSG00000004777,0.05586452368420554,0.3033659661735088,0.6456878153094064,2.128412173104837,0.9166251009600546,Increased,0.05040654616526189,0.3013606189534819,0.6318865068230721,0.903045318803859,ARHGAP33,Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085],ARHGAP33
-0.0179278669618316,5.8532401837973085,-0.21230435979201653,0.832308989466387,1,-9.268086080243137,ENSG00000004779,0.2691707560328123,0.06811925712716663,0.04654191291548501,0.6832416394177564,0.9232989030744088,Decreased,0.29041327145168977,0.06480028091920666,0.05308849856303291,0.9547639610208074,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],NDUFAB1
0.6018297885110913,7.526932601835605,1.6191087507477893,0.1086263993272076,1,-7.984210444877773,ENSG00000004799,0.3103402715340863,1.1032119544140544,2.686334146386364,2.435011817663949,0.9232989030744088,Increased,0.41396945210078095,1.1087796419372178,2.4967947113078863,0.9547639610208074,PDK4,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812],PDK4
0.09118652901971998,0.5497702942330024,0.8246663257859554,0.4115567237486101,1,-8.948560764724066,ENSG00000004809,0.6095261663665825,0.112157146789933,0.08254705878880511,0.7359946392307332,0.9232989030744088,Decreased,0.5175361654996744,0.11232525141642154,0.07885693635557553,0.9547639610208074,SLC22A16,solute carrier family 22 member 16 [Source:HGNC Symbol;Acc:HGNC:20302],SLC22A16
0.3479620704055475,1.5192639340540286,2.040285555338885,0.04400231274842919,0.8110446855531391,-7.231754153448073,ENSG00000004838,0.9499887974745508,0.2921429555935225,0.28186780458441413,0.964828345806822,0.9879403474131362,Decreased,0.8536440120531841,0.25823189347079506,0.2775270117979974,0.965811801483798,ZMYND10,zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412],ZMYND10
-0.04239464283124655,4.858983922962987,-0.14519043092163592,0.8848576653030136,1,-9.280199414370104,ENSG00000004846,0.871512863625838,0.7631910695616111,0.7703399631589322,1.0093671085556957,0.9674470563447968,Increased,0.9306717392560488,0.7635139146226789,0.747507433929488,0.9853171109603628,ABCB5,ATP binding cassette subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:46],ABCB5
0.18959253443185956,1.1587696612464429,1.133253769943337,0.25986277772285127,1,-8.646436286615709,ENSG00000004848,0.984053393764656,0.25893283215226887,0.25612357509162886,0.9891506340185242,0.9970293516623044,Decreased,0.48513256981385056,0.24339422619630605,0.317947765710939,0.9547639610208074,ARX,aristaless related homeobox [Source:HGNC Symbol;Acc:HGNC:18060],ARX
-0.29087515123216195,5.273168307199743,-3.098866181891997,0.00253316314351428,0.2524589360567006,-4.66337374155231,ENSG00000004864,0.07153201035595631,0.08666639408062932,0.04863611001831143,0.5611876498872591,0.9232989030744088,Decreased,0.05775871114560686,0.08320388875173293,0.03432797946900855,0.927252143228405,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],SLC25A13
-0.01209918032049588,4.872817253573778,-0.2252474707988826,0.8222541428310716,1,-9.265227278509002,ENSG00000004866,0.7611799940538875,0.02542709104715035,0.03071626680998244,1.2080134040116577,0.9304164063071692,Increased,0.8800614104130837,0.02554055140176838,0.02827335663749953,0.9721510152490992,ST7,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],ST7
-0.04169308200620948,5.836512993837279,-0.42007869604354375,0.6753443129289679,1,-9.201801784769584,ENSG00000004897,0.21159823630098648,0.09588437438085198,0.04235199596434115,0.4416986212593864,0.9232989030744088,Decreased,0.15327653993768892,0.09257509113991633,0.04275597576065875,0.9547639610208074,CDC27,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],CDC27
