perturbation_id,knockdown_gene,direction,ARE_enrichment
6836_PSEN1_P1P2_ENSG00000080815,PSEN1,UP,0.08077278325123102
6927_PTPN1_P1P2_ENSG00000196396,PTPN1,UP,-0.0952663177339882
6923_PTPN11_P1P2_ENSG00000179295,PTPN11,UP,0.08813885467980218
6929_PTPN2_P1P2_ENSG00000175354,PTPN2,UP,-0.05478756157635673
6961_PVR_P1P2_ENSG00000073008,PVR,UP,-0.07717056650246337
7052_RABIF_P1P2_ENSG00000183155,RABIF,UP,0.08694581280788181
7078_RAF1_P1P2_ENSG00000132155,RAF1,UP,-0.08153479064039339
7196_RCAN1_P1P2_ENSG00000159200,RCAN1,UP,-0.1029556650246287
7204_RCE1_P1P2_ENSG00000173653,RCE1,UP,-0.05000769704433769
7231_REL_P1P2_ENSG00000162924,REL,UP,-0.06137623152709697
7226_RELA_P1P2_ENSG00000173039,RELA,UP,-0.09166410098521785
7227_RELB_P1P2_ENSG00000104856,RELB,UP,0.0562192118226567
7276_RGS16_P1P2_ENSG00000143333,RGS16,UP,0.07418411330049243
7293_RHOG_P1P2_ENSG00000177105,RHOG,UP,0.10690424876847729
7316_RIPK2_P1P2_ENSG00000104312,RIPK2,UP,-0.06426262315271006
7371_RNF19B_P1P2_ENSG00000116514,RNF19B,UP,0.10842056650246616
7393_RNF4_P1P2_ENSG00000063978,RNF4,UP,-0.09142549261083303
7621_S100A13_P1P2_ENSG00000189171,S100A13,UP,0.08395166256157478
7661_SAT1_P1P2_ENSG00000130066,SAT1,UP,-0.07592364532019753
7693_SCG3_P1P2_ENSG00000104112,SCG3,UP,-0.06084513546798129
9728_SELENOS_P1P2_ENSG00000131871,SELENOS,UP,-0.07877155172413905
7806_SERPING1_P1P2_ENSG00000149131,SERPING1,UP,0.06453971674876621
7851_SGK1_P1_ENSG00000118515,SGK1,UP,0.06864224137930938
7852_SGK1_P2_ENSG00000118515,SGK1,UP,-0.08999384236453163
7868_SH2B3_P1P2_ENSG00000111252,SH2B3,UP,0.07807112068965709
7926_SIRT6_P1P2_ENSG00000077463,SIRT6,UP,-0.052093596059114344
7954_SLC11A2_P2_ENSG00000110911,SLC11A2,UP,-0.037315270935960904
7955_SLC11A2_P1_ENSG00000110911,SLC11A2,UP,0.07509236453201906
8027_SLC2A3_P1P2_ENSG00000059804,SLC2A3,UP,-0.0796413177339916
8035_SLC31A1_P1P2_ENSG00000136868,SLC31A1,UP,-0.07867149014778294
8107_SLC7A1_P1P2_ENSG00000139514,SLC7A1,UP,0.06736453201970395
8131_SMAD3_P1P2_ENSG00000166949,SMAD3,UP,0.04925338669950554
8262_SOCS1_P1P2_ENSG00000185338,SOCS1,UP,0.06721828817733856
8264_SOCS3_P1P2_ENSG00000184557,SOCS3,UP,0.044904556650245696
8267_SOD2_P1P2_ENSG00000112096,SOD2,UP,0.09505849753694524
8352_SPHK1_P1P2_ENSG00000176170,SPHK1,UP,0.10605757389163108
8393_SQSTM1_P2_ENSG00000161011,SQSTM1,UP,-0.05727370689655395
8394_SQSTM1_P1_ENSG00000161011,SQSTM1,UP,0.051539408866993326
8410_SRI_P1_ENSG00000075142,SRI,UP,0.06327740147783091
8411_SRI_P2_ENSG00000075142,SRI,UP,-0.0660945197044386
8483_STAM2_P1P2_ENSG00000115145,STAM2,UP,0.10940578817734281
8494_STAT1_P1P2_ENSG00000115415,STAT1,UP,0.0576200738916231
8495_STAT2_P1P2_ENSG00000170581,STAT2,UP,0.06405480295566415
8496_STAT3_P1P2_ENSG00000168610,STAT3,UP,0.051785714285711604
8498_STAT5A_P1P2_ENSG00000126561,STAT5A,UP,0.08161945812808165
8556_STX4_P1P2_ENSG00000103496,STX4,UP,-0.07272167487684919
8681_TANK_P2_ENSG00000136560,TANK,UP,-0.09561268472906306
8682_TANK_P1_ENSG00000136560,TANK,UP,-0.069850677339902
8688_TAPBP_P1P2_ENSG00000231925,TAPBP,UP,-0.0582435344827618
8859_TGFB1_P1P2_ENSG00000105329,TGFB1,UP,0.09146397783251747
8863_TGIF1_P1P2_ENSG00000177426,TGIF1,UP,0.1411483990147891
8929_TIMP1_P1_ENSG00000102265,TIMP1,UP,-0.06811114532020285
8930_TIMP1_P2_ENSG00000102265,TIMP1,UP,-0.08075738916256296
8932_TIPARP_P1P2_ENSG00000163659,TIPARP,UP,-0.11157635467979
