perturbation,spearman_rho,pvalue,target_gene
1011_C18orf21_P1P2_ENSG00000141428,0.06930566564727395,0.00023271554700175613,C18orf21
5011_MEX3A_P1P2_ENSG00000254726,0.06930489127939458,0.00023275317496165523,MEX3A
3337_GEMIN6_P1P2_ENSG00000152147,0.06922118216537375,0.00023685457369873386,GEMIN6
8213_SNF8_P1P2_ENSG00000159210,0.06921363033205753,0.00023722789624926966,SNF8
9601_UPF2_P1P2_ENSG00000151461,0.06910996069027055,0.0002424088748245039,UPF2
1245_CCDC115_P1P2_ENSG00000136710,0.06910537413242852,0.00024264052476275253,CCDC115
3631_HARS2_P1P2_ENSG00000112855,0.06900265189561816,0.0002478833417443564,HARS2
2567_EIF4E_P1P2_ENSG00000151247,0.0689727336740251,0.00024943018671650345,EIF4E
2491_EEFSEC_P1P2_ENSG00000132394,0.06887760034990895,0.0002544091559677389,EEFSEC
2608_ELP6_P1P2_ENSG00000163832,0.06880529395069185,0.00025825558209884323,ELP6
8499_STAT5B_P1P2_ENSG00000173757,0.06859991987415107,0.0002694800490999362,STAT5B
8418_SRP9_P1P2_ENSG00000143742,0.06858315085980304,0.0002704164394462102,SRP9
5488_NCAPD3_P1P2_ENSG00000151503,0.06841194946044238,0.0002801524139539554,NCAPD3
6268_PGS1_P1P2_ENSG00000087157,0.0683455569533227,0.00028401565010700554,PGS1
9833_WDR61_P1P2_ENSG00000140395,0.06830600830371711,0.00028634055133150676,WDR61
8963_TMA16_P1P2_ENSG00000198498,0.06825973915119736,0.0002890831407947613,TMA16
1390_CDC20_P1P2_ENSG00000117399,0.06823888441930125,0.000290327322854712,CDC20
5969_ORC5_P1P2_ENSG00000164815,0.06802592949080061,0.00030332230819047663,ORC5
2526_EIF1AD_P1P2_ENSG00000175376,0.06795400625428535,0.0003078328312274285,EIF1AD
9063_TMEM258_P1P2_ENSG00000134825,0.06788462159344767,0.0003122435727058401,TMEM258
8972_TMED10_P1P2_ENSG00000170348,0.06758733311270565,0.0003318200193881635,TMED10
5414_MZT1_P1P2_ENSG00000204899,0.0673678720968244,0.00034700166046786464,MZT1
7927_SIRT7_P1P2_ENSG00000187531,0.0673577123472566,0.00034771996963373173,SIRT7
3551_GSK3B_P1P2_ENSG00000082701,0.06704923879153814,0.0003702029448004509,GSK3B
81_ACD_P1P2_ENSG00000102977,0.0670156018845008,0.00037273503829808954,ACD
9362_TSPYL5_P1P2_ENSG00000180543,0.06690610863084105,0.000381089900177829,TSPYL5
5201_MRPL18_P1P2_ENSG00000112110,0.06678104956177978,0.0003908464032584725,MRPL18
5894_NUP35_P1P2_ENSG00000163002,0.06673477449805483,0.0003945153212598532,NUP35
9826_WDR4_P1P2_ENSG00000160193,0.06672376084802879,0.0003953932642108702,WDR4
7335_RNF103_P1P2_ENSG00000239305,0.06668030704132442,0.0003988749750516636,RNF103
6774_PRMT1_P1P2_ENSG00000126457,0.06663502184472912,0.0004025338742893695,PRMT1
1816_COX5B_P1P2_ENSG00000135940,0.06656961811207025,0.0004078736319807281,COX5B
5518_NDC1_P1P2_ENSG00000058804,0.06656955040190175,0.0004078791941502651,NDC1
3891_HOXA3_P2_ENSG00000105997,0.06644648770804647,0.0004181062504200648,HOXA3
7062_RAD21_P1P2_ENSG00000164754,0.06641836058162474,0.00042047710479720715,RAD21
4805_MAP2K7_P1P2_ENSG00000076984,0.06640496525329105,0.0004216106114423686,MAP2K7
6575_POP4_P1P2_ENSG00000105171,0.06631331631594088,0.00042944274128071887,POP4
1036_C1orf109_P2_ENSG00000116922,0.06626853571236341,0.0004333187822509932,C1orf109
1469_CEBPG_P1P2_ENSG00000153879,0.0662645859525346,0.00043366222061996394,CEBPG
572_ASCC3_P1P2_ENSG00000112249,0.06621317942532594,0.00043815533253812043,ASCC3
9057_TMEM242_P1P2_ENSG00000215712,0.06613869662783584,0.00044474249574805223,TMEM242
6549_POLR2H_P1P2_ENSG00000163882,0.0660099188733303,0.00045634983829067016,POLR2H
1491_CENPT_P1P2_ENSG00000102901,0.06593616961152378,0.0004631238172914178,CENPT
4949_MED26_P1P2_ENSG00000105085,0.06591896960772123,0.0004647170907166069,MED26
269_ALG2_P1P2_ENSG00000119523,0.06583301477311203,0.00047275615121129805,ALG2
2164_DESI1_P1P2_ENSG00000100418,0.0658103721703383,0.0004748953095796596,DESI1
2275_DNAJA1_P2_ENSG00000086061,0.06580136349363488,0.0004757489104518849,DNAJA1
496_ARID5B_ENST00000279873.7_ENSG00000150347,0.06577012277422703,0.00047872016242040907,ARID5B
166_ADRM1_P1P2_ENSG00000130706,0.06574173770430629,0.0004814348093530448,ADRM1
4423_KLF7_P1P2_ENSG00000118263,0.06570521666652049,0.00048494866208863833,KLF7
1957_CTU2_P1P2_ENSG00000174177,0.06553999848157259,0.000501145793490218,CTU2
9215_TPR_P1P2_ENSG00000047410,0.0653572481994254,0.0005196481258832985,TPR
7584_RTEL1_P1P2_ENSG00000258366,0.06535543937063848,0.0005198343985638516,RTEL1
2578_EIF5_P1_ENSG00000100664,0.06535290507576058,0.0005200954841617868,EIF5
3421_GMIP_P1P2_ENSG00000089639,0.06533108628881382,0.0005223483356252893,GMIP
6275_PHB2_P1P2_ENSG00000215021,0.06531498361972798,0.0005240168079070468,PHB2
1735_COA5_P1P2_ENSG00000183513,0.06529275265178813,0.0005263284201610084,COA5
5747_NOP16_P1P2_ENSG00000048162,0.06528395355417767,0.0005272459855275201,NOP16
7566_RRP7A_P1P2_ENSG00000189306,0.06521306665903974,0.000534692568199349,RRP7A
700_ATXN10_P1P2_ENSG00000130638,0.06506873033503248,0.0005501586378865659,ATXN10
5550_NDUFAF7_P1P2_ENSG00000003509,0.06498937562970455,0.0005588381757351006,NDUFAF7
9312_TRMT5_P1P2_ENSG00000126814,0.06496997397951962,0.0005609795660483801,TRMT5
8436_SRSF6_P1_ENSG00000124193,0.06491685857662993,0.0005668811380155139,SRSF6
976_RTRAF_P1P2_ENSG00000087302,0.06482622690395404,0.0005770846938448988,RTRAF
867_BOD1L1_P1_ENSG00000038219,0.06479401943380712,0.0005807516716015728,BOD1L1
3833_HMGCS1_P1P2_ENSG00000112972,0.06474604624204694,0.000586253872638627,HMGCS1
647_ATP2A2_P1P2_ENSG00000174437,0.06468168772689353,0.0005937115626565197,ATP2A2
7816_SETD2_P1P2_ENSG00000181555,0.06463662231070255,0.0005989860566126634,SETD2
9722_VEZT_P1P2_ENSG00000028203,0.06458428879904429,0.0006051659056441599,VEZT
9848_WDR83OS_P1P2_ENSG00000105583,0.0645539003679478,0.000608781514664703,WDR83OS
4862_MASTL_P1P2_ENSG00000120539,0.06444436251155801,0.000621981712739613,MASTL
5368_MYB_P1P2_ENSG00000118513,0.06413454979917377,0.0006607716258436845,MYB
"10585_ZNF718_ENST00000510175.1,ENST00000511079.1,ENST00000513304.1,ENST00000513889.1_ENSG00000250312",0.0640553321263297,0.0006710447998543739,ZNF718
7513_RPS24_P1P2_ENSG00000138326,0.06394202936961875,0.0006859963663364207,RPS24
4737_LZTR1_P1P2_ENSG00000099949,0.0638594197397625,0.0006970920791185439,LZTR1
8097_SLC4A5_P2_ENSG00000188687,0.06359594335268424,0.0007336044824215669,SLC4A5
2314_DNMT1_P1P2_ENSG00000130816,0.06358988974119152,0.0007344638837666942,DNMT1
6488_PNKP_P1P2_ENSG00000039650,0.06321643699377512,0.0007893250449747545,PNKP
5374_MYC_P1P2_ENSG00000136997,0.06315572354269229,0.0007985952645077662,MYC
8317_SPAG7_P1P2_ENSG00000091640,0.0630303785947208,0.0008180542524521213,SPAG7
547_ARRB2_P1P2_ENSG00000141480,0.06297713044993772,0.0008264529930189625,ARRB2
6157_PDCD5_P1P2_ENSG00000105185,0.06297268146196183,0.0008271583313105942,PDCD5
266_ALG14_P1P2_ENSG00000172339,0.0628518134373774,0.0008465355251513368,ALG14
9159_TOE1_P1P2_ENSG00000132773,0.06272491275920956,0.0008673320420535404,TOE1
2471_ECT2_P1P2_ENSG00000114346,0.06265243923410038,0.0008794204327696993,ECT2
4279_KAT7_P1P2_ENSG00000136504,0.06241969896446001,0.0009193046088228284,KAT7
141_ADAT3_P1_ENSG00000213638,0.06238157813959798,0.0009259947709916342,ADAT3
8656_TAF1A_P1P2_ENSG00000143498,0.062344625046451316,0.00093252300865275,TAF1A
608_ATF5_P1P2_ENSG00000169136,0.06232553454061208,0.000935912262324893,ATF5
8663_TAF3_P1P2_ENSG00000165632,0.06221511967632561,0.0009557396810130004,TAF3
4991_METTL14_P1P2_ENSG00000145388,0.062133620815662045,0.0009706232563545164,METTL14
4649_LRP5_P1P2_ENSG00000162337,0.061993024949842886,0.0009968045901504483,LRP5
7561_RRP12_P1P2_ENSG00000052749,0.06198168080970871,0.00099894529932791,RRP12
6024_PABPC1_P1P2_ENSG00000070756,0.061971924634240415,0.0010007897512760305,PABPC1
7477_RPL7A_P1P2_ENSG00000148303,0.061970392019950374,0.0010010797856078364,RPL7A
7501_RPS13_P1P2_ENSG00000110700,0.06196443621203436,0.0010022076105339196,RPS13
7488_RPP21_P1P2_ENSG00000241370,0.06192253758967619,0.0010101750537142005,RPP21
8154_SMARCE1_P1P2_ENSG00000073584,0.061884709100779714,0.0010174188174672757,SMARCE1
9053_TMEM240_P1P2_ENSG00000205090,0.0618478000729808,0.001024532801701571,TMEM240
6653_PPP1R11_P1P2_ENSG00000204619,0.061769269174702886,0.0010398224989843447,PPP1R11
7527_RPS5_P1P2_ENSG00000083845,0.06165729858868793,0.0010619879817804529,RPS5
3601_GUK1_P1P2_ENSG00000143774,0.0616360306098111,0.0010662472085674224,GUK1
1636_CLASRP_P1P2_ENSG00000104859,0.061614443434131846,0.0010705865060628762,CLASRP
5198_MRPL15_P1P2_ENSG00000137547,0.06158793811918261,0.0010759367418642473,MRPL15
935_BUB1_P1P2_ENSG00000169679,0.06156130007908546,0.0010813386647532692,BUB1
1741_COG2_P1P2_ENSG00000135775,0.06151279864053456,0.0010912386959137878,COG2
7198_RCC1_P1_ENSG00000180198,0.06151275457518681,0.0010912477284285122,RCC1
6979_PYROXD1_P1P2_ENSG00000121350,0.06151001714980343,0.0010918089813837391,PYROXD1
6708_PPWD1_P1P2_ENSG00000113593,0.06146369318429014,0.0011013473149693175,PPWD1
263_ALG11_P1P2_ENSG00000253710,0.061443084036100395,0.0011056155450017851,ALG11
2225_UTP25_P1P2_ENSG00000117597,0.061402697607505254,0.0011140240880622564,UTP25
8235_SNTB2_P1P2_ENSG00000168807,0.061359206184040616,0.0011231451582106348,SNTB2
103_ACSS2_P1P2_ENSG00000131069,0.06135019858210178,0.00112504284775648,ACSS2
7719_SDE2_P1P2_ENSG00000143751,0.061158907683225426,0.001166049504221711,SDE2
6704_PPRC1_P1P2_ENSG00000148840,0.06115701663494819,0.0011664616888788096,PPRC1
3220_FUNDC2_P1P2_ENSG00000165775,0.0611219836087224,0.0011741220866461615,FUNDC2
8546_STT3B_P1P2_ENSG00000163527,0.06101988957180863,0.0011967119792831566,STT3B
2723_ERVW-1_ENST00000493463.2_ENSG00000242950,0.06092879897465739,0.001217205262917365,ERVW-1
9236_TRAIP_P1P2_ENSG00000183763,0.06065016088365939,0.0012819206941886794,TRAIP
5869_NUDT21_P1P2_ENSG00000167005,0.06063935681272631,0.0012844927965653182,NUDT21
9635_USP14_P1P2_ENSG00000101557,0.060568265972248354,0.001301536329511335,USP14
9802_WDHD1_P1P2_ENSG00000198554,0.06052016488350324,0.001313186289331267,WDHD1
7502_RPS14_P1P2_ENSG00000164587,0.06047205250973004,0.0013249351273132625,RPS14
10798_non-targeting_non-targeting_non-targeting,0.06046667277562852,0.0013262548438802767,non-targeting
9512_UBE2M_P1P2_ENSG00000130725,0.06043625371374151,0.0013337398571910825,UBE2M
5220_MRPL38_P1P2_ENSG00000204316,0.06012259603107496,0.0014132235149824787,MRPL38
5077_MICOS10_P1P2_ENSG00000173436,0.060087207795155716,0.0014224600819898133,MICOS10
9167_TOMM40_P1P2_ENSG00000130204,0.06000166513276264,0.0014450175011282748,TOMM40
1497_CEP152_P1P2_ENSG00000103995,0.05991423303423924,0.0014684133067659193,CEP152
4557_LETM1_P1P2_ENSG00000168924,0.059870202616338096,0.0014803269604264928,LETM1
342_ANKRD49_P1P2_ENSG00000168876,0.05978641289497382,0.0015032448234520489,ANKRD49
9936_YJEFN3_P1_ENSG00000250067,0.05976278365831634,0.001509766610824553,YJEFN3
2658_EP400_P1P2_ENSG00000183495,0.059751621690778356,0.0015128564204666133,EP400
3873_HNRNPM_P1_ENSG00000099783,0.05971372065527277,0.0015233915273809666,HNRNPM
4686_LSM11_P1P2_ENSG00000155858,0.05969114468790297,0.0015296988780113948,LSM11
62_ABT1_P1P2_ENSG00000146109,0.059642456240315285,0.0015433835336439098,ABT1
629_ATIC_P1P2_ENSG00000138363,0.059622393617924103,0.0015490551625446786,ATIC
6667_PPP1R2_P1P2_ENSG00000184203,0.059605153311298065,0.0015539442519072223,PPP1R2
7515_RPS26_P1P2_ENSG00000197728,0.05952285052672921,0.0015774803997523645,RPS26
8703_TAZ_P1P2_ENSG00000102125,0.05945987254667788,0.0015957112879657165,TAZ
9175_TOP2A_P1P2_ENSG00000131747,0.05944923667640145,0.0015988092290985924,TOP2A
6963_PWP2_P1P2_ENSG00000241945,0.05937445133268227,0.0016207489014597198,PWP2
3571_GTF2F1_P1P2_ENSG00000125651,0.059262077172567804,0.0016542370939791843,GTF2F1
140_ADAT3_P2_ENSG00000213638,0.059162649089192894,0.0016843966445203957,ADAT3
1136_C9orf78_P1P2_ENSG00000136819,0.05914267673901637,0.0016905155072746386,C9orf78
2450_EARS2_P1P2_ENSG00000103356,0.05911120387045938,0.0017001992320334483,EARS2
7758_SEH1L_P1P2_ENSG00000085415,0.05871973834527435,0.0018249846034465236,SEH1L
3134_FOLR3_P2_ENSG00000110203,0.058673088449513654,0.001840403009121811,FOLR3
2535_EIF2B1_P1P2_ENSG00000111361,0.058577029215712464,0.001872529288190272,EIF2B1
3436_RACK1_P1P2_ENSG00000204628,0.05824002119779674,0.0019893539954064354,RACK1
7714_SDC1_P1P2_ENSG00000115884,0.05819112209635151,0.0020068498052926557,SDC1
8224_SNRPA_P1P2_ENSG00000077312,0.058071081103110836,0.0020503999293783296,SNRPA
7520_RPS29_P2_ENSG00000213741,0.05795310956906754,0.0020940419831364074,RPS29
9192_TP53I13_P1P2_ENSG00000167543,0.05772794209065268,0.0021797117124189714,TP53I13
1238_CCAR1_P1P2_ENSG00000060339,0.057719720141621286,0.002182899849156057,CCAR1
4280_KAT8_P2_ENSG00000103510,0.05760777158828021,0.0022267361182294948,KAT8
8588_SUMO2_P1P2_ENSG00000188612,0.05750578556520664,0.002267371621963775,SUMO2
10020_ZC3H13_P1P2_ENSG00000123200,0.05747822645186506,0.0022784682636288094,ZC3H13
10738_ZWINT_P1P2_ENSG00000122952,0.05739648308225972,0.002311675243954347,ZWINT
2622_EMG1_P1P2_ENSG00000126749,0.05733691156854237,0.0023361536826872835,EMG1
7727_SDHC_P1P2_ENSG00000143252,0.05725534875938633,0.0023700533647044893,SDHC
307_ANAPC2_P1P2_ENSG00000176248,0.057160224033386824,0.002410158040616495,ANAPC2
2733_ESPN_P1_ENSG00000187017,0.05686125408346052,0.0025402799401456123,ESPN
11012_non-targeting_non-targeting_non-targeting,0.05673845470692716,0.0025955628636910827,non-targeting
7843_SFSWAP_P1P2_ENSG00000061936,0.05669209473680047,0.0026167179195353933,SFSWAP
1333_CCNK_P1_ENSG00000090061,0.05650448759351955,0.0027039455858494967,CCNK
1683_CLTC_P1P2_ENSG00000141367,0.05641130442973248,0.0027482507730074578,CLTC
8351_SPG7_P1P2_ENSG00000197912,0.05639292004422182,0.002757069774654903,SPG7
1924_CTBP2_P1P2_ENSG00000175029,0.05635495828451752,0.0027753618660416777,CTBP2
8793_TCP1_P1P2_ENSG00000120438,0.05628235363812969,0.0028106557346013823,TCP1
1589_CHMP7_P1P2_ENSG00000147457,0.0561926021976442,0.0028548508621647553,CHMP7
5470_NAT10_P1P2_ENSG00000135372,0.0559198436062771,0.002993081937883616,NAT10
6241_PFDN6_P1P2_ENSG00000204220,0.05585307869323071,0.0030278345835169705,PFDN6
9919_YARS_P1P2_ENSG00000134684,0.05584627973250226,0.0030313941554921697,YARS
3731_HINFP_P1P2_ENSG00000172273,0.055818278353536324,0.003046094424268115,HINFP
3124_FNBP4_P1P2_ENSG00000109920,0.05577115583794063,0.0030709797408555945,FNBP4
8057_SLC35G2_P1P2_ENSG00000168917,0.055535302512696394,0.0031983406996730014,SLC35G2
534_ARPC1B_P1P2_ENSG00000130429,0.055279706836895606,0.003341779587504865,ARPC1B
6499_PNPT1_P1P2_ENSG00000138035,0.05524972412942778,0.0033589839345970446,PNPT1
2348_DPH3_P1P2_ENSG00000154813,0.05520164937241487,0.0033867379754067162,DPH3
3573_GTF2H1_P1P2_ENSG00000110768,0.055185825613514296,0.0033959187371874434,GTF2H1
3630_HAPLN2_P1P2_ENSG00000132702,0.05508490199522735,0.0034550082335916324,HAPLN2
4969_MEIS3_P1_ENSG00000105419,0.05498768201568055,0.0035128122248095257,MEIS3
6887_PSMG4_P1P2_ENSG00000180822,0.05495163441169191,0.0035344675668924097,PSMG4
4139_INPPL1_P1P2_ENSG00000165458,0.05490048744012915,0.0035654020951952753,INPPL1
5232_MRPL49_P1P2_ENSG00000149792,0.05486100273901603,0.0035894512400053502,MRPL49
8666_TAF5_P1P2_ENSG00000148835,0.05485674103613785,0.003592055734769439,TAF5
1894_CSH2_P1_ENSG00000213218,0.05485060224218245,0.003595810413772914,CSH2
7407_RNPS1_P1P2_ENSG00000205937,0.05482171042812764,0.0036135295098176264,RNPS1
1424_CDK12_P1P2_ENSG00000167258,0.05481524115143302,0.003617507920226668,CDK12
7947_SKP1_P1P2_ENSG00000113558,0.05468572099593016,0.0036980013514969095,SKP1
812_BCR_P1P2_ENSG00000186716,0.05450921778289996,0.003810313900913938,BCR
5138_MOB4_P1P2_ENSG00000115540,0.05446094956826276,0.003841562756027105,MOB4
1742_COG3_P1P2_ENSG00000136152,0.05436168216219245,0.003906561067661931,COG3
268_ALG1_P1P2_ENSG00000033011,0.05433916100781619,0.003921445718264259,ALG1
8892_THOC7_P1P2_ENSG00000163634,0.05433745750595805,0.003922573685964738,THOC7
4301_KCTD10_P1P2_ENSG00000110906,0.054263344427483214,0.003971933453785777,KCTD10
893_BRD8_P1P2_ENSG00000112983,0.05422573734009006,0.003997194989420475,BRD8
1545_CHAF1B_P1P2_ENSG00000159259,0.05407898844705459,0.004097170007933072,CHAF1B
6383_PITRM1_P1P2_ENSG00000107959,0.05407889816682994,0.004097232204685738,PITRM1
8414_SRP19_P1P2_ENSG00000153037,0.054026247062238485,0.004133651360390218,SRP19
4389_KIF23_P1P2_ENSG00000137807,0.053839131086370305,0.004265468855513357,KIF23
1100_C5orf30_P1P2_ENSG00000181751,0.05383754849552733,0.004266599809388361,C5orf30
7397_RNF8_P1P2_ENSG00000112130,0.05373602730813431,0.004339719511344012,RNF8
10073_ZFC3H1_P1P2_ENSG00000133858,0.05371842535123735,0.00435251204526417,ZFC3H1
674_ATP6V0B_P1P2_ENSG00000117410,0.05370071538050018,0.004365417553208493,ATP6V0B
11142_non-targeting_non-targeting_non-targeting,0.05367980368608137,0.004380700834269385,non-targeting
1961_CUL2_P1P2_ENSG00000108094,0.053485406717570946,0.004525112533914,CUL2
4127_INO80C_P1P2_ENSG00000153391,0.053414756530570505,0.004578655253702795,INO80C
2426_DYNLL1_P1P2_ENSG00000088986,0.05332235472063256,0.004649547972584838,DYNLL1
1033_C1QTNF4_P1P2_ENSG00000172247,0.053266978013068095,0.004692508785516021,C1QTNF4
9685_UTP23_P1P2_ENSG00000147679,0.053207026845911255,0.004739423049668183,UTP23
2682_EPS8L1_P1_ENSG00000131037,0.05316028129684361,0.00477629733174921,EPS8L1
5083_MIS18A_P1P2_ENSG00000159055,0.05284658653479907,0.005030536811702379,MIS18A
4107_IMP3_P1P2_ENSG00000177971,0.052814781563987084,0.005056984731857074,IMP3
10272_ZNF292_P1P2_ENSG00000188994,0.052759240417442,0.005103472268251806,ZNF292
5298_MT2A_P1P2_ENSG00000125148,0.052558559837818875,0.005274675378462081,MT2A
6006_OXA1L_P1P2_ENSG00000155463,0.0525229184948412,0.005305618073816564,OXA1L
1319_CCNC_P1P2_ENSG00000112237,0.052507721323690366,0.0053188615382999925,CCNC
3979_HSPA8_P1P2_ENSG00000109971,0.052502312570945196,0.0053235821517956475,HSPA8
9498_UBE2D3_P1P2_ENSG00000109332,0.052473889346881894,0.005348451386160775,UBE2D3
2350_DPH6_P1P2_ENSG00000134146,0.052287438926004015,0.005514204907447437,DPH6
4863_MAT2A_P1P2_ENSG00000168906,0.052266315764629645,0.005533272563667705,MAT2A
8898_THUMPD1_P1P2_ENSG00000066654,0.052265960554936194,0.0055335937155531105,THUMPD1
5142_MOCS3_P1P2_ENSG00000124217,0.05222102679740618,0.0055743550242080015,MOCS3
9596_UNCX_P1P2_ENSG00000164853,0.05213486775752691,0.005653271709913379,UNCX
3027_FBXO5_P1P2_ENSG00000112029,0.052132308743063675,0.00565563094563825,FBXO5
713_AURKAIP1_P1P2_ENSG00000175756,0.05210040650605728,0.005685117220686014,AURKAIP1
2328_DOHH_P1P2_ENSG00000129932,0.05204716911738785,0.0057346316539692195,DOHH
541_ARPC4_P1P2_ENSG00000241553,0.05198355165241183,0.00579430982333657,ARPC4
7170_RBM33_P1P2_ENSG00000184863,0.0518450327691421,0.005926191508797532,RBM33
5766_NPEPPS_P1P2_ENSG00000141279,0.05173260970723928,0.006035208779753173,NPEPPS
5344_MTRNR2L1_P1P2_ENSG00000256618,0.05164643400850903,0.006119992818657671,MTRNR2L1
4115_IMPDH2_P1P2_ENSG00000178035,0.051552496897369605,0.006213632946873025,IMPDH2
471_ARHGAP6_P1P2_ENSG00000047648,0.05137746879872444,0.006391553319077242,ARHGAP6
5770_NPM1_P1P2_ENSG00000181163,0.051366863559238515,0.006402479593910202,NPM1
9110_TMSB10_P1P2_ENSG00000034510,0.05133846479296649,0.006431820792603696,TMSB10
2106_DDX19A_P1P2_ENSG00000168872,0.051328475124892,0.006442170686611035,DDX19A
6650_PPP1CB_P1P2_ENSG00000213639,0.05128365850980536,0.006488787921350798,PPP1CB
2779_EXOC2_P1P2_ENSG00000112685,0.051237212558512324,0.006537419765817804,EXOC2
5080_MIPEP_P1P2_ENSG00000027001,0.05123687991887504,0.006537769239027756,MIPEP
2780_EXOC3_P1P2_ENSG00000180104,0.05114926725990231,0.006630402463932406,EXOC3
3385_GLB1_P1P2_ENSG00000170266,0.05106914571004707,0.00671614603532482,GLB1
5968_ORC4_P1P2_ENSG00000115947,0.05106760181072896,0.006717808006171262,ORC4
4250_JAZF1_P1P2_ENSG00000153814,0.051057657014076996,0.006728522200915637,JAZF1
9410_TUBA3D_ENST00000321253.6_ENSG00000075886,0.05078707374621833,0.0070259938925948855,TUBA3D
1609_CIAO1_P1P2_ENSG00000144021,0.05075745108488455,0.007059266784458854,CIAO1
5004_METTL3_P1P2_ENSG00000165819,0.050624197473288654,0.007210695894346139,METTL3
7390_RNF40_P1P2_ENSG00000103549,0.05061676816313446,0.007219223673213716,RNF40
664_ATP5MF_P1P2_ENSG00000241468,0.05044935100985739,0.007413808906741191,ATP5MF
8651_TAF10_P1P2_ENSG00000166337,0.05042993108867461,0.007436681908360157,TAF10
9550_UBTF_P1P2_ENSG00000108312,0.050427157121295516,0.007439954276504963,UBTF
10054_ZDHHC7_P1P2_ENSG00000153786,0.05039718139979745,0.007475398183247505,ZDHHC7
8772_TCERG1_P1P2_ENSG00000113649,0.05038159247695746,0.0074938906008829975,TCERG1
8338_SPDL1_P1P2_ENSG00000040275,0.050366602742136966,0.007511710885886169,SPDL1
8578_SUGT1_P1P2_ENSG00000165416,0.05033976210215008,0.007543714822114192,SUGT1
3388_GLE1_P1P2_ENSG00000119392,0.05011539209905305,0.007816063060602372,GLE1
2529_EIF1_P1P2_ENSG00000173812,0.05010995217813508,0.00782277417483502,EIF1
5079_MIOS_P1P2_ENSG00000164654,0.05003565800182864,0.007914947131630242,MIOS
3132_FNTB_P1P2_ENSG00000257365,0.04980221483615342,0.008210927702004413,FNTB
1834_CPNE7_P1P2_ENSG00000178773,0.049687223624288436,0.008360331834983347,CPNE7
1315_CCNA2_P1P2_ENSG00000145386,0.04958760154590697,0.00849172734054034,CCNA2
5983_OSBP_P1P2_ENSG00000110048,0.049509130297063206,0.008596522374279133,OSBP
6912_PTGR2_P1P2_ENSG00000140043,0.049398543470444055,0.008746167958325248,PTGR2
8307_SP2_P1P2_ENSG00000167182,0.049384297465945866,0.008765613786637498,SP2
6581_POT1_P1P2_ENSG00000128513,0.049257805198318134,0.008939976638815928,POT1
2582_ELAC2_P1P2_ENSG00000006744,0.04922737807569678,0.008982378014054755,ELAC2
7545_RPUSD3_P1P2_ENSG00000156990,0.04905982120302439,0.009219106677663989,RPUSD3
5896_NUP43_P1P2_ENSG00000120253,0.04905322322327227,0.009228541317012623,NUP43
5481_NBPF12_P1P2_ENSG00000268043,0.04886262178587352,0.009504832152803967,NBPF12
4747_MAD2L2_P1P2_ENSG00000116670,0.048847853989734596,0.009526543816262686,MAD2L2
8416_SRP68_P1P2_ENSG00000167881,0.048839867407583566,0.009538304123797876,SRP68
11207_non-targeting_non-targeting_non-targeting,0.04866676152538843,0.00979640362979691,non-targeting
5525_NDOR1_P1P2_ENSG00000188566,0.04855730965016498,0.009962788073483891,NDOR1
8425_SRRM2_P1P2_ENSG00000167978,0.04851266285477763,0.01003137767435395,SRRM2
6661_PPP1R15B_P1P2_ENSG00000158615,0.048487387616167,0.010070393359033696,PPP1R15B
4985_METAP2_P1P2_ENSG00000111142,0.04830039040178482,0.010363268995226344,METAP2
1702_CMTR2_P1P2_ENSG00000180917,0.0479765133201163,0.010888487061711668,CMTR2
3554_GSPT1_P1P2_ENSG00000103342,0.04788114677208644,0.011047580918828459,GSPT1
9881_WTAP_P1P2_ENSG00000146457,0.04786687927229667,0.011071559134134098,WTAP
6193_PDPK1_P1P2_ENSG00000140992,0.047797770835085185,0.011188359219287318,PDPK1
6111_PCBP2_P1_ENSG00000197111,0.047751228154980015,0.011267636052548406,PCBP2
4144_INTS10_P1P2_ENSG00000104613,0.047720251290276364,0.011320675339593793,INTS10
8662_TAF2_P1P2_ENSG00000064313,0.04766975616343093,0.011407609266587758,TAF2
681_ATP6V1C1_P1P2_ENSG00000155097,0.047606731431120396,0.011516945189267979,ATP6V1C1
9816_WDR36_P1P2_ENSG00000134987,0.047504798608893506,0.011695747369854653,WDR36
4472_KRR1_P1P2_ENSG00000111615,0.04749111255674111,0.011719940780798356,KRR1
6679_PPP2CB_P1P2_ENSG00000104695,0.04707334511619236,0.012480116100975486,PPP2CB
2119_DDX3X_P1P2_ENSG00000215301,0.046811376623818804,0.012978767682407135,DDX3X
2025_DAP3_P1P2_ENSG00000132676,0.046676134697751254,0.013243028366996356,DAP3
1740_COG1_P1P2_ENSG00000166685,0.04657989544088304,0.013433962857682382,COG1
537_ARPC3_P1_ENSG00000111229,0.04647863757081193,0.013637475099506368,ARPC3
2125_DDX49_P1P2_ENSG00000105671,0.046419662014053786,0.013757256795350233,DDX49
8538_STRAP_P1P2_ENSG00000023734,0.04633758735449213,0.013925498822080835,STRAP
1187_CAPZB_P1P2_ENSG00000077549,0.04632098734064895,0.01395974650096714,CAPZB
2983_FAU_P1P2_ENSG00000149806,0.04612019820980333,0.014379920265031864,FAU
9153_TNRC6A_P1P2_ENSG00000090905,0.04606144566669537,0.014504956640875359,TNRC6A
3866_HNRNPH1_P1P2_ENSG00000169045,0.0459999675206144,0.014636818529594664,HNRNPH1
