perturbation,spearman_rho,pvalue,target_gene
11261_non-targeting_non-targeting_non-targeting,-0.10605306969856221,1.182124404295736e-10,non-targeting
2222_DICER1_P1P2_ENSG00000100697,-0.10614899129759763,1.1373288819392234e-10,DICER1
5145_MOK_P1P2_ENSG00000080823,-0.10615200626562309,1.1359481167155728e-10,MOK
5098_MKRN1_P1P2_ENSG00000133606,-0.10632611856263495,1.0589285987933145e-10,MKRN1
9423_TUBE1_P1P2_ENSG00000074935,-0.10633145135401988,1.0566520199684474e-10,TUBE1
1120_CYREN_P1P2_ENSG00000122783,-0.10639609249917194,1.0294340784654524e-10,CYREN
4280_KAT8_P2_ENSG00000103510,-0.10640369181785732,1.0262796545144696e-10,KAT8
9703_VARS_P1P2_ENSG00000204394,-0.10645007703645891,1.007229258253855e-10,VARS
9457_TXNL4A_P1P2_ENSG00000141759,-0.10661705004573298,9.414719619724223e-11,TXNL4A
9526_UBE3C_P1P2_ENSG00000009335,-0.10674213961306817,8.949768407324162e-11,UBE3C
3346_GFM1_P1P2_ENSG00000168827,-0.10676470542147946,8.868316056360402e-11,GFM1
1410_CDC73_P1P2_ENSG00000134371,-0.10691856051589811,8.331960465775667e-11,CDC73
8266_SOD1_P1P2_ENSG00000142168,-0.10695485891180465,8.210119123091467e-11,SOD1
1773_COPE_P1P2_ENSG00000105669,-0.10702932418176364,7.965590638158357e-11,COPE
9792_WBP1L_P1P2_ENSG00000166272,-0.10713360141713456,7.635092448536552e-11,WBP1L
535_ARPC2_P2_ENSG00000163466,-0.10713852403111526,7.619826508503381e-11,ARPC2
9159_TOE1_P1P2_ENSG00000132773,-0.10743901815395708,6.742342175496923e-11,TOE1
7164_RBM22_P1P2_ENSG00000086589,-0.10775908047996492,5.916377107605585e-11,RBM22
6801_PRPF4_P1P2_ENSG00000136875,-0.1078463150988835,5.7089767472321036e-11,PRPF4
3335_GEMIN4_P1P2_ENSG00000179409,-0.10796892806468779,5.42943692166573e-11,GEMIN4
2562_EIF4B_P1P2_ENSG00000063046,-0.10816468698945073,5.0106472251770166e-11,EIF4B
7033_RAB4B_P1P2_ENSG00000167578,-0.10830974182590053,4.7208729848305624e-11,RAB4B
8006_SLC25A3_P1P2_ENSG00000075415,-0.10846551609454877,4.4279326992500025e-11,SLC25A3
2918_FAM32A_P1P2_ENSG00000105058,-0.10849190414037217,4.3801018967228255e-11,FAM32A
7607_RUVBL1_P1P2_ENSG00000175792,-0.10852292370902582,4.3245219153463264e-11,RUVBL1
11142_non-targeting_non-targeting_non-targeting,-0.10858377501871741,4.217486801065302e-11,non-targeting
645_ATP1A1_P1P2_ENSG00000163399,-0.1086372222745435,4.1256156808218705e-11,ATP1A1
5598_NELFA_P1P2_ENSG00000185049,-0.10889468997625051,3.70977322048538e-11,NELFA
7481_RPL9_P1P2_ENSG00000163682,-0.10904278851824037,3.489455374700141e-11,RPL9
9841_WDR75_P1P2_ENSG00000115368,-0.10928193310952065,3.1604323015204776e-11,WDR75
2616_EMC7_P1P2_ENSG00000134153,-0.10950405714450909,2.882130139681738e-11,EMC7
9399_TTI2_P1P2_ENSG00000129696,-0.1097966746968778,2.551842110367387e-11,TTI2
8855_TFPT_P1P2_ENSG00000105619,-0.10997400256316489,2.3700251888725137e-11,TFPT
7255_RFT1_P1P2_ENSG00000163933,-0.11008877692659348,2.2591690366076754e-11,RFT1
4127_INO80C_P1P2_ENSG00000153391,-0.11020506560992548,2.152029538421785e-11,INO80C
7829_SF1_P1P2_ENSG00000168066,-0.11021740295063143,2.1409589493860978e-11,SF1
10736_ZW10_P1P2_ENSG00000086827,-0.11031799926222402,2.052747423540929e-11,ZW10
3631_HARS2_P1P2_ENSG00000112855,-0.11050123358610596,1.9011209390895366e-11,HARS2
7608_RUVBL2_P1P2_ENSG00000183207,-0.11053360097372575,1.8755008454007914e-11,RUVBL2
3460_GOLGA6L1_ENST00000560659.2_ENSG00000273976,-0.11058667104098674,1.834223213665732e-11,GOLGA6L1
2852_FAM133B_P1P2_ENSG00000234545,-0.11063773024445055,1.7953495320377153e-11,FAM133B
3630_HAPLN2_P1P2_ENSG00000132702,-0.11094195574458939,1.579902805439075e-11,HAPLN2
4004_IARS_P1P2_ENSG00000196305,-0.11131616949259979,1.3493776848909404e-11,IARS
9571_UFM1_P1P2_ENSG00000120686,-0.11133809106133397,1.3369461346738374e-11,UFM1
4945_MED22_P1P2_ENSG00000148297,-0.11139977582434368,1.302563775127244e-11,MED22
32_ABCE1_P1P2_ENSG00000164163,-0.11158544768384657,1.2042140862038082e-11,ABCE1
8889_THOC3_P1P2_ENSG00000051596,-0.11168209625016787,1.1559360004124058e-11,THOC3
7140_RBBP4_P1P2_ENSG00000162521,-0.11203659407293118,9.945476574533573e-12,RBBP4
11113_non-targeting_non-targeting_non-targeting,-0.112100292125388,9.679859384890325e-12,non-targeting
117_ACTR6_P1P2_ENSG00000075089,-0.11279946122045773,7.184431243757401e-12,ACTR6
9312_TRMT5_P1P2_ENSG00000126814,-0.113071842788233,6.393460781244311e-12,TRMT5
7918_SIN3A_P1_ENSG00000169375,-0.11319080164055477,6.075397491352389e-12,SIN3A
6676_PPP1R8_P1P2_ENSG00000117751,-0.11329616907742555,5.8066570015932635e-12,PPP1R8
4434_KLHL17_P1P2_ENSG00000187961,-0.1134972360657093,5.32576332213118e-12,KLHL17
4215_IST1_P1P2_ENSG00000182149,-0.11352326085011047,5.266445195212956e-12,IST1
1840_CPSF2_P1P2_ENSG00000165934,-0.11354483627859872,5.217759649668487e-12,CPSF2
1735_COA5_P1P2_ENSG00000183513,-0.11374323503818733,4.790250007097379e-12,COA5
7477_RPL7A_P1P2_ENSG00000148303,-0.1139252561801622,4.428337124642521e-12,RPL7A
3554_GSPT1_P1P2_ENSG00000103342,-0.11395114234552617,4.379094040060581e-12,GSPT1
"8340_SPDYE2_ENST00000432940.1,ENST00000507918.1_ENSG00000205238",-0.11400124365983014,4.285306199510768e-12,SPDYE2
9398_TTI1_P1P2_ENSG00000101407,-0.11400327635447674,4.281542913311127e-12,TTI1
7842_SFPQ_P1P2_ENSG00000116560,-0.11401240844135688,4.26467588757788e-12,SFPQ
9328_TRRAP_P1P2_ENSG00000196367,-0.11404389677343976,4.207014577081653e-12,TRRAP
4522_LARS_P1P2_ENSG00000133706,-0.11409525457441072,4.114603568046081e-12,LARS
685_ATP6V1F_P1P2_ENSG00000128524,-0.11409995548398724,4.1062450129284005e-12,ATP6V1F
8943_TLCD1_P1P2_ENSG00000160606,-0.11414913966005032,4.019783760469459e-12,TLCD1
3260_GAK_P1P2_ENSG00000178950,-0.11428379403726831,3.792099532520831e-12,GAK
8227_SNRPC_P1P2_ENSG00000124562,-0.11433984741138593,3.7010903675880725e-12,SNRPC
9690_UXS1_P1P2_ENSG00000115652,-0.11454080474652732,3.3920686925349855e-12,UXS1
3177_FOXO1_P1P2_ENSG00000150907,-0.11467555954565269,3.1991666759118153e-12,FOXO1
6728_PRDM4_P1P2_ENSG00000110851,-0.11472222468425691,3.134905276510253e-12,PRDM4
8464_SSX4_ENST00000376886.2_ENSG00000268009,-0.11489598466205272,2.906562469731427e-12,SSX4
7335_RNF103_P1P2_ENSG00000239305,-0.11494455708920184,2.8457027032165817e-12,RNF103
7649_SAP30BP_P1P2_ENSG00000161526,-0.11499186745068914,2.7876258699895973e-12,SAP30BP
572_ASCC3_P1P2_ENSG00000112249,-0.11521600017301675,2.5279033062781624e-12,ASCC3
5202_MRPL19_P1P2_ENSG00000115364,-0.11529689195991696,2.440119248978231e-12,MRPL19
2614_EMC4_P1P2_ENSG00000128463,-0.11559321129665345,2.1433480557962927e-12,EMC4
7519_RPS28_P1P2_ENSG00000233927,-0.11559666203326271,2.1401095881495747e-12,RPS28
7438_RPL14_P1P2_ENSG00000188846,-0.11568288708966791,2.0607283622868743e-12,RPL14
6240_PFDN5_P1P2_ENSG00000123349,-0.11605442413297364,1.7504513554802784e-12,PFDN5
5251_MRPS21_P1P2_ENSG00000266472,-0.11617680738972895,1.65865538657998e-12,MRPS21
4947_MED24_P1P2_ENSG00000008838,-0.11635352569018705,1.5343798918848995e-12,MED24
8155_SMC1A_P1P2_ENSG00000072501,-0.11637804658539294,1.517873787555083e-12,SMC1A
39_ABHD11_P1P2_ENSG00000106077,-0.1165427664084412,1.4114204743663331e-12,ABHD11
4956_MED6_P1P2_ENSG00000133997,-0.11677330599994555,1.2746302238708804e-12,MED6
686_ATP6V1G1_P1P2_ENSG00000136888,-0.11680259766344613,1.2582093604345609e-12,ATP6V1G1
8499_STAT5B_P1P2_ENSG00000173757,-0.11682102556857708,1.2479852240853092e-12,STAT5B
9678_USPL1_P1P2_ENSG00000132952,-0.11698664045645182,1.159681662949427e-12,USPL1
1671_CLP1_P1P2_ENSG00000172409,-0.11726704971269122,1.0239417355471297e-12,CLP1
9656_USP39_P1_ENSG00000168883,-0.11731639592217004,1.0017235943865742e-12,USP39
7343_RNF123_P1P2_ENSG00000164068,-0.11740506762451296,9.629815001374405e-13,RNF123
2973_FARSA_P1P2_ENSG00000179115,-0.11743682628816166,9.494662995521698e-13,FARSA
6704_PPRC1_P1P2_ENSG00000148840,-0.11761755928182929,8.76023392131853e-13,PPRC1
5651_NFRKB_P1P2_ENSG00000170322,-0.11776093581108817,8.217519387920524e-13,NFRKB
8618_SYF2_P1P2_ENSG00000117614,-0.11803280823494183,7.277484650496359e-13,SYF2
"2546_EIF3CL_ENST00000380876.4,ENST00000398943.3,ENST00000398944.3_ENSG00000205609",-0.11827626926365675,6.525786845283142e-13,EIF3CL
5809_NRBP1_P1P2_ENSG00000115216,-0.1184840540756738,5.944922473722137e-13,NRBP1
5888_NUP155_P1P2_ENSG00000113569,-0.11855703824378172,5.753187788916016e-13,NUP155
6854_PSMB6_P2_ENSG00000142507,-0.11856462883012735,5.733598655658003e-13,PSMB6
4126_INO80B_P1P2_ENSG00000115274,-0.11880251838350361,5.151773372271951e-13,INO80B
7816_SETD2_P1P2_ENSG00000181555,-0.11881364289924141,5.12603263852883e-13,SETD2
8817_TEN1_P1P2_ENSG00000257949,-0.11887170252842132,4.993724823937247e-13,TEN1
2030_DARS_P1P2_ENSG00000115866,-0.11926510898898761,4.181451729990888e-13,DARS
6032_PAF1_P1P2_ENSG00000006712,-0.11932600056446814,4.067909565927614e-13,PAF1
1117_C7orf26_P1P2_ENSG00000146576,-0.1196025671060785,3.589155777397653e-13,C7orf26
6796_PRPF39_P1P2_ENSG00000185246,-0.11967264364760778,3.4769133641922236e-13,PRPF39
4594_LIN54_P2_ENSG00000189308,-0.11970204155457559,3.430859037560545e-13,LIN54
1834_CPNE7_P1P2_ENSG00000178773,-0.11990297802912753,3.1317220364259234e-13,CPNE7
10793_non-targeting_non-targeting_non-targeting,-0.11995493254725702,3.0586396963065654e-13,non-targeting
7514_RPS25_P1P2_ENSG00000118181,-0.12054726048769895,2.3350763209503853e-13,RPS25
6291_PHF5A_P1P2_ENSG00000100410,-0.12059045306585439,2.2894459347268483e-13,PHF5A
7435_RPL13A_P1_ENSG00000142541,-0.12086294378787679,2.0211088888916398e-13,RPL13A
2551_EIF3G_P1P2_ENSG00000130811,-0.12176032025875515,1.337924414669711e-13,EIF3G
7451_RPL24_P1P2_ENSG00000114391,-0.12184831289327881,1.2846744564863226e-13,RPL24
4871_MAX_P1P2_ENSG00000125952,-0.12185477506727407,1.2808468923770313e-13,MAX
6557_POLR3C_P1P2_ENSG00000186141,-0.12199777647716839,1.1989564065691762e-13,POLR3C
7583_RTCB_P1P2_ENSG00000100220,-0.12211295857827728,1.1367559635719504e-13,RTCB
6886_PSMG3_P1_ENSG00000157778,-0.12226011257218196,1.0618847145176533e-13,PSMG3
5315_MTG2_P1P2_ENSG00000101181,-0.12228793526208111,1.0482835293145553e-13,MTG2
5470_NAT10_P1P2_ENSG00000135372,-0.12234743354423827,1.0197694281707316e-13,NAT10
141_ADAT3_P1_ENSG00000213638,-0.12245722137113445,9.691408000364093e-14,ADAT3
9506_UBE2I_P1P2_ENSG00000103275,-0.12285091042736808,8.070891339648691e-14,UBE2I
2537_EIF2B3_P1P2_ENSG00000070785,-0.12289143260005889,7.920046646454866e-14,EIF2B3
5252_MRPS22_P1P2_ENSG00000175110,-0.12325900419084876,6.672368584445943e-14,MRPS22
8644_TACC3_P2_ENSG00000013810,-0.12392862232043972,4.8762474773704976e-14,TACC3
9210_TPP2_P1P2_ENSG00000134900,-0.12420162776537859,4.2889155865822284e-14,TPP2
1793_COQ4_P1P2_ENSG00000167113,-0.12436995889605199,3.9620419843526485e-14,COQ4
7484_RPLP2_P1P2_ENSG00000177600,-0.1243829366083411,3.937883233190611e-14,RPLP2
1941_CTPS1_P1P2_ENSG00000171793,-0.12446563041057895,3.787309637183085e-14,CTPS1
9898_XPO5_P1P2_ENSG00000124571,-0.12458304351061483,3.583195524447401e-14,XPO5
8425_SRRM2_P1P2_ENSG00000167978,-0.12507093534288924,2.844781033439275e-14,SRRM2
6797_PRPF3_P1P2_ENSG00000117360,-0.12512675245870306,2.7704993813206912e-14,PRPF3
7462_RPL35A_P1P2_ENSG00000182899,-0.12526561630882047,2.5938724979395862e-14,RPL35A
9896_XPO1_P1P2_ENSG00000082898,-0.12561582970610133,2.1961144740005176e-14,XPO1
7390_RNF40_P1P2_ENSG00000103549,-0.12578222590344812,2.0287825416112233e-14,RNF40
6800_PRPF4B_P1P2_ENSG00000112739,-0.12605274529978372,1.7831200800839872e-14,PRPF4B
1032_C1QBP_P1P2_ENSG00000108561,-0.12607756308689783,1.762105917153909e-14,C1QBP
4857_MARS_P1P2_ENSG00000166986,-0.1261405433895385,1.709865147823068e-14,MARS
6550_POLR2I_P1P2_ENSG00000105258,-0.12682042153322995,1.2343902226720583e-14,POLR2I
751_BAG6_P1P2_ENSG00000204463,-0.12684842735969928,1.2178870944420795e-14,BAG6
1321_CCND1_P2_ENSG00000110092,-0.12700050421014966,1.1319900513916783e-14,CCND1
6263_PGPEP1_P1P2_ENSG00000130517,-0.12704103148415513,1.1101232856467926e-14,PGPEP1
8873_THAP1_P1P2_ENSG00000131931,-0.12717136044240673,1.0425820860192515e-14,THAP1
4506_LAMTOR2_P1P2_ENSG00000116586,-0.12736847918652397,9.48037816558035e-15,LAMTOR2
7779_SEPHS2_P1P2_ENSG00000179918,-0.12740674332913887,9.30688153118442e-15,SEPHS2
3948_HSD17B10_P1P2_ENSG00000072506,-0.12742802428372488,9.211745347822415e-15,HSD17B10
7755_SEC63_P1P2_ENSG00000025796,-0.12749059586435127,8.937527248860328e-15,SEC63
5881_NUMA1_ENST00000393695.3_ENSG00000137497,-0.12759896930250733,8.48145781425246e-15,NUMA1
2103_DDX11_P1P2_ENSG00000013573,-0.12768483511942913,8.136433576012395e-15,DDX11
7069_RAD51D_P1P2_ENSG00000185379,-0.1278526728729055,7.501429752272873e-15,RAD51D
8078_SLC39A7_P1P2_ENSG00000112473,-0.12800107268837957,6.980754740399655e-15,SLC39A7
6406_PLA2G10_ENST00000438167.3_ENSG00000069764,-0.12809612686723562,6.666104865622439e-15,PLA2G10
6556_POLR3B_P1P2_ENSG00000013503,-0.1281068826841831,6.631391816424712e-15,POLR3B
10967_non-targeting_non-targeting_non-targeting,-0.1283258383418517,5.962175737405571e-15,non-targeting
4374_KIF11_P1P2_ENSG00000138160,-0.12835521514566506,5.877602498965211e-15,KIF11
2550_EIF3F_P1P2_ENSG00000175390,-0.1285200499445203,5.424499484799537e-15,EIF3F
3762_HIST1H2BE_ENST00000356530.3_ENSG00000274290,-0.12854187230417208,5.367150790198662e-15,HIST1H2BE
5985_OSGEP_P1P2_ENSG00000092094,-0.12879656700287193,4.7403731535056186e-15,OSGEP
674_ATP6V0B_P1P2_ENSG00000117410,-0.12929501938727392,3.714975524156541e-15,ATP6V0B
541_ARPC4_P1P2_ENSG00000241553,-0.12929858436498531,3.708492310293705e-15,ARPC4
7647_SAP130_P1P2_ENSG00000136715,-0.1294273026916792,3.481721127135348e-15,SAP130
5934_OIP5_P1P2_ENSG00000104147,-0.12950971220774457,3.343759960886452e-15,OIP5
5244_MRPS14_P1P2_ENSG00000120333,-0.129512854152107,3.3386079331133216e-15,MRPS14
7458_RPL30_P1P2_ENSG00000156482,-0.12962093868761793,3.1660547245352073e-15,RPL30
5162_MPG_P1P2_ENSG00000103152,-0.1297233748546872,3.0106342999239118e-15,MPG
10873_non-targeting_non-targeting_non-targeting,-0.12974262263736433,2.9822805271332987e-15,non-targeting
2162_DERL2_P1P2_ENSG00000072849,-0.1297548828345346,2.9643573140214835e-15,DERL2
2482_EEF1A1_P1P2_ENSG00000156508,-0.1299046266948762,2.7538192359703703e-15,EEF1A1
9053_TMEM240_P1P2_ENSG00000205090,-0.12992430041381445,2.7272759107105084e-15,TMEM240
8233_SNRPG_P1P2_ENSG00000143977,-0.12996775374933803,2.66953881412428e-15,SNRPG
6499_PNPT1_P1P2_ENSG00000138035,-0.13082239972837378,1.7499632828641484e-15,PNPT1
2613_EMC3_P2_ENSG00000125037,-0.1308822693775362,1.6987740248572815e-15,EMC3
6828_PRSS50_P2_nan,-0.13091021795866706,1.6753851807586113e-15,PRSS50
7727_SDHC_P1P2_ENSG00000143252,-0.1309109917409967,1.674742169766591e-15,SDHC
8498_STAT5A_P1P2_ENSG00000126561,-0.1310874133844676,1.5343043526979277e-15,STAT5A
7403_RNMT_P1P2_ENSG00000101654,-0.1312540429217107,1.4123390118111635e-15,RNMT
1175_CAP1_P1P2_ENSG00000131236,-0.13143096327880846,1.2932857012142206e-15,CAP1
7051_RABGGTB_P1P2_ENSG00000137955,-0.13149941390718548,1.2499244247376905e-15,RABGGTB
1398_CDC37_P1P2_ENSG00000105401,-0.13163868672188214,1.1660716270935916e-15,CDC37
3959_HSF1_P1P2_ENSG00000185122,-0.1317799626382962,1.0866761408759196e-15,HSF1
9903_XRCC1_P1P2_ENSG00000073050,-0.1317915730117162,1.0803931515586986e-15,XRCC1
8725_TBCB_P1P2_ENSG00000105254,-0.1318261026236892,1.0619179784810557e-15,TBCB
7525_RPS3_P1_ENSG00000149273,-0.13188390246576095,1.0316858290121483e-15,RPS3
9513_UBE2N_P1P2_ENSG00000177889,-0.13194520882738062,1.0005457195513835e-15,UBE2N
9337_TSEN2_P1P2_ENSG00000154743,-0.13204703033475604,9.508591998496764e-16,TSEN2
11073_non-targeting_non-targeting_non-targeting,-0.13206398999398056,9.428227598933262e-16,non-targeting
8650_TADA3_P1P2_ENSG00000171148,-0.132083731145987,9.33552507898554e-16,TADA3
4149_INTS4_P1P2_ENSG00000149262,-0.13225910272560046,8.550437654672016e-16,INTS4
534_ARPC1B_P1P2_ENSG00000130429,-0.13241808030755456,7.895147796539271e-16,ARPC1B
8741_TBP_P1P2_ENSG00000112592,-0.13249939003393876,7.579375191218883e-16,TBP
3566_GTF2A1_P1P2_ENSG00000165417,-0.13261721161342394,7.143761089980779e-16,GTF2A1
9855_WDTC1_P1P2_ENSG00000142784,-0.13272682164017977,6.760695696132349e-16,WDTC1
8994_TMEM127_P1P2_ENSG00000135956,-0.13293842369750156,6.077535853579626e-16,TMEM127
2685_EPS8L1_P2_ENSG00000131037,-0.1329779839942238,5.95758136810254e-16,EPS8L1
6979_PYROXD1_P1P2_ENSG00000121350,-0.13336951093187308,4.889298971369967e-16,PYROXD1
2567_EIF4E_P1P2_ENSG00000151247,-0.13337950048600564,4.864671746904744e-16,EIF4E
9811_WDR25_P1P2_ENSG00000176473,-0.13338793592622408,4.843971063485893e-16,WDR25
8832_TFAM_P1P2_ENSG00000108064,-0.13352288138143442,4.524371136191132e-16,TFAM
10272_ZNF292_P1P2_ENSG00000188994,-0.13364181536398034,4.259975325832408e-16,ZNF292
2605_ELP3_P1P2_ENSG00000134014,-0.13405694837102594,3.4509918177312327e-16,ELP3
5468_NARS_P1P2_ENSG00000134440,-0.1341211987439732,3.340123823289744e-16,NARS
5357_MVK_P1P2_ENSG00000110921,-0.13412979912838732,3.325552187115173e-16,MVK
5619_NF1_P1P2_ENSG00000196712,-0.13487409684228804,2.2754743392508535e-16,NF1
3969_HSP90B1_P1P2_ENSG00000166598,-0.135007253251209,2.125657648688856e-16,HSP90B1
7450_RPL23_P1P2_ENSG00000125691,-0.13506826247071144,2.0603036502246644e-16,RPL23
8729_TBCD_P1P2_ENSG00000141556,-0.13511202337864694,2.0146497816793017e-16,TBCD
6150_PDAP1_P1P2_ENSG00000106244,-0.13546446910156415,1.6815341524562215e-16,PDAP1
6947_PUF60_P1P2_ENSG00000179950,-0.13559555451519376,1.5720224160995892e-16,PUF60
2576_EIF5A_P1P2_ENSG00000132507,-0.13571691400994812,1.4769177118743928e-16,EIF5A
4921_MDN1_P1P2_ENSG00000112159,-0.1357750670266506,1.4333778262014702e-16,MDN1
7154_RBM12_P1P2_ENSG00000244462,-0.1358214017917335,1.3995940830580807e-16,RBM12
2983_FAU_P1P2_ENSG00000149806,-0.13593599156476935,1.31937763185615e-16,FAU
9493_UBC_P1P2_ENSG00000150991,-0.13601633017395826,1.26585766668846e-16,UBC
6652_PPP1R10_P1P2_ENSG00000204569,-0.13606641911744757,1.2335784043086929e-16,PPP1R10
3421_GMIP_P1P2_ENSG00000089639,-0.1363205702279967,1.0818866542387761e-16,GMIP
3830_HMGB3_P1P2_ENSG00000029993,-0.1363806847547904,1.0487871390262157e-16,HMGB3
8649_TADA2B_P1P2_ENSG00000173011,-0.13639394177239944,1.0416231665806348e-16,TADA2B
5891_NUP205_P1P2_ENSG00000155561,-0.13645539488584024,1.0090394975897914e-16,NUP205
10759_non-targeting_non-targeting_non-targeting,-0.1366323989278608,9.206990019396891e-17,non-targeting
897_BRF2_P1P2_ENSG00000104221,-0.1366720481165893,9.01981003476085e-17,BRF2
2606_ELP4_P1P2_ENSG00000109911,-0.1366915190511929,8.929268021124551e-17,ELP4
4984_METAP1_P1P2_ENSG00000164024,-0.13669224420753048,8.92591332469322e-17,METAP1
1254_CCDC130_P2_ENSG00000104957,-0.13679429674977317,8.46598322625058e-17,CCDC130
8431_SRSF1_P1P2_ENSG00000136450,-0.1371565559246376,7.014252525869855e-17,SRSF1
5016_MFAP1_P1P2_ENSG00000140259,-0.13717355560708608,6.952520759010763e-17,MFAP1
9748_VPS29_P1P2_ENSG00000111237,-0.13728409198955258,6.563986908200378e-17,VPS29
8244_SNX15_P1_ENSG00000110025,-0.137401599447371,6.174414238324708e-17,SNX15
2376_DROSHA_P1P2_ENSG00000113360,-0.1378224800319406,4.9571652545553527e-17,DROSHA
3993_HUS1_P1P2_ENSG00000136273,-0.1379569585495382,4.6206310024619734e-17,HUS1
5115_MLST8_P1P2_ENSG00000167965,-0.13807279352172552,4.348884429552268e-17,MLST8
8148_SMARCC1_P1P2_ENSG00000173473,-0.13816274074496787,4.1487951939307475e-17,SMARCC1
4693_LSM4_P1P2_ENSG00000130520,-0.1382444531292415,3.97490918735808e-17,LSM4
7375_RNF20_P1P2_ENSG00000155827,-0.13832019404850196,3.8201584486737335e-17,RNF20
5430_NAA38_P1P2_ENSG00000183011,-0.13832492285305278,3.810696260889341e-17,NAA38
4507_LAMTOR3_P1P2_ENSG00000109270,-0.13875371178410964,3.042198124935903e-17,LAMTOR3
7838_SF3B4_P1P2_ENSG00000143368,-0.1387602033084691,3.0318259733113014e-17,SF3B4
1340_CCP110_P1P2_ENSG00000103540,-0.13892123541591925,2.78540355128456e-17,CCP110
6279_PHF10_P1P2_ENSG00000130024,-0.13897090860300945,2.713456158988526e-17,PHF10
9194_TP53RK_P1P2_ENSG00000172315,-0.13915452351136637,2.4630637717026902e-17,TP53RK
7541_RPTOR_P1P2_ENSG00000141564,-0.13926137363362473,2.327991951355145e-17,RPTOR
3502_GPN1_P1P2_ENSG00000198522,-0.1395840796754981,1.9628590332624913e-17,GPN1
9621_URI1_P1P2_ENSG00000105176,-0.1397185674105655,1.8279310530363123e-17,URI1
2105_DDX18_P1P2_ENSG00000088205,-0.1398715024559633,1.685587629049457e-17,DDX18
9918_YARS2_P1P2_ENSG00000139131,-0.1400705624477245,1.516580794714429e-17,YARS2
8207_SNAPC3_P1P2_ENSG00000164975,-0.14014700195416666,1.4562224447386382e-17,SNAPC3
5264_MRPS35_P1P2_ENSG00000061794,-0.14019546111196537,1.4191917788550595e-17,MRPS35
507_ARL2_P1P2_ENSG00000213465,-0.14036038152776179,1.2999910889683231e-17,ARL2
6798_PRPF40A_P1P2_ENSG00000196504,-0.14037878760204328,1.2873163852414715e-17,PRPF40A
6215_PELP1_P1P2_ENSG00000141456,-0.14041334438129555,1.2638484597793743e-17,PELP1
6720_PRDM10_P1P2_ENSG00000170325,-0.14045170239656302,1.2382930740106945e-17,PRDM10
5426_NAA20_P1P2_ENSG00000173418,-0.14055753883971295,1.1703951638986261e-17,NAA20
2106_DDX19A_P1P2_ENSG00000168872,-0.14076751765209738,1.0463748298665668e-17,DDX19A
8432_SRSF2_P1P2_ENSG00000161547,-0.14079597004072003,1.0305999737300776e-17,SRSF2
9744_VPS25_P1P2_ENSG00000131475,-0.14093246863958456,9.58124297094329e-18,VPS25
670_ATP6AP1_P1P2_ENSG00000071553,-0.14101795266694414,9.153207901827514e-18,ATP6AP1
9606_UQCC2_P1P2_ENSG00000137288,-0.14103670027273668,9.061887979477396e-18,UQCC2
3336_GEMIN5_P1P2_ENSG00000082516,-0.14111653630405957,8.68296474102304e-18,GEMIN5
758_BANF1_P1P2_ENSG00000175334,-0.14114811134457023,8.537453277894904e-18,BANF1
4061_IGBP1_P1P2_ENSG00000089289,-0.14127099331495244,7.993707484828144e-18,IGBP1
2321_DNTTIP2_P1P2_ENSG00000067334,-0.14142927085433493,7.343423975097292e-18,DNTTIP2
4805_MAP2K7_P1P2_ENSG00000076984,-0.14143906490108266,7.304945994232528e-18,MAP2K7
4384_KIF20A_P1P2_ENSG00000112984,-0.1415977055602606,6.7086971310903825e-18,KIF20A
4930_MED10_P1P2_ENSG00000133398,-0.14160591881094486,6.679170768539624e-18,MED10
9132_TNFSF10_P1P2_ENSG00000121858,-0.1416066401992359,6.676583535361028e-18,TNFSF10
7690_SCD_P1P2_ENSG00000099194,-0.14193999266124466,5.580952764328266e-18,SCD
6275_PHB2_P1P2_ENSG00000215021,-0.142485296474166,4.15877806915104e-18,PHB2
8220_SNRNP40_P1P2_ENSG00000060688,-0.1425104487660503,4.102622657153632e-18,SNRNP40
9192_TP53I13_P1P2_ENSG00000167543,-0.14275154915224725,3.60091343681345e-18,TP53I13
7827_SET_P1P2_ENSG00000119335,-0.14278981717590206,3.5270554299436154e-18,SET
7156_RBM14-RBM4_P2_nan,-0.1430368104447281,3.085048800814021e-18,RBM14-RBM4
7466_RPL36_P1P2_ENSG00000130255,-0.14319825975529335,2.8261577307998927e-18,RPL36
8739_TBPL1_P1P2_ENSG00000028839,-0.14332571286298051,2.6370317142388843e-18,TBPL1
3875_HNRNPR_P1P2_ENSG00000125944,-0.14352854207217774,2.3615012468878854e-18,HNRNPR
2536_EIF2B2_P1P2_ENSG00000119718,-0.14372715380383072,2.119291811549674e-18,EIF2B2
9762_VPS51_P1P2_ENSG00000149823,-0.14377458496268486,2.065177396173895e-18,VPS51
5766_NPEPPS_P1P2_ENSG00000141279,-0.14431859978523007,1.5340709774408248e-18,NPEPPS
4958_MED8_P1P2_ENSG00000159479,-0.14439281739633056,1.472966256271396e-18,MED8
1898_CSNK1A1_P1P2_ENSG00000113712,-0.14440257602858922,1.4651126572491694e-18,CSNK1A1
5243_MRPS12_P1P2_ENSG00000128626,-0.14447761315428198,1.4060890364065147e-18,MRPS12
2612_EMC3_P1_ENSG00000125037,-0.14476956244011097,1.1979577558073668e-18,EMC3
7445_RPL21_P1P2_ENSG00000122026,-0.1448257694703731,1.1615314932555268e-18,RPL21
