perturbation,spearman_rho,pvalue,target_gene
2542_EIF2S2_P1P2_ENSG00000125977,-0.1651473332909648,5.505549168051486e-19,EIF2S2
5896_NUP43_P1P2_ENSG00000120253,-0.16559135771413774,4.422806572167963e-19,NUP43
9766_VPS72_P1P2_ENSG00000163159,-0.16561487649035697,4.371729296319278e-19,VPS72
7690_SCD_P1P2_ENSG00000099194,-0.16565777085187275,4.280068174690551e-19,SCD
8231_SNRPE_P1P2_ENSG00000182004,-0.16567950952679997,4.234341902693328e-19,SNRPE
7181_RBM4_P2_ENSG00000173933,-0.165695662863538,4.200676826036715e-19,RBM4
1340_CCP110_P1P2_ENSG00000103540,-0.16573822963574084,4.113224247019256e-19,CCP110
103_ACSS2_P1P2_ENSG00000131069,-0.16593983389788372,3.722849355512774e-19,ACSS2
5481_NBPF12_P1P2_ENSG00000268043,-0.166098846971229,3.440957145349386e-19,NBPF12
9383_TTC27_P1P2_ENSG00000018699,-0.1661820012454223,3.302046897845346e-19,TTC27
9159_TOE1_P1P2_ENSG00000132773,-0.1662860479858614,3.136012692391814e-19,TOE1
2582_ELAC2_P1P2_ENSG00000006744,-0.1663235671357776,3.0781861794763697e-19,ELAC2
1605_CHTF8_P1P2_ENSG00000168802,-0.16638205963190975,2.990128215098e-19,CHTF8
8227_SNRPC_P1P2_ENSG00000124562,-0.16667691137810298,2.5827349262975854e-19,SNRPC
2186_DHDDS_P1P2_ENSG00000117682,-0.16688414061326265,2.329718740802727e-19,DHDDS
9571_UFM1_P1P2_ENSG00000120686,-0.1669242530090135,2.283650839250918e-19,UFM1
7140_RBBP4_P1P2_ENSG00000162521,-0.16698917826050558,2.2109854491026785e-19,RBBP4
7322_RMI1_P1P2_ENSG00000178966,-0.16703305182920689,2.1631792390961804e-19,RMI1
4984_METAP1_P1P2_ENSG00000164024,-0.1672787753520358,1.913705493793097e-19,METAP1
10297_ZNF335_P1P2_ENSG00000198026,-0.16753197747436674,1.6863720737313286e-19,ZNF335
1973_CWC25_P1P2_ENSG00000273559,-0.1677069633457814,1.5450668208119346e-19,CWC25
9398_TTI1_P1P2_ENSG00000101407,-0.16778844073813465,1.4833264575126395e-19,TTI1
4805_MAP2K7_P1P2_ENSG00000076984,-0.1678842061835192,1.4138687206682543e-19,MAP2K7
1410_CDC73_P1P2_ENSG00000134371,-0.16794848390792916,1.3690606145826459e-19,CDC73
4956_MED6_P1P2_ENSG00000133997,-0.16812988595994918,1.2500313497042808e-19,MED6
8853_TFIP11_P1P2_ENSG00000100109,-0.16871400822571778,9.320165940965973e-20,TFIP11
5601_NELFE_P1P2_ENSG00000204356,-0.16875682882877024,9.121349913711501e-20,NELFE
6240_PFDN5_P1P2_ENSG00000123349,-0.16879148106351893,8.963531405229088e-20,PFDN5
6024_PABPC1_P1P2_ENSG00000070756,-0.1687977825796821,8.935123337931487e-20,PABPC1
1906_CSNK2B_P1P2_ENSG00000204435,-0.16879778308836113,8.935121048333104e-20,CSNK2B
6540_POLR2A_P1P2_ENSG00000181222,-0.16880495393703338,8.90290209971555e-20,POLR2A
7403_RNMT_P1P2_ENSG00000101654,-0.16881122798452744,8.8748066690761e-20,RNMT
2570_EIF4G2_P2_ENSG00000110321,-0.16888971970648056,8.53063302561248e-20,EIF4G2
4506_LAMTOR2_P1P2_ENSG00000116586,-0.1689981441388877,8.076800334682672e-20,LAMTOR2
3385_GLB1_P1P2_ENSG00000170266,-0.16900127353244887,8.064062091207174e-20,GLB1
2103_DDX11_P1P2_ENSG00000013573,-0.1691102224129642,7.632745062964387e-20,DDX11
6279_PHF10_P1P2_ENSG00000130024,-0.16915774626258145,7.45181801286932e-20,PHF10
5269_MRPS9_P1P2_ENSG00000135972,-0.16919349877013126,7.31850412327875e-20,MRPS9
645_ATP1A1_P1P2_ENSG00000163399,-0.16941697320121302,6.537011902988767e-20,ATP1A1
5197_MRPL14_P1P2_ENSG00000180992,-0.16945916151620252,6.399016431298299e-20,MRPL14
6887_PSMG4_P1P2_ENSG00000180822,-0.16946564816999246,6.378055794044759e-20,PSMG4
7141_RBBP5_P1P2_ENSG00000117222,-0.16950683693062876,6.246534400749554e-20,RBBP5
7829_SF1_P1P2_ENSG00000168066,-0.16967695650251347,5.731122508525482e-20,SF1
6795_PRPF38B_P1P2_ENSG00000134186,-0.16994180177978935,5.011158780089792e-20,PRPF38B
2793_EXOSC6_P1P2_ENSG00000223496,-0.1700005867663795,4.863901704928505e-20,EXOSC6
455_ARGLU1_P1P2_ENSG00000134884,-0.170073313628575,4.6876251081233876e-20,ARGLU1
939_BYSL_P1P2_ENSG00000112578,-0.1701288685031506,4.557236419328795e-20,BYSL
4161_IPO13_P1P2_ENSG00000117408,-0.1702899656345941,4.1990586684595864e-20,IPO13
2083_DCUN1D5_P1P2_ENSG00000137692,-0.17029418309265906,4.1900653769889455e-20,DCUN1D5
5934_OIP5_P1P2_ENSG00000104147,-0.1703099480740062,4.156616398388421e-20,OIP5
685_ATP6V1F_P1P2_ENSG00000128524,-0.17045310358641588,3.8647056043669216e-20,ATP6V1F
1421_CDK11A_P1P2_ENSG00000008128,-0.1704857724815197,3.800982651463104e-20,CDK11A
9833_WDR61_P1P2_ENSG00000140395,-0.17062221088697632,3.545884185260858e-20,WDR61
6193_PDPK1_P1P2_ENSG00000140992,-0.17066777327014826,3.464523579804939e-20,PDPK1
1254_CCDC130_P2_ENSG00000104957,-0.17087242808059838,3.1212434350707205e-20,CCDC130
7156_RBM14-RBM4_P2_nan,-0.17098380692097098,2.948776134217491e-20,RBM14-RBM4
8126_SLU7_P1P2_ENSG00000164609,-0.17123684067053385,2.5911809674955578e-20,SLU7
7444_RPL19_P1P2_ENSG00000108298,-0.17125315095583055,2.5696608209752128e-20,RPL19
2541_EIF2S1_P1P2_ENSG00000134001,-0.17144435985275627,2.3301737792887472e-20,EIF2S1
7607_RUVBL1_P1P2_ENSG00000175792,-0.17163499699442145,2.1133861971019812e-20,RUVBL1
751_BAG6_P1P2_ENSG00000204463,-0.17168276755338155,2.0622631622743017e-20,BAG6
8428_SRSF10_P1P2_ENSG00000188529,-0.17202250157884696,1.7323000979507126e-20,SRSF10
1898_CSNK1A1_P1P2_ENSG00000113712,-0.17209700780038525,1.6672325085271382e-20,CSNK1A1
3337_GEMIN6_P1P2_ENSG00000152147,-0.17209707647205805,1.6671736648387052e-20,GEMIN6
7455_RPL27_P1P2_ENSG00000131469,-0.17219355610283915,1.5864965384982155e-20,RPL27
1702_CMTR2_P1P2_ENSG00000180917,-0.1722744981318118,1.5217977418721636e-20,CMTR2
1771_COPB1_P1P2_ENSG00000129083,-0.1723137132177054,1.4913968941030025e-20,COPB1
686_ATP6V1G1_P1P2_ENSG00000136888,-0.17249870961730301,1.3558845022507224e-20,ATP6V1G1
4910_MCRS1_P1P2_ENSG00000187778,-0.17251980402913455,1.3412274936719077e-20,MCRS1
6842_PSMA2_P1P2_ENSG00000106588,-0.17269964649252253,1.2224613721246455e-20,PSMA2
4932_MED12_P1P2_ENSG00000184634,-0.17273998728517018,1.1972827496087682e-20,MED12
2502_EFTUD2_P1P2_ENSG00000108883,-0.17280467244014713,1.1579753963553688e-20,EFTUD2
8008_SLC25A42_P1P2_ENSG00000181035,-0.1730321028467136,1.0296326045370596e-20,SLC25A42
116_ACTR5_P1P2_ENSG00000101442,-0.17314523357775988,9.711334013146523e-21,ACTR5
893_BRD8_P1P2_ENSG00000112983,-0.17317395359734108,9.568130535759693e-21,BRD8
2372_DRAP1_P1P2_ENSG00000175550,-0.17343898047304046,8.341375993915027e-21,DRAP1
4871_MAX_P1P2_ENSG00000125952,-0.1734781528298932,8.173762886573443e-21,MAX
8136_SMAGP_P1P2_ENSG00000170545,-0.17361343500785237,7.620107878380016e-21,SMAGP
9691_UXT_P1P2_ENSG00000126756,-0.17380051343083194,6.915072948037973e-21,UXT
7519_RPS28_P1P2_ENSG00000233927,-0.17409164978518987,5.944091882409128e-21,RPS28
6793_PRPF31_P1P2_ENSG00000105618,-0.17428950864343307,5.3624374257233724e-21,PRPF31
1118_C7orf26_P1P2_ENSG00000146576,-0.17463265234462028,4.4840860297700815e-21,C7orf26
4955_MED4_P1P2_ENSG00000136146,-0.17470682843345034,4.313794326965157e-21,MED4
7424_RPAP3_P1P2_ENSG00000005175,-0.1749489159183769,3.801285080331986e-21,RPAP3
10755_non-targeting_non-targeting_non-targeting,-0.17508990598403923,3.53104843187025e-21,non-targeting
4401_KIN_P1P2_ENSG00000151657,-0.1754646630712861,2.901647235770303e-21,KIN
9814_WDR33_P1P2_ENSG00000136709,-0.17557886508042728,2.732910057604281e-21,WDR33
9513_UBE2N_P1P2_ENSG00000177889,-0.17560669135090456,2.693288354193212e-21,UBE2N
2020_DAD1_P1P2_ENSG00000129562,-0.1756554339955434,2.6252480274005775e-21,DAD1
6098_PAXBP1_P1P2_ENSG00000159086,-0.1758639334023094,2.352879360557981e-21,PAXBP1
7475_RPL5_P1P2_ENSG00000122406,-0.17600241364550248,2.1876198673476667e-21,RPL5
2482_EEF1A1_P1P2_ENSG00000156508,-0.17657724081885512,1.6158770688243253e-21,EEF1A1
9457_TXNL4A_P1P2_ENSG00000141759,-0.17669955218952946,1.5148044668203484e-21,TXNL4A
9678_USPL1_P1P2_ENSG00000132952,-0.17675501804527,1.4710552137813706e-21,USPL1
9656_USP39_P1_ENSG00000168883,-0.1767811595707092,1.450871339783851e-21,USP39
7164_RBM22_P1P2_ENSG00000086589,-0.1769332968292355,1.3387256512929042e-21,RBM22
6791_PRPF18_P1P2_ENSG00000165630,-0.17707633129854827,1.2411265356512007e-21,PRPF18
6852_PSMB4_P1P2_ENSG00000159377,-0.17720526412199414,1.1591988648064258e-21,PSMB4
7481_RPL9_P1P2_ENSG00000163682,-0.1772881620219425,1.1093720966628832e-21,RPL9
5202_MRPL19_P1P2_ENSG00000115364,-0.17755003203541164,9.654751677767675e-22,MRPL19
8226_SNRPB_P1P2_ENSG00000125835,-0.17784475152504994,8.25515220062637e-22,SNRPB
7837_SF3B3_P1P2_ENSG00000189091,-0.17794845287240904,7.812043208088611e-22,SF3B3
9969_ZBTB11_P1P2_ENSG00000066422,-0.17797078184831297,7.719755824909904e-22,ZBTB11
8649_TADA2B_P1P2_ENSG00000173011,-0.1781982666835386,6.838874655971964e-22,TADA2B
7831_SF3A1_P2_ENSG00000099995,-0.17822276517562236,6.7501554442745615e-22,SF3A1
6916_PTMA_P1P2_ENSG00000187514,-0.1784737926949828,5.904177567108426e-22,PTMA
6127_PCID2_P1_ENSG00000126226,-0.17857926984093137,5.580826180622606e-22,PCID2
1197_CARS_P1P2_ENSG00000110619,-0.17871991146143934,5.1767738050873295e-22,CARS
9318_TRNP1_P1P2_ENSG00000253368,-0.17878345361457434,5.003845361162957e-22,TRNP1
3818_HMBOX1_P1P2_ENSG00000147421,-0.17888129955730367,4.748670819755062e-22,HMBOX1
2784_EXOC7_P1P2_ENSG00000182473,-0.17902202714457235,4.40407879801807e-22,EXOC7
6608_PPARGC1B_P1P2_ENSG00000155846,-0.17913070337311293,4.1550010044106866e-22,PPARGC1B
937_BUD13_P1P2_ENSG00000137656,-0.1791364834932422,4.1421508995844802e-22,BUD13
201_AHCTF1_P1P2_ENSG00000153207,-0.1792647728601992,3.8668492276462074e-22,AHCTF1
4945_MED22_P1P2_ENSG00000148297,-0.17938084680827165,3.6334008960101464e-22,MED22
1117_C7orf26_P1P2_ENSG00000146576,-0.17959614521931894,3.236702196877661e-22,C7orf26
9709_VBP1_P1P2_ENSG00000155959,-0.17975449344913622,2.9725798439192005e-22,VBP1
7909_SIGLEC14_P1P2_ENSG00000254415,-0.17977481314276336,2.940269010819491e-22,SIGLEC14
158_ADNP2_P1P2_ENSG00000101544,-0.18001082394767015,2.5895026052412233e-22,ADNP2
435_ARCN1_P1P2_ENSG00000095139,-0.18002854327395584,2.564904287758791e-22,ARCN1
7779_SEPHS2_P1P2_ENSG00000179918,-0.1801153229037913,2.447733409563848e-22,SEPHS2
8872_THAP11_P1P2_ENSG00000168286,-0.18027495351351228,2.2458599595330306e-22,THAP11
8055_SLC35G2_P1P2_ENSG00000168917,-0.18027977375626028,2.2400275231561065e-22,SLC35G2
9362_TSPYL5_P1P2_ENSG00000180543,-0.18032996766224987,2.180176837888423e-22,TSPYL5
1924_CTBP2_P1P2_ENSG00000175029,-0.18061968225864236,1.8643938742725965e-22,CTBP2
9918_YARS2_P1P2_ENSG00000139131,-0.18084553270805653,1.650000392340014e-22,YARS2
6981_QARS_P1P2_ENSG00000172053,-0.1809588017998064,1.5518520617761737e-22,QARS
166_ADRM1_P1P2_ENSG00000130706,-0.18100035172257348,1.5173159512040589e-22,ADRM1
7608_RUVBL2_P1P2_ENSG00000183207,-0.18126749215975638,1.3127353577570162e-22,RUVBL2
8546_STT3B_P1P2_ENSG00000163527,-0.1814447378165563,1.1923139957208064e-22,STT3B
8621_SYMPK_P1P2_ENSG00000125755,-0.18148844708192205,1.1643388490382702e-22,SYMPK
9458_TXNL4B_P1P2_ENSG00000140830,-0.1815885866585212,1.102671385308721e-22,TXNL4B
8650_TADA3_P1P2_ENSG00000171148,-0.1817765318706146,9.955280530087523e-23,TADA3
8334_SPCS2_P1P2_ENSG00000118363,-0.18199162324928558,8.855027460039749e-23,SPCS2
9312_TRMT5_P1P2_ENSG00000126814,-0.18203039985383168,8.669888884205353e-23,TRMT5
6268_PGS1_P1P2_ENSG00000087157,-0.1821667037368437,8.048988583984825e-23,PGS1
39_ABHD11_P1P2_ENSG00000106077,-0.1821788252812761,7.995950684675093e-23,ABHD11
1918_CSTF3_P1P2_ENSG00000176102,-0.18250208268339305,6.702346756054153e-23,CSTF3
5599_NELFB_P1P2_ENSG00000188986,-0.18257722170167878,6.432670071484045e-23,NELFB
9616_UQCRQ_P1P2_ENSG00000164405,-0.18275085878924544,5.849865552144872e-23,UQCRQ
268_ALG1_P1P2_ENSG00000033011,-0.18303217255100487,5.01459522828276e-23,ALG1
303_ANAPC13_P1P2_ENSG00000129055,-0.18336402561183388,4.179904186616324e-23,ANAPC13
1929_CTDP1_P1P2_ENSG00000060069,-0.18359926220721526,3.6730445161883935e-23,CTDP1
9853_WDR92_P1P2_ENSG00000243667,-0.18366798525654995,3.5368032621828985e-23,WDR92
6559_POLR3E_P1P2_ENSG00000058600,-0.18393216009482818,3.058085625399348e-23,POLR3E
10793_non-targeting_non-targeting_non-targeting,-0.1839624641409941,3.007448404104806e-23,non-targeting
4374_KIF11_P1P2_ENSG00000138160,-0.18425180434960034,2.5638863133996464e-23,KIF11
3731_HINFP_P1P2_ENSG00000172273,-0.18426863297885654,2.5401808886093478e-23,HINFP
8424_SRRM1_P1P2_ENSG00000133226,-0.18447827894821794,2.262436234545042e-23,SRRM1
6544_POLR2D_P1_ENSG00000144231,-0.18457193337551422,2.1482845766186382e-23,POLR2D
4423_KLF7_P1P2_ENSG00000118263,-0.18471928040335694,1.9801244375119e-23,KLF7
7185_RBM8A_P1P2_ENSG00000265241,-0.18472295510086767,1.9761016369089987e-23,RBM8A
8710_TBC1D1_ENST00000261439.4_ENSG00000065882,-0.1851471420581599,1.5621858967311792e-23,TBC1D1
812_BCR_P1P2_ENSG00000186716,-0.18525555835170213,1.470970142737707e-23,BCR
7657_SARS_P1P2_ENSG00000031698,-0.18536378643399315,1.3851739569645326e-23,SARS
8648_TADA2A_P1P2_ENSG00000276234,-0.1853756803677134,1.3760527438433442e-23,TADA2A
7255_RFT1_P1P2_ENSG00000163933,-0.18543059102384396,1.3347077426021577e-23,RFT1
9785_WARS_P1P2_ENSG00000140105,-0.18555176827097866,1.247767878255918e-23,WARS
6632_PPIL4_P1P2_ENSG00000131013,-0.18561711928684177,1.2032326792118734e-23,PPIL4
9609_UQCRB_P1P2_ENSG00000156467,-0.1857918647860745,1.0917287389935033e-23,UQCRB
176_AFG3L2_P1P2_ENSG00000141385,-0.1861652392836434,8.866094456814587e-24,AFG3L2
6335_PIGH_P1P2_ENSG00000100564,-0.18620965561289896,8.64903843144605e-24,PIGH
6886_PSMG3_P1_ENSG00000157778,-0.1862231137347208,8.584315044879395e-24,PSMG3
7338_RNF113A_P1P2_ENSG00000125352,-0.18626096149130805,8.404854845724987e-24,RNF113A
4696_LSM6_P1P2_ENSG00000164167,-0.1862721010539862,8.35274608977831e-24,LSM6
7541_RPTOR_P1P2_ENSG00000141564,-0.18644339363977727,7.590592247599309e-24,RPTOR
4117_INF2_P1P2_ENSG00000203485,-0.1865690765352441,7.075560605091968e-24,INF2
8618_SYF2_P1P2_ENSG00000117614,-0.18666099282993887,6.72094902467089e-24,SYF2
10447_ZNF559_P1P2_ENSG00000188321,-0.18682965857333989,6.1153964513236066e-24,ZNF559
3427_GMPS_P1P2_ENSG00000163655,-0.1868673120145272,5.987768388138636e-24,GMPS
3632_HARS_P1P2_ENSG00000170445,-0.1869712025904957,5.649140252492129e-24,HARS
4552_LENG8_P1P2_ENSG00000167615,-0.18700508651309095,5.542851220725389e-24,LENG8
6175_PDHA1_P1P2_ENSG00000131828,-0.18706080081098822,5.372371007701643e-24,PDHA1
9606_UQCC2_P1P2_ENSG00000137288,-0.1875342187448144,4.118225862884165e-24,UQCC2
9904_XRCC2_P1P2_ENSG00000196584,-0.18764492793307067,3.869602420902007e-24,XRCC2
7411_ROMO1_P1P2_ENSG00000125995,-0.18784267918183042,3.461929402417744e-24,ROMO1
7474_RPL4_P1P2_ENSG00000174444,-0.18788511166276212,3.380157273814588e-24,RPL4
5357_MVK_P1P2_ENSG00000110921,-0.1879560632350473,3.247676479871369e-24,MVK
6249_PFN1_P1P2_ENSG00000108518,-0.18806698375558917,3.0507952772473895e-24,PFN1
2764_ETV4_P1P2_ENSG00000175832,-0.1881379053397354,2.9311533837673217e-24,ETV4
3862_HNRNPDL_P1P2_ENSG00000152795,-0.18816415671592548,2.8880564353360416e-24,HNRNPDL
3346_GFM1_P1P2_ENSG00000168827,-0.18836155244584085,2.5834719937161643e-24,GFM1
9762_VPS51_P1P2_ENSG00000149823,-0.18839571047493128,2.534093836113975e-24,VPS51
6564_POLR3K_P1P2_ENSG00000161980,-0.18843529740521586,2.478035811663139e-24,POLR3K
8224_SNRPA_P1P2_ENSG00000077312,-0.18845147187320424,2.4554864819875156e-24,SNRPA
6777_PRMT5_P1_ENSG00000100462,-0.1884919815472989,2.3998983741351048e-24,PRMT5
6560_POLR3F_P1P2_ENSG00000132664,-0.18851143089105885,2.3736541576992072e-24,POLR3F
3421_GMIP_P1P2_ENSG00000089639,-0.18866622294558574,2.1746667981929717e-24,GMIP
8741_TBP_P1P2_ENSG00000112592,-0.18893540267710981,1.867197286127376e-24,TBP
1398_CDC37_P1P2_ENSG00000105401,-0.1893524747404261,1.4737303977755166e-24,CDC37
2543_EIF2S3_P1P2_ENSG00000130741,-0.18958694628250522,1.2898405875092661e-24,EIF2S3
7469_RPL38_P1P2_ENSG00000172809,-0.1897677008074431,1.163759039197111e-24,RPL38
7093_RANBP2_P1P2_ENSG00000153201,-0.1899940411147895,1.022963862228084e-24,RANBP2
1136_C9orf78_P1P2_ENSG00000136819,-0.19008594189520858,9.707365867217963e-25,C9orf78
1386_CDC123_P1P2_ENSG00000151465,-0.19044343362805533,7.915152139214844e-25,CDC123
4930_MED10_P1P2_ENSG00000133398,-0.19062291849006593,7.143130612952395e-25,MED10
7142_RBBP6_P1P2_ENSG00000122257,-0.19071166874256978,6.789428803031531e-25,RBBP6
4312_POGLUT3_P1P2_ENSG00000178202,-0.1907713449348685,6.561407144726302e-25,POGLUT3
7427_RPF2_P1P2_ENSG00000197498,-0.19079682009074247,6.466392301799189e-25,RPF2
6800_PRPF4B_P1P2_ENSG00000112739,-0.19093205648758646,5.984359451304077e-25,PRPF4B
3875_HNRNPR_P1P2_ENSG00000125944,-0.19102780463788302,5.66476655781788e-25,HNRNPR
6372_PIP4K2C_P1P2_ENSG00000166908,-0.1914783376095955,4.373772331472514e-25,PIP4K2C
4729_LYRM4_P1P2_ENSG00000214113,-0.1918004372581778,3.6339539714525297e-25,LYRM4
6383_PITRM1_P1P2_ENSG00000107959,-0.19191246873378104,3.4068636652803158e-25,PITRM1
7928_SIRT7_P1P2_ENSG00000187531,-0.1919762560702217,3.2839052481690723e-25,SIRT7
541_ARPC4_P1P2_ENSG00000241553,-0.1920300758405325,3.1835868983761334e-25,ARPC4
6803_PRPF8_P1P2_ENSG00000174231,-0.192040997179895,3.163603426464129e-25,PRPF8
339_ANKRD39_P1P2_ENSG00000213337,-0.19206908948951934,3.1127701173161176e-25,ANKRD39
5888_NUP155_P1P2_ENSG00000113569,-0.1922002895180428,2.8858714966474437e-25,NUP155
9475_U2SURP_P1P2_ENSG00000163714,-0.19220548160518175,2.8772374599935304e-25,U2SURP
4115_IMPDH2_P1P2_ENSG00000178035,-0.19228102657380763,2.7544684731457692e-25,IMPDH2
3543_GRSF1_P1P2_ENSG00000132463,-0.19241079617236934,2.555572918293208e-25,GRSF1
9315_TRMT6_P1P2_ENSG00000089195,-0.19272676064284022,2.128820672815851e-25,TRMT6
3584_GTF3C1_P1P2_ENSG00000077235,-0.19291485286318122,1.9091382585144702e-25,GTF3C1
1407_CDC45_P1P2_ENSG00000093009,-0.19293050746117293,1.8919006962089538e-25,CDC45
9847_WDR82_P1P2_ENSG00000164091,-0.19303179235321763,1.7840401761084344e-25,WDR82
4151_INTS6_P1P2_ENSG00000102786,-0.19325366821426893,1.5685857885122547e-25,INTS6
1399_CDC40_P1P2_ENSG00000168438,-0.19327318470366447,1.5509160990652459e-25,CDC40
5683_NKAP_P1P2_ENSG00000101882,-0.19341061452460395,1.4319514370231659e-25,NKAP
1032_C1QBP_P1P2_ENSG00000108561,-0.1936202314992591,1.2676876896708232e-25,C1QBP
5851_NUB1_P1P2_ENSG00000013374,-0.1937138561934651,1.2004881778989023e-25,NUB1
10786_non-targeting_non-targeting_non-targeting,-0.1938214267834398,1.1276260205448759e-25,non-targeting
3935_HPS5_P1P2_ENSG00000110756,-0.19385491516050513,1.105850161902692e-25,HPS5
4694_LSM5_P2_ENSG00000106355,-0.19390995016508406,1.0709648896159534e-25,LSM5
9526_UBE3C_P1P2_ENSG00000009335,-0.19402817684292742,9.996678766222904e-26,UBE3C
10054_ZDHHC7_P1P2_ENSG00000153786,-0.1941522314567315,9.299092706562917e-26,ZDHHC7
5272_MRTO4_P1P2_ENSG00000053372,-0.194425384989052,7.928536836149645e-26,MRTO4
1211_CAST_P2_ENSG00000153113,-0.19443894586404345,7.865974265338707e-26,CAST
9798_BUD23_P1P2_ENSG00000071462,-0.19487941309456797,6.079434908367033e-26,BUD23
8184_SMN2_ENST00000380743.4_ENSG00000205571,-0.19502463435262982,5.583604000522847e-26,SMN2
8351_SPG7_P1P2_ENSG00000197912,-0.1950327935647106,5.556966733581372e-26,SPG7
7423_RPAP2_P1P2_ENSG00000122484,-0.19512120300224595,5.276288112902806e-26,RPAP2
8730_TBCE_P1P2_ENSG00000285053,-0.1951953740042855,5.0516819497164496e-26,TBCE
5441_NACA_P1P2_ENSG00000196531,-0.19527947696492082,4.8084427671124283e-26,NACA
117_ACTR6_P1P2_ENSG00000075089,-0.19532308754654948,4.68691976989015e-26,ACTR6
8725_TBCB_P1P2_ENSG00000105254,-0.1953873637235643,4.5133378080288297e-26,TBCB
2929_CCNQ_P1P2_ENSG00000262919,-0.1954439634249238,4.365769796409497e-26,CCNQ
7540_RPSA_P1P2_ENSG00000168028,-0.19547275923768453,4.292537693774178e-26,RPSA
2526_EIF1AD_P1P2_ENSG00000175376,-0.19551467823197133,4.1881016456863447e-26,EIF1AD
8576_SUGP1_P1P2_ENSG00000105705,-0.19642939836813123,2.4433847122576756e-26,SUGP1
8832_TFAM_P1P2_ENSG00000108064,-0.19671197902009893,2.067572090368635e-26,TFAM
5889_NUP160_P1P2_ENSG00000030066,-0.19675940950209334,2.0103682214377603e-26,NUP160
3847_HMX3_P1P2_ENSG00000188620,-0.1968199224714415,1.9396576800132255e-26,HMX3
7691_SCFD1_P1P2_ENSG00000092108,-0.19683540717062797,1.9219630833812665e-26,SCFD1
9820_WDR43_P1P2_ENSG00000163811,-0.19683751055853035,1.9195718825608005e-26,WDR43
674_ATP6V0B_P1P2_ENSG00000117410,-0.19684671663211128,1.9091407527457963e-26,ATP6V0B
4244_IWS1_P1P2_ENSG00000163166,-0.1969527614638879,1.792959659618105e-26,IWS1
4868_MAU2_P1P2_ENSG00000129933,-0.19698043970875953,1.763806786459331e-26,MAU2
4686_LSM11_P1P2_ENSG00000155858,-0.19703803998182493,1.7046350936005534e-26,LSM11
5965_ORC1_P1P2_ENSG00000085840,-0.19716056855845676,1.585227322967806e-26,ORC1
862_BNIP1_P1P2_ENSG00000113734,-0.19723534895800707,1.5164643441596258e-26,BNIP1
6541_POLR2B_P1P2_ENSG00000047315,-0.1978221331412831,1.0701358980037223e-26,POLR2B
140_ADAT3_P2_ENSG00000213638,-0.19787617673037916,1.0362662281253181e-26,ADAT3
676_ATP6V0D1_P1P2_ENSG00000159720,-0.19801278045652945,9.553179728955028e-27,ATP6V0D1
758_BANF1_P1P2_ENSG00000175334,-0.19814504565899912,8.829206870332595e-27,BANF1
4148_INTS3_P1P2_ENSG00000143624,-0.19874360474509598,6.17629910047318e-27,INTS3
2578_EIF5_P1_ENSG00000100664,-0.19894532040795243,5.474134872697353e-27,EIF5
1424_CDK12_P1P2_ENSG00000167258,-0.19938738794279157,4.200032428742586e-27,CDK12
5881_NUMA1_ENST00000393695.3_ENSG00000137497,-0.19951376671120893,3.8932143036436386e-27,NUMA1
3502_GPN1_P1P2_ENSG00000198522,-0.1995280254938671,3.8600234520376816e-27,GPN1
1927_CTCF_P1P2_ENSG00000102974,-0.19959755073007535,3.7021608219041956e-27,CTCF
1816_COX5B_P1P2_ENSG00000135940,-0.1996473539705488,3.5930286264312305e-27,COX5B
1834_CPNE7_P1P2_ENSG00000178773,-0.1996668984372925,3.5510780143382566e-27,CPNE7
4856_MARS2_P1P2_ENSG00000247626,-0.1999375604595898,3.017668820315103e-27,MARS2
8432_SRSF2_P1P2_ENSG00000161547,-0.2001650458034945,2.631360630189611e-27,SRSF2
10994_non-targeting_non-targeting_non-targeting,-0.20022090334210924,2.5442610052205232e-27,non-targeting
6720_PRDM10_P1P2_ENSG00000170325,-0.20023470126154141,2.523189566374704e-27,PRDM10
2096_DDOST_P1P2_ENSG00000244038,-0.200488405450102,2.165171180947639e-27,DDOST
7564_RRP1_P1P2_ENSG00000160214,-0.200625724887686,1.992893306764857e-27,RRP1
6854_PSMB6_P2_ENSG00000142507,-0.20089792617281108,1.6905541302620067e-27,PSMB6
6215_PELP1_P1P2_ENSG00000141456,-0.20093584921389884,1.6522120239524216e-27,PELP1
1979_CXXC1_P1P2_ENSG00000154832,-0.2009453976284854,1.642694722689481e-27,CXXC1
1589_CHMP7_P1P2_ENSG00000147457,-0.20097096180319446,1.6174805223559252e-27,CHMP7
3460_GOLGA6L1_ENST00000560659.2_ENSG00000273976,-0.2010317082562299,1.5590941129348699e-27,GOLGA6L1
5825_NSF_ENST00000398238.4_ENSG00000073969,-0.20107793904368326,1.5160638071724086e-27,NSF
7834_SF3A3_P1P2_ENSG00000183431,-0.20145616583078071,1.2054888659912217e-27,SF3A3
1301_CCDC86_P1P2_ENSG00000110104,-0.201530520974639,1.1523076583374874e-27,CCDC86
9712_VCP_P1P2_ENSG00000165280,-0.2015451963654452,1.1420895055014877e-27,VCP
8191_SMUG1_P1P2_ENSG00000123415,-0.20159367602301131,1.1089684212347274e-27,SMUG1
5768_NPLOC4_P1P2_ENSG00000182446,-0.20169733311529245,1.0413110270662734e-27,NPLOC4
7505_RPS16_P1P2_ENSG00000105193,-0.20175698641703355,1.0042471076923136e-27,RPS16
