ensembl_gene_id,H2O2_vs_CTRL.log2FoldChange,H2O2_vs_CTRL.pvalue,PRG4_vs_CTRL.log2FoldChange,PRG4_vs_CTRL.pvalue,H2O2PRG4_vs_H2O2.log2FoldChange,H2O2PRG4_vs_H2O2.pvalue,hgnc_symbol
ENSG00000172404,,,,,,,DNAJB7
ENSG00000179407,,,,,,,DNAJB8
ENSG00000128590,0.545638410429189,0.0041254542634104,-0.212697916159467,0.265684430765083,-0.0741756795472136,0.694989386512075,DNAJB9
ENSG00000136770,-0.301976574583185,0.0732685932104485,-0.665854810416767,8.04967316855442e-05,-0.355290292172006,0.0356285443434947,DNAJC1
ENSG00000077232,-0.330942506293744,0.0019413839459202,-0.060324197742622,0.571250736985407,0.198775268474392,0.0625151810586346,DNAJC10
ENSG00000007923,-0.0093750568449676,0.916780840501528,0.118047602855383,0.186134739873155,-0.188943208677709,0.0349712026550167,DNAJC11
ENSG00000108176,3.87531135150097,0.0508410509858781,0.784821112229706,0.727371361130448,1.50619586463938,0.352580936633919,DNAJC12
ENSG00000138246,-0.272782445050442,0.012573879000569,0.234870504365251,0.0308279862812315,0.392584422157327,0.0003171885278922,DNAJC13
ENSG00000135392,-0.0364312736159049,0.809628772060268,-0.0410631531520102,0.785338371993424,-0.267845256782266,0.0766771226940023,DNAJC14
ENSG00000120675,-0.17038263011235,0.116361899870135,0.0170433485091343,0.874440818510847,0.162596004445449,0.132437869948453,DNAJC15
ENSG00000116138,-0.49521059438889,0.0010815109669472,0.195123133045967,0.193563179929454,0.187912991253122,0.21502729798784,DNAJC16
ENSG00000104129,-0.564569037586338,0.0083579208221133,0.195758510072527,0.348810353189108,-0.0642187318359883,0.766262699874207,DNAJC17
ENSG00000170464,-0.407799676423468,0.000881580218882,-0.280867551023907,0.0211320220923667,0.0413521191398741,0.73633800522922,DNAJC18
ENSG00000205981,-0.277016049548125,0.0398593624980604,0.0310310787786354,0.81583666592308,0.0536341124205897,0.690333841952458,DNAJC19
ENSG00000105821,,,,,,,DNAJC2
ENSG00000168724,0.109881512933572,0.334738024147532,0.244507599212943,0.0311535082422854,0.319539578073746,0.0046636325686845,DNAJC21
ENSG00000178401,-0.0424356717131889,0.777394810797637,-0.164695201001682,0.272109989311723,-0.216548679506682,0.148989241491308,DNAJC22
ENSG00000170946,-0.586034784149835,0.0003388638448722,-0.0142240063849444,0.929586125072537,0.386902650441739,0.0178300229892409,DNAJC24
ENSG00000059769,,,,,,,DNAJC25
ENSG00000244115,1.70890503849484,0.0380223119631929,0.986179801086545,0.23796289385777,-0.0880696426210877,0.907531594238459,DNAJC25-GNG10
ENSG00000115137,-0.768313711264611,0.0053357751653164,0.234753549857997,0.382827517029449,0.890755342229923,0.001153674419573,DNAJC27
ENSG00000177692,-1.35715074519306,9.25273633583776e-05,0.0953624909288742,0.767835374975001,0.329810534968453,0.354415450255067,DNAJC28
ENSG00000102580,0.201054874020546,0.191669499066398,-0.243610936100462,0.114094513351013,-0.300494129138147,0.0508169862741009,DNAJC3
ENSG00000176410,0.287326022913829,0.0813335560694573,0.0177992415085693,0.914208494732534,-0.292045935570347,0.0742789565956282,DNAJC30
ENSG00000110011,0.148260652204031,0.278545530073474,-0.369216613483875,0.0072313095979603,-0.315055780808858,0.0211113627037047,DNAJC4
ENSG00000101152,-0.173531424891368,0.117194241375658,-0.319855241776117,0.0038767719165283,-0.551001740480413,6.81804169711989e-07,DNAJC5
ENSG00000147570,2.95132266577684,0.290956720148684,0.0,1.0,1.80128732902227,0.481165712537657,DNAJC5B
ENSG00000163793,-0.045752929172944,0.987847701098992,-2.02688820683803,0.506911851392431,1.76201558191938,0.539321575921911,DNAJC5G
ENSG00000116675,-0.13092738696057,0.337201776552616,0.0114713656590767,0.93229714452352,0.529343985571004,7.84059580682129e-05,DNAJC6
ENSG00000168259,-0.228038956238206,0.0442205455675049,-0.141078927322747,0.211899810449655,0.193837974383537,0.0865051510710795,DNAJC7
ENSG00000126698,-0.0970458648870744,0.312957311738288,-0.138566169221773,0.149175442764395,0.143481852362752,0.134786004467719,DNAJC8
ENSG00000213551,-0.154404861772312,0.341755726706991,0.114087680496397,0.477827365018322,0.221142792805117,0.170149342485987,DNAJC9
ENSG00000119661,-0.627287823838135,4.26849152747194e-05,-0.158262624168626,0.297644153405517,0.0681156557409354,0.65781642955079,DNAL1
ENSG00000100246,,,,,,,DNAL4
ENSG00000163879,-0.29948047717594,0.0558265979113769,0.171073690143804,0.26825395131346,0.470542344875425,0.0024565408117797,DNALI1
ENSG00000213918,0.175408548496208,0.436432065625721,0.495646351568652,0.0257319243860126,0.327907454107983,0.136627413226847,DNASE1
ENSG00000013563,-0.280592665473595,0.331882763463826,0.696740963069185,0.0136878326980623,0.440542555372342,0.12430544244047,DNASE1L1
ENSG00000167968,0.142929620919996,0.64808110170365,-0.0099893116719451,0.97453335581632,0.0529737760240151,0.864003610198523,DNASE1L2
ENSG00000163687,6.59476465632569,8.86063003834727e-06,0.0,1.0,0.607698950612435,0.506405695834908,DNASE1L3
ENSG00000105612,0.0491075851878702,0.72081712413898,-0.187113741528322,0.173464274930688,-0.447623717922319,0.0011351200867979,DNASE2
ENSG00000137976,,,,,,,DNASE2B
ENSG00000256453,,,,,,,DND1
ENSG00000187957,0.540826033492584,0.0047434903099276,-0.0838463089654666,0.664636138395591,0.210166828453202,0.262525010580171,DNER
ENSG00000179532,0.557346984637838,0.0016781156411881,0.0766948727725905,0.666672252855897,0.0254852783080314,0.884511714230434,DNHD1
ENSG00000213221,2.47559444427095,0.0033517650733289,-0.0399776324614183,0.964146296284633,-0.137804347859019,0.861273192421974,DNLZ
ENSG00000106976,-0.162771859712751,0.230089365509696,0.496321173518203,0.0002347993625516,0.308453909672558,0.0225922129052447,DNM1
ENSG00000087470,0.0150888287274007,0.922671492516281,-0.0957798296033168,0.537323964808925,0.124554181388046,0.420105809289611,DNM1L
ENSG00000280038,2.4169195986473,0.576691029350396,0.0,1.0,1.42397816420202,0.734117193379134,DNM1P41
ENSG00000079805,-0.0666636416917298,0.478524843029516,-0.0280821715099476,0.76509083336478,-0.313174192176299,0.0008755295293352,DNM2
ENSG00000197959,0.57691724183304,0.240152026929693,0.313771898107274,0.524075844443441,0.601190014651606,0.199876510169779,DNM3
ENSG00000107554,0.461982071745301,4.64266994968225e-05,-0.186638182569181,0.103060675313882,-0.427897760981611,0.0001462611952942,DNMBP
ENSG00000130816,-0.121317393505748,0.359675427374103,0.669537451759651,3.65751532253111e-07,0.240989772400981,0.0680746254195756,DNMT1
ENSG00000119772,-0.290975713532785,0.0186784999844643,0.237196432118514,0.0532029209825928,-0.210110953767639,0.0903883670963487,DNMT3A
ENSG00000088305,-0.56952250475032,0.0813166148446375,0.529807053165923,0.0984723573676611,0.418133513548438,0.199834794070103,DNMT3B
ENSG00000142182,6.18356875652798,2.94211736474021e-05,0.0,1.0,1.33130152107533,0.141529571462253,DNMT3L
ENSG00000123992,-0.151822250832674,0.117482871109011,0.0849413246472742,0.378461918655198,-0.0061109156134516,0.94967935660761,DNPEP
ENSG00000112667,0.179286190134539,0.46560217634835,-0.152760587335655,0.534359592850276,-0.785905323253159,0.0014032458841981,DNPH1
ENSG00000107447,,,,,,,DNTT
ENSG00000101457,-0.282823498931992,0.171384254253204,-0.370552146537592,0.0729546691510871,-0.0307347292486589,0.881863646584526,DNTTIP1
ENSG00000067334,0.306247610636364,0.0148961726703501,0.0330098114703195,0.793149696951819,0.296887745308631,0.0174047168314074,DNTTIP2
ENSG00000149927,0.775024373993917,0.0056569753359454,1.02494014324252,0.0002350861806466,0.422030054212508,0.123501427390049,DOC2A
ENSG00000272636,4.57570357392539,0.0206354594231954,0.784821986999851,0.729138771875519,-0.412273591770954,0.801684547335429,DOC2B
ENSG00000150760,-0.154352289407321,0.163585998750117,0.141913553956797,0.199184852543446,-0.0860946775580804,0.437041051526862,DOCK1
ENSG00000135905,-0.168121370751252,0.602004979885169,1.01233900173697,0.0013099402049001,0.930684256981514,0.0033135833239133,DOCK10
ENSG00000147251,-0.375895829083996,0.0442186786855246,0.166627662996089,0.361187011767135,0.569482807770592,0.0020216130925348,DOCK11
ENSG00000134516,-0.0434813590427707,0.695558533124899,-0.742073795588385,3.2528019404020696e-11,-0.749097166989272,2.0946545371511598e-11,DOCK2
ENSG00000088538,1.52939215582683,3.58538916366662e-07,1.60167555582839,9.06067236504566e-08,0.383742786366647,0.184215888825412,DOCK3
ENSG00000128512,-0.203285920513197,0.562628745753339,1.18249237862247,0.0004860276381645,1.09570305638466,0.0013714017138177,DOCK4
ENSG00000147459,-0.143836307846576,0.327170440120145,-0.0008435861937357,0.995412454664624,-0.141611042287941,0.334716180811162,DOCK5
ENSG00000130158,-0.279458252403514,0.0079686608088364,0.0344904193269604,0.741735068604095,0.0476264452500135,0.650940650208292,DOCK6
ENSG00000116641,-0.477673562804736,5.10490506665269e-05,-0.154944141454464,0.187419635118482,0.108866905461287,0.356143645924556,DOCK7
ENSG00000107099,0.0236474749302061,0.833263389475525,1.41428930791755,8.27936221469726e-38,0.974543931244766,9.789853928754051e-19,DOCK8
ENSG00000088387,-0.262173968047521,0.0771211466516932,0.011951036545844,0.935589207200685,0.211957871496782,0.152440432881896,DOCK9
ENSG00000129932,0.492663252808215,0.0055111062915086,0.13187748749945,0.458449124175349,-0.424014714823667,0.0163890456290237,DOHH
ENSG00000115325,0.0020669646773968,0.993040623955477,0.0804040892076825,0.733637804535265,-0.108029896565157,0.647823216704085,DOK1
ENSG00000147443,6.38863040533329,1.65824236955256e-05,0.0,1.0,0.867008443343725,0.342283236776847,DOK2
ENSG00000146094,-0.771538981424777,0.01273124860019,-2.47293026680151,3.0863474856801604e-15,-0.0273209749935141,0.929823126167277,DOK3
ENSG00000125170,-0.0486746314825645,0.605204137804906,-0.414751657858771,1.10047701593752e-05,-0.454142888220783,1.49163875603211e-06,DOK4
ENSG00000101134,-0.182102450139179,0.553063709278999,-0.333174034694794,0.277442446806918,0.0078694504939258,0.979501975011362,DOK5
ENSG00000206052,-0.223186091534785,0.471432463531246,-0.395563664908698,0.201683194427267,-0.674321942436375,0.0343750133281756,DOK6
ENSG00000175920,-0.0732803104346975,0.704078590969681,-0.347641022181763,0.0717841533717136,-0.786039688090938,5.06419710153759e-05,DOK7
ENSG00000175283,,,,,,,DOLK
ENSG00000167130,-0.237077609176726,0.396281011149335,0.295665441533618,0.286129311584451,0.17830215882707,0.522447846258426,DOLPP1
ENSG00000159147,0.159693264774341,0.391804460313092,0.591889417828902,0.0013616383879163,0.395703741440926,0.0316177828474305,DONSON
ENSG00000083097,-0.303002956380336,0.0969157771770133,0.0750325123209239,0.67890226493229,0.13760199517776,0.450342100150423,DOP1A
ENSG00000142197,-0.269801056898635,0.0090268984800324,0.0948418109832783,0.354184152658233,-0.17865928274811,0.0847601768962189,DOP1B
ENSG00000104885,-0.0897573738588548,0.463703197991181,0.0593471111497854,0.627545940618538,-0.19709931829,0.107612797336345,DOT1L
ENSG00000172269,0.0305216111653992,0.828065195837188,0.221345056694852,0.113619685991438,0.0881659560527261,0.52841782817543,DPAGT1
ENSG00000166171,-0.128157202585222,0.351394413671519,-0.825359306565901,2.57582519045537e-09,-0.699130770502126,4.50363772535828e-07,DPCD
ENSG00000015413,5.91052580249918,4.64539485393071e-05,0.784824766705182,0.671768982396883,1.58690241808004,0.0643008937637237,DPEP1
ENSG00000167261,0.0,1.0,0.0,1.0,0.679690555653172,0.877441360962101,DPEP2
ENSG00000263201,,,,,,,DPEP2NB
ENSG00000141096,0.0,1.0,0.0,1.0,4.10957720289519,0.335638077296434,DPEP3
ENSG00000011332,-0.0212204902701877,0.958238265537274,0.121067901990775,0.763168931618006,-0.812664431858051,0.0491641220428417,DPF1
ENSG00000133884,0.372990377477794,0.0002230751903788,0.217964543475552,0.0309477467009734,0.0766414437347338,0.444086740490887,DPF2
ENSG00000205683,0.0676548615100472,0.756927621202979,-0.164359389298042,0.453128522686591,0.370742377639614,0.0816302280411274,DPF3
ENSG00000108963,0.323751313422748,0.0025218382220485,0.26379913383244,0.0136834095374104,0.100031260747822,0.345726662874297,DPH1
ENSG00000132768,0.329398096410971,0.0367896721813618,0.151779060505461,0.335966382180368,-0.224782599604398,0.152256708424398,DPH2
ENSG00000154813,0.306463187105819,0.0446882501514989,-0.212589047970184,0.165823372281133,0.182595563789974,0.227153864479262,DPH3
ENSG00000117543,-0.206960214338803,0.0800227205726504,-0.100247450319895,0.39421465413797,0.150797523615826,0.20065837548351,DPH5
ENSG00000134146,-0.685488150451823,0.0001713641264741,0.716146807975631,2.913867032681e-05,0.862865704006468,1.56911792357394e-06,DPH6
ENSG00000148399,-0.158791142441017,0.20281172690132,0.221098818982872,0.0740336071860288,-0.0843320933809886,0.498589478267515,DPH7
ENSG00000000419,0.330615693867724,0.0032215632036785,-0.213689896434086,0.0583446642184634,-0.0698099022413826,0.530708222098139,DPM1
ENSG00000136908,0.243332626714103,0.0558214978341675,0.214938122271283,0.0903893250259083,0.197313569587664,0.11678398587522,DPM2
ENSG00000179085,0.467647253786671,0.0140375791201852,0.0688957487100033,0.718485435546904,-0.622554575460199,0.0010430131713497,DPM3
ENSG00000175497,-0.161397188427176,0.653226725707804,0.236097606675604,0.506124654032041,0.343127860358352,0.335375219792881,DPP10
ENSG00000254986,-0.035087882618699,0.808220726606566,0.0042482734621025,0.976483369409118,-0.0779217175904048,0.5890159982659,DPP3
ENSG00000197635,-0.321704230734696,0.0253214491962871,0.241386967485324,0.0904919299613151,0.506229780692768,0.0004063309857995,DPP4
ENSG00000130226,-0.203030024695465,0.828123507504228,-0.548457454858494,0.560072630218096,-1.77521397186656,0.0840145802138754,DPP6
ENSG00000176978,0.0990437066500185,0.56688854330405,-0.0795965005428717,0.645370792461077,-0.684779888430431,7.56370038578621e-05,DPP7
ENSG00000074603,-0.230316897122754,0.0123226785968172,-0.153953546296027,0.0932952240290945,0.0809804831641553,0.378195796180617,DPP8
ENSG00000142002,0.111801299530678,0.452244331641278,-0.298955467874925,0.044544066424629,-0.573571457187591,0.0001159072552407,DPP9
ENSG00000163530,,,,,,,DPPA2
ENSG00000187569,,,,,,,DPPA3
ENSG00000121570,0.964880450327854,0.826708477446656,0.0,1.0,0.559672333877459,0.898153567831514,DPPA4
ENSG00000203909,1.83312950771291,0.674884044042655,0.0,1.0,-2.11212412145673,0.628895610850733,DPPA5
ENSG00000204595,0.0,1.0,0.0,1.0,1.52956821086074,0.726443868420973,DPRX
ENSG00000143196,,,,,,,DPT
ENSG00000173852,-0.151432784147412,0.177437567119097,-0.362989573747958,0.0012294361776958,-0.293052092018418,0.0091484194602121,DPY19L1
ENSG00000177990,-0.426745064033503,0.0581740898092088,-0.355055839081924,0.114100009835338,-0.0850515789176983,0.706321493817972,DPY19L2
ENSG00000178904,-0.413949520697776,0.0063898415498982,0.126275043140116,0.400703621751689,0.527715188792631,0.0004785904361614,DPY19L3
ENSG00000156162,-0.228726229826539,0.0564023335892208,-0.0054495562195902,0.963567560627844,0.25058937371833,0.0360032853551218,DPY19L4
ENSG00000162961,0.121249277049069,0.352298912183049,0.0357794655659779,0.783412712117172,-0.0437825822175081,0.735580447472075,DPY30
ENSG00000188641,-0.295032842625237,0.0099934461314324,0.105543001196412,0.353721087598749,0.211120245055902,0.0647512661945386,DPYD
ENSG00000147647,5.87496825318719,4.92894283967868e-05,1.69327322329976,0.333151736645303,0.895738440841908,0.296415840963462,DPYS
ENSG00000092964,-0.737334872659786,9.08937639443264e-10,-0.43815112584542,0.0002650507792833,-0.195891508355992,0.104599341249903,DPYSL2
ENSG00000113657,-0.197494694290165,0.0223939688437799,0.0912733012782875,0.287385450570905,0.119103385946132,0.167082292688132,DPYSL3
ENSG00000151640,-0.160805395272161,0.262582248521387,-0.919570127239341,1.6211483378266e-10,-0.898869763800351,4.21623961347115e-10,DPYSL4
ENSG00000157851,3.48691198372726,0.154427365739755,0.0,1.0,1.05896346011685,0.626730802108853,DPYSL5
ENSG00000144045,2.93674101817241,0.0090324881553099,-1.78402885925447,0.234213774874803,0.429093640093855,0.660518602018528,DQX1
ENSG00000117505,0.0777462731546872,0.413856424099894,-0.211447985956231,0.026421627755562,-0.258074201192023,0.0066284314973965,DR1
ENSG00000136048,-0.0887955898958549,0.795953919124484,-0.128546974858991,0.708140951190675,-0.0253816886794928,0.941076805777746,DRAM1
ENSG00000156171,-0.370336230537493,0.0067146034010523,-0.42240532699497,0.0019613370852892,0.170388444513555,0.21204046842204,DRAM2
ENSG00000175550,0.406134943294533,0.371292092093774,-0.0668585910813251,0.883003884085555,-0.929768651689248,0.0407083003190678,DRAP1
ENSG00000162490,1.16384920890897,0.147764997937838,-0.494420401276878,0.556741673611714,-1.21148639537133,0.128489739336392,DRAXIN
ENSG00000157856,3.79406330320843,0.008089883223414,0.85667264001733,0.586943792657661,1.05509620181926,0.300727796887903,DRC1
ENSG00000171962,0.763487963306163,0.372767641459633,-0.656602543784362,0.467609866275946,0.183028674038052,0.823642040521418,DRC3
ENSG00000159625,3.49921951730571,0.0060711045775044,-0.12748224239506,0.929706496255252,0.871451672796355,0.410405533210148,DRC7
ENSG00000184845,,,,,,,DRD1
ENSG00000149295,2.19842669719238,0.0009677784523319,-1.05426985375924,0.158474045853177,0.460460151249411,0.456328287170786,DRD2
ENSG00000151577,0.964867582616764,0.826710751788376,0.0,1.0,1.88452179566403,0.661026321148448,DRD3
ENSG00000069696,1.21090286772678,0.0014732175986719,0.590690026992281,0.12483934153733,0.32366228879618,0.370427329565282,DRD4
ENSG00000169676,,,,,,,DRD5
ENSG00000185721,-0.260665945926204,0.0322813497199415,-0.0539165762937837,0.656525249001997,0.312374089388153,0.0100677874870112,DRG1
ENSG00000108591,-0.0818684110752151,0.478444195337763,-0.0985269693047822,0.3922262438445,-0.364866197507193,0.001639864649248,DRG2
ENSG00000165606,-0.203275997806614,0.113226335030857,-0.216706312696969,0.0903101163419627,0.0192882089735733,0.880353164490032,DRGX
ENSG00000189269,-1.22160162861668,0.25639682212905,0.37808233122933,0.713127113674247,2.15371232675394,0.0422017754273914,DRICH1
ENSG00000113360,-0.270576173112043,0.0436514757571721,0.327506230741287,0.0141394856827102,0.37443139879663,0.0051425234346946,DROSHA
ENSG00000102385,0.0590837515086891,0.915156717106839,0.0405834222820336,0.941158518681774,0.706746197555139,0.18234023762713,DRP2
ENSG00000134765,-0.126978558062976,0.805640477435276,0.365162033522636,0.469417192400023,0.858840384522745,0.0871567331015848,DSC1
ENSG00000134755,-0.417401513551524,4.01233541440956e-06,-0.396803847589104,1.11101332438407e-05,-0.313174965310295,0.0005796379941416,DSC2
ENSG00000134762,-0.138221776939525,0.1526422606931,-0.12358151134967,0.200349149089628,-0.0376293887952623,0.696802932394159,DSC3
ENSG00000171587,0.37342081520753,0.718607437375439,0.0108001169053123,0.991755171818559,0.722220047145644,0.462554976786211,DSCAM
ENSG00000177103,3.1307736501394,0.0035398723149481,-1.97135880716381,0.180309414565699,-0.070464469884738,0.940125211396637,DSCAML1
ENSG00000136982,0.19095808101132,0.577291782616048,0.952881324144012,0.0044509582586346,0.950658124922411,0.0041052321660305,DSCC1
ENSG00000111817,0.368888375731453,0.0524973806730423,0.316071115595335,0.0957546958394909,0.307543229199128,0.0991419475823786,DSE
ENSG00000171451,-0.242665648713946,0.0385205086876047,-0.0120684557711885,0.917679254208962,-0.0645786335052622,0.581968169545114,DSEL
ENSG00000134760,-1.80286042434428,0.680088408841766,-0.0734764511921496,0.986455963883055,1.67692044252267,0.700521950487578,DSG1
ENSG00000046604,-0.16566666986209,0.1654855600623,-0.21647131897251,0.0699079082722787,0.0234563139018838,0.844299928220233,DSG2
ENSG00000134757,5.80363884226035,0.0159046583568818,0.0,1.0,1.83366764073864,0.383219036538895,DSG3
ENSG00000175065,0.0,1.0,0.0,1.0,1.52145968591299,0.727877710568881,DSG4
ENSG00000149636,-0.0453116992834721,0.83560318454404,0.4920910510273,0.0229758589395935,0.473276729438524,0.0288148636585403,DSN1
ENSG00000096696,0.0244326001771528,0.861876834113681,0.0595127786099761,0.671610682408781,-0.165057200347043,0.239735855580285,DSP
ENSG00000152591,0.0,1.0,0.0,1.0,4.22016226737373,0.318930486116541,DSPP
ENSG00000151914,-0.328682118200889,0.0156119497443252,-0.0719899150468698,0.596248293174032,-0.015493651600564,0.90926324494413,DST
ENSG00000125868,-0.182380139929766,0.0315071695477967,-0.41346720028613,1.09079927510627e-06,-0.109185099644338,0.197942924824545,DSTN
ENSG00000133059,-0.176924766204666,0.184092014956613,0.304554887477304,0.021625269789971,0.225330529665584,0.0899986531028682,DSTYK
ENSG00000125821,-0.301982096642456,0.123265324217343,-0.348588927779726,0.0743531988580681,-0.293465996838503,0.1368285947325,DTD1
ENSG00000129480,,,,,,,DTD2
ENSG00000197057,0.0,1.0,0.0,1.0,4.74766619139899,0.119759605527196,DTHD1
ENSG00000143476,0.117718284698111,0.596518367258615,0.98354105488056,8.29495793711024e-06,0.761325734349288,0.0005511886409292,DTL
ENSG00000134769,-0.322473601604385,0.0065464525862084,-0.0734883168561004,0.532366592103652,0.162983435482706,0.168568411389726,DTNA
ENSG00000138101,-0.412087169549593,0.0005239077535918,-0.212143776908807,0.0713936564559938,0.0163835261413042,0.890618067902441,DTNB
ENSG00000047579,-0.0179765779731462,0.916630630033572,0.369473896920234,0.0291014913031194,0.160264200653449,0.345498118198167,DTNBP1
ENSG00000104047,-0.259186647827405,0.0988727602866685,0.12608956092848,0.418466780416147,0.476427571575451,0.0022799439827416,DTWD1
ENSG00000169570,-0.604255257993476,1.12398906700465e-05,-0.14463171814501,0.286382775619007,0.118617013517156,0.390474073733627,DTWD2
ENSG00000135144,-2.39429520965105,0.365634827213449,0.7622504945611,0.755472588108983,4.56284297066596,0.0717260358217015,DTX1
ENSG00000091073,-0.204822891217783,0.277415445123054,-0.127541883105176,0.497679213351511,-0.477704375237434,0.0116800455197778,DTX2
ENSG00000178498,0.245015143712502,0.0525886155091251,0.200873026646299,0.111611383246353,-0.0382845371129853,0.760944604266481,DTX3
ENSG00000163840,-0.292418014625826,0.0137627298554719,0.592651962318975,4.36526021056975e-07,0.786317004551714,2.4730888198419197e-11,DTX3L
ENSG00000110042,-0.651457770608579,0.0011549861003052,0.173477416062682,0.384002091135301,0.171497766145136,0.39280150775216,DTX4
ENSG00000168393,-0.0179606054861242,0.883513164374362,0.113724989837516,0.351644216172763,-0.0899287417940831,0.462190951357526,DTYMK
ENSG00000137857,0.15723494176788,0.555950959009383,0.0620783176503478,0.815812203603711,-0.0328339319255895,0.901241190853571,DUOX1
ENSG00000140279,6.09492849794583,2.2047916668379e-07,0.833637094603423,0.54356171457123,0.915150305652539,0.123327721406226,DUOX2
ENSG00000140254,3.2367687091624,0.001007754418769,1.03214798378339,0.317226661967289,0.177336325676846,0.831821044196714,DUOXA1
ENSG00000140274,2.87972631080662,0.157458199568119,1.6175719031496,0.456690941892586,2.22804669193779,0.187089453442067,DUOXA2
ENSG00000169718,0.0363548182371358,0.729255523389589,-0.0076262594306794,0.942052073141188,-0.245441143316842,0.019378284395103,DUS1L
ENSG00000167264,-0.432343507069593,0.0395971563605879,0.122893231751809,0.554146584604953,0.112916624757945,0.5911614334042,DUS2
ENSG00000141994,-0.105073587870854,0.589383221477468,0.0602472084470083,0.756051018768685,-0.242729570006371,0.212842990865798,DUS3L
ENSG00000105865,,,,,,,DUS4L
ENSG00000288558,-0.282405045726567,0.80079012526687,-0.595985985548096,0.595442453249387,0.369171522597886,0.740140849541636,DUS4L-BCAP29
ENSG00000120129,0.678476904334936,0.0019832567959601,-1.22917804108672,2.14927438761664e-08,-0.910216424832693,3.33739633242684e-05,DUSP1
ENSG00000143507,0.921778578419824,1.67781020789265e-05,-0.251650235332674,0.24139970717951,0.0377339093181049,0.859690428917566,DUSP10
ENSG00000144048,-0.122449014336516,0.312661047477514,-0.274652654947572,0.0234462251708361,-0.296147629732422,0.0149226656734321,DUSP11
ENSG00000081721,0.102038043058487,0.47239032320239,-0.0888078688559692,0.531786572232717,-0.0032302940179704,0.981718607395224,DUSP12
ENSG00000079393,1.83309909791078,0.674889128496712,0.0,1.0,1.0180185677948,0.811109661799412,DUSP13
ENSG00000276023,0.534700317449187,0.0005200551747135,-0.533624173827003,0.000571791833034,-0.211425417279763,0.168679385649591,DUSP14
ENSG00000149599,0.416934906705447,0.407866196733624,-0.621950192812822,0.230560497229609,-0.210253308202049,0.672008643906345,DUSP15
ENSG00000111266,0.2034934812496,0.106310011142799,0.252951147150808,0.0444113668994825,0.753571246406725,1.7806958298043301e-09,DUSP16
ENSG00000167065,,,,,,,DUSP18
ENSG00000162999,0.371155028333082,0.209728160972328,0.491859223991348,0.0939976753769913,0.364278795994409,0.206262514176666,DUSP19
ENSG00000158050,0.177147589630025,0.59137375192607,-1.27566083479778,0.0002308538689985,-0.264327339775073,0.420757432379402,DUSP2
ENSG00000189037,0.0,1.0,0.0,1.0,1.52145968591299,0.727877710568881,DUSP21
ENSG00000112679,-0.0461016139007103,0.710900813657144,-0.358006997886976,0.0040979383797854,-0.339595953861564,0.0064395944950304,DUSP22
ENSG00000158716,0.114489465540511,0.471028193920889,-0.214370372488775,0.177576964053959,-0.780585181459758,9.6314016724976e-07,DUSP23
ENSG00000133878,3.63275271794925,0.0833509679604404,2.66114985507063,0.215900230927686,1.37681235251656,0.435009189818754,DUSP26
ENSG00000188542,,,,,,,DUSP28
ENSG00000188716,0.261677388151721,0.877935186326822,-4.31502058048277,0.0333246155393025,0.467281448978269,0.779865855016645,DUSP29
ENSG00000108861,-0.28359857874282,0.010080993819834,-0.328859345856635,0.0028378614218919,0.0687843741013458,0.532523764094536,DUSP3
ENSG00000120875,0.405887556347539,0.0012722881540224,-0.235409934833759,0.0620914215765084,0.353437672892967,0.0048869390819251,DUSP4
ENSG00000138166,1.39299920510274,0.0110440786588668,-0.949431109672892,0.0835970868403209,-0.418477661061271,0.444980201620149,DUSP5
ENSG00000139318,0.299507612745851,0.645870366255921,-1.26090304180288,0.0537167353228679,-1.29059738271361,0.0480025530025994,DUSP6
ENSG00000164086,0.113154326258342,0.505653550551874,-0.654299113827117,0.0001243606171997,-0.720052383582024,2.35063327626316e-05,DUSP7
ENSG00000184545,0.941616708958366,1.70552509486714e-06,-0.0824884464122247,0.675997453402219,0.535136061077048,0.0062554594109351,DUSP8
ENSG00000130829,-0.264829998196438,0.760195206632531,0.55509763673576,0.513993918952163,0.437903672143249,0.610649409337042,DUSP9
ENSG00000128951,0.133602608044744,0.343950768539711,0.0550586654382196,0.696379346245179,-0.261321618809074,0.0639388366507458,DUT
ENSG00000260596,,,,,,,DUX4
ENSG00000258873,,,,,,,DUXA
ENSG00000282757,,,,,,,DUXB
ENSG00000107404,0.106173751573798,0.541316008440964,-0.398328466814512,0.0219809694678358,-0.991619101598739,1.19950232178496e-08,DVL1
ENSG00000004975,-0.0771533882497974,0.59553291719931,0.142404893709256,0.326167237440817,-0.0237666655262716,0.869985290467711,DVL2
ENSG00000161202,-0.310400000240489,0.0008711703362088,0.29544898848383,0.0015033798721234,0.22664217652915,0.0150251050675188,DVL3
ENSG00000204348,0.50492879145185,0.0022809023347689,-0.109633632606492,0.511437857725821,-0.11760605066819,0.471357998271291,DXO
ENSG00000170788,,,,,,,DYDC1
ENSG00000133665,,,,,,,DYDC2
ENSG00000141627,-0.34394850122389,0.0010006310647287,-0.183077102521288,0.0790210542336328,0.0818862477628424,0.43336473095448,DYM
ENSG00000178690,,,,,,,DYNAP
ENSG00000197102,-0.277262661845698,0.0120242175290432,0.28355454930832,0.0101561957158105,0.265680633935944,0.0160761167225775,DYNC1H1
