ensembl_gene_id,TS1,TS11,TS12,TS13,TS15,TS16,TS2,TS3,TS5,TS6,TS7,TS9,hgnc_symbol
ENSG00000081665,5.38259361189364,5.69636380841221,5.73977938746786,4.91575929416119,5.98812063536964,5.82647788338015,4.76040967066017,4.03479486413564,4.89962859292404,5.16870832588784,3.99633256952046,4.05840707480352,ZNF506
ENSG00000081692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JMJD4
ENSG00000081721,24.5192062908875,27.2651972344019,23.8832963230324,30.0879656466105,38.2817125343241,33.4719739292161,24.6604542762657,28.2251619086524,26.4976880240789,28.7634620775851,31.5031982563453,25.746552088641,DUSP12
ENSG00000081760,6.96436615777513,6.94621952465223,6.65446789765729,7.95542717827583,8.1561382819099,8.16482131393933,7.62106029637364,7.97249572947411,7.32937763684192,6.91257126335155,7.08341145809688,8.09432348248123,AACS
ENSG00000081791,54.5610214500962,55.792564119454,56.2603073073308,49.7113166949796,53.7979453798773,51.2528454463088,58.2884164230515,57.5443915744889,47.3761183823362,44.9131672555114,39.4023024179802,53.3707853884215,DELE1
ENSG00000081800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SLC13A1
ENSG00000081803,0.0285499564530094,0.0662635261242436,0.0841099391934519,0.0795959679349708,0.087365578079781,0.0772842566183125,0.0176942432225952,0.0349078228760212,0.0173426904186654,0.0247329539338216,0.0332265014818055,0.0551687592391075,CADPS2
ENSG00000081818,0.185363375906594,0.474965534114821,0.0890788337761936,0.0,0.18375041238099,0.36349096507182,0.728903940516335,0.930852893165104,1.43876638593421,0.0,0.0,0.543187029354244,PCDHB4
ENSG00000081842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PCDHA6
ENSG00000081853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PCDHGA2
ENSG00000081870,6.21296974289904,6.82720148707379,6.35557874676568,6.18751538790465,6.72317309160796,5.71171651517089,5.61966268827525,5.31557718421977,4.83809361129373,6.52163144201127,3.96798747548506,5.64292734261207,HSPB11
ENSG00000081913,4.55692878968697,5.80296033627089,5.86829806601082,5.03730043271585,5.40964271781692,5.16912974400776,4.50860051103285,4.48716334659705,4.69398793971709,3.86160982708129,3.8881621428193,6.07453897956466,PHLPP1
ENSG00000081923,9.53308163965233,10.7636603161704,11.9587888638093,8.91287686629782,11.5407462935342,10.2266059627778,8.71084461642072,9.55878827809202,8.06028555543986,8.63352189098414,8.1680485035485,11.6442463492419,ATP8B1
ENSG00000081985,0.0501932395283899,0.0296798221808158,0.0445311292151609,1.02655067535333,1.4965217170517,1.50669254933509,0.00759133655937755,0.0736788083715604,0.587386955874856,0.406352430703714,0.421666441227576,0.0226285814923463,IL12RB2
ENSG00000082014,11.1413558729693,11.3175864767855,10.1364533356008,10.8928456605611,12.7064304661073,11.1183389928813,11.5819461058121,10.6466754580287,13.0882727202215,11.9736536387308,10.7226128932351,11.5079871748268,SMARCD3
ENSG00000082068,0.949391368406607,0.754522700283231,0.84452460781942,0.818840185967132,0.906550359930064,0.802371008054893,0.906444127123092,0.738579976234563,0.76885973016493,0.712871563794574,0.715696735462099,0.833428971867259,WDR70
ENSG00000082074,0.0,0.0,0.00200283583329214,0.019554450345943,0.115679708091574,0.0633382636225887,0.0,0.0,0.0172528100564655,0.00851703671577814,0.0647037952976242,0.0,FYB1
ENSG00000082126,2.06437805611386,0.649312226194634,0.894432584709919,1.33928526289353,2.1243732534483,1.69637671086263,1.26920356323321,2.06678569247622,1.98046248712278,1.81472881068772,2.02788590038357,1.09465936388452,MPP4
ENSG00000082146,13.0873053802961,13.873777184049,15.4296966630728,15.0337508800802,18.9073560397298,18.4369787312344,12.0565547396164,8.53807796149747,9.6262402425021,9.98095592530353,8.12321839816867,13.0133722914046,STRADB
ENSG00000082153,209.730916530969,139.96461354514,145.291626201453,188.848415825787,204.731779563875,201.237986728519,191.021933857197,270.943154269418,184.068488082254,208.748570278866,256.022823718291,140.293893961564,BZW1
ENSG00000082175,0.0211246534195178,0.0451072667641733,0.0507586647398233,0.0367093488062703,0.05584222533363,0.0379726338549177,0.0276894739754983,0.0495055050997199,0.0072874137337267,0.0323775971085712,0.0339271863491654,0.00687816426696695,PGR
ENSG00000082196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C1QTNF3
ENSG00000082212,9.51568159331592,9.1534531187512,9.26302802598372,11.1886181932624,12.4887977644171,11.6026376005805,9.29004448238982,8.75126777627034,7.50249170077889,8.27516201568303,7.81715163316454,7.99781930849746,ME2
ENSG00000082213,12.6893919735957,12.6644332693434,15.576475040822,14.8298900383643,18.3385768658437,17.8650373013846,15.2619845302432,10.4727103832874,9.92550583842637,14.5332704501862,11.9773599499915,13.6813687185028,C5orf22
ENSG00000082258,11.747347583329,10.1288776441174,11.5381099506597,15.8271435804624,19.5474804388643,19.7969366092856,11.1182940913071,8.41149723828236,14.6707225142842,11.8017169339794,9.97776310950733,10.8377493229334,CCNT2
ENSG00000082269,1.59913144705916,1.11787821120948,1.82743634416127,1.48620956358408,1.40121806500566,1.75924340274459,1.13693997432785,0.819777754230156,0.903828525801849,1.18901549139011,0.690480112440465,1.20871090475821,FAM135A
ENSG00000082293,0.0,0.00174197830363994,0.0,0.0,0.0,0.000999851561710131,0.0,0.0,0.0,0.0,0.0010918496206088,0.0,COL19A1
ENSG00000082397,6.89596325850876,5.73824810959728,6.12287056889828,5.37982253438829,5.75165313974159,5.50894106997783,6.57989802260122,7.32588413767712,5.6661967257295,5.81365653573113,7.04910532609571,5.91908085715209,EPB41L3
ENSG00000082438,3.85679608136453,3.37975520398991,3.97980040754695,2.68988846607911,3.50309947691728,3.33567164644252,3.70576123322606,3.13168111879084,2.32034817694351,2.44075082063185,1.83023879575691,3.23067327848376,COBLL1
ENSG00000082458,5.78063217693463,5.7668423934934,5.66770835417969,6.37885940229991,6.0531668177769,5.15462500910572,5.60846914989999,5.45535410847218,6.21719318276417,4.44482137486114,4.27772322207168,5.11252761570724,DLG3
ENSG00000082482,0.125046314810564,0.222725563519034,0.227179600242049,0.197159209676645,0.198030795767237,0.228764257334871,0.139420414593716,0.125590854559859,0.0552370120730359,0.119980739182041,0.0702089524545949,0.233862669749314,KCNK2
ENSG00000082497,49.6384391420883,27.0234540226666,26.2190245914171,19.8568843141404,23.2006011788537,19.447843758371,49.2243539760096,36.9236430515985,37.0181682827716,31.0000853700991,22.9297037701264,25.5507546665587,SERTAD4
ENSG00000082512,13.6407187087357,7.81704117300693,8.410614408286,5.60833281704763,6.01943418276033,6.27577319196679,12.4197083098531,11.33979970685,7.79493930941721,9.01608538225897,4.8683634274995,7.25025214797489,TRAF5
