target_gene,prg4_mimetic_score
ANLN,-0.3237670178798434
NCAPD2,-0.32378718198477807
EXOSC9,-0.32420829373792737
MED9,-0.32434010533093394
SEM1,-0.3250845447491374
ARHGAP6,-0.32539471496260597
TIMM23B,-0.3255855039540375
RPS13,-0.3256670466064618
PHF12,-0.325690328374965
NEDD1,-0.32585148272275516
RPUSD4,-0.3262837991778244
POLE,-0.3263766416271813
TOP1,-0.3265359356787902
CENPJ,-0.326573206980238
RBM14-RBM4,-0.32659436628089356
HYPK,-0.32682391507487063
POLR2G,-0.3271446104571494
GOLT1B,-0.32725957768569125
TIMM44,-0.32768189859833907
AQR,-0.3277755566195044
DESI1,-0.3279683333608493
HOXA3,-0.3281395591949943
PDCD5,-0.32822803321721616
DDX3X,-0.32824034934209445
RARS2,-0.3282459242872001
INPPL1,-0.3283194492413861
ARMC7,-0.3283567443165871
EIF4G2,-0.32848849383368267
NDOR1,-0.3291383764507767
XRN2,-0.33001158508197004
CKAP5,-0.3304130326393818
RPS26,-0.33061711313995146
DDX6,-0.3306877707153589
AURKB,-0.3307913367783263
SFSWAP,-0.33086859784385275
MASTL,-0.3308806517970646
CPSF6,-0.33094161100196456
CAST,-0.33095664591966445
C1orf131,-0.33101560416701054
RPL3,-0.33194014627461976
AP2A1,-0.33211039276221294
PDCD2,-0.33211206286836925
RABGGTA,-0.33229980815902
INTS7,-0.3326232388436711
CPEB1,-0.333032565419095
RPP38,-0.33306914001750015
EIF4G1,-0.3331590972577636
RPS4X,-0.3333093321886712
PTBP1,-0.33350199666507085
PDCD7,-0.33413672549569934
ACTR2,-0.33430162189826806
WBP11,-0.3343962199732546
CDK7,-0.3344377484274652
MOB4,-0.3346992811741593
RPS15A,-0.33501608162321894
EIF1AD,-0.3350550709085205
POLR2C,-0.3354172914430997
MED31,-0.3355023942150534
PLK1,-0.33551039012068484
DLD,-0.335592161265292
RNF8,-0.33588830826633204
POLE2,-0.335954423073748
RPS24,-0.3360274250053657
USP8,-0.3361171610176487
EDC4,-0.3362205880701986
MED19,-0.3363069686813821
TPX2,-0.336385498010599
CHMP6,-0.33675310164930417
CHEK1,-0.3371693566228062
RPS14,-0.3372082171336119
HNRNPL,-0.33731293985570643
POLR2F,-0.337499513298443
LAMB1,-0.33779629129451383
SEC61B,-0.3381577784748478
BMP2K,-0.33824907761139816
IARS2,-0.3386158095458222
RPS20,-0.339095060012217
CHMP3,-0.33910689868088684
ANAPC2,-0.339181408925063
SRSF7,-0.33919970679037814
UTP11,-0.3392236066764623
RRN3,-0.33926745142064685
TERF2,-0.33955719601789636
YJEFN3,-0.33968374040382354
CIAPIN1,-0.33982733783493746
VPS28,-0.34023266051410744
PNO1,-0.34036535900018156
SKA1,-0.3403886401083026
ORC4,-0.3409732829241716
PIGH,-0.3414788859355138
PAM16,-0.3415463756583183
RBM10,-0.3415844803618893
TSR2,-0.3416064512720608
GNPAT,-0.3418016476531674
EXOC5,-0.34188885506265376
NOB1,-0.3419847517789041
GPN2,-0.34221149725115985
UBE2D3,-0.3425177084743525
PMPCA,-0.34282929520727734
RPL18A,-0.3431496181340907
NUDT21,-0.34365380825807734
MYC,-0.34370661009393944
CLASRP,-0.3437216522758415
GNL2,-0.3440033606841557
EXOSC5,-0.34441348401050004
NOL12,-0.34495948490201583
CTNNBL1,-0.34496287134107073
YTHDC1,-0.34518733189149925
MMS19,-0.3457223839791319
ESPL1,-0.34572924402767014
HMGCS1,-0.34594427168116765
TBL3,-0.3460182668273595
ARPC2,-0.34632026151128414
PABPC4,-0.3464587561704445
ERCC2,-0.3467858163147381
LIN54,-0.34741840682835023
CCT3,-0.3479336250020637
ATIC,-0.3480085400604249
TCERG1,-0.34814594574961616
POGLUT3,-0.3483162074259959
POLR1D,-0.3485139132588202
PHB,-0.34879908735203313
ESF1,-0.34897379868253786
MSTO1,-0.3491570064882535
RPS21,-0.3491917960740288
TRIAP1,-0.34923762064354225
HMGA1,-0.34936662032986077
UTP18,-0.34944600155189764
MED20,-0.3496014878407159
PES1,-0.3496307718214988
GTF2H2,-0.3498679064238662
PRELID3B,-0.3502626960096415
PPA1,-0.3504500761090291
SMC4,-0.35052202605207095
PSMG1,-0.35066538772679995
RPP21,-0.3507707120569248
RPL39,-0.35081680342077903
CDC42,-0.35107570223374224
POLA1,-0.35131023096861547
HAUS7,-0.3514806088722324
TUBD1,-0.351586579716366
USP5,-0.35169148932657546
RNPC3,-0.3518619464760364
HSCB,-0.35219060474484487
ZNHIT2,-0.3524947146324149
NAA15,-0.3525348935959453
POLR2E,-0.3531188416899177
PPP1R11,-0.35410171534232554
TUT1,-0.3543076627428969
RPS10,-0.35445720295190775
POLR1A,-0.354667094153968
RCC1,-0.35472089019497777
DKC1,-0.3548027927556092
TMA16,-0.3549569896485116
ZMAT5,-0.3555424031302108
GUK1,-0.3555863551864755
HEATR1,-0.3557055970679037
WDR77,-0.3559628647372505
SRFBP1,-0.356075932046689
CNOT3,-0.35634207525053246
RPS3A,-0.3564960624721402
COPS3,-0.35740164303049304
CARF,-0.3574261412226972
BRCA1,-0.35744729590067864
COPS2,-0.3577345733106601
THOC5,-0.357824346964719
TRAPPC4,-0.3581499872876458
NDUFAB1,-0.3581960357266679
FNBP4,-0.3583052549900117
USP10,-0.3584940899110135
ATP5MD,-0.3585014069439171
SEC62,-0.35852960195473094
RIOK1,-0.3587698086543064
UTP15,-0.35890761651615455
PEX1,-0.3592341800531609
NACA,-0.35975325287678933
GAR1,-0.3598042772944149
RPL26,-0.36032283700120527
RSL24D1,-0.3603300047877698
CPSF1,-0.36040690693566224
TBRG4,-0.36046562810585936
NDUFAF7,-0.3607882088788364
CCT8,-0.36081364415314265
ARRB2,-0.36086988889072324
ABCB7,-0.36104868336332574
LSM10,-0.3617908721995675
DDX59,-0.36212132802826436
BRIX1,-0.3621573479057635
EIF4A1,-0.3624843704082812
NOL9,-0.3627710719651318
PPP1R12A,-0.36319750375592275
BORA,-0.36331207145333566
CCDC84,-0.3637741665153291
THUMPD1,-0.3637893817173234
SYS1,-0.36395145069422663
RPA2,-0.36405415925112683
PRMT1,-0.36449490152052966
COG1,-0.36455902098363896
TICRR,-0.36457841805484464
MAD2L1,-0.3645809545822258
COTL1,-0.3647237754040713
THOC7,-0.3648605068432087
C5orf30,-0.3650629023790264
EXOSC7,-0.3654779547968501
MCM4,-0.3655299783724885
ZDHHC7,-0.36569126479668496
SPAG7,-0.36578357464793393
SNRNP25,-0.36581379273909953
PSMD4,-0.36624852883393055
SDAD1,-0.36637836390351813
PIK3C3,-0.36641022205345797
PIAS4,-0.36648515296098794
LIN52,-0.3667307523402289
NUDC,-0.36709169140347697
NOC2L,-0.36749668785392353
NUP54,-0.3680005055224448
NVL,-0.3686122210298658
CCT4,-0.3687462092420466
DCTN5,-0.3694538198147628
RPS12,-0.3695956593089103
RIOK2,-0.36987865810371306
CDC23,-0.37025774908784725
COPS8,-0.3703145326971652
UTP3,-0.3703168433738918
EXOSC8,-0.3703494061514587
MCEE,-0.3703610982153175
RPS29,-0.37037923560779906
ABCB10,-0.3706122646150798
TAF1A,-0.3707081487840717
DDX21,-0.3719030757293095
ANKRD17,-0.37206246421554867
TMSB10,-0.3722102134684917
EBNA1BP2,-0.3725581047035711
CEBPG,-0.37281059054663124
RRP7A,-0.3728493457265028
MNAT1,-0.373403236532334
HSPE1,-0.3734899512968253
SRA1,-0.3736675696290304
ORC3,-0.37388700335143876
HIPK1,-0.3739513377688992
CNOT2,-0.3741894741708079
DDX47,-0.37430421686945897
KIAA0586,-0.374472204850506
CCND1,-0.3745314417790692
KAT8,-0.37480517013092085
CDT1,-0.3749610985455085
CDCA5,-0.37498841689917606
ORC6,-0.3753112175793697
RPF1,-0.37556707203117007
PTK2,-0.37586118241402644
UBA52,-0.3759255280579815
BIRC5,-0.376087644582391
DDX56,-0.37617362764359175
URB1,-0.37624310841821995
ANAPC10,-0.37625903221013357
NOP10,-0.37662303412524156
CENPH,-0.37690353601558496
GTPBP4,-0.37766355252513584
OSTC,-0.3778955447326278
CENPK,-0.37819576563041724
ANAPC4,-0.37850011127437233
PMF1,-0.3788316167803074
DDX49,-0.3790485143055258
NHP2,-0.37948424691684157
SDR39U1,-0.3797750613329811
CCT7,-0.38008115467798115
RPS2,-0.3802794710339932
ZNHIT6,-0.3805610770830925
CHMP5,-0.3808538208053359
RRS1,-0.38120962242657364
WDR74,-0.3818507615855773
NOP2,-0.3818577352198246
PRIM2,-0.3824276211388289
CCT5,-0.3830846266365092
DDX54,-0.38311586997077807
RAMAC,-0.3831734935860396
EXOSC2,-0.3832029406811841
CHAF1B,-0.38333617803899567
ARL6IP6,-0.38346941341566104
EIF2B1,-0.38351085304848864
ALG13,-0.38353773158772353
WDR26,-0.3838337283518516
ORC5,-0.3841849432896932
BAP1,-0.38442269600964146
ZNHIT1,-0.38446430800217923
WDR55,-0.3850106024335078
ZNF131,-0.3850188307936141
MYBBP1A,-0.3850510574367272
PARN,-0.3856638496970498
HUWE1,-0.385716871109937
RPA1,-0.3858164765316735
CENPI,-0.3859085106734246
CCT6A,-0.3859228152085982
POP7,-0.3865050126298063
BOP1,-0.3865322867378779
PSTK,-0.3872052071123146
GTF2H4,-0.3873024047811659
SPOUT1,-0.38751963844083814
PEX19,-0.38762693368113454
MVD,-0.3878311119182448
POLA2,-0.3879501015337372
TWSG1,-0.38838356771392263
FXN,-0.38846996681580287
COG8,-0.38901652407917975
GNL3L,-0.3890880797741493
HSPA14,-0.38964597447623456
IPO9,-0.3902978359280844
MCM10,-0.3903786538112297
AC118549.1,-0.39040574334252365
KANSL2,-0.39046344818477474
BARD1,-0.3909376705023857
AAMP,-0.39099992405606643
TUBB,-0.3910300909676248
PRIM1,-0.3912493866701888
LETM1,-0.39143710422479416
LTV1,-0.39164668372653594
KIF23,-0.39249886777500775
NMD3,-0.39265215961433697
DCLRE1B,-0.3927475032606362
NSL1,-0.39446100146935
RPS27,-0.39456193822126095
AURKA,-0.39557099932310846
UTP6,-0.39579323900876645
NCAPD3,-0.3958408855723036
MCM7,-0.39618403064172625
MIS18BP1,-0.3962756461012697
COPS4,-0.3964145541595814
LPIN1,-0.39643737167951654
RBMX,-0.39665025243103136
NUBP2,-0.39738090307242746
CASP8AP2,-0.39750298129467887
TTF2,-0.3979902580442787
CCDC115,-0.39814458073995795
PAK1IP1,-0.3985317713097027
COPS5,-0.3990433719106504
BRCA2,-0.3991766521932938
POLR1B,-0.3992848835251193
CENPP,-0.3993285777022006
GFER,-0.399364474748642
IPO11,-0.39961669643889
FBXL14,-0.40017457727295236
ELOB,-0.4003813858116922
POT1,-0.40073413613775577
GABPA,-0.4011419864291491
C19orf53,-0.4014890373280944
RRP12,-0.4015895824734609
DDX24,-0.40174037014412844
VPS13D,-0.4019046923445213
KRI1,-0.4024464889138367
POLR1C,-0.40256629344075534
RPL28,-0.40268702877614704
PPP2CA,-0.40278444932393387
HAUS6,-0.40311362269072654
MEX3A,-0.40324823892621886
UBE3D,-0.4035460032028527
ANAPC5,-0.4035504422908653
TRMT112,-0.4038545581218736
CINP,-0.40424142774595107
NEDD8-MDP1,-0.40427252645655515
RNF31,-0.40433635832329007
MAK16,-0.4045622971388949
CDAN1,-0.4048609109970118
MPHOSPH10,-0.40495203381156003
PALB2,-0.40515745951032656
SPDL1,-0.4054384239982829
RSL1D1,-0.4055991230126628
RPL29,-0.4064030308233312
LRR1,-0.40643210315167333
NOP14,-0.40656895808225046
NOL7,-0.4065797804229747
PI4KA,-0.40664712288058635
POLD1,-0.40674190024929435
PAFAH1B1,-0.40714825114328645
WDR46,-0.40744632910138523
NAA25,-0.4075195965065789
ACD,-0.4077295061993363
NCAPH2,-0.407868604447673
NEDD8,-0.40798797972627177
ABT1,-0.40857214640669637
ATR,-0.40894441696521444
RPS10-NUDT3,-0.40900685344471777
ZCCHC9,-0.4090268359445939
UTP23,-0.40932028924732966
IMP4,-0.40943187003681636
ILF2,-0.40975503590827295
NIFK,-0.4097685730795266
GTF3C4,-0.4098280906704529
CCT2,-0.41031256343794886
BUB1B,-0.4103468960393589
CCDC59,-0.4107556028462466
NOP9,-0.41081814927935806
RBM48,-0.41206662660349014
NOL8,-0.4121610691585082
TIMM22,-0.41229800927836757
NSA2,-0.41265455019728914
PNKP,-0.41290959832262963
NUBP1,-0.4138373756418088
DUT,-0.4139382595631572
SLBP,-0.4140268207558072
GABPB1,-0.4140426695943603
TEX10,-0.41482057288141194
PPAN,-0.4149455026332734
RPP40,-0.4149640276700071
RPA3,-0.41563274966568153
EMG1,-0.4158136349077941
ANAPC1,-0.41609042346997727
ELL,-0.4161675092040745
TIMM9,-0.41659347938782587
IMP3,-0.41661435736573604
ATRIP,-0.4176015651054136
TSR1,-0.4176675993462218
NDUFB10,-0.41769143253372076
SHQ1,-0.4181406666556604
CENPE,-0.4182357484604845
BTF3,-0.41836276964223795
MLLT6,-0.4184412613296793
POLD3,-0.4186162635584685
CDC6,-0.41874533951891174
NOL10,-0.41883785706030935
FCF1,-0.41884527249013553
TOMM20,-0.41889421604398136
PTCD3,-0.4189638031401165
CDC16,-0.4193811744894422
ZNF236,-0.41939362863416485
EXOSC4,-0.41947452081028874
NEPRO,-0.4200049244688052
NAF1,-0.42055491836027137
DIMT1,-0.420856253322547
SUGT1,-0.4213825731785839
NCAPH,-0.42161818890228003
COX11,-0.4216867841046045
AATF,-0.421716208086378
RCL1,-0.4221425309141338
LAS1L,-0.4225467190569744
NOLC1,-0.4230326367403542
C12orf45,-0.42312659589572565
GINS3,-0.4232661590530121
NCAPG,-0.42354483300589396
PPIL2,-0.42411511845602673
DHX33,-0.42439251258853233
DDX10,-0.4246010427432271
PPP2R1A,-0.4247043515873933
ZNF84,-0.42559850885737394
WDR1,-0.42579941325056536
CEBPZ,-0.4258889844975319
EXOC2,-0.425982896105397
DHX37,-0.42601184989516444
PIK3R4,-0.4261539898631357
TTC1,-0.4262006425517162
YEATS2,-0.426350604084463
RRM1,-0.4264551828432747
TIMELESS,-0.4268135233032311
PWP2,-0.4269932660844299
NAA10,-0.4273749972759242
HSPH1,-0.4274871208994403
SDC1,-0.4275792323058889
C18orf21,-0.4278594310808804
SRBD1,-0.42790065873107586
NOP16,-0.42855792111736635
LSG1,-0.4287180373446038
RPS19BP1,-0.4289405517491869
DCTN6,-0.4290230975219165
TNPO3,-0.42919115088078463
PWP1,-0.4296993505142725
HERC1,-0.4297692882732661
HAUS3,-0.4297792441927654
NPM1,-0.43007985075366106
BMS1,-0.4301416288322794
STRAP,-0.4301602063693848
ISG20L2,-0.43018674084958153
FARS2,-0.43062412375559267
KPNB1,-0.43121290122335765
SPATA5L1,-0.4315229902098365
WDR18,-0.43161078007627396
UTP25,-0.4316926456555118
HAUS4,-0.43183123871159457
TAF1C,-0.43263838602631627
USP7,-0.43379554704396506
PCNA,-0.4343831731356591
DNM2,-0.4344186825378481
DR1,-0.4347021597794325
DCTN3,-0.4347608017037856
NLE1,-0.43480690363375196
CDC7,-0.43490713212593485
EMC1,-0.43547761800201423
DCTN4,-0.4357754668075482
DDX27,-0.4357763731818857
RFC1,-0.4357926116458371
NCAPG2,-0.4358138079278862
GFOD2,-0.4377808165623814
RBM28,-0.438374675669875
URB2,-0.4388240088491192
NFYC,-0.43912034736094824
RPL36A,-0.43917707880008594
ACTR10,-0.43927710092288375
NUDCD3,-0.4395725261263641
DDX52,-0.4400401446236647
GNL3,-0.4402604299087021
C1D,-0.44036542437800263
TNRC6A,-0.4408510263987717
TAF1B,-0.4408919344240644
TAF1D,-0.4414622555348269
TIPIN,-0.4414726393818825
MPHOSPH6,-0.44166077627907757
PRC1,-0.4419625239801224
DCTN2,-0.442016487097786
ZNF574,-0.44225541397698576
SASS6,-0.4422982991860793
NFYB,-0.44246786283865225
TUBGCP2,-0.443816931534893
RNPS1,-0.44386003070776453
UTP20,-0.44426510442290856
HDAC3,-0.4446063535355203
MRGBP,-0.4448156616202473
MRPL34,-0.4451915702233743
EXOSC3,-0.44552329398557067
RBBP8,-0.44654410658565985
IPO7,-0.4469615251523007
SMC6,-0.4476242399828301
NOL6,-0.4479471182579123
PNN,-0.4485692952072774
NSMCE2,-0.4486597275924121
RBX1,-0.4488399498109656
AAR2,-0.448998570933285
TUBG1,-0.4495287394957983
TUBGCP3,-0.44955098050222053
WDR3,-0.45050294629443133
SMC5,-0.45066249063082986
RPP30,-0.45098437470076447
GINS2,-0.45201710059269284
TUBGCP4,-0.4524532617919467
TONSL,-0.45258816199171226
WDR12,-0.4532023357712436
CHAF1A,-0.4546993756087897
BANP,-0.4551944726024005
CCNH,-0.4555525528718364
SPATA5,-0.45582399299995047
RFC3,-0.45609410774132836
TOP3A,-0.45679276089217613
POLD2,-0.4570369127140051
DDX55,-0.4574446213534529
RPP14,-0.4590931290551584
EIF6,-0.4593224064321211
DDX51,-0.4641859497119084
DNAJC9,-0.46420545541595815
USP37,-0.4644059170229979
HAUS1,-0.4652456806062306
MBNL1,-0.465602706245563
EXOSC10,-0.46623980122500863
CDC27,-0.46643819517590934
ATP11B,-0.4667872493437454
ZNRD1,-0.4690127466939623
NOC4L,-0.4694860127783923
COPS6,-0.46990349969457335
MCM2,-0.4704271727394297
POP4,-0.47092604579749386
TUBGCP5,-0.47115565138432575
GPS1,-0.4711611153852503
HDAC7,-0.47213848475343
POP5,-0.4749731135361806
MTBP,-0.47661947664724047
PDCD11,-0.47727296495022364
CD3EAP,-0.47744692740750533
WDR36,-0.4774955936008981
TRAIP,-0.477572247775338
SMC2,-0.47770289676577904
CENPN,-0.4792516273464199
RRP9,-0.4792609710917767
JAZF1,-0.4823602932096218
MMS22L,-0.4835456763137475
NOC3L,-0.48391321853692354
ECT2,-0.48502965115319197
RRM2,-0.4854424850175827
CSTF1,-0.48664889864786776
VPS35,-0.4896449043271533
HAUS5,-0.49168496277096296
EXOSC1,-0.4917343666110845
WDHD1,-0.4923671833055422
POLR1E,-0.49327637318188566
SURF6,-0.49383591751828426
RFC5,-0.4954772713014478
TREX2,-0.4960370114411188
MCM5,-0.498613294150666
POP1,-0.49877760314341846
CEP192,-0.5037045899853064
SKA3,-0.5064881075101947
GINS4,-0.506959681695861
PLK4,-0.5100697706823397
GINS1,-0.5112224470456158
GRWD1,-0.5131945148668504
RRP15,-0.51515565270509
HAUS8,-0.5152901223357713
STIL,-0.5170451853197076
CDK1,-0.5183944646778162
TINF2,-0.5203068405672682
MCM3,-0.5212498647867791
MCM6,-0.525394868831619
ZNHIT3,-0.5255172888015717
CUL2,-0.5331630509649833
RAD51C,-0.5427694312459759
RFC4,-0.5438227759158674
RFC2,-0.5439462931105644
