perturbation_id,knockdown_gene,direction,ARE_enrichment
1611_CIB1_P1P2_ENSG00000185043,CIB1,UP,0.15163947044334986
5654_NFX1_P1P2_ENSG00000086102,NFX1,UP,-0.0629464285714301
3231_FXR2_P1P2_ENSG00000129245,FXR2,UP,0.0797875615763546
674_ATP6V0B_P1P2_ENSG00000117410,ATP6V0B,UP,-0.0997767857142828
52_ABHD8_P1P2_ENSG00000127220,ABHD8,UP,-0.06035252463054319
2804_EZR_P2_ENSG00000092820,EZR,UP,-0.06316194581281039
2805_EZR_P1_ENSG00000092820,EZR,UP,0.1109990763546861
1773_COPE_P1P2_ENSG00000105669,COPE,UP,0.05538023399014755
818_BEST1_P1_ENSG00000167995,BEST1,UP,-0.12457666256156219
819_BEST1_P2_ENSG00000167995,BEST1,UP,0.09653633004926152
6990_QSOX1_P1P2_ENSG00000116260,QSOX1,UP,0.06378540640394048
2465_ECHDC3_P1P2_ENSG00000134463,ECHDC3,UP,0.09024014778325176
9042_TMEM214_P1P2_ENSG00000119777,TMEM214,UP,-0.06938885467980828
7684_SCAND1_P1P2_ENSG00000171222,SCAND1,UP,-0.04958435960591446
564_ASB13_P1P2_ENSG00000196372,ASB13,UP,0.10552647783251902
1111_C6orf47_P1P2_ENSG00000204439,C6orf47,UP,-0.11269242610836931
20_ABCB10_P1P2_ENSG00000135776,ABCB10,UP,-0.059536637931035856
5729_NOC2L_P1P2_ENSG00000188976,NOC2L,UP,-0.08991687192118053
3811_HLCS_P2_ENSG00000159267,HLCS,UP,0.035129310344826546
3812_HLCS_P1_ENSG00000159267,HLCS,UP,-0.0515625000000013
8517_STK24_P1P2_ENSG00000102572,STK24,UP,-0.10999076354679195
5731_NOC4L_P1P2_ENSG00000184967,NOC4L,UP,-0.06440116995073955
3624_HAGHL_P1P2_ENSG00000103253,HAGHL,UP,0.07032019704433354
9068_TMEM33_P1P2_ENSG00000109133,TMEM33,UP,-0.06622536945813043
6761_PRKCB_P1P2_ENSG00000166501,PRKCB,UP,0.07870227832512106
9087_TMEM62_P1P2_ENSG00000137842,TMEM62,UP,0.07008928571428483
