"gene","mean_control","mean_amd","var_control","var_amd","cv_control","cv_amd","f_stat","f_pvalue","levene_pvalue","extreme_freq_control","extreme_freq_amd","f_fdr","levene_fdr","var_fc","cv_diff"
"123",2.13905585248347,2.01160066261833,0.295578019433047,0.239887422954652,0.254163826244301,0.243479136906414,0.811587490215895,0.591487693088628,0.416300383654919,0.0869565217391304,0.04,0.864800597000967,0.94878612657395,-0.301186348197268,-0.0106846893378872
"124",2.67259909970862,2.62550931940924,0.316404944287616,0.200345537209795,0.210468763892847,0.17048104812959,0.63319344664753,0.230455227770772,0.170723395507857,0.0652173913043478,0,0.635816017935452,0.916459201677507,-0.659286330414046,-0.0399877157632572
"125",2.05020103988275,1.92614534341306,0.217805379526353,0.236646232113715,0.227634267234662,0.252557643348492,1.08650315537814,0.788922699063112,0.91106247749575,0.0434782608695652,0.04,0.938849102384704,0.995149554391264,0.119685740575994,0.0249233761138293
"126",8.37202068333484,8.43600275214201,0.139354652210022,0.264500984400725,0.0445892729887543,0.060964481165774,1.89804201155836,0.0628832140792768,0.618193379097922,0.0217391304347826,0.08,0.404165500546103,0.971082773510988,0.924501572900357,0.0163752081770197
"127",5.98970375090283,5.92530713410567,0.192467309443159,0.215522814191832,0.0732441717389622,0.0783494017525342,1.11978919856768,0.724627144649601,0.931106449619865,0.0652173913043478,0.12,0.915973862215857,0.996930617027154,0.163219673291074,0.00510523001357199
"128",2.99573528729589,2.81477288185008,0.220449984239666,0.233229056867246,0.15672975546961,0.171572553729792,1.0579681267461,0.846712364594577,0.971064788931485,0.0652173913043478,0.08,0.957168452476,0.999784544931841,0.0812896199359664,0.0148427982601815
"129",3.89447250134033,4.09773807392287,0.205667100070152,0.194610240636338,0.116448435761221,0.107656075469796,0.946239046351882,0.907205590277708,0.841495126730549,0.0434782608695652,0.08,0.975002849214365,0.988925524174022,-0.0797304149999652,-0.00879236029142424
"130",1.93304206172727,1.97706852003551,0.205028448976878,0.124679716183672,0.234242413643751,0.178597741142068,0.608109346804515,0.191913338871907,0.159695242226877,0.0434782608695652,0.04,0.598447181968716,0.916459201677507,-0.717604367122589,-0.0556446725016827
"131",4.26268393618237,4.02127204379795,0.714891021032919,0.65525182083987,0.198352047090729,0.201298507830647,0.916575815839904,0.838090903159264,0.756712709733009,0.0869565217391304,0.08,0.954804806858816,0.98095401104085,-0.125675892726614,0.00294646073991864
"132",1.98390758472596,1.80801726372541,0.243596216240365,0.172508009875408,0.248778939621084,0.229721593041324,0.708171959884585,0.366413030510379,0.642111727291779,0.0652173913043478,0.04,0.739215081523311,0.97384620610865,-0.497834296106134,-0.0190573465797593
"133",3.91338250509546,3.68345391199834,0.608615924490761,0.434554331360939,0.199351379654103,0.178964414268237,0.714004208359381,0.378133236600997,0.233390207166919,0.0217391304347826,0.04,0.746735768158099,0.922585121773757,-0.48599788777621,-0.020386965385866
"134",2.15808140715223,2.10396938871516,0.211365649215965,0.172034729152331,0.213034126405416,0.19713713505142,0.813919999727831,0.59687755592907,0.412993794832588,0.0217391304347826,0,0.866896887052609,0.94878612657395,-0.29704792162942,-0.0158969913539954
"136",1.9232255477698,2.22846893033538,0.320968189950659,0.215740315937153,0.294578164170109,0.208429351292905,0.672154819984865,0.297487235681665,0.0939544671358628,0.0217391304347826,0.04,0.690861084314797,0.916459201677507,-0.573139016968215,-0.0861488128772036
"137",1.77245150547204,1.93853202105967,0.184764515606919,0.238331370045442,0.242512806301608,0.251835761606949,1.28991959988944,0.452312524070448,0.621541517174988,0.0434782608695652,0.04,0.793017288922683,0.971138947993975,0.367273337645971,0.00932295530534133
