"gene","age_var_pvalue","age_var_fdr"
"498",0.775739061330926,0.999490789587033
"499",0.0190528093694731,0.628836855912608
"500",0.870671199297607,0.999490789587033
"501",0.772119411391773,0.999490789587033
"502",0.855643392711135,0.999490789587033
"519",0.867954196211212,0.999490789587033
"520",0.56032385542597,0.999490789587033
"521",0.121250932831875,0.886779922602015
"522",0.553547117146796,0.999490789587033
"523",0.599050793286874,0.999490789587033
"524",0.888645927745732,0.999490789587033
"525",0.174010161316611,0.93105533364858
"526",0.968360783108546,0.999490789587033
"527",0.35011269998559,0.993410152621811
"528",0.276769844792173,0.975127922701648
"529",0.228409640801119,0.962405388757672
"530",0.561511854083756,0.999490789587033
"531",0.201682523824152,0.953504981459221
"532",0.866559459361744,0.999490789587033
"533",0.128994219041998,0.896199190918283
"534",0.572166427842057,0.999490789587033
"536",0.645238284345354,0.999490789587033
"537",0.449035987713748,0.999490789587033
"538",0.617476599851472,0.999490789587033
"540",0.539581903181284,0.999490789587033
"541",0.504346351637941,0.999490789587033
"542",0.355275655218195,0.993871723401829
"543",0.24364153489493,0.968733069792238
"544",0.929961023883939,0.999490789587033
"545",0.0415176530179797,0.735828560069402
"546",0.128907712243709,0.896199190918283
"547",0.0417991697555928,0.735828560069402
"548",0.374617375421356,0.998589974141838
"549",0.000668606077529976,0.268753423320873
"550",0.73428638722845,0.999490789587033
"551",0.815338544064571,0.999490789587033
"552",0.603386939407681,0.999490789587033
"553",0.551794914996456,0.999490789587033
"554",0.0292283691820109,0.686098273374601
"555",0.250930142589012,0.968810687286091
"557",0.339161341879308,0.99198280903493
"558",0.269663748587483,0.971608088962553
"559",0.652276766215406,0.999490789587033
"560",0.66669461943075,0.999490789587033
"561",0.652331085419612,0.999490789587033
"562",0.89865882619941,0.999490789587033
"563",0.472160600593295,0.999490789587033
"564",0.647453174315709,0.999490789587033
"565",0.450268821481148,0.999490789587033
"567",0.309117310942044,0.988655473234541
"568",0.842479856718183,0.999490789587033
"569",0.522159518053694,0.999490789587033
"570",0.457140283740746,0.999490789587033
"571",0.526119460733679,0.999490789587033
"572",0.508447299187102,0.999490789587033
"573",0.662081210352053,0.999490789587033
"574",0.887625243619285,0.999490789587033
"575",0.574314314258543,0.999490789587033
"576",0.164299372739862,0.925988305553693
"578",0.333637430976376,0.991070609343484
"579",0.0823852594719331,0.841495440564694
"580",0.887637293691542,0.999490789587033
"581",0.769544527783827,0.999490789587033
"582",0.451413957644085,0.999490789587033
"583",0.888971533442441,0.999490789587033
"584",0.888943199459826,0.999490789587033
"585",0.71367556279711,0.999490789587033
"586",0.660833550264351,0.999490789587033
"587",0.657974680321772,0.999490789587033
"588",0.904913158600769,0.999490789587033
"603",0.926321676306528,0.999490789587033
"604",0.572220929004285,0.999490789587033
"605",0.0460658350328647,0.74615114189076
"606",0.773008422999776,0.999490789587033
"607",0.480532466965289,0.999490789587033
"608",0.88080618568729,0.999490789587033
"610",0.500156433214495,0.999490789587033
"611",0.931824749274224,0.999490789587033
"612",0.579989647499308,0.999490789587033
"613",0.993793575254239,0.999934348389304
"615",0.77743125252044,0.999490789587033
"616",0.85736071278465,0.999490789587033
"617",0.635815540591103,0.999490789587033
"619",0.985518219672253,0.999490789587033
"620",0.792001836702175,0.999490789587033
"621",0.945146906467889,0.999490789587033
"622",0.138216368585907,0.904195407128117
"623",0.173590580167001,0.930624582485992
"624",0.841271688409236,0.999490789587033
"625",0.257486958016726,0.970045735676793
"626",0.0673329662782234,0.811843211923656
"627",0.199165224699312,0.953087223713998
"628",0.450650755096444,0.999490789587033
"629",0.0942306236972805,0.858736512911425
"631",0.413449443243013,0.999490789587033
"632",0.840716051939487,0.999490789587033
"633",0.483198943383403,0.999490789587033
"634",0.0890006317325835,0.850612978589689
"635",0.0431124851481883,0.737012676810849
"636",0.714628962311039,0.999490789587033
"637",0.347888769013748,0.993227656476539
"638",0.924380025405395,0.999490789587033
"639",0.0930914817739205,0.856407729955352
"640",0.199977817886662,0.953087223713998
"641",0.529038557804579,0.999490789587033
"642",0.453905528875938,0.999490789587033
"643",0.342289287304353,0.991986574061935
"644",0.309162181387436,0.988655473234541
"645",0.858865550664173,0.999490789587033
"646",0.686623150460389,0.999490789587033
"647",0.748457649439969,0.999490789587033
"648",0.528759367376764,0.999490789587033
"649",0.849161538672426,0.999490789587033
"650",0.861097461360345,0.999490789587033
"651",0.212902556612092,0.957642407533994
"652",0.424518769239429,0.999490789587033
"653",0.664254639667282,0.999490789587033
"654",0.126422282800037,0.892751221977529
"655",0.909557916309715,0.999490789587033
"656",0.750875578221558,0.999490789587033
"657",0.925921810310722,0.999490789587033
"658",0.78362062368877,0.999490789587033
"659",0.783359257804707,0.999490789587033
"660",0.906321172201188,0.999490789587033
"661",0.251767414272385,0.968810687286091
"662",0.399933209176401,0.999490789587033
"663",0.548680362987365,0.999490789587033
"664",0.593713263062685,0.999490789587033
"665",0.044458794419033,0.738877410287943
"666",0.415000607457937,0.999490789587033
"667",0.933335164585872,0.999490789587033
"668",0.563223848887942,0.999490789587033
"669",0.382739039424798,0.999490789587033
"670",0.86974840386834,0.999490789587033
"671",0.260294020397978,0.971205070165722
"672",0.144452292169332,0.909096675233394
"673",0.426331178256304,0.999490789587033
"688",0.100254767051776,0.865209611353755
"689",0.62194413689925,0.999490789587033
"691",0.756040630314643,0.999490789587033
"692",0.895008777714042,0.999490789587033
"693",0.193387272031495,0.949288845725759
"694",0.214708157235611,0.958744850452489
"695",0.395994982600407,0.999490789587033
"696",0.31940301666456,0.990389293443409
"697",0.865839771421477,0.999490789587033
"698",0.60182928601599,0.999490789587033
"699",0.18639315752204,0.944988185780095
"700",0.103599133694741,0.869970783411051
"701",0.153585765552673,0.918601952977329
"702",0.876266545447734,0.999490789587033
"703",0.731764677983713,0.999490789587033
"704",0.730651613754788,0.999490789587033
"705",0.24439997890809,0.968810687286091
"706",0.746103194757672,0.999490789587033
