"gene","f_stat_adj","f_pvalue_adj","f_fdr_adj"
"10372",0.882810593012248,0.758557694928582,0.928885253889616
"10373",1.87350130751467,0.0683972537043769,0.414654543150382
"10374",2.41007850294207,0.0107089403939815,0.207215615057848
"10375",1.09104559540738,0.779946527433216,0.93639260980269
"10376",0.704682570710296,0.359471328029386,0.736745690412693
"10377",0.689153858194185,0.329247074086385,0.716599362436849
"10378",1.0931411691191,0.775826720384512,0.935121569121832
"10379",0.973902766934171,0.970568672648373,0.991983770323894
"10380",0.930303045307455,0.87019730867926,0.965406022502021
"10381",1.63815901930122,0.15126784870295,0.54599716496355
"10382",1.77738218427811,0.0948784270626875,0.467156900392721
"10383",1.07854466829454,0.804799308809407,0.94465461434817
"10384",1.32672025356585,0.4056945644475,0.766449043514307
"10385",1.34754350187573,0.381132488754744,0.751254961866165
"10386",1.76988817867068,0.0973155330339357,0.471319102130947
"10387",2.29731176684966,0.0158167492981167,0.238988131231948
"10388",1.62474447172527,0.158124651238113,0.55563170215655
"10390",2.48485010359211,0.00827529726758458,0.190396850713225
"10392",3.3020517300255,0.000535349827456066,0.0591330909082364
"10393",1.95397532492002,0.0518893037679931,0.374863079388574
"10394",0.995489354408804,0.980951325993014,0.995136528087252
"10395",2.05531341170217,0.0365757853420021,0.329443905257247
"10396",1.94411777518293,0.0536796070250287,0.379067152605267
"10397",0.748204315042076,0.449577612272911,0.793725276802711
"10398",0.771332728387932,0.500165992035696,0.820823202230798
"10399",1.28366812638307,0.460649698293885,0.799859162017248
"10400",1.54750227354899,0.203575940885528,0.608030885565311
"10401",1.75158772461565,0.103522245146681,0.480332958937215
"10402",2.32441321263423,0.0144002054114929,0.232352783105552
"10403",1.95207613226247,0.0522296090073084,0.375749579746933
"10404",1.43156934366585,0.294467682688912,0.68832240537317
"10406",0.697250858869194,0.344867949129952,0.72766917047538
"10407",1.57133208266584,0.188405613978678,0.591494967503562
"10408",0.849487787941748,0.679939054838789,0.9021845064204
"10409",2.94013067374803,0.00176212288807709,0.100844916456719
"10410",0.858072303936593,0.700157008351352,0.910348402661169
"10411",0.794267471756476,0.551767664813866,0.84876466733408
"10412",0.888457627805584,0.771891401795809,0.933642348583406
"10413",1.16496241429842,0.643033205440258,0.88747100451092
"10414",0.42436739385822,0.0265786363421343,0.29384595603005
"10415",0.824355210416961,0.62109152062531,0.877991819226266
"10416",1.36257410934781,0.364192397917539,0.740190194449121
