"gene","agilent_id","gene_symbol","P.Value_mac","logFC_mac","adj.P.Val_mac","P.Value_extra","logFC_extra","adj.P.Val_extra","meta_p","meta_logFC","meta_fdr"
5790,5790,"ZNF232",0.938227635200121,-0.0162458693622949,0.994883201849193,0.577468318380859,-0.113821080106268,0.969581870228607,0.873844652526623,-0.0650334747342814,0.990306602744272
5791,5791,"",0.227996118682274,-0.208623101527068,0.938238649140812,0.525290071156737,-0.106224162343937,0.964641519257351,0.373931216648775,-0.157423631935503,0.944915698427651
5792,5792,"TRIM25",0.467012755536159,-0.117473523257375,0.962460285155227,0.519911263442256,-0.151918436475518,0.964195092812979,0.586494929957295,-0.134695979866446,0.968003429613924
5793,5793,"",0.0670998183439706,-0.223430358514443,0.932337304308334,0.328520342564707,0.161947418230632,0.944102565694778,0.10613425865447,-0.0307414701419055,0.874659941537275
5794,5794,"NDUFA9",0.63223793944078,-0.05270253447935,0.970713576652037,0.0522769820205719,-0.2376245251112,0.850561416669171,0.145746784423116,-0.145163529795275,0.901719619635995
5796,5796,"",0.00711141936917727,-0.381556232691912,0.909984184349076,0.29118250661853,0.197280405653759,0.938191180460489,0.0148674831042516,-0.0921379135190765,0.742744764655276
5797,5797,"SAV1",0.0544424794387376,-0.263639748090759,0.932337304308334,0.107297354441863,0.268865217560513,0.877491294930421,0.0358831522408345,0.002612734734877,0.808178849197878
5798,5798,"LTBP1",0.16897844270433,-0.289947485546618,0.932337304308334,0.0578836659996014,0.453856434077712,0.850561416669171,0.0550411783421168,0.081954474265547,0.84564813440472
5799,5799,"",0.255335987755659,-0.156968397110963,0.942475286637639,0.964088903290486,0.00653442524898974,0.998724044244072,0.591229817539887,-0.0752169859309866,0.968831444573675
5801,5801,"RNASEH1",0.388259738064395,-0.129241044810912,0.955996379518314,0.465954898735918,-0.0955765592100542,0.958955367707551,0.490224497890825,-0.112408802010483,0.960485928207323
5802,5802,"",0.928789641795825,-0.0123674601804501,0.993811516362303,0.809100619269545,0.0360556119565884,0.989632884873875,0.966187085713755,0.0118440758880692,0.99646183196841
5803,5803,"PRDM11",0.113744208203259,-0.239109129343602,0.932337304308334,0.401589340012587,-0.131253271401128,0.954928043605658,0.18664805854422,-0.185181200372365,0.913515554766434
5805,5805,"",0.57846453059173,0.0953451506684422,0.968086653993865,0.224058025466421,-0.221083794178031,0.924249069013072,0.394431660649519,-0.0628693217547944,0.949088040645559
5806,5806,"DKFZP564C196",0.648985134476576,-0.0664682049886323,0.971924992275983,0.715681054435846,0.0537714564214284,0.984186137124698,0.820649891226201,-0.00634837428360195,0.984136580194631
5807,5807,"AGTPBP1",0.403459356157412,-0.126702428642938,0.957768940026551,0.489496228751515,-0.133423411373055,0.960633675511017,0.517835050488565,-0.130062920007996,0.96058062972819
5808,5808,"ROD1",0.723754230385311,-0.0337674321840652,0.979781510798002,0.303097708226874,0.127301383502107,0.93910211879315,0.552150640849468,0.0467669756590209,0.965334021725025
5809,5809,"PTPMT1",0.826647720512024,-0.0243092493081056,0.988575851321717,0.907957750026905,0.0130607443043766,0.995905042991326,0.965922792863668,-0.0056242525018645,0.99646183196841
5810,5810,"ZNF473",0.198766709011735,-0.186438063369297,0.932337304308334,0.40070865502333,-0.137587728925376,0.954807741651268,0.281167297256402,-0.162012896147336,0.933483383264029
5811,5811,"",0.446044729802235,-0.0923832130012758,0.961632729805044,0.587653686096889,0.0705143573535979,0.970133736443168,0.613086096809942,-0.010934427823839,0.969843169291041
5813,5813,"FLJ30064",0.372142473449849,0.181102720246691,0.954365953293424,0.480239685789007,0.179615400515716,0.960633675511017,0.486460053812469,0.180359060381204,0.960485928207323
5815,5815,"",0.600840662145346,0.0929831551984178,0.969862539492046,0.702811005454667,-0.078329053419622,0.982420638776788,0.786319746653319,0.0073270508893979,0.982648662996555
5816,5816,"METTL11A",0.708792157953694,-0.0517765837018301,0.978909716241737,0.610006493679402,0.0764567479499523,0.972602351933918,0.794898991281605,0.0123400821240611,0.982648662996555
5817,5817,"RHOBTB3",0.496258181770215,0.115448798075876,0.963769568130646,0.391157367486408,0.183456492219419,0.953656525568026,0.512328667442851,0.149452645147648,0.96058062972819
5818,5818,"GALNT10",0.464710227800875,0.102668168760227,0.962430857331482,0.273978381333074,0.172179584094025,0.934249853008292,0.389734245407913,0.137423876427126,0.948568612123235
5819,5819,"FAM101A",0.231864093138583,-0.239304135381816,0.93913748548582,0.825205828372817,0.0457740627772305,0.991270281943311,0.507752320308027,-0.0967650363022927,0.96058062972819
5820,5820,"RNF144A",0.393351593475679,-0.118360089897971,0.957199009840491,0.827437463405036,0.0342465079714079,0.991279918760218,0.690809504506076,-0.0420567909632815,0.975260597113146
5822,5822,"VIPR1",0.169120997011896,-0.311880286104197,0.932337304308334,0.727462429414462,0.0668524297527546,0.984638657824143,0.380816350780574,-0.122513928175721,0.946020505434798
5825,5825,"ZNF687",0.971328777118118,-0.00605462527694487,0.997289055040633,0.0309090960916821,0.355170368579396,0.835836600546324,0.135277009105642,0.174557871651226,0.894601021324279
5826,5826,"SRPK3",0.826479640747013,-0.0326033397444536,0.988575851321717,0.0736896772421917,0.291217471724772,0.861359041696931,0.23133844194168,0.129307065990159,0.921597239154923
5827,5827,"",0.593576205136537,0.0753219363532769,0.969542201096173,0.407038492643288,0.138810678213993,0.955271851433506,0.584797870410145,0.107066307283635,0.967988710275827
5828,5828,"RSU1",0.586882904494882,-0.084572478386814,0.9690677936693,0.939346751076012,-0.0134652060586485,0.997920335577832,0.879577993805039,-0.0490188422227313,0.990624594715047
5829,5829,"LOC100133056",0.6104521828569,0.0679911216721718,0.970579962901078,0.559719759523496,-0.0985885999020531,0.968209861634603,0.708605849079977,-0.0152987391149406,0.976570034927919
5830,5830,"FLJ33534",0.590272829191198,-0.0849290959934676,0.96916851922475,0.735281079549203,0.0523518643975979,0.984638657824143,0.796278188179623,-0.0162886157979348,0.982648662996555
5831,5831,"",0.0811513865036112,-0.250489964455811,0.932337304308334,0.493554889132184,0.0952546784351027,0.961231817568596,0.16892451582997,-0.0776176430103541,0.911040253665919
5832,5832,"CAPN8",0.0691265244347812,-0.252299669408082,0.932337304308334,0.71759528911876,-0.0494215142771182,0.984238587036177,0.198601339434614,-0.1508605918426,0.914518141420234
5833,5833,"ZKSCAN4",0.700140792241886,0.0504385379299722,0.978513496730812,0.975616698705889,-0.00573621505987065,0.999286316087641,0.943427188373125,0.0223511614350508,0.995011155129498
5834,5834,"DNMT3A",0.530219307738221,0.0846194473487649,0.965034555629502,0.879453480020285,-0.0227613628763261,0.994045871251698,0.822054881924973,0.0309290422362194,0.984243358266138
5835,5835,"SIRPA",0.227024137943789,-0.177740559799143,0.938238649140812,0.649003072570178,-0.0820177038668626,0.976110659844379,0.429496712850482,-0.129879131833003,0.955424551364066
5836,5836,"",0.915931740147823,0.0246108523335596,0.993594377307138,0.754046005396146,0.0895274572143053,0.985366891513689,0.946276553897016,0.0570691547739324,0.995331392289855
5837,5837,"",0.587283785938702,0.0832575525209233,0.9690677936693,0.918471570509932,0.0174181503266828,0.996756644774444,0.872372606732414,0.0503378514238031,0.989975534131101
5838,5838,"C10orf118",0.279812332530448,-0.124288732057353,0.944040435468582,0.680525641139083,0.0628156488146919,0.979290962759585,0.506235088530448,-0.0307365416213305,0.96058062972819
5839,5839,"CCDC101",0.795246371733994,-0.0288834736781248,0.985832948453554,0.511531897383014,0.0860221169861413,0.963988494098904,0.772684094799082,0.0285693216540083,0.98238798954237
5840,5840,"KNDC1",0.47470005165977,-0.103437518188289,0.963769568130646,0.582026702899365,0.103771743663374,0.969581870228607,0.631680562187231,0.000167112737542496,0.970680888593121
5841,5841,"CD22",0.637153944796044,-0.0936768687583707,0.970748011430688,0.706050359186146,0.0845915752987343,0.982541303404431,0.80921886442241,-0.0045426467298182,0.983089764543327
5842,5842,"RBM23",0.111218192319911,-0.238860844031844,0.932337304308334,0.0832131169219813,0.289637047342013,0.86205197799453,0.0525915045241896,0.0253881016550845,0.840643931965604
5843,5843,"",0.227988044023777,-0.123771574158304,0.938238649140812,0.604830350720595,0.0713758955678226,0.970931425334948,0.411099421652318,-0.0261978392952407,0.951645419456965
5844,5844,"DLG2",0.291569836118957,-0.167909158503974,0.947556405002308,0.0869502507422581,0.339520389318132,0.866322395420053,0.118518263953538,0.085805615407079,0.885095454831642
5845,5845,"PHF2",0.852845731070098,-0.0242285823439932,0.98958991574926,0.757485662953986,0.0458691443601426,0.986106988991017,0.928281476618842,0.0108202810080747,0.993873979046685
5846,5846,"",0.334047551889327,-0.162072038476663,0.951775998682726,0.468857038476257,-0.149149700365919,0.958955367707551,0.446983965557149,-0.155610869421291,0.957456707052188
5847,5847,"BSPRY",0.151056533218709,0.425171989675991,0.932337304308334,0.0254853787664316,0.765654172764426,0.835836600546324,0.025253291559828,0.595413081220209,0.780615038181093
5848,5848,"CAV1",0.913000808845958,0.023473062842578,0.993103047321367,0.489160837412743,-0.161560952205525,0.960633675511017,0.806604078196553,-0.0690439446814735,0.98303810367992
5849,5849,"",0.288828762906488,-0.222869969945367,0.946722128776696,0.441052215336407,-0.160609926263196,0.957815013822447,0.389874398520107,-0.191739948104282,0.948742928843153
5850,5850,"PTP4A2",0.57058796486701,-0.0712371120102498,0.967298183152674,0.573380070043877,0.0918512658502546,0.969581870228607,0.692702017585786,0.0103070769200024,0.975347905061186
5851,5851,"",0.367496244358262,0.115258075449451,0.953725002476526,0.0562483707076517,-0.305846085344459,0.850561416669171,0.100854547413442,-0.095294004947504,0.874659941537275
5852,5852,"FKBP11",0.578428833742071,-0.0886893100586794,0.968086653993865,0.375393825046795,0.208705303820808,0.950314150747356,0.54875690563779,0.0600079968810643,0.965334021725025
5853,5853,"LEFTY1",0.694662729125316,-0.0561729034136554,0.978513496730812,0.615728353625802,-0.0960552632134613,0.97287402130611,0.790979828313969,-0.0761140833135583,0.982648662996555
5854,5854,"SIRT2",0.0660889904796861,-0.192876775495795,0.932337304308334,0.985613308153519,-0.00237182300094733,0.999376679818649,0.243046493934043,-0.0976242992483712,0.924423325416344
5855,5855,"PARP8",0.289939809864939,-0.194267980443338,0.946845788633514,0.141601910302543,-0.28210098112362,0.897755989066285,0.172140446553314,-0.238184480783479,0.911040253665919
5856,5856,"SNRPB2",0.283285787867261,-0.129579651240221,0.944040435468582,0.837203787423514,0.0292985058224332,0.991865797817237,0.578449462706051,-0.0501405727088939,0.967824999457102
5857,5857,"E2F6",0.23779088563513,0.117824395044599,0.940046072971897,0.7518638808192,0.0414622550547497,0.984984377092308,0.486578499570802,0.0796433250496743,0.960485928207323
5858,5858,"",0.91932358100946,-0.0144834522612377,0.993791940144459,0.934308149956314,-0.0139334426915929,0.997425084422067,0.989545869021355,-0.0142084474764153,0.998378390787867
5859,5859,"WBP1",0.613545320819501,-0.0521663574251638,0.97063836705401,0.9978654539488,-0.000404564511663551,0.999579207215827,0.912621752803333,-0.0262854609684137,0.993561678719599
5860,5860,"PDDC1",0.911298294630986,-0.0123347165656635,0.992990042162212,0.0736767198240985,0.242284163610606,0.861359041696931,0.248487448865023,0.114974723522471,0.925171213536683
5861,5861,"",0.696591544482726,-0.0521364788585544,0.978513496730812,0.393727840331508,0.12012851318675,0.953656525568026,0.629074007346925,0.0339960171640978,0.970497119655505
5863,5863,"WNT11",0.744788619414677,-0.0623750858908697,0.981640822307727,0.106233258083501,0.306678214396491,0.877314198418056,0.279834145163548,0.122151564252811,0.933483383264029
5864,5864,"",0.214910478425803,-0.123536691243607,0.935990694964858,0.270970798359639,-0.171452584622305,0.934146366160364,0.223811230279954,-0.147494637932956,0.91851284126185
5865,5865,"",0.60224181775934,-0.0833836437265164,0.970022177494911,0.740435344960578,0.0713345131522216,0.984671598676398,0.806052910799195,-0.0060245652871474,0.98303810367992
5866,5866,"KIAA0894",0.262025598614718,-0.186739214259442,0.942780878045783,0.165404042443929,-0.235151126201149,0.91494410957921,0.179370652753366,-0.210945170230296,0.911812376704907
5867,5867,"GORASP2",0.822874310221626,-0.0248456593775864,0.988298317182551,0.964566222683148,0.00464670411860049,0.998724587364432,0.977088038461071,-0.010099477629493,0.997357128171135
5868,5868,"ABCD3",0.334348275906539,-0.171850463318685,0.951775998682726,0.984477838479606,0.00450628598543046,0.999376679818649,0.694924617068879,-0.0836720886666273,0.975402837242141
5869,5869,"",0.734607345373441,0.0517967315237585,0.981012150108659,0.583183566035513,0.0906648027127473,0.969581870228607,0.791563063981178,0.0712307671182529,0.982648662996555
5870,5870,"",0.307380851199085,-0.162470564996062,0.948686202248964,0.424185585935636,0.137332393266232,0.956508640970495,0.396016733008775,-0.012569085864915,0.949209051650481
5871,5871,"",0.664452597092004,-0.0572529591073302,0.975971218138047,0.758173214878255,-0.0504574663897754,0.986352965030028,0.849172688686028,-0.0538552127485528,0.987048737324741
5872,5872,"ARL17P1",0.339856617212761,-0.167030801990719,0.951835754762261,0.435442084330349,-0.1523000332957,0.957815013822447,0.430737196596514,-0.15966541764321,0.955435302798067
5873,5873,"PSRC1",0.378913101235967,-0.111566132440918,0.955996379518314,0.0601018762920109,-0.351527058428325,0.850889823194905,0.108906046042531,-0.231546595434621,0.877038604389703
5874,5874,"B3GNT7",0.951064069303245,-0.00929721239996882,0.996123909371959,0.897204833278982,-0.0203643945417685,0.995006354905623,0.98867089066621,-0.0148308034708687,0.998362254427952
5875,5875,"ELK1",0.629772205037427,-0.0771049235664995,0.970713576652037,0.876506572876974,0.0306825156741357,0.994045735409551,0.880002081760115,-0.0232112039461819,0.990669304467587
5876,5876,"",0.535177540508757,-0.0801063245584882,0.965034555629502,0.411767995800753,0.160186133428057,0.955271851433506,0.553666479698709,0.0400399044347844,0.965334021725025
5877,5877,"FLJ42875",0.295471493053756,0.356660422575781,0.947839074814491,0.0307079727468535,0.744964926445695,0.835836600546324,0.0517399042162823,0.550812674510738,0.838692598199358
5878,5878,"",0.468881330848004,0.109731564905226,0.963712380427519,0.931479069644423,-0.0152116635468845,0.997425084422067,0.798553829591522,0.0472599506791707,0.982648662996555
5879,5879,"GATA4",0.947476022964428,0.00814151637617566,0.995930718734281,0.969432303295792,0.00645990047396471,0.999017796360345,0.996585962777195,0.00730070842507019,0.999685888036142
5880,5880,"SYTL3",0.32269553919304,-0.234444067406973,0.951087023952563,0.602530827496978,-0.14771735898036,0.97084865073526,0.512851288323992,-0.191080713193666,0.96058062972819
5881,5881,"APOL6",0.115741894989391,0.439926249495024,0.932337304308334,0.565846406808367,0.208775798599426,0.969075740753325,0.244012249369199,0.324351024047225,0.924423325416344
5882,5882,"CHD9",0.646484203042341,-0.0586423533578939,0.971718722086917,0.848650734572794,0.0268840975315677,0.992295709495558,0.877995185311983,-0.0158791279131631,0.990448587107887
5883,5883,"SPAM1",0.0705526045014623,-0.244557188362228,0.932337304308334,0.905559299199904,-0.020234969690006,0.99561855932938,0.239624159229879,-0.132396079026117,0.923263052270601
5884,5884,"",0.116203399004186,-0.262601758181168,0.932337304308334,0.880854438299006,0.0255954665731221,0.994045871251698,0.335661057749438,-0.118503145804023,0.938296017452009
5885,5885,"C6orf201",0.928163674518452,-0.0115724354913411,0.993811516362303,0.795796571087827,0.038066664138951,0.98952960934056,0.962403825031765,0.0132471143238049,0.996447855708849
5888,5888,"UNC5CL",0.0356241956620825,-0.325104838870463,0.932337304308334,0.0228271195573574,-0.40096992531825,0.825341181635907,0.00659872278243505,-0.363037382094356,0.659772723441827
5889,5889,"MORG1",0.320280231259323,-0.10836857333357,0.950990160691494,0.694632354958336,-0.0453664880722582,0.981859157582711,0.556844720191722,-0.0768675307029141,0.965701514319596
5890,5890,"ATP10A",0.061125196049639,-0.296206138723535,0.932337304308334,0.877048271014395,0.0278651341621171,0.994045871251698,0.210473175244761,-0.134170502280709,0.916822448171564
5891,5891,"YIPF6",0.246884271133424,-0.126107147851624,0.94130733267475,0.0587102108590284,-0.263026679597171,0.850561416669171,0.0758645505727439,-0.194566913724397,0.861758079386686
5892,5892,"C19orf23",0.101623054351346,-0.221723469658697,0.932337304308334,0.558195205256818,0.0926359661328425,0.968022025195971,0.219501110181572,-0.0645437517629272,0.916822448171564
5893,5893,"RRN3",0.891032008573764,-0.0265585493302197,0.991266259052853,0.087769731932917,-0.246833137696282,0.866467684449379,0.277505950999852,-0.136695843513251,0.932353880758869
5894,5894,"FAM40B",0.289263042034931,0.459591541590029,0.946722128776696,0.0699900838889895,0.771597732702897,0.861359041696931,0.0991995349740119,0.615594637146463,0.874659941537275
5895,5895,"PCBP1",0.0670776487664557,-0.185517563830905,0.932337304308334,0.168257549699963,-0.195677163339,0.914949603241336,0.0618960324588229,-0.190597363584952,0.846030504406193
5896,5896,"TAOK1",0.18008212265553,-0.19404646676677,0.932337304308334,0.574982103600257,-0.113183422518623,0.969581870228607,0.338356794985744,-0.153614944642697,0.938646663867804
5897,5897,"CACNB3",0.625119539968243,-0.0660931696304824,0.970713576652037,0.669699959833451,0.0598701017443052,0.977724724035975,0.783170437056509,-0.0031115339430886,0.982648662996555
5899,5899,"CES3",0.609388301709868,0.0709272418171294,0.970318419452309,0.7226572639748,-0.0549376073262931,0.984591388948626,0.801542335250131,0.00799481724541815,0.982678659618769
5900,5900,"C15orf28",0.251390059759177,-0.155584684974909,0.941898329414281,0.706446863502462,-0.0591514448667154,0.982541303404431,0.484521274572064,-0.107368064920812,0.960485928207323
5901,5901,"MFAP3L",0.972970980276121,-0.00621317733145641,0.997558212870417,0.0306317739213365,-0.433388081107294,0.835836600546324,0.134508202487881,-0.219800629219375,0.894601021324279
5902,5902,"FHIT",0.227647466781351,0.172378308495662,0.938238649140812,0.714604360246584,-0.0629744514181701,0.983818089921024,0.458098168058534,0.0547019285387459,0.957521211481296
5903,5903,"",0.641590654023722,-0.0649835848331834,0.971634116432424,0.431424936025866,-0.135211369107289,0.957815013822447,0.632336240076502,-0.100097476970236,0.9707780617796
5904,5904,"",0.266073466098749,-0.170658460089847,0.942780878045783,0.330568503004756,0.161001436410096,0.944102565694778,0.301768677935624,-0.0048285118398755,0.935742516742326
5905,5905,"CCR3",0.231097074179712,-0.150920929970579,0.93913748548582,0.500072151938115,0.0982281085856939,0.962043890635472,0.364945727468862,-0.0263464106924425,0.944327035320784
5906,5906,"TMBIM6",0.0549988130192629,-0.232006214285689,0.932337304308334,0.0308826999134189,0.246232054778117,0.835836600546324,0.0125316250982356,0.007112920246214,0.719798136662178
5907,5907,"LOC388796",0.0381826788502265,-0.629975437595017,0.932337304308334,0.110955611588414,-0.545122877345771,0.882862692771637,0.0273852621970392,-0.587549157470394,0.783958673582344
5908,5908,"PAICS",0.150393411290859,0.190215714576535,0.932337304308334,0.213328333323987,0.186814576329203,0.92129570757988,0.14243080465867,0.188515145452869,0.900303463884899
5910,5910,"",0.0235161956656571,0.422448434191503,0.929408528570592,0.205434131985706,-0.295730745221293,0.921216811520912,0.0305934383143672,0.063358844485105,0.793718987794326
5912,5912,"TMEM106A",0.997240753494604,-0.000580016548172575,0.999393648843735,0.843194559430508,-0.0388091540657693,0.991865797817237,0.986607731779762,-0.0196945853069709,0.997988645126529
5913,5913,"",0.85609733061604,0.025300186237337,0.98958991574926,0.552120177592127,0.0977976447312233,0.967484856859865,0.826867913847315,0.0615489154842801,0.984797904516609
5914,5914,"MLLT1",0.491923296435888,-0.0984949617852451,0.963769568130646,0.458760591927997,-0.126764286982209,0.958269604519381,0.561628236555009,-0.112629624383727,0.965891073060518
5915,5915,"PTPN1",0.925195875998101,0.0147107145096999,0.993811516362303,0.466150274751611,0.130183183088703,0.958955367707551,0.793985770907146,0.0724469487992015,0.982648662996555
5916,5916,"SLC35A2",0.0633547377158709,-0.202526990004486,0.932337304308334,0.531473573288529,0.0891733160151294,0.965125676754375,0.147854596608952,-0.0566768369946783,0.901719619635995
5917,5917,"",0.113649621167968,0.184442472366956,0.932337304308334,0.904464798805942,-0.0244026162226535,0.995534415124399,0.3366488942897,0.0800199280721512,0.938296017452009
5918,5918,"INE1",0.791469694734506,-0.0453042281350997,0.985799794686454,0.948818612728772,0.0117530390177781,0.998342566237192,0.966037452307567,-0.0167755945586608,0.99646183196841
5919,5919,"LIMK1",0.692922514775512,0.0495627984287677,0.978513496730812,0.27769060829232,0.180455578046452,0.93553287443924,0.509539379088157,0.11500918823761,0.96058062972819
5920,5920,"",0.143048721548271,-0.221155165791737,0.932337304308334,0.696291084727915,0.067693350452723,0.981859157582711,0.329344861372697,-0.076730907669507,0.937914155813958
5921,5921,"",0.664521349615893,-0.106284440225408,0.975971218138047,0.62655290173752,-0.144032977662532,0.973703137651026,0.781174771973934,-0.12515870894397,0.982648662996555
5922,5922,"KALRN",0.873851289677409,-0.0640687035785878,0.989665815558069,0.425226001226293,-0.320629553789711,0.956717667248972,0.739445137624557,-0.192349128684149,0.979419906774076
5923,5923,"YY1",0.118274844770009,-0.169037827838569,0.932337304308334,0.305234723397529,-0.160989826816237,0.93910211879315,0.156010072655898,-0.165013827327403,0.907048506358599
5924,5924,"",0.12543912666461,0.208382537911199,0.932337304308334,0.917065495855495,-0.0193114203055709,0.996756644774444,0.363802291028339,0.0945355588028141,0.944327035320784
5925,5925,"ZBTB40",0.798710054109337,-0.0296788764764875,0.98626085892977,0.607550558792661,0.0735999420686047,0.971887247540526,0.83613480873766,0.0219605327960586,0.986214676734191
5926,5926,"TNFRSF10C",0.926897355821155,0.0164625626140463,0.993811516362303,0.561957428975085,0.124326887779819,0.96845020171705,0.86061442285735,0.0703947251969327,0.98804898144139
5927,5927,"SLC39A6",0.97794113210131,-0.00421855999171355,0.998026303298005,0.41895610312454,0.166816905109737,0.956390841931844,0.775300494154703,0.0812991725590117,0.982648662996555
5928,5928,"",0.249153539775947,-0.173987933199171,0.941898329414281,0.518995194411757,-0.0867107603140195,0.964195092812979,0.393818077327139,-0.130349346756595,0.949088040645559
5929,5929,"",0.125431629575545,-0.28667299764038,0.932337304308334,0.555608294722282,-0.126957026809239,0.967732674860347,0.255325418824069,-0.20681501222481,0.925911235239638
5931,5931,"",0.1844602476555,-0.166481687644523,0.932337304308334,0.0284548467735139,-0.449047743693463,0.835836600546324,0.032803655680507,-0.307764715668993,0.799254642245966
5932,5932,"PGK1",0.137535182389407,-0.234484163346194,0.932337304308334,0.105928584332047,0.273899498595511,0.876715099752783,0.0761788584926773,0.0197076676246585,0.861878290662463
5934,5934,"PDCD7",0.74035766255506,-0.0354546661723113,0.981486546707002,0.971787229205218,-0.00482830458776888,0.999071306370619,0.956348665954764,-0.0201414853800401,0.996088224539971
5935,5935,"ACTG2",0.852601871159156,-0.0433732269441317,0.98958991574926,0.859525616221079,-0.0440183688833713,0.99271557516108,0.960624975407596,-0.0436957979137515,0.99619647894859
5936,5936,"",0.0756918078418211,0.345004820246184,0.932337304308334,0.445616025940786,0.19898929748875,0.958097618570063,0.148051616516901,0.271997058867467,0.901719619635995
5937,5937,"CAPZA2",0.116578041228217,-0.178328930120745,0.932337304308334,0.749873136207675,-0.0631451869894227,0.984823300817679,0.300462199306266,-0.120737058555084,0.93552173234788
5938,5938,"DBC1",0.318200692518515,-0.274496300652047,0.950990160691494,0.320423330026958,0.222038682370673,0.94372051206487,0.334750039112719,-0.026228809140687,0.938296017452009
5939,5939,"CLEC5A",0.179073775606863,-0.17097859756168,0.932337304308334,0.207931116815021,-0.175871228653935,0.921216811520912,0.159757028039293,-0.173424913107807,0.907048506358599
5940,5940,"HYAL2",0.488962401889653,-0.136646634114557,0.963769568130646,0.598605253006144,-0.106874199511707,0.970558282888026,0.652307718769364,-0.121760416813132,0.973177564895105
5942,5942,"",0.987074969973034,0.00215105948067567,0.998250656625724,0.104948908936278,0.303462993154604,0.875105392902103,0.338466641666962,0.15280702631764,0.938653843822922
5943,5943,"ZNF850P",0.684968920772305,0.0823149317871472,0.977682937085116,0.031909473982675,-0.416290029032276,0.835836600546324,0.105421418655968,-0.166987548622564,0.874659941537275
5944,5944,"LCE1D",0.107362269266947,0.244073772926886,0.932337304308334,0.820774062505622,-0.0418753999812544,0.990926227494564,0.30216879630597,0.101099186472816,0.935742516742326
5945,5945,"",0.835285248655346,-0.0326485500418503,0.989318643202991,0.560139217479556,0.091813326179096,0.968215772926083,0.823252159469087,0.0295823880686229,0.98440979852124
5946,5946,"",0.755489744509188,0.0446830670159442,0.982805393986012,0.799534013643375,-0.0492084682653436,0.98952960934056,0.908545411680013,-0.0022627006246997,0.993561678719599
5947,5947,"",0.9061899669373,0.0139826695430099,0.991833182508484,0.66339983421331,0.0813120228411224,0.977211224249581,0.907090004055462,0.0476473461920662,0.993561678719599
5948,5948,"",0.950215813453717,0.00810377420156681,0.996123909371959,0.74450841559352,-0.057514575971303,0.984671598676398,0.952287993491808,-0.0247054008848681,0.995728943263521
5949,5949,"",0.822068959158663,-0.0295789093561716,0.988179527545009,0.839082301115644,0.0323020277974354,0.991865797817237,0.945953576075725,0.0013615592206319,0.99528919702325
5950,5950,"C12orf48",0.873783244617674,0.0209949467532331,0.989665815558069,0.161730072422147,0.25759172109469,0.911140133654239,0.417839048934173,0.139293333923962,0.952698640538592
5951,5951,"",0.78000369656894,-0.0316373149782687,0.985262694022486,0.375210697221979,0.129370558904815,0.950314150747356,0.652271188505748,0.0488666219632731,0.973177564895105
5952,5952,"IFI6",0.799056963075752,-0.0644250276561255,0.98626085892977,0.61241900659554,-0.144283339501289,0.972788596240982,0.839082818935056,-0.104354183578707,0.986525288290351
5953,5953,"HMGA1",0.392632734794078,0.140973046910257,0.957071470068799,0.219034525080588,0.22537084381229,0.923833906652268,0.296993392201143,0.183171945361274,0.934440474408703
5954,5954,"DDX42",0.466238067299357,-0.127904127429883,0.962430857331482,0.425166048262856,0.0931936773649093,0.956687776674008,0.519028750796214,-0.0173552250324868,0.96058062972819
5955,5955,"",0.0534937568855885,-0.356121451205236,0.932337304308334,0.433569277339749,-0.234272412580287,0.957815013822447,0.110490182479677,-0.295196931892761,0.880525783755358
5956,5956,"CPNE1",0.83722680411072,-0.0320177994689633,0.989499015208734,0.726488772773225,0.0708136293002405,0.984638657824143,0.910646201643618,0.0193979149156386,0.993561678719599
5957,5957,"KRIT1",0.168728824770594,-0.193302833967527,0.932337304308334,0.816503989092208,0.035331462342571,0.99015639966711,0.410849069756577,-0.078985685812478,0.951645419456965
5958,5958,"",0.547577873918541,-0.0906810941041622,0.965764447791877,0.893718161982333,0.0192492650084303,0.994684956923801,0.839098983686975,-0.0357159145478659,0.986525288290351
5959,5959,"ANXA10",0.422787589093183,-0.124477879289026,0.959541612044921,0.090932387338346,0.304083317432843,0.868904830530596,0.16371933267569,0.0898027190719085,0.909906251190321
5960,5960,"ACOT9",0.786177763963122,-0.029242386584531,0.985545251178506,0.526437852095698,-0.0716353200817574,0.964641519257351,0.778990799936755,-0.0504388533331442,0.982648662996555
5961,5961,"GHDC",0.919170905613224,0.0138912945483796,0.993791940144459,0.0935312027322844,0.230279236197305,0.870467928042636,0.296922326173755,0.122085265372842,0.934440474408703
5962,5962,"ZNF614",0.216565565509,-0.176749224945742,0.936706131060764,0.794897722834916,-0.0361088023139872,0.989489225983895,0.475024388996384,-0.106429013629865,0.960485928207323
5963,5963,"",0.00440918120557923,-0.407213956303914,0.909984184349076,0.371188122677861,0.169064020370908,0.950314150747356,0.0121358378763561,-0.119074967966503,0.716779894959579
5964,5964,"ZNF546",0.481901526204478,-0.076075957568487,0.963769568130646,0.75419031973819,0.0579756034910149,0.985375202969466,0.731298078403039,-0.00905017703873605,0.97874342886302
5965,5965,"ZNF440",0.727701492862256,0.059657413286282,0.980334426129319,0.727304322401098,0.0532998036350795,0.984638657824143,0.866015438334659,0.0564786084606808,0.988647498718156
