"gene","P.Value_mac","logFC_mac","adj.P.Val_mac","P.Value_extra","logFC_extra","adj.P.Val_extra","meta_p","meta_logFC","meta_fdr"
8373,0.811169173634491,-0.0395774592733839,0.994540941262659,0.607247358449529,-0.0869660172685284,0.99327312253652,0.841375346713942,-0.0632717382709562,0.994171377467749
8374,0.173426343710738,-0.20680561184772,0.933048070137976,0.563868368046448,0.0938066131809651,0.99327312253652,0.325144332221039,-0.0564994993333775,0.974688714097658
8375,0.989984497108893,-0.00216987699735179,0.999808010246849,0.485523967433152,-0.11648542706559,0.99327312253652,0.832790049801968,-0.0593276520314709,0.994171377467749
8376,0.0101375355488026,-0.414223546949063,0.933048070137976,0.0417585217420301,-0.320534137062429,0.991236084654385,0.00371147422953897,-0.367378842005746,0.951779305815148
8377,0.0650081719420834,-0.359427490431283,0.933048070137976,0.228753999664854,0.229607542083332,0.991236084654385,0.0774527501482324,-0.0649099741739755,0.974688714097658
8378,0.605225667532362,0.0849882932813187,0.978585279194628,0.90214659282253,0.0250649703965439,0.99627995874774,0.87640579755383,0.0550266318389313,0.995242985107319
8379,0.567316183483507,-0.0913621279486568,0.975953792679033,0.723985511040457,0.0800998024636947,0.994851009727425,0.776204286622767,-0.00563116274248104,0.991843647788728
8380,0.695666169424534,-0.0561349249763939,0.98538556440599,0.0837046796933414,-0.361601057313239,0.991236084654385,0.223799999113644,-0.208867991144816,0.974688714097658
8381,0.895017476719648,0.0207770255529098,0.996068569260932,0.277342670323138,0.197068642632349,0.991236084654385,0.59410874322532,0.108922834092629,0.979146316396815
8382,0.530218107396934,-0.121997336206505,0.975416700333257,0.436579607289628,0.152680567038619,0.99327312253652,0.570199372983055,0.015341615416057,0.979146316396815
8383,0.102430178295539,0.241650530550814,0.933048070137976,0.899784683339425,0.0264337261078502,0.99627995874774,0.311902724840728,0.134042128329332,0.974688714097658
8384,0.385874835055765,-0.141730773344597,0.954444271071813,0.199657111606923,0.239735515385512,0.991236084654385,0.274533492490776,0.0490023710204575,0.974688714097658
8385,0.636391343076721,0.0717388410484421,0.980695762531037,0.149004517460322,-0.253504357145121,0.991236084654385,0.318206792587581,-0.0908827580483395,0.974688714097658
8386,0.476607857334578,0.105794552266961,0.967763512003837,0.524883071385058,-0.145233473264736,0.99327312253652,0.596800051854103,-0.0197194604988875,0.979146316396815
8387,0.505377048561195,-0.120268458004354,0.97407269386646,0.518967538172818,-0.105601375925348,0.99327312253652,0.613292856845884,-0.112934916964851,0.981921061778061
8388,0.711781490268258,0.0562013578530789,0.987822525708881,0.413725929937417,0.161101261826198,0.99309461845979,0.65449781923857,0.108651309839638,0.983006365190578
8389,0.416016244737929,0.114418234767867,0.959176419999998,0.123045185980076,-0.272334514082303,0.991236084654385,0.20333390716062,-0.078958139657218,0.974688714097658
8390,0.200136434792406,0.420190539536733,0.933048070137976,0.0315118879303549,0.840029054116533,0.991236084654385,0.0382572252756908,0.630109796826633,0.974688714097658
8391,0.821544165834156,0.0351995124722091,0.994540941262659,0.45546395302603,-0.15256854420146,0.99327312253652,0.74200948230356,-0.0586845158646254,0.990456630923746
8392,0.0890091130079798,0.478995974677783,0.933048070137976,0.79833590154189,0.0903223881135234,0.996270076660835,0.25895683926634,0.284659181395653,0.974688714097658
8396,0.0207837810326077,-0.455033632922787,0.933048070137976,0.280175569922547,-0.198101603871497,0.991236084654385,0.035788360988218,-0.326567618397142,0.974688714097658
8397,0.159050288837251,-0.246160111671724,0.933048070137976,0.295662003297406,-0.18956339296915,0.991236084654385,0.190784382693681,-0.217861752320437,0.974688714097658
8398,0.342900563676816,0.144572886849005,0.952214474786486,0.96131687467412,-0.00973746534650504,0.99852846686056,0.695455021048019,0.06741771075125,0.986992859007304
8399,0.152960877103796,-0.232535421970405,0.933048070137976,0.4796170953287,-0.117463724944058,0.99327312253652,0.265010863313201,-0.174999573457231,0.974688714097658
8400,0.208914201369909,0.288346359024142,0.933048070137976,0.963447766825587,-0.00911740471812407,0.99852846686056,0.523940242584132,0.139614477153009,0.978522448974553
8401,0.89555954948858,0.0247046984574201,0.996068569260932,0.921231014031642,0.0209838068404617,0.99627995874774,0.983710126187615,0.0228442526489409,0.999295252168702
8402,0.641745083943393,0.0465462993832807,0.980832826047637,0.617774935523345,-0.0609223076372732,0.99327312253652,0.763251387288648,-0.00718800412699625,0.990841845094512
8403,0.802071441240001,-0.0653641205583328,0.994540941262659,0.143066716915981,-0.573882956633644,0.991236084654385,0.36318309534964,-0.319623538595988,0.974688714097658
8405,0.75676714905937,-0.100618245064667,0.990197382177748,0.206588590844591,0.445349955593779,0.991236084654385,0.446462597806726,0.172365855264556,0.974688714097658
8406,0.074504122990452,0.273746989275719,0.933048070137976,0.681822109965975,0.0935988573014075,0.993712648026315,0.202172537391103,0.183672923288563,0.974688714097658
8407,0.187882114341277,0.240215190016276,0.933048070137976,0.512094183811632,0.166522735849336,0.99327312253652,0.321466781302173,0.203368962932806,0.974688714097658
8408,0.578302146787379,-0.0983009214339638,0.976810136278258,0.482601260383376,-0.162434605460756,0.99327312253652,0.635269674082984,-0.13036776344736,0.982746043874191
8409,0.332405762088534,-0.168031846055361,0.950655314076326,0.615852668343173,-0.0975541862325404,0.99327312253652,0.529417724799536,-0.132793016143951,0.97870236634515
8410,0.0331866648627822,0.477365063602856,0.933048070137976,0.581671417828931,0.139079314889588,0.99327312253652,0.0955043902916497,0.308222189246222,0.974688714097658
8411,0.932351000753935,0.0137509183326381,0.997070695727345,0.546839429988846,-0.128009098513327,0.99327312253652,0.853302199073908,-0.0571290900903445,0.994298921358592
8412,0.520502204878203,-0.110403839544768,0.975416700333257,0.644916164888805,-0.0923067938453872,0.993410416482302,0.702107577406168,-0.101355316695078,0.987537549647813
8413,0.908628412072986,-0.0174412089651379,0.996496134337334,0.806104497035132,-0.0447191314513673,0.996270076660835,0.960505606821471,-0.0310801702082526,0.998181480885318
8414,0.970776239710345,0.00696528589873831,0.999445814739313,0.422634958304527,-0.193433049624509,0.993271113887083,0.775808322689626,-0.0932338818628853,0.991843647788728
8415,0.683237055178028,0.0693519243130853,0.984194294148167,0.405182757025212,-0.166722372477068,0.99309461845979,0.632384619324363,-0.0486852240819914,0.982683067101441
8416,0.170090327486552,-0.320974083240704,0.933048070137976,0.324069655954696,-0.218664200581159,0.991236084654385,0.214874363363098,-0.269819141910931,0.974688714097658
8417,0.635207454854654,-0.0548285061886548,0.980661982679659,0.852369299095352,-0.0217902701954913,0.99627995874774,0.873620587606399,-0.0383093881920731,0.995242985107319
8418,0.269478067763075,-0.162099232892234,0.939661407119174,0.44313882182602,0.144483934091079,0.99327312253652,0.373192378183645,-0.00880764940057749,0.974688714097658
8419,0.399883420718615,-0.13566841308102,0.955364595896041,0.97841130179667,0.00527476459536204,0.99852846686056,0.758402770159987,-0.065196824242829,0.990456630923746
8420,0.353539802103241,0.156732855924316,0.953177462337997,0.824844866158771,-0.0445407638616579,0.996270076660835,0.650978846468496,0.056096046031329,0.983006365190578
8422,0.0895698500444961,-0.339975618513871,0.933048070137976,0.489741655263532,0.128925637950887,0.99327312253652,0.181018397168645,-0.105524990281492,0.974688714097658
8423,0.485822024174132,-0.106346871179867,0.969031015473078,0.232215795359781,0.189280835543944,0.991236084654385,0.358979198695238,0.0414669821820385,0.974688714097658
8424,0.791115793645527,-0.0482888103639685,0.993471048112234,0.104142962512036,0.321306241791472,0.991236084654385,0.288057291957867,0.136508715713752,0.974688714097658
8426,0.545529181517657,-0.108125561654058,0.97561922896555,0.658409648232151,-0.069136776154192,0.993712648026315,0.726957477110725,-0.088631168904125,0.989155811062592
8427,0.90569857175676,0.0239719119336367,0.996328493991424,0.670830207500918,0.113505822872893,0.993712648026315,0.91031475020272,0.0687388674032648,0.995609774890656
8428,0.259412652651036,-0.202966725072414,0.93806672432868,0.980862228140797,0.00435815846707627,0.998547145280757,0.602700590007824,-0.0993042833026689,0.979763716165276
8429,0.0630657472021083,-0.250028147359966,0.933048070137976,0.322171776681117,0.191304255679789,0.991236084654385,0.0994819835162753,-0.0293619458400885,0.974688714097658
8430,0.465875037286168,0.156448321099826,0.96651082500393,0.508895114019567,-0.140540304571304,0.99327312253652,0.578325112307096,0.007954008264261,0.979146316396815
8431,0.307762955218191,-0.180827922837105,0.944251700746298,0.462863134615018,-0.148423600553505,0.99327312253652,0.420055606249007,-0.164625761695305,0.974688714097658
8432,0.0515071111746548,0.341393198830308,0.933048070137976,0.534544407232778,0.123812665918782,0.99327312253652,0.12644114183152,0.232602932374545,0.974688714097658
8433,0.858444609502382,0.0672254238091152,0.995250240156931,0.401215358766013,0.347470868881313,0.99309461845979,0.711536255810707,0.207348146345214,0.987977055277669
8434,0.134276554929935,-0.20748125039802,0.933048070137976,0.573084377941302,-0.0887544243518029,0.99327312253652,0.274300531150695,-0.148117837374911,0.974688714097658
8435,0.38971765596836,0.171405699907257,0.954776251061015,0.354609783867677,-0.222170235519204,0.991236084654385,0.411700611202626,-0.0253822678059735,0.974688714097658
8438,0.119445076019004,-0.258428324011126,0.933048070137976,0.596429901287602,-0.0871145217031997,0.99327312253652,0.259436390834087,-0.172771422857163,0.974688714097658
8439,0.357992566866697,-0.14609146977718,0.953177462337997,0.254517236872462,-0.179793636830579,0.991236084654385,0.309393753910827,-0.162942553303879,0.974688714097658
8440,0.564322290385542,-0.0909641799811706,0.97561922896555,0.049286722425044,-0.381956874375643,0.991236084654385,0.127448303009942,-0.236460527178407,0.974688714097658
8441,0.671558614615724,0.0752478601458028,0.983870267708786,0.77745597190578,0.0564739739142882,0.996270076660835,0.861415489162693,0.0658609170300455,0.995242985107319
8442,0.184876582700466,-0.226200111192934,0.933048070137976,0.551894732788458,-0.112448947023644,0.99327312253652,0.334917796372787,-0.169324529108289,0.974688714097658
8443,0.723586969747706,0.0602588526373602,0.987936420216504,0.021378497153245,0.390253174000473,0.991236084654385,0.0799588230666803,0.225256013318917,0.974688714097658
8444,0.881276103019239,0.0602911208266478,0.99538663979661,0.211343212823299,0.556859968374627,0.991236084654385,0.49927683056845,0.308575544600637,0.97769771681548
8445,0.56029928125565,-0.0789027746088791,0.97561922896555,0.639651120467846,-0.064195659496133,0.99327312253652,0.726152206535194,-0.0715492170525061,0.989155811062592
8446,0.887405427635748,-0.0194787874327264,0.995747725471836,0.21323131656205,-0.214413573343574,0.991236084654385,0.504246330333363,-0.11694618038815,0.978220895072443
8447,0.93025818125009,0.0141056226445799,0.996900740875551,0.751860203729968,-0.0724614806333757,0.995959475906969,0.949466816720542,-0.0291779289943979,0.997784335987344
8448,0.558522469400542,-0.155912130959807,0.97561922896555,0.0795915881718004,-0.53869343761891,0.991236084654385,0.182851688998261,-0.347302784289358,0.974688714097658
8449,0.948719542850579,0.0076175032558734,0.998575798070999,0.795434053190362,-0.0338742482198715,0.996270076660835,0.967083154155947,-0.013128372481999,0.998770060432543
8450,0.246039474715511,0.189268265864914,0.93806672432868,0.0111410759349921,0.567852194458816,0.991236084654385,0.0189121966693995,0.378560230161865,0.974688714097658
8452,0.213435112449736,-0.297617849577621,0.933876228320517,0.855359581191171,-0.0494967564167558,0.99627995874774,0.493041891066118,-0.173557302997188,0.976695663748044
8453,0.70422071480237,-0.0614748233794682,0.987319319965536,0.321047304612625,-0.162068357842219,0.991236084654385,0.562242882840123,-0.111771590610844,0.979146316396815
8454,0.881060201915556,0.0206055183697474,0.99538663979661,0.817218758163773,-0.0432251497346481,0.996270076660835,0.956529144607416,-0.0113098156824503,0.997808543316019
8457,0.756166743822349,0.106244281985759,0.990197382177748,0.305863217503896,0.443668734732936,0.991236084654385,0.569908364126512,0.274956508359347,0.979146316396815
8458,0.022896931668048,-0.355344001019155,0.933048070137976,0.535640395659654,-0.0792828858548025,0.99327312253652,0.06624122797661,-0.217313443436979,0.974688714097658
8460,0.0227744319194831,-0.379002546403831,0.933048070137976,0.543497585553834,0.112471672384961,0.99327312253652,0.0667394641582276,-0.133265437009435,0.974688714097658
8461,0.902377425037461,-0.0172567112467272,0.996068569260932,0.625884442438648,0.0784906229972919,0.99327312253652,0.88745182761709,0.0306169558752823,0.995242985107319
8462,0.537243835476451,-0.0951455093558496,0.97561922896555,0.910060169665243,-0.0189038857812759,0.99627995874774,0.83877285291591,-0.0570246975685628,0.994171377467749
8464,0.120091824893734,-0.282924527286806,0.933048070137976,0.207296115488575,-0.266066348473051,0.991236084654385,0.11683284074629,-0.274495437879928,0.974688714097658
8465,0.204185578468893,-0.186924792270713,0.933048070137976,0.30380866102897,-0.167268185134494,0.991236084654385,0.234491212367795,-0.177096488702604,0.974688714097658
8467,0.223074345476098,-0.190033965942434,0.936024573415609,0.742836335276324,-0.054252826133694,0.995696419761672,0.463572295753284,-0.122143396038064,0.974688714097658
8468,0.97833124540314,0.00421244826927328,0.999469162923583,0.454588310337756,-0.12324756752688,0.99327312253652,0.805095787721324,-0.0595175596288034,0.993789443198227
8469,0.431994541224979,0.109677028664302,0.961307346767544,0.982729043394137,-0.0031198553111547,0.998547145280757,0.788258742882729,0.0532785866765736,0.993038517581471
8470,0.45410906476154,0.382169484589062,0.964038298308038,0.319011423498928,0.525514703347037,0.991236084654385,0.424739263743229,0.45384209396805,0.974688714097658
8471,0.528225379204375,-0.0902258527661309,0.975416700333257,0.253262998166235,0.228053049360021,0.991236084654385,0.402886197922436,0.068913598296945,0.974688714097658
8472,0.888503002658935,0.0422988203023972,0.995887616107806,0.27571037565574,0.36084003110976,0.991236084654385,0.589548876973831,0.201569425706079,0.979146316396815
8473,0.973363228426307,-0.00561673339486699,0.999445814739313,0.449974854733626,0.131018330982058,0.99327312253652,0.79957582968257,0.0627007987935955,0.993789443198227
8474,0.288157847759119,-0.163569021991017,0.941065895684351,0.933138204117795,-0.0153914877387118,0.997312308488092,0.622065791888794,-0.0894802548648644,0.981921061778061
8475,0.228315404184629,-0.155409960984889,0.93806672432868,0.874015824406423,-0.0230498795926111,0.99627995874774,0.521164885652514,-0.08922992028875,0.978522448974553
8476,0.128675126458078,-0.306046246462837,0.933048070137976,0.638782994098565,0.117012314076407,0.99327312253652,0.287573630665487,-0.094516966193215,0.974688714097658
8477,0.88045186638501,-0.0235806440675624,0.99538663979661,0.381673564818964,0.16796210945602,0.992471466373738,0.702505720784909,0.0721907326942288,0.987537549647813
8478,0.298986525769647,-0.16410992646214,0.941708249613671,0.535118007877925,-0.114960454368215,0.99327312253652,0.45320034168626,-0.139535190415178,0.974688714097658
8479,0.746835486594818,-0.0501486668514225,0.989771835627743,0.211805117395488,-0.196207281294,0.991236084654385,0.449873942921652,-0.123177974072711,0.974688714097658
8480,0.194124881370059,-0.202127175762398,0.933048070137976,0.461773237943912,0.107205529296318,0.99327312253652,0.305851563490489,-0.04746082323304,0.974688714097658
8481,0.0731841557796047,-0.18922239353631,0.933048070137976,0.243209709837245,0.160688118486128,0.991236084654385,0.0895046747919762,-0.014267137525091,0.974688714097658
8482,0.133260403123829,0.24340998792871,0.933048070137976,0.596832284782162,0.101912641482348,0.99327312253652,0.28088022279698,0.172661314705529,0.974688714097658
8483,0.247946153832764,-0.198077941111749,0.93806672432868,0.772391147125112,0.0505339920252968,0.996270076660835,0.508042986367735,-0.0737719745432261,0.978220895072443
8485,0.250224820824033,-0.162344403515721,0.93806672432868,0.396604802831758,-0.180176180126167,0.99309461845979,0.328506494190447,-0.171260291820944,0.974688714097658
8486,0.796327541673078,0.0477131817326434,0.993869027494778,0.125279898663909,-0.300259579642796,0.991236084654385,0.329714437260667,-0.126273198955076,0.974688714097658
8487,0.954264289353688,-0.00769286153762287,0.99903605672848,0.512043428514694,-0.106375947140377,0.99327312253652,0.838558484944911,-0.0570344043389999,0.994171377467749
8488,0.348290661860658,-0.148287443188494,0.953177462337997,0.976149180047042,-0.00515784581321433,0.99852846686056,0.706777639455015,-0.0767226445008542,0.987537549647813
8489,0.295347299987055,-0.213895898774434,0.941065895684351,0.45180849443379,-0.169754259168563,0.99327312253652,0.4022027935315,-0.191825078971498,0.974688714097658
8490,0.775458082740982,-0.056207093045861,0.992294455181572,0.588070264454698,-0.167111589456224,0.99327312253652,0.8140984059473,-0.111659341251043,0.993847760872682
8491,0.445460447106747,0.089562438875773,0.962030877694674,0.761423376050819,-0.0462812863278653,0.996117415034707,0.705913993531261,0.0216405762739539,0.987537549647813
8492,0.830865779325459,-0.0500495866901609,0.994540941262659,0.0973028727581387,-0.454443454910932,0.991236084654385,0.284189662779242,-0.252246520800546,0.974688714097658
8493,0.768801684528588,0.0510071272787419,0.990884482761584,0.659125130917608,-0.0630546791232122,0.993712648026315,0.851197805724494,-0.00602377592223515,0.994201024617039
8494,0.142036271771416,-0.158169591907098,0.933048070137976,0.878624707398376,-0.0240751130391023,0.99627995874774,0.384507022368734,-0.0911223524731002,0.974688714097658
8495,0.356511874106176,0.127768628449136,0.953177462337997,0.220742691164327,-0.224088771323934,0.991236084654385,0.278757590495751,-0.048160071437399,0.974688714097658
8496,0.123349136769541,0.279202456657979,0.933048070137976,0.43784417597211,-0.173681422217773,0.99327312253652,0.211636123884061,0.052760517220103,0.974688714097658
8497,0.894857890080499,-0.0215279489854195,0.996068569260932,0.760626958555679,-0.0603021834287936,0.996117415034707,0.942502024685436,-0.0409150662071066,0.997784335987344
8498,0.629904491807556,0.0751617640206547,0.979838729179579,0.769850491593751,0.0602356257997535,0.996270076660835,0.835900092785141,0.0676986949102041,0.994171377467749
8499,0.602397328055311,-0.0694207723823975,0.978585279194628,0.508596137691673,0.108124042515109,0.99327312253652,0.668802220249793,0.0193516350663558,0.983744386533741
8500,0.703728711373033,-0.0617529567354696,0.987312082275488,0.994982680392984,0.00157085584042662,0.999584821512079,0.949743011454611,-0.0300910504475215,0.997784335987344
8501,0.73356136686353,-0.0557296448296035,0.98865400505,0.392796248307826,0.143711112592657,0.99309461845979,0.646675329457022,0.0439907338815268,0.982843825008053
8502,0.0878842982661204,-0.431299180170647,0.933048070137976,0.49380368527656,-0.2266482500414,0.99327312253652,0.179551079548876,-0.328973715106023,0.974688714097658
8503,0.0818043836533223,-0.338782795603486,0.933048070137976,0.0571451115047941,-0.333154650273814,0.991236084654385,0.0297573355936373,-0.33596872293865,0.974688714097658
8504,0.476463390168114,-0.119451341064075,0.967763512003837,0.913199935781334,0.0187891398218981,0.99627995874774,0.797186525992422,-0.0503311006210884,0.993551947555214
8505,0.516970414601728,0.0802300421057322,0.975416700333257,0.835845779493695,0.0348493633162811,0.996270076660835,0.794680673831486,0.0575397027110067,0.993329774618177
8506,0.765868538235294,-0.0771278372676393,0.990640544889519,0.933139310525428,-0.0255219182361021,0.997312308488092,0.954749550102075,-0.0513248777518707,0.997808543316019
8508,0.523944267195104,0.102740271838097,0.975416700333257,0.244042013462175,0.257987009003548,0.991236084654385,0.390854002371251,0.180363640420822,0.974688714097658
8509,0.594688524156679,0.121528307880526,0.978290549837027,0.907276507749441,0.027813628314036,0.99627995874774,0.872461148107416,0.074670968097281,0.995242985107319
8510,0.421531476720173,-0.124803493248878,0.959723574707667,0.255555097582319,0.21788600171395,0.991236084654385,0.347753925850915,0.046541254232536,0.974688714097658
8511,0.64887408353501,0.0958578282060635,0.981580564890772,0.345878546144871,0.25845585322353,0.991236084654385,0.559773808908274,0.177156840714797,0.979146316396815
8512,0.130989972891461,-0.257279616426135,0.933048070137976,0.473367921349105,0.140617724095829,0.99327312253652,0.234416433388857,-0.058330946165153,0.974688714097658
8513,0.52032573991047,-0.102844692613923,0.975416700333257,0.196596977417269,-0.194592005467012,0.991236084654385,0.335515592645338,-0.148718349040467,0.974688714097658
8514,0.802229533782899,-0.0433883427699424,0.994540941262659,0.921751080542616,0.01792794763273,0.99627995874774,0.962653749254976,-0.0127301975686062,0.998523741834623
8515,0.294537151454517,0.176039523153616,0.941065895684351,0.84553736368834,-0.0346848141367652,0.99627995874774,0.595243913930436,0.0706773545084254,0.979146316396815
8516,0.525545504471797,-0.316408037619128,0.975416700333257,0.113943044178923,-1.07276293733303,0.991236084654385,0.228473261322488,-0.694585487476079,0.974688714097658
8517,0.902364307821597,0.0146170638804399,0.996068569260932,0.66858053334752,0.0585257729342295,0.993712648026315,0.908173662644622,0.0365714184073347,0.995242985107319
8519,0.878043899588113,-0.0311748709970221,0.995294439676877,0.52561706383117,-0.117666967872395,0.99327312253652,0.818377081185484,-0.0744209194347085,0.993847760872682
8520,0.0611915850116491,0.210865161347965,0.933048070137976,0.291859758224826,-0.108901776481187,0.991236084654385,0.0897473525489781,0.050981692433389,0.974688714097658
8521,0.19744825357699,-0.212825501487699,0.933048070137976,0.231471757492157,0.218961544702243,0.991236084654385,0.186725923133751,0.003068021607272,0.974688714097658
8522,0.0182930767987214,-0.363576067539477,0.933048070137976,0.958593176417672,0.00809286636525228,0.99852846686056,0.0884412627057732,-0.177741600587112,0.974688714097658
8523,0.0126349513231623,-0.380111452060019,0.933048070137976,0.263494764548614,-0.189740022515231,0.991236084654385,0.0223226116892644,-0.284925737287625,0.974688714097658
8524,0.1908149615971,-0.207387279153827,0.933048070137976,0.512513412552742,-0.116768803152033,0.99327312253652,0.325157346428569,-0.16207804115293,0.974688714097658
8525,0.892217105361368,0.0224530599507699,0.995887616107806,0.756149084595251,0.0738654935277487,0.995959475906969,0.940165755792044,0.0481592767392593,0.997784335987344
8526,0.76659838997937,0.119652537402232,0.9907093058361,0.366678018279051,0.391126682384814,0.991236084654385,0.637821867155802,0.255389609893523,0.982746043874191
8527,0.065007828561052,-0.273537839508486,0.933048070137976,0.460036942540502,0.134622360193391,0.99327312253652,0.13486698250612,-0.0694577396575475,0.974688714097658
8528,0.263871178618914,-0.269812627172375,0.93806672432868,0.351534726546709,0.197077078896568,0.991236084654385,0.313318861648639,-0.0363677741379035,0.974688714097658
8529,0.142253530746961,0.367945552371126,0.933048070137976,0.110930969960582,0.391539601716886,0.991236084654385,0.0812527453696892,0.379742577044006,0.974688714097658
8530,0.52901922682308,-0.0957743965926507,0.975416700333257,0.304029397474383,0.184536622836964,0.991236084654385,0.454745444481486,0.0443811131221567,0.974688714097658
8532,0.642080879847872,-0.0838418681860049,0.980832826047637,0.359340534262336,0.143720996716286,0.991236084654385,0.569090853357965,0.0299395642651405,0.979146316396815
8533,0.334855815109433,0.147460442080469,0.951191599268364,0.440600838201055,0.135572098715735,0.99327312253652,0.429876499024694,0.141516270398102,0.974688714097658
8534,0.559425195321133,-0.083747597174246,0.97561922896555,0.899588180701849,-0.0224724426491103,0.99627995874774,0.848817353932207,-0.0531100199116782,0.994171377467749
8536,0.281268880824113,-0.103553435246467,0.941065895684351,0.208006975492745,0.13390152258642,0.991236084654385,0.224582336242434,0.0151740436699765,0.974688714097658
8538,0.442381200401802,-0.121571490245959,0.961996238783922,0.576085328596328,-0.112414460551654,0.99327312253652,0.603249443527292,-0.116992975398806,0.979952386614613
8539,0.487101213301601,0.121174056089773,0.969364511095119,0.451608397218129,0.15869943232656,0.99327312253652,0.553076300801787,0.139936744208166,0.979032522254334
8540,0.631470213197854,0.142280226010923,0.979838729179579,0.67027120635459,0.125212420235446,0.993712648026315,0.78716249118564,0.133746323123184,0.993038517581471
8541,0.0257641016205545,-0.524009407971391,0.933048070137976,0.998126226260078,-0.000529789704103474,0.999796279886622,0.119852428730501,-0.262269598837747,0.974688714097658
8542,0.194007643515858,-0.203426654882463,0.933048070137976,0.619346566087049,-0.0664123325560329,0.99327312253652,0.374766453794674,-0.134919493719248,0.974688714097658
8543,0.693484295137929,0.0673022275122946,0.98538556440599,0.907134708053597,0.0237474463707563,0.99627995874774,0.920658297545522,0.0455248369415255,0.996467514758476
8544,0.209372178235026,-0.127724451354051,0.933048070137976,0.713335054603342,-0.0428557034923784,0.994774321972501,0.433338239995166,-0.0852900774232147,0.974688714097658
8545,0.16083713699256,-0.372489735727946,0.933048070137976,0.80284557592497,0.0756746829584545,0.996270076660835,0.393445442859895,-0.148407526384746,0.974688714097658
8546,0.929472715752953,-0.0144503583273616,0.996900740875551,0.836659714846207,-0.0377671213845002,0.996270076660835,0.97321303027539,-0.0261087398559309,0.998929116173154
8547,0.523994163485669,0.09314617569892,0.975416700333257,0.177181460836767,-0.236016835947903,0.991236084654385,0.313514201243396,-0.0714353301244915,0.974688714097658
8548,0.672148880535759,-0.0459897052583132,0.983870267708786,0.214156041481771,0.167024021683005,0.991236084654385,0.42295655062177,0.0605171582123459,0.974688714097658
8549,0.0717889702300608,-0.263179118538937,0.933048070137976,0.16050509180114,-0.223765399505626,0.991236084654385,0.0629526233207201,-0.243472259022281,0.974688714097658
8550,0.508527577980657,0.112076833091816,0.974352808769893,0.877248606055406,-0.0254110371459474,0.99627995874774,0.806201458204273,0.0433328979729343,0.993789443198227
8551,0.746870798289927,-0.0529878538990528,0.989771835627743,0.145921706477571,0.244664301788409,0.991236084654385,0.350554408590786,0.0958382239446781,0.974688714097658
8552,0.1787597423501,-0.260535124985827,0.933048070137976,0.583947180852817,-0.111460844895808,0.99327312253652,0.340263398192588,-0.185997984940817,0.974688714097658
8553,0.106053785445304,-0.36475116864962,0.933048070137976,0.611485471191117,0.120965548504425,0.99327312253652,0.242259696833079,-0.121892810072598,0.974688714097658
8554,0.550487585472387,-0.086036164838698,0.97561922896555,0.137851679070508,-0.247516856885762,0.991236084654385,0.27155886778021,-0.16677651086223,0.974688714097658
8555,0.736103241158803,-0.056506985908071,0.988896437682445,0.773027714613159,0.0543388731784604,0.996270076660835,0.88986069080873,-0.0010840563648053,0.995242985107319
8556,0.434680308954171,-0.110756017649526,0.961307346767544,0.604202395222334,0.0865040270883431,0.99327312253652,0.613775224734367,-0.0121259952805915,0.981921061778061
8557,0.763112504922628,0.0631985685276301,0.990197382177748,0.195619228590462,-0.243337705778995,0.991236084654385,0.433199350693443,-0.0900695686256824,0.974688714097658
8558,0.738250980293231,-0.0604782425854449,0.989118173443527,0.468293777462875,-0.119428542579896,0.99327312253652,0.712916465572508,-0.0899533925826705,0.988119911039952
8559,0.309004163209442,-0.137383709696148,0.944601939814299,0.409714009343229,0.137129825316718,0.99309461845979,0.388253994265073,-0.000126942189714999,0.974688714097658
8560,0.00538424218028385,-0.496570381685823,0.933048070137976,0.594331856125061,-0.151243053616731,0.99327312253652,0.02158288738827,-0.323906717651277,0.974688714097658
8561,0.669670396860722,0.0967660738658363,0.983664330577976,0.858812010216314,0.0466727582200067,0.99627995874774,0.893263447615917,0.0717194160429215,0.995242985107319
8562,0.0991511001425774,-0.257668740002792,0.933048070137976,0.697589355759992,0.0770434149572163,0.993712648026315,0.253927400571293,-0.0903126625227879,0.974688714097658
8563,0.245698279560072,0.215097396760009,0.93806672432868,0.0211789582437607,-0.517989504214081,0.991236084654385,0.0325664107997271,-0.151446053727036,0.974688714097658
8564,0.14267048189022,-0.215462118195615,0.933048070137976,0.53692503844397,0.107681292662343,0.99327312253652,0.273406135106928,-0.053890412766636,0.974688714097658
8565,0.0817837991567988,-0.420921367538298,0.933048070137976,0.544555757443185,-0.144294427001095,0.99327312253652,0.183107366128364,-0.282607897269696,0.974688714097658
8566,0.793117418240691,-0.0475188388989302,0.993610414392348,0.584080455504095,0.115057517296944,0.99327312253652,0.819711185384116,0.0337693391990069,0.993913930846017
8569,0.698273866002004,-0.0573527207566147,0.985719202109976,0.209161043956539,0.278533654273666,0.991236084654385,0.42702515555857,0.110590466758526,0.974688714097658
8570,0.884181499828104,-0.0265307209799686,0.995710532368042,0.658182325284844,-0.0946444085821093,0.993712648026315,0.89700213219177,-0.060587564781039,0.995242985107319
8571,0.305622183812018,-0.163284347803579,0.943990389577442,0.104613742394871,-0.24131434831179,0.991236084654385,0.142049196653903,-0.202299348057685,0.974688714097658
8572,0.0794346120505081,-0.227180483007547,0.933048070137976,0.070486129325637,0.283878567271187,0.991236084654385,0.0346309503253945,0.02834904213182,0.974688714097658
