perturbation_id,target_gene
5893_NUP214_P1P2_ENSG00000126883,NUP214
5894_NUP35_P1P2_ENSG00000163002,NUP35
5896_NUP43_P1P2_ENSG00000120253,NUP43
5898_NUP54_P1P2_ENSG00000138750,NUP54
5900_NUP62_P1P2_ENSG00000213024,NUP62
5901_NUP85_P1P2_ENSG00000125450,NUP85
5902_NUP88_P1P2_ENSG00000108559,NUP88
5903_NUP93_P1P2_ENSG00000102900,NUP93
5904_NUP98_P1P2_ENSG00000110713,NUP98
5906_NUS1_P1P2_ENSG00000153989,NUS1
5908_NUTF2_P1P2_ENSG00000102898,NUTF2
5909_NVL_P1P2_ENSG00000143748,NVL
5910_NXF1_P1_ENSG00000162231,NXF1
5911_NXF1_P2_ENSG00000162231,NXF1
5928_OGFOD1_P1P2_ENSG00000087263,OGFOD1
592_INTS13_P1P2_ENSG00000064102,INTS13
5933_OGT_P1P2_ENSG00000147162,OGT
5934_OIP5_P1P2_ENSG00000104147,OIP5
5936_OLFML3_P1P2_ENSG00000116774,OLFML3
593_INTS13_P1P2_ENSG00000064102,INTS13
5944_OPA1_P1P2_ENSG00000198836,OPA1
5949_OR1D2_ENST00000331459.1_ENSG00000184166,OR1D2
594_INTS13_P1P2_ENSG00000064102,INTS13
5950_OR1E2_ENST00000248384.1_ENSG00000127780,OR1E2
5951_OR2A1_ENST00000408951.1_ENSG00000221970,OR2A1
5952_OR2T29_ENST00000328570.3_ENSG00000182783,OR2T29
5953_OR2T5_ENST00000366473.2_ENSG00000203661,OR2T5
5954_OR4F4_ENST00000326183.3_ENSG00000177693,OR4F4
5955_OR4K1_ENST00000285600.4_ENSG00000155249,OR4K1
5956_OR4N2_ENST00000315947.1_ENSG00000176294,OR4N2
5959_OR7A10_ENST00000248058.1_ENSG00000127515,OR7A10
5960_OR7A17_ENST00000327462.2_ENSG00000185385,OR7A17
5965_ORC1_P1P2_ENSG00000085840,ORC1
5967_ORC3_P1P2_ENSG00000135336,ORC3
5968_ORC4_P1P2_ENSG00000115947,ORC4
5969_ORC5_P1P2_ENSG00000164815,ORC5
5970_ORC6_P1P2_ENSG00000091651,ORC6
5983_OSBP_P1P2_ENSG00000110048,OSBP
5985_OSGEP_P1P2_ENSG00000092094,OSGEP
5990_OSTC_P1P2_ENSG00000198856,OSTC
5993_OTOP1_P1P2_ENSG00000163982,OTOP1
6000_OTX1_P1P2_ENSG00000115507,OTX1
6002_OVCA2_P1P2_ENSG00000262664,OVCA2
6006_OXA1L_P1P2_ENSG00000155463,OXA1L
6024_PABPC1_P1P2_ENSG00000070756,PABPC1
6025_PABPC4_P1P2_ENSG00000090621,PABPC4
6026_PABPN1_P1P2_ENSG00000100836,PABPN1
6032_PAF1_P1P2_ENSG00000006712,PAF1
6033_PAFAH1B1_P1P2_ENSG00000007168,PAFAH1B1
6043_PAK1IP1_P1P2_ENSG00000111845,PAK1IP1
6047_PALB2_P1P2_ENSG00000083093,PALB2
6050_PAM16_P1P2_ENSG00000217930,PAM16
6073_PARN_P1P2_ENSG00000140694,PARN
607_ATF4_P1P2_ENSG00000128272,ATF4
6081_PARS2_P1P2_ENSG00000162396,PARS2
608_ATF5_P1P2_ENSG00000169136,ATF5
6098_PAXBP1_P1P2_ENSG00000159086,PAXBP1
6110_PCBP1_P1P2_ENSG00000169564,PCBP1
6111_PCBP2_P1_ENSG00000197111,PCBP2
6112_PCBP2_P2_ENSG00000197111,PCBP2
6119_PCF11_P1P2_ENSG00000165494,PCF11
6127_PCID2_P1_ENSG00000126226,PCID2
6128_PCID2_P2_ENSG00000126226,PCID2
6131_PCM1_P1P2_ENSG00000078674,PCM1
6135_PCNA_P1P2_ENSG00000132646,PCNA
6138_PCNX3_P1P2_ENSG00000197136,PCNX3
6149_PC_P1P2_ENSG00000173599,PC
6150_PDAP1_P1P2_ENSG00000106244,PDAP1
6152_PDCD11_P1P2_ENSG00000148843,PDCD11
6154_PDCD2_P1P2_ENSG00000071994,PDCD2
6157_PDCD5_P1P2_ENSG00000105185,PDCD5
6158_PDCD6IP_P1P2_ENSG00000170248,PDCD6IP
6159_PDCD6_P1P2_ENSG00000249915,PDCD6
6160_PDCD7_P1P2_ENSG00000090470,PDCD7
6175_PDHA1_P1P2_ENSG00000131828,PDHA1
6193_PDPK1_P1P2_ENSG00000140992,PDPK1
6195_PDRG1_P1P2_ENSG00000088356,PDRG1
6210_PEF1_P1P2_ENSG00000162517,PEF1
6213_PELO_P2_ENSG00000152684,PELO
6214_PELO_P1_ENSG00000152684,PELO
6215_PELP1_P1P2_ENSG00000141456,PELP1
6219_PES1_P1P2_ENSG00000100029,PES1
6221_PET117_P1P2_ENSG00000232838,PET117
6228_PEX19_P1P2_ENSG00000162735,PEX19
6229_PEX1_P1P2_ENSG00000127980,PEX1
6237_PFDN1_P1P2_ENSG00000113068,PFDN1
6238_PFDN2_P1P2_ENSG00000143256,PFDN2
6239_PFDN4_P1P2_ENSG00000101132,PFDN4
6240_PFDN5_P1P2_ENSG00000123349,PFDN5
6241_PFDN6_P1P2_ENSG00000204220,PFDN6
6249_PFN1_P1P2_ENSG00000108518,PFN1
6250_PGAM1_P1P2_ENSG00000171314,PGAM1
6251_PGAM5_P1P2_ENSG00000247077,PGAM5
6256_PGD_P1P2_ENSG00000142657,PGD
6258_PGK1_P1P2_ENSG00000102144,PGK1
6263_PGPEP1_P1P2_ENSG00000130517,PGPEP1
6268_PGS1_P1P2_ENSG00000087157,PGS1
6273_PHAX_P2_ENSG00000164902,PHAX
6274_PHAX_P1_ENSG00000164902,PHAX
6275_PHB2_P1P2_ENSG00000215021,PHB2
6276_PHB_P1P2_ENSG00000167085,PHB
6279_PHF10_P1P2_ENSG00000130024,PHF10
6280_PHF12_P1P2_ENSG00000109118,PHF12
6291_PHF5A_P1P2_ENSG00000100410,PHF5A
629_ATIC_P1P2_ENSG00000138363,ATIC
62_ABT1_P1P2_ENSG00000146109,ABT1
630_ATL2_P1P2_ENSG00000119787,ATL2
6317_PI4KA_P1P2_ENSG00000241973,PI4KA
6319_PIAS1_P1P2_ENSG00000033800,PIAS1
6323_PIAS4_P1P2_ENSG00000105229,PIAS4
6335_PIGH_P1P2_ENSG00000100564,PIGH
6352_PIK3C3_P1P2_ENSG00000078142,PIK3C3
6360_PIK3R4_P1P2_ENSG00000196455,PIK3R4
6372_PIP4K2C_P1P2_ENSG00000166908,PIP4K2C
6383_PITRM1_P1P2_ENSG00000107959,PITRM1
6394_PKMYT1_P1P2_ENSG00000127564,PKMYT1
6395_PKM_P2_ENSG00000067225,PKM
6396_PKM_P1_ENSG00000067225,PKM
6406_PLA2G10_ENST00000438167.3_ENSG00000069764,PLA2G10
640_ATP11B_P1P2_ENSG00000058063,ATP11B
6448_PLEKHN1_P1P2_ENSG00000187583,PLEKHN1
6453_PLK1_P1P2_ENSG00000166851,PLK1
6455_PLK4_P1P2_ENSG00000142731,PLK4
645_ATP1A1_P1P2_ENSG00000163399,ATP1A1
6460_PLRG1_P1P2_ENSG00000171566,PLRG1
6474_PMF1_P1P2_ENSG00000160783,PMF1
6479_PMPCA_P1P2_ENSG00000165688,PMPCA
647_ATP2A2_P1P2_ENSG00000174437,ATP2A2
6480_PMPCB_P1_ENSG00000105819,PMPCB
6481_PMPCB_P2_ENSG00000105819,PMPCB
6485_PNISR_P2_ENSG00000132424,PNISR
6486_PNISR_P1_ENSG00000132424,PNISR
6488_PNKP_P1P2_ENSG00000039650,PNKP
6492_PNN_P1P2_ENSG00000100941,PNN
6493_PNO1_P1P2_ENSG00000115946,PNO1
6499_PNPT1_P1P2_ENSG00000138035,PNPT1
6511_POGZ_P1P2_ENSG00000143442,POGZ
6512_POLA1_P1P2_ENSG00000101868,POLA1
6513_POLA2_P1P2_ENSG00000014138,POLA2
6515_POLD1_P1P2_ENSG00000062822,POLD1
6516_POLD2_P1P2_ENSG00000106628,POLD2
6517_POLD3_P1P2_ENSG00000077514,POLD3
6521_POLE2_P1P2_ENSG00000100479,POLE2
6524_POLE_P1P2_ENSG00000177084,POLE
6525_POLG2_P1P2_ENSG00000256525,POLG2
6526_POLG_P1P2_ENSG00000140521,POLG
6529_POLL_P1P2_ENSG00000166169,POLL
6533_POLR1A_P1P2_ENSG00000068654,POLR1A
6534_POLR1B_P1P2_ENSG00000125630,POLR1B
6535_POLR1C_P2_ENSG00000171453,POLR1C
6536_POLR1C_P1_ENSG00000171453,POLR1C
6537_POLR1D_P1_ENSG00000186184,POLR1D
6539_POLR1E_P1P2_ENSG00000137054,POLR1E
653_ATP5F1A_P1_ENSG00000152234,ATP5F1A
6540_POLR2A_P1P2_ENSG00000181222,POLR2A
6541_POLR2B_P1P2_ENSG00000047315,POLR2B
6542_POLR2C_P1P2_ENSG00000102978,POLR2C
6543_POLR2D_P2_ENSG00000144231,POLR2D
6544_POLR2D_P1_ENSG00000144231,POLR2D
6545_POLR2E_P2_ENSG00000099817,POLR2E
6546_POLR2E_P1_ENSG00000099817,POLR2E
6547_POLR2F_P1P2_ENSG00000100142,POLR2F
6548_POLR2G_P1P2_ENSG00000168002,POLR2G
6549_POLR2H_P1P2_ENSG00000163882,POLR2H
654_ATP5F1B_P1P2_ENSG00000110955,ATP5F1B
6550_POLR2I_P1P2_ENSG00000105258,POLR2I
6552_POLR2K_P1P2_ENSG00000147669,POLR2K
6553_POLR2L_P1P2_ENSG00000177700,POLR2L
6554_POLR2M_P1P2_ENSG00000255529,POLR2M
6555_POLR3A_P1P2_ENSG00000148606,POLR3A
6556_POLR3B_P1P2_ENSG00000013503,POLR3B
6557_POLR3C_P1P2_ENSG00000186141,POLR3C
6558_POLR3D_P1P2_ENSG00000168495,POLR3D
6559_POLR3E_P1P2_ENSG00000058600,POLR3E
655_ATP5F1C_P1P2_ENSG00000165629,ATP5F1C
6560_POLR3F_P1P2_ENSG00000132664,POLR3F
6563_POLR3H_P1P2_ENSG00000100413,POLR3H
6564_POLR3K_P1P2_ENSG00000161980,POLR3K
6565_POLRMT_P1P2_ENSG00000099821,POLRMT
6574_POP1_P1P2_ENSG00000104356,POP1
6575_POP4_P1P2_ENSG00000105171,POP4
6576_POP5_P1P2_ENSG00000167272,POP5
6577_POP7_P1P2_ENSG00000172336,POP7
6581_POT1_P1P2_ENSG00000128513,POT1
6582_POTEI_ENST00000451531.2_ENSG00000196834,POTEI
6590_POU3F1_P1P2_ENSG00000185668,POU3F1
6597_POU5F1B_P1P2_ENSG00000212993,POU5F1B
6603_PPA1_P1P2_ENSG00000180817,PPA1
6604_PPA2_P1P2_ENSG00000138777,PPA2
6605_PPAN_P1P2_ENSG00000130810,PPAN
6608_PPARGC1B_P1P2_ENSG00000155846,PPARGC1B
6621_PPIA_P1P2_ENSG00000196262,PPIA
6625_PPIE_P1P2_ENSG00000084072,PPIE
6628_PPIH_P1P2_ENSG00000171960,PPIH
6629_PPIL1_P1P2_ENSG00000137168,PPIL1
662_ATP5PD_P1P2_ENSG00000167863,ATP5PD
6630_PPIL2_P1P2_ENSG00000100023,PPIL2
6632_PPIL4_P1P2_ENSG00000131013,PPIL4
663_ATP5ME_P1P2_ENSG00000169020,ATP5ME
6646_PPME1_P1P2_ENSG00000214517,PPME1
6648_PPP1CA_P1_ENSG00000172531,PPP1CA
6649_PPP1CA_P2_ENSG00000172531,PPP1CA
664_ATP5MF_P1P2_ENSG00000241468,ATP5MF
6650_PPP1CB_P1P2_ENSG00000213639,PPP1CB
6652_PPP1R10_P1P2_ENSG00000204569,PPP1R10
6653_PPP1R11_P1P2_ENSG00000204619,PPP1R11
6654_PPP1R12A_P1P2_ENSG00000058272,PPP1R12A
6661_PPP1R15B_P1P2_ENSG00000158615,PPP1R15B
6667_PPP1R2_P1P2_ENSG00000184203,PPP1R2
6669_PPP1R37_P1P2_ENSG00000104866,PPP1R37
6670_PPP1R37_P1P2_ENSG00000104866,PPP1R37
6671_PPP1R37_P1P2_ENSG00000104866,PPP1R37
6675_PPP1R7_P1P2_ENSG00000115685,PPP1R7
6676_PPP1R8_P1P2_ENSG00000117751,PPP1R8
6678_PPP2CA_P1P2_ENSG00000113575,PPP2CA
6679_PPP2CB_P1P2_ENSG00000104695,PPP2CB
667_ATP5PO_P1P2_ENSG00000241837,ATP5PO
6680_PPP2R1A_P2_ENSG00000105568,PPP2R1A
6681_PPP2R1A_P1_ENSG00000105568,PPP2R1A
6686_PPP2R3C_P1P2_ENSG00000092020,PPP2R3C
6696_PPP4C_P1P2_ENSG00000149923,PPP4C
6698_PPP4R2_P1P2_ENSG00000163605,PPP4R2
6700_PPP6C_P1P2_ENSG00000119414,PPP6C
6704_PPRC1_P1P2_ENSG00000148840,PPRC1
6708_PPWD1_P1P2_ENSG00000113593,PPWD1
6709_PPY_P1P2_ENSG00000108849,PPY
670_ATP6AP1_P1P2_ENSG00000071553,ATP6AP1
6716_PRC1_P1P2_ENSG00000198901,PRC1
671_ATP6AP2_P1P2_ENSG00000182220,ATP6AP2
6720_PRDM10_P1P2_ENSG00000170325,PRDM10
6728_PRDM4_P1P2_ENSG00000110851,PRDM4
6731_PRDM8_P2_ENSG00000152784,PRDM8
6740_PREB_P1P2_ENSG00000138073,PREB
6741_PRELID1_P1P2_ENSG00000169230,PRELID1
6747_PRIM1_P1P2_ENSG00000198056,PRIM1
6748_PRIM2_P1P2_ENSG00000146143,PRIM2
674_ATP6V0B_P1P2_ENSG00000117410,ATP6V0B
675_ATP6V0C_P1P2_ENSG00000185883,ATP6V0C
6760_PRKCA_P1P2_ENSG00000154229,PRKCA
6769_PRKRA_P1P2_ENSG00000180228,PRKRA
676_ATP6V0D1_P1P2_ENSG00000159720,ATP6V0D1
6770_PRKRIP1_P2_ENSG00000128563,PRKRIP1
6771_PRKRIP1_P1_ENSG00000128563,PRKRIP1
6774_PRMT1_P1P2_ENSG00000126457,PRMT1
6777_PRMT5_P1_ENSG00000100462,PRMT5
6778_PRMT5_P2_ENSG00000100462,PRMT5
6782_PRODH_P2_ENSG00000100033,PRODH
6783_PRODH_P1_ENSG00000100033,PRODH
6791_PRPF18_P1P2_ENSG00000165630,PRPF18
6792_PRPF19_P1P2_ENSG00000110107,PRPF19
6793_PRPF31_P1P2_ENSG00000105618,PRPF31
6794_PRPF38A_P1P2_ENSG00000134748,PRPF38A
6795_PRPF38B_P1P2_ENSG00000134186,PRPF38B
6796_PRPF39_P1P2_ENSG00000185246,PRPF39
6797_PRPF3_P1P2_ENSG00000117360,PRPF3
6798_PRPF40A_P1P2_ENSG00000196504,PRPF40A
679_ATP6V1A_P1P2_ENSG00000114573,ATP6V1A
6800_PRPF4B_P1P2_ENSG00000112739,PRPF4B
6801_PRPF4_P1P2_ENSG00000136875,PRPF4
6802_PRPF6_P1P2_ENSG00000101161,PRPF6
6803_PRPF8_P1P2_ENSG00000174231,PRPF8
680_ATP6V1B2_P1P2_ENSG00000147416,ATP6V1B2
6819_PRRC2A_P1P2_ENSG00000204469,PRRC2A
681_ATP6V1C1_P1P2_ENSG00000155097,ATP6V1C1
6828_PRSS50_P2_nan,PRSS50
6829_PRSS50_P1_nan,PRSS50
682_ATP6V1D_P1P2_ENSG00000100554,ATP6V1D
6834_PSAT1_P1P2_ENSG00000135069,PSAT1
683_ATP6V1E1_P1P2_ENSG00000131100,ATP6V1E1
6841_PSMA1_P1P2_ENSG00000129084,PSMA1
6842_PSMA2_P1P2_ENSG00000106588,PSMA2
6843_PSMA3_P1P2_ENSG00000100567,PSMA3
6844_PSMA4_P1P2_ENSG00000041357,PSMA4
6845_PSMA5_P1P2_ENSG00000143106,PSMA5
6846_PSMA6_P1P2_ENSG00000100902,PSMA6
6847_PSMA7_P1P2_ENSG00000101182,PSMA7
6849_PSMB1_P1P2_ENSG00000008018,PSMB1
6850_PSMB2_P1P2_ENSG00000126067,PSMB2
6851_PSMB3_P1P2_ENSG00000277791,PSMB3
6852_PSMB4_P1P2_ENSG00000159377,PSMB4
6853_PSMB5_P1P2_ENSG00000100804,PSMB5
6854_PSMB6_P2_ENSG00000142507,PSMB6
6855_PSMB6_P1_ENSG00000142507,PSMB6
6856_PSMB7_P1P2_ENSG00000136930,PSMB7
6857_PSMC1_P1P2_ENSG00000100764,PSMC1
6858_PSMC2_P1P2_ENSG00000161057,PSMC2
685_ATP6V1F_P1P2_ENSG00000128524,ATP6V1F
6860_PSMC3_P1P2_ENSG00000165916,PSMC3
6861_PSMC4_P1P2_ENSG00000013275,PSMC4
6862_PSMC5_P1P2_ENSG00000087191,PSMC5
6863_PSMC6_P1P2_ENSG00000100519,PSMC6
6865_PSMD11_P1P2_ENSG00000108671,PSMD11
6866_PSMD12_P1P2_ENSG00000197170,PSMD12
6867_PSMD13_P1P2_ENSG00000185627,PSMD13
6868_PSMD14_P1P2_ENSG00000115233,PSMD14
6869_PSMD1_P1P2_ENSG00000173692,PSMD1
686_ATP6V1G1_P1P2_ENSG00000136888,ATP6V1G1
6870_PSMD2_P1P2_ENSG00000175166,PSMD2
6871_PSMD3_P1P2_ENSG00000108344,PSMD3
6872_PSMD4_P1P2_ENSG00000159352,PSMD4
6874_PSMD6_P1P2_ENSG00000163636,PSMD6
6875_PSMD7_P1P2_ENSG00000103035,PSMD7
6876_PSMD8_P1P2_ENSG00000099341,PSMD8
6877_PSMD9_P1P2_ENSG00000110801,PSMD9
6878_PSME1_P1P2_ENSG00000092010,PSME1
6879_PSME2_P1P2_ENSG00000100911,PSME2
687_ATP6V1H_P1P2_ENSG00000047249,ATP6V1H
6883_PSMG1_P1P2_ENSG00000183527,PSMG1
6884_PSMG2_P1P2_ENSG00000128789,PSMG2
6885_PSMG3_P2_ENSG00000157778,PSMG3
6886_PSMG3_P1_ENSG00000157778,PSMG3
6887_PSMG4_P1P2_ENSG00000180822,PSMG4
6892_PSTK_P1_ENSG00000179988,PSTK
6893_PSTK_P2_ENSG00000179988,PSTK
6896_PTBP1_P1P2_ENSG00000011304,PTBP1
6900_PTCD1_P2_ENSG00000106246,PTCD1
6902_PTCD3_P1P2_ENSG00000132300,PTCD3
6905_PTEN_P1P2_ENSG00000171862,PTEN
6912_PTGR2_P1P2_ENSG00000140043,PTGR2
6914_PTK2_P1P2_ENSG00000169398,PTK2
6916_PTMA_P1P2_ENSG00000187514,PTMA
6922_PTPMT1_P1P2_ENSG00000110536,PTPMT1
6923_PTPN11_P1P2_ENSG00000179295,PTPN11
6927_PTPN1_P1P2_ENSG00000196396,PTPN1
6928_PTPN23_P1P2_ENSG00000076201,PTPN23
6947_PUF60_P1P2_ENSG00000179950,PUF60
6948_PUM1_P1P2_ENSG00000134644,PUM1
6962_PWP1_P1P2_ENSG00000136045,PWP1
6963_PWP2_P1P2_ENSG00000241945,PWP2
6970_PXN_P1P2_ENSG00000089159,PXN
6979_PYROXD1_P1P2_ENSG00000121350,PYROXD1
697_ATRIP_P1P2_ENSG00000164053,ATRIP
6980_PYURF_P1P2_ENSG00000145337,PYURF
6981_QARS_P1P2_ENSG00000172053,QARS
6988_QRSL1_P1P2_ENSG00000130348,QRSL1
699_ATR_P1P2_ENSG00000175054,ATR
700_ATXN10_P1P2_ENSG00000130638,ATXN10
7010_RAB18_P1P2_ENSG00000099246,RAB18
7032_RAB4A_P1P2_ENSG00000168118,RAB4A
7033_RAB4B_P1P2_ENSG00000167578,RAB4B
7038_RAB6A_P1P2_ENSG00000175582,RAB6A
7050_RABGGTA_P1P2_ENSG00000100949,RABGGTA
7051_RABGGTB_P1P2_ENSG00000137955,RABGGTB
7055_RAC1_P1P2_ENSG00000136238,RAC1
7057_RAC3_P1P2_ENSG00000169750,RAC3
7059_RAD17_P1P2_ENSG00000152942,RAD17
7062_RAD21_P1P2_ENSG00000164754,RAD21
7068_RAD51C_P1P2_ENSG00000108384,RAD51C
7069_RAD51D_P1P2_ENSG00000185379,RAD51D
7070_RAD51_P1P2_ENSG00000051180,RAD51
7076_RAD9A_P1P2_ENSG00000172613,RAD9A
7077_RAE1_P1P2_ENSG00000101146,RAE1
7093_RANBP2_P1P2_ENSG00000153201,RANBP2
7097_RANGAP1_P1P2_ENSG00000100401,RANGAP1
7099_RAN_P1P2_ENSG00000132341,RAN
7116_RARS2_P1P2_ENSG00000146282,RARS2
7117_RARS_P1P2_ENSG00000113643,RARS
713_AURKAIP1_P1P2_ENSG00000175756,AURKAIP1
7140_RBBP4_P1P2_ENSG00000162521,RBBP4
7141_RBBP5_P1P2_ENSG00000117222,RBBP5
7142_RBBP6_P1P2_ENSG00000122257,RBBP6
7144_RBBP8_P1P2_ENSG00000101773,RBBP8
714_AURKA_P1P2_ENSG00000087586,AURKA
7152_RBM10_P1P2_ENSG00000182872,RBM10
7154_RBM12_P1P2_ENSG00000244462,RBM12
7155_RBM14-RBM4_P1_nan,RBM14-RBM4
7156_RBM14-RBM4_P2_nan,RBM14-RBM4
715_AURKB_P1P2_ENSG00000178999,AURKB
7160_RBM15_P1P2_ENSG00000162775,RBM15
7161_RBM17_P1P2_ENSG00000134453,RBM17
7163_RBM19_P1P2_ENSG00000122965,RBM19
7164_RBM22_P1P2_ENSG00000086589,RBM22
7166_RBM25_P1P2_ENSG00000119707,RBM25
7169_RBM28_P1P2_ENSG00000106344,RBM28
7170_RBM33_P1P2_ENSG00000184863,RBM33
7173_RBM39_P1P2_ENSG00000131051,RBM39
7176_RBM42_P1P2_ENSG00000126254,RBM42
7178_RBM48_P1P2_ENSG00000127993,RBM48
7181_RBM4_P2_ENSG00000173933,RBM4
7185_RBM8A_P1P2_ENSG00000265241,RBM8A
7186_RBMX2_P1P2_ENSG00000134597,RBMX2
7187_RBMXL1_P1P2_ENSG00000213516,RBMXL1
7188_RBMX_P1P2_ENSG00000147274,RBMX
7193_RBX1_P1P2_ENSG00000100387,RBX1
7198_RCC1_P1_ENSG00000180198,RCC1
7199_RCC1_P2_ENSG00000180198,RCC1
7203_RCCD1_P2_ENSG00000166965,RCCD1
7206_RCL1_P1P2_ENSG00000120158,RCL1
7210_RCOR1_P1P2_ENSG00000089902,RCOR1
7228_RELL2_P1P2_ENSG00000164620,RELL2
7241_REV3L_P1P2_ENSG00000009413,REV3L
7243_REXO2_P1P2_ENSG00000076043,REXO2
7245_RFC1_P1P2_ENSG00000035928,RFC1
7246_RFC2_P1P2_ENSG00000049541,RFC2
7247_RFC3_P1P2_ENSG00000133119,RFC3
7248_RFC4_P1P2_ENSG00000163918,RFC4
7249_RFC5_P1P2_ENSG00000111445,RFC5
7251_RFFL_P1P2_ENSG00000092871,RFFL
7255_RFT1_P1P2_ENSG00000163933,RFT1
7271_RGP1_P1P2_ENSG00000107185,RGP1
7272_RGPD6_ENST00000329516.3_ENSG00000183054,RGPD6
7295_RHOQ_P1P2_ENSG00000119729,RHOQ
7301_RHPN1_P1P2_ENSG00000158106,RHPN1
7310_RINT1_P1P2_ENSG00000135249,RINT1
7311_RIOK1_P1P2_ENSG00000124784,RIOK1
7312_RIOK2_P1P2_ENSG00000058729,RIOK2
7322_RMI1_P1P2_ENSG00000178966,RMI1
7331_RNASEH2C_P1P2_ENSG00000172922,RNASEH2C
7335_RNF103_P1P2_ENSG00000239305,RNF103
7338_RNF113A_P1P2_ENSG00000125352,RNF113A
7343_RNF123_P1P2_ENSG00000164068,RNF123
7357_RNF14_P1P2_ENSG00000013561,RNF14
7362_RNF168_P1P2_ENSG00000163961,RNF168
7375_RNF20_P1P2_ENSG00000155827,RNF20
7388_RNF31_P1P2_ENSG00000092098,RNF31
7390_RNF40_P1P2_ENSG00000103549,RNF40
7393_RNF4_P1P2_ENSG00000063978,RNF4
7397_RNF8_P1P2_ENSG00000112130,RNF8
7400_RNGTT_P1P2_ENSG00000111880,RNGTT
7403_RNMT_P1P2_ENSG00000101654,RNMT
7404_RNPC3_P1P2_ENSG00000185946,RNPC3
7407_RNPS1_P1P2_ENSG00000205937,RNPS1
7411_ROMO1_P1P2_ENSG00000125995,ROMO1
7418_RPA1_P1P2_ENSG00000132383,RPA1
7419_RPA2_P1P2_ENSG00000117748,RPA2
7420_RPA3_P1P2_ENSG00000106399,RPA3
7421_RPAIN_P1P2_ENSG00000129197,RPAIN
7422_RPAP1_P1P2_ENSG00000103932,RPAP1
7423_RPAP2_P1P2_ENSG00000122484,RPAP2
7424_RPAP3_P1P2_ENSG00000005175,RPAP3
7425_RPE_P1P2_ENSG00000197713,RPE
7426_RPF1_P1P2_ENSG00000117133,RPF1
7427_RPF2_P1P2_ENSG00000197498,RPF2
7430_RPIA_P1P2_ENSG00000153574,RPIA
7431_RPL10A_P1P2_ENSG00000198755,RPL10A
7432_RPL10_P1P2_ENSG00000147403,RPL10
7433_RPL11_P1P2_ENSG00000142676,RPL11
7434_RPL12_P1P2_ENSG00000197958,RPL12
7435_RPL13A_P1_ENSG00000142541,RPL13A
7436_RPL13A_P2_ENSG00000142541,RPL13A
7437_RPL13_P1P2_ENSG00000167526,RPL13
7438_RPL14_P1P2_ENSG00000188846,RPL14
7439_RPL15_P1P2_ENSG00000174748,RPL15
7441_RPL17_P1P2_ENSG00000265681,RPL17
7442_RPL18A_P1P2_ENSG00000105640,RPL18A
7443_RPL18_P1P2_ENSG00000063177,RPL18
7444_RPL19_P1P2_ENSG00000108298,RPL19
7445_RPL21_P1P2_ENSG00000122026,RPL21
7449_RPL23A_P1P2_ENSG00000198242,RPL23A
7450_RPL23_P1P2_ENSG00000125691,RPL23
7451_RPL24_P1P2_ENSG00000114391,RPL24
7452_RPL26L1_P1P2_ENSG00000037241,RPL26L1
7453_RPL26_P1P2_ENSG00000161970,RPL26
7454_RPL27A_P1P2_ENSG00000166441,RPL27A
7455_RPL27_P1P2_ENSG00000131469,RPL27
7456_RPL28_P1P2_ENSG00000108107,RPL28
7457_RPL29_P1P2_ENSG00000162244,RPL29
7458_RPL30_P1P2_ENSG00000156482,RPL30
7459_RPL31_P1P2_ENSG00000071082,RPL31
7460_RPL32_P1P2_ENSG00000144713,RPL32
7461_RPL34_P1P2_ENSG00000109475,RPL34
7462_RPL35A_P1P2_ENSG00000182899,RPL35A
7463_RPL35_P1P2_ENSG00000136942,RPL35
7464_RPL36AL_P1P2_ENSG00000165502,RPL36AL
7465_RPL36A_P1P2_ENSG00000241343,RPL36A
7466_RPL36_P1P2_ENSG00000130255,RPL36
7467_RPL37A_P1P2_ENSG00000197756,RPL37A
7468_RPL37_P1P2_ENSG00000145592,RPL37
7469_RPL38_P1P2_ENSG00000172809,RPL38
7471_RPL39_P1P2_ENSG00000198918,RPL39
7472_RPL3_P1P2_ENSG00000100316,RPL3
7473_RPL41_P1P2_ENSG00000229117,RPL41
7474_RPL4_P1P2_ENSG00000174444,RPL4
7475_RPL5_P1P2_ENSG00000122406,RPL5
7476_RPL6_P1P2_ENSG00000089009,RPL6
7477_RPL7A_P1P2_ENSG00000148303,RPL7A
7478_RPL7L1_P1P2_ENSG00000146223,RPL7L1
7479_RPL7_P1P2_ENSG00000147604,RPL7
7480_RPL8_P1P2_ENSG00000161016,RPL8
7481_RPL9_P1P2_ENSG00000163682,RPL9
7482_RPLP0_P1P2_ENSG00000089157,RPLP0
7483_RPLP1_P1P2_ENSG00000137818,RPLP1
7484_RPLP2_P1P2_ENSG00000177600,RPLP2
7485_RPN1_P1P2_ENSG00000163902,RPN1
7486_RPN2_P1P2_ENSG00000118705,RPN2
7487_RPP14_P1P2_ENSG00000163684,RPP14
7488_RPP21_P1P2_ENSG00000241370,RPP21
7491_RPP30_P1P2_ENSG00000148688,RPP30
7492_RPP38_P1P2_ENSG00000152464,RPP38
7493_RPP40_P1P2_ENSG00000124787,RPP40
7495_RPRD1B_P1P2_ENSG00000101413,RPRD1B
7497_RPS10-NUDT3_P1P2_ENSG00000270800,RPS10-NUDT3
7498_RPS10_P1P2_ENSG00000124614,RPS10
7499_RPS11_P1P2_ENSG00000142534,RPS11
