perturbation_id,target_gene
8841_TFB2M_P1P2_ENSG00000162851,TFB2M
8842_TFCP2L1_P1P2_ENSG00000115112,TFCP2L1
8843_TFCP2_P1P2_ENSG00000135457,TFCP2
8844_TFDP1_P1P2_ENSG00000198176,TFDP1
8845_TFDP2_P1_ENSG00000114126,TFDP2
8846_TFDP2_P2_ENSG00000114126,TFDP2
8847_TFDP3_P1P2_ENSG00000183434,TFDP3
8848_TFE3_P1P2_ENSG00000068323,TFE3
8849_TFEB_P1_ENSG00000112561,TFEB
884_BRCA1_P1P2_ENSG00000012048,BRCA1
8850_TFEB_P2_ENSG00000112561,TFEB
8851_TFEC_P1P2_ENSG00000105967,TFEC
8852_TFG_P1P2_ENSG00000114354,TFG
8853_TFIP11_P1P2_ENSG00000100109,TFIP11
8854_TFPI_P1P2_ENSG00000003436,TFPI
8855_TFPT_P1P2_ENSG00000105619,TFPT
8856_TFR2_P1P2_ENSG00000106327,TFR2
8857_TFRC_P1P2_ENSG00000072274,TFRC
8858_TGDS_P1P2_ENSG00000088451,TGDS
8859_TGFB1_P1P2_ENSG00000105329,TGFB1
885_BRCA2_P1P2_ENSG00000139618,BRCA2
8860_TGFBR1_P1P2_ENSG00000106799,TGFBR1
8861_TGFBR3_P1P2_ENSG00000069702,TGFBR3
8862_TGFBRAP1_P1P2_ENSG00000135966,TGFBRAP1
8863_TGIF1_P1P2_ENSG00000177426,TGIF1
8864_TGIF2LX_P1P2_ENSG00000153779,TGIF2LX
"8865_TGIF2LY_ENST00000321217.4,ENST00000559055.2_ENSG00000176679",TGIF2LY
8866_TGIF2_P1P2_ENSG00000118707,TGIF2
8867_TGM2_P1P2_ENSG00000198959,TGM2
8868_TGOLN2_P1P2_ENSG00000152291,TGOLN2
8869_TGS1_P1P2_ENSG00000137574,TGS1
886_BRCC3_P1P2_ENSG00000185515,BRCC3
8870_THADA_P1P2_ENSG00000115970,THADA
8871_THAP10_P1P2_ENSG00000129028,THAP10
8872_THAP11_P1P2_ENSG00000168286,THAP11
8873_THAP1_P1P2_ENSG00000131931,THAP1
8874_THAP2_P1_ENSG00000173451,THAP2
8875_THAP2_P2_ENSG00000173451,THAP2
8876_THAP3_P1P2_ENSG00000041988,THAP3
8877_THAP4_P1P2_ENSG00000176946,THAP4
8878_THAP5_P1P2_ENSG00000177683,THAP5
8879_THAP6_P1P2_ENSG00000174796,THAP6
887_BRD1_P1P2_ENSG00000100425,BRD1
8880_THAP7_P1P2_ENSG00000184436,THAP7
8881_THAP8_P1P2_ENSG00000161277,THAP8
8882_THAP9_P1P2_ENSG00000168152,THAP9
8883_THEM4_P1P2_ENSG00000159445,THEM4
8884_THEM6_P1P2_ENSG00000130193,THEM6
8885_THEMIS2_P1P2_ENSG00000130775,THEMIS2
8886_THG1L_P1P2_ENSG00000113272,THG1L
8887_THOC1_P1P2_ENSG00000079134,THOC1
8888_THOC2_P1P2_ENSG00000125676,THOC2
8889_THOC3_P1P2_ENSG00000051596,THOC3
888_BRD2_P1_ENSG00000204256,BRD2
8890_THOC5_P1P2_ENSG00000100296,THOC5
8891_THOC6_P1P2_ENSG00000131652,THOC6
8892_THOC7_P1P2_ENSG00000163634,THOC7
8893_THOP1_P1P2_ENSG00000172009,THOP1
8894_THRAP3_P1P2_ENSG00000054118,THRAP3
8895_THRA_P1P2_ENSG00000126351,THRA
8896_THRB_P1P2_ENSG00000151090,THRB
8897_THTPA_P1P2_ENSG00000259431,THTPA
8898_THUMPD1_P1P2_ENSG00000066654,THUMPD1
8899_THUMPD2_P1P2_ENSG00000138050,THUMPD2
889_BRD2_P2_ENSG00000204256,BRD2
88_ACOT12_P1P2_ENSG00000172497,ACOT12
8900_THUMPD3_P1P2_ENSG00000134077,THUMPD3
8901_THYN1_P1P2_ENSG00000151500,THYN1
8902_TIA1_P1P2_ENSG00000116001,TIA1
8903_TIAL1_P1P2_ENSG00000151923,TIAL1
8904_TICRR_P1P2_ENSG00000140534,TICRR
8905_TIFA_P1P2_ENSG00000145365,TIFA
8906_TIGD1_P1P2_ENSG00000221944,TIGD1
8907_TIGD2_P1P2_ENSG00000180346,TIGD2
8908_TIGD3_P1P2_ENSG00000173825,TIGD3
8909_TIGD4_P1P2_ENSG00000169989,TIGD4
890_BRD3_P1P2_ENSG00000169925,BRD3
8910_TIGD5_P1P2_ENSG00000179886,TIGD5
8911_TIGD6_P1P2_ENSG00000164296,TIGD6
8912_TIGD7_P1P2_ENSG00000140993,TIGD7
8913_TIMELESS_P1P2_ENSG00000111602,TIMELESS
8914_TIMM10B_P1P2_ENSG00000132286,TIMM10B
8915_TIMM10_P1P2_ENSG00000134809,TIMM10
8916_TIMM13_P1P2_ENSG00000099800,TIMM13
8917_TIMM17A_P1P2_ENSG00000134375,TIMM17A
8918_TIMM17B_P1P2_ENSG00000126768,TIMM17B
8919_TIMM21_P1P2_ENSG00000075336,TIMM21
"891_BRD4_ENST00000263377.2,ENST00000371835.4_ENSG00000141867",BRD4
8920_TIMM22_P1P2_ENSG00000177370,TIMM22
8921_TIMM23B_P1P2_ENSG00000204152,TIMM23B
8923_TIMM44_P1P2_ENSG00000104980,TIMM44
8924_TIMM50_P1P2_ENSG00000105197,TIMM50
8925_TIMM8A_P1P2_ENSG00000126953,TIMM8A
8926_TIMM8B_P1P2_ENSG00000150779,TIMM8B
8927_TIMM9_P1P2_ENSG00000100575,TIMM9
8928_TIMMDC1_P1P2_ENSG00000113845,TIMMDC1
8929_TIMP1_P1_ENSG00000102265,TIMP1
892_BRD7_P1P2_ENSG00000166164,BRD7
8930_TIMP1_P2_ENSG00000102265,TIMP1
8931_TINF2_P1P2_ENSG00000092330,TINF2
8932_TIPARP_P1P2_ENSG00000163659,TIPARP
8933_TIPIN_P1P2_ENSG00000075131,TIPIN
8934_TIPRL_P1P2_ENSG00000143155,TIPRL
8935_TJAP1_P1_ENSG00000137221,TJAP1
8936_TJAP1_P2_ENSG00000137221,TJAP1
8937_TJP1_P1P2_ENSG00000104067,TJP1
8938_TJP2_P2_ENSG00000119139,TJP2
8939_TJP2_P1_ENSG00000119139,TJP2
893_BRD8_P1P2_ENSG00000112983,BRD8
8940_TK1_P1P2_ENSG00000167900,TK1
8941_TKT_P2_ENSG00000163931,TKT
8942_TKT_P1_ENSG00000163931,TKT
8943_TLCD1_P1P2_ENSG00000160606,TLCD1
8944_TLE3_P1P2_ENSG00000140332,TLE3
8945_TLE4_P1P2_ENSG00000106829,TLE4
8946_TLK1_P1P2_ENSG00000198586,TLK1
8947_TLK2_P1P2_ENSG00000146872,TLK2
8948_TLN1_P1P2_ENSG00000137076,TLN1
8949_TLX1_P1P2_ENSG00000107807,TLX1
894_BRD9_P1P2_ENSG00000028310,BRD9
8950_TLX2_P1P2_ENSG00000115297,TLX2
8951_TLX3_P1P2_ENSG00000164438,TLX3
8952_TM2D1_P1P2_ENSG00000162604,TM2D1
8953_TM2D2_P1P2_ENSG00000169490,TM2D2
8954_TM2D3_P1P2_ENSG00000184277,TM2D3
8955_TM4SF19_P1P2_ENSG00000145107,TM4SF19
8956_TM7SF2_P1P2_ENSG00000149809,TM7SF2
8957_TM7SF3_P1P2_ENSG00000064115,TM7SF3
8958_TM9SF1_P2_ENSG00000100926,TM9SF1
8959_TM9SF1_P1_ENSG00000100926,TM9SF1
895_BABAM2_P1P2_ENSG00000158019,BABAM2
8960_TM9SF2_P1P2_ENSG00000125304,TM9SF2
8961_TM9SF3_P1P2_ENSG00000077147,TM9SF3
8962_TM9SF4_P1P2_ENSG00000101337,TM9SF4
8963_TMA16_P1P2_ENSG00000198498,TMA16
8964_TMA7_P1P2_ENSG00000232112,TMA7
8965_TMBIM1_P1P2_ENSG00000135926,TMBIM1
8966_TMBIM4_P1P2_ENSG00000155957,TMBIM4
8967_TMBIM6_P1P2_ENSG00000139644,TMBIM6
8968_TMC6_P1P2_ENSG00000141524,TMC6
8969_TMCO1_P1P2_ENSG00000143183,TMCO1
896_BRF1_P1P2_ENSG00000185024,BRF1
8970_TMCO3_P1P2_ENSG00000150403,TMCO3
8971_TMCO6_P1P2_ENSG00000113119,TMCO6
8972_TMED10_P1P2_ENSG00000170348,TMED10
8973_TMED1_P1P2_ENSG00000099203,TMED1
8974_TMED2_P1P2_ENSG00000086598,TMED2
8975_TMED3_P1P2_ENSG00000166557,TMED3
8976_TMED4_P1P2_ENSG00000158604,TMED4
8977_TMED5_P1P2_ENSG00000117500,TMED5
8978_TMED7_P1P2_ENSG00000134970,TMED7
8979_TMED8_P1P2_ENSG00000100580,TMED8
897_BRF2_P1P2_ENSG00000104221,BRF2
8980_TMED9_P1P2_ENSG00000184840,TMED9
8981_TMEM101_P1P2_ENSG00000091947,TMEM101
8982_TMEM106B_P1P2_ENSG00000106460,TMEM106B
8983_TMEM106C_P1P2_ENSG00000134291,TMEM106C
8984_TMEM107_P1P2_ENSG00000179029,TMEM107
8985_TMEM109_P1P2_ENSG00000110108,TMEM109
8986_TMEM115_P1P2_ENSG00000126062,TMEM115
8987_TMEM116_P1P2_ENSG00000198270,TMEM116
8988_TMEM11_P1P2_ENSG00000178307,TMEM11
8989_TMEM120A_P1P2_ENSG00000189077,TMEM120A
898_BRI3BP_P1P2_ENSG00000184992,BRI3BP
8990_TMEM120B_P1P2_ENSG00000188735,TMEM120B
8991_TMEM123_P1P2_ENSG00000152558,TMEM123
8992_TMEM126A_P1P2_ENSG00000171202,TMEM126A
8993_TMEM126B_P1P2_ENSG00000171204,TMEM126B
8994_TMEM127_P1P2_ENSG00000135956,TMEM127
8995_TMEM128_P1P2_ENSG00000132406,TMEM128
8996_TMEM129_P1P2_ENSG00000168936,TMEM129
8997_TMEM131_P1P2_ENSG00000075568,TMEM131
8998_TMEM134_P1P2_ENSG00000172663,TMEM134
8999_TMEM135_P1P2_ENSG00000166575,TMEM135
899_BRI3_P1P2_ENSG00000164713,BRI3
89_ACOT13_P1P2_ENSG00000112304,ACOT13
8_AAMP_P1P2_ENSG00000127837,AAMP
9000_TLCD5_P1P2_ENSG00000181264,TLCD5
9001_TMEM138_P1P2_ENSG00000149483,TMEM138
9002_TMEM141_P1P2_ENSG00000244187,TMEM141
9003_TMEM147_P1P2_ENSG00000105677,TMEM147
9004_TMEM14A_P1P2_ENSG00000096092,TMEM14A
9005_TMEM14B_P1P2_ENSG00000137210,TMEM14B
9006_TMEM14C_P1P2_ENSG00000111843,TMEM14C
9007_TMEM150A_P1P2_ENSG00000168890,TMEM150A
9008_TMEM158_P1P2_ENSG00000249992,TMEM158
9009_TMEM159_P1P2_ENSG00000011638,TMEM159
900_BRIP1_P1P2_ENSG00000136492,BRIP1
9010_TMEM160_P1P2_ENSG00000130748,TMEM160
9011_TMEM161A_P1P2_ENSG00000064545,TMEM161A
9012_TMEM161B_P1P2_ENSG00000164180,TMEM161B
9013_TMEM164_P1P2_ENSG00000157600,TMEM164
9014_TMEM165_P1P2_ENSG00000134851,TMEM165
9015_TMEM167A_P1P2_ENSG00000174695,TMEM167A
9016_TMEM167B_P1P2_ENSG00000215717,TMEM167B
9017_TMEM168_P1P2_ENSG00000146802,TMEM168
9018_TMEM170A_P1P2_ENSG00000166822,TMEM170A
9019_TMEM173_P1P2_ENSG00000184584,TMEM173
901_BRIX1_P1P2_ENSG00000113460,BRIX1
9020_TMEM175_P1P2_ENSG00000127419,TMEM175
9021_TMEM177_P1P2_ENSG00000144120,TMEM177
9022_TMEM179B_P1P2_ENSG00000185475,TMEM179B
9023_TMEM181_P1P2_ENSG00000146433,TMEM181
9024_TMEM183A_P1P2_ENSG00000163444,TMEM183A
9025_TMEM184B_P1P2_ENSG00000198792,TMEM184B
9026_TMEM184C_P1P2_ENSG00000164168,TMEM184C
9027_TMEM185B_P1P2_ENSG00000226479,TMEM185B
9028_TMEM186_P1P2_ENSG00000184857,TMEM186
9029_TMEM189_P1P2_ENSG00000240849,TMEM189
902_BRK1_P1P2_ENSG00000254999,BRK1
9030_TMEM18_P1P2_ENSG00000151353,TMEM18
9031_TMEM192_P1P2_ENSG00000170088,TMEM192
9032_TMEM198_P1P2_ENSG00000188760,TMEM198
9033_TMEM199_P1P2_ENSG00000244045,TMEM199
9034_TMEM19_P1P2_ENSG00000139291,TMEM19
9035_TMEM201_P1P2_ENSG00000188807,TMEM201
9036_TMEM203_P1P2_ENSG00000187713,TMEM203
9037_TMEM205_P1P2_ENSG00000105518,TMEM205
9038_PACC1_P1P2_ENSG00000065600,PACC1
9039_TMEM208_P1P2_ENSG00000168701,TMEM208
903_BRMS1L_P1P2_ENSG00000100916,BRMS1L
9040_TMEM209_P1P2_ENSG00000146842,TMEM209
9042_TMEM214_P1P2_ENSG00000119777,TMEM214
9044_TMEM216_P1P2_ENSG00000187049,TMEM216
9045_TMEM218_P1P2_ENSG00000150433,TMEM218
9046_TMEM219_P1P2_ENSG00000149932,TMEM219
9047_TMEM222_P1P2_ENSG00000186501,TMEM222
9048_TMEM223_P1P2_ENSG00000168569,TMEM223
9049_TMEM230_P1P2_ENSG00000089063,TMEM230
904_BRMS1_P1P2_ENSG00000174744,BRMS1
9050_TMEM231_P1P2_ENSG00000205084,TMEM231
9051_TMEM234_P1P2_ENSG00000160055,TMEM234
9052_TMEM237_P1P2_ENSG00000155755,TMEM237
9053_TMEM240_P1P2_ENSG00000205090,TMEM240
9054_TMEM241_P1P2_ENSG00000134490,TMEM241
9056_TMEM242_P1P2_ENSG00000215712,TMEM242
9058_TMEM243_P1P2_ENSG00000135185,TMEM243
9059_TMEM245_P1P2_ENSG00000106771,TMEM245
905_BROX_P1P2_ENSG00000162819,BROX
9060_TMEM248_P1P2_ENSG00000106609,TMEM248
9061_TMEM251_P1P2_ENSG00000153485,TMEM251
9062_TMEM256_P1P2_ENSG00000205544,TMEM256
9063_TMEM258_P1P2_ENSG00000134825,TMEM258
9064_TMEM259_P1P2_ENSG00000182087,TMEM259
9065_DMAC1_P1P2_ENSG00000137038,DMAC1
9066_CEMIP2_P1P2_ENSG00000135048,CEMIP2
9067_TMEM30A_P1P2_ENSG00000112697,TMEM30A
9068_TMEM33_P1P2_ENSG00000109133,TMEM33
9069_TMEM38B_P1P2_ENSG00000095209,TMEM38B
906_BRPF1_P1P2_ENSG00000156983,BRPF1
9070_TMEM39A_P1P2_ENSG00000176142,TMEM39A
9071_TMEM39B_P1P2_ENSG00000121775,TMEM39B
9072_TMEM41A_P1P2_ENSG00000163900,TMEM41A
9073_TMEM41B_P1P2_ENSG00000166471,TMEM41B
9074_TMEM43_P1P2_ENSG00000170876,TMEM43
9075_TMEM44_P1P2_ENSG00000145014,TMEM44
9076_TMEM50A_P1P2_ENSG00000183726,TMEM50A
9077_TMEM50B_P1P2_ENSG00000142188,TMEM50B
9078_TMEM52_P1P2_ENSG00000178821,TMEM52
9079_TMEM53_P1P2_ENSG00000126106,TMEM53
907_BRPF3_P1P2_ENSG00000096070,BRPF3
9080_TMEM54_P1P2_ENSG00000121900,TMEM54
9081_PIP4P2_P1P2_ENSG00000155099,PIP4P2
9082_PIP4P1_P1P2_ENSG00000165782,PIP4P1
9083_MACO1_P1P2_ENSG00000204178,MACO1
9084_TMEM59_P1P2_ENSG00000116209,TMEM59
9085_RXYLT1_P1P2_ENSG00000118600,RXYLT1
9086_TMEM60_P1P2_ENSG00000135211,TMEM60
9087_TMEM62_P1P2_ENSG00000137842,TMEM62
9088_TMEM63A_P2_ENSG00000196187,TMEM63A
9089_TMEM63A_P1_ENSG00000196187,TMEM63A
908_BRWD1_P1P2_ENSG00000185658,BRWD1
9090_TMEM63B_P1P2_ENSG00000137216,TMEM63B
9091_TMEM64_P1P2_ENSG00000180694,TMEM64
9092_TMEM65_P1P2_ENSG00000164983,TMEM65
9093_TMEM68_P1P2_ENSG00000167904,TMEM68
9094_TMEM69_P1P2_ENSG00000159596,TMEM69
9095_TMEM70_P1P2_ENSG00000175606,TMEM70
9096_TMEM74B_P1P2_ENSG00000125895,TMEM74B
9097_TMEM80_P1P2_ENSG00000177042,TMEM80
9098_TMEM87A_P1P2_ENSG00000103978,TMEM87A
9099_TMEM8A_P1P2_ENSG00000129925,TMEM8A
909_BRWD3_P1P2_ENSG00000165288,BRWD3
90_ACOT7_P1P2_ENSG00000097021,ACOT7
9100_TMEM97_P1P2_ENSG00000109084,TMEM97
9101_TMEM98_P1P2_ENSG00000006042,TMEM98
9102_TMEM99_P1P2_ENSG00000167920,TMEM99
9103_TMEM9B_P1P2_ENSG00000175348,TMEM9B
9104_TMEM9_P1P2_ENSG00000116857,TMEM9
9105_TMF1_P1P2_ENSG00000144747,TMF1
9106_TMLHE_P1P2_ENSG00000185973,TMLHE
9107_TMOD1_P1P2_ENSG00000136842,TMOD1
9108_TMOD3_P1P2_ENSG00000138594,TMOD3
9109_TMPO_P1P2_ENSG00000120802,TMPO
910_BSCL2_P1_ENSG00000168000,BSCL2
9110_TMSB10_P1P2_ENSG00000034510,TMSB10
9111_TMSB4X_P2_ENSG00000205542,TMSB4X
9112_TMSB4X_P1_ENSG00000205542,TMSB4X
9113_TMTC4_P1P2_ENSG00000125247,TMTC4
9114_TMUB1_P1P2_ENSG00000164897,TMUB1
9115_TMUB2_P1P2_ENSG00000168591,TMUB2
9116_TMX1_P1P2_ENSG00000139921,TMX1
9117_TMX2_P1P2_ENSG00000213593,TMX2
9118_TMX3_P1P2_ENSG00000166479,TMX3
9119_TMX4_P1P2_ENSG00000125827,TMX4
911_BSCL2_P2_ENSG00000168000,BSCL2
9120_TNFAIP1_P1P2_ENSG00000109079,TNFAIP1
9121_TNFAIP2_P1P2_ENSG00000185215,TNFAIP2
9122_TNFAIP8L1_P1P2_ENSG00000185361,TNFAIP8L1
9123_TNFAIP8L2_P1P2_ENSG00000163154,TNFAIP8L2
9124_TNFAIP8_P1P2_ENSG00000145779,TNFAIP8
9125_TNFRSF10A_P1P2_ENSG00000104689,TNFRSF10A
9126_TNFRSF10B_P1P2_ENSG00000120889,TNFRSF10B
9127_TNFRSF12A_P1P2_ENSG00000006327,TNFRSF12A
9128_TNFRSF1A_P1P2_ENSG00000067182,TNFRSF1A
9129_TNFRSF1B_P1_ENSG00000028137,TNFRSF1B
912_BSDC1_P1P2_ENSG00000160058,BSDC1
9130_TNFRSF1B_P2_ENSG00000028137,TNFRSF1B
9131_TNFRSF8_P1P2_ENSG00000120949,TNFRSF8
9132_TNFSF10_P1P2_ENSG00000121858,TNFSF10
9133_TNFSF9_P1P2_ENSG00000125657,TNFSF9
9134_TNIK_P1P2_ENSG00000154310,TNIK
9135_TNIP1_P1_ENSG00000145901,TNIP1
9136_TNIP1_P2_ENSG00000145901,TNIP1
9137_TNIP2_P1P2_ENSG00000168884,TNIP2
9138_TNK2_P1_ENSG00000061938,TNK2
9139_TNK2_P2_ENSG00000061938,TNK2
913_BSG_P1P2_ENSG00000172270,BSG
9140_TNKS1BP1_P1_ENSG00000149115,TNKS1BP1
9141_TNKS1BP1_P2_ENSG00000149115,TNKS1BP1
9142_TNKS2_P1P2_ENSG00000107854,TNKS2
9143_TNKS_P1P2_ENSG00000173273,TNKS
9144_TNNI3_P1P2_ENSG00000129991,TNNI3
9145_TNNT1_P1_ENSG00000105048,TNNT1
9146_TNNT1_P2_ENSG00000105048,TNNT1
9147_TNNT2_P1P2_ENSG00000118194,TNNT2
9148_TNPO1_P1P2_ENSG00000083312,TNPO1
9149_TNPO2_P2_ENSG00000105576,TNPO2
914_BST2_P1P2_ENSG00000130303,BST2
9150_TNPO2_P1_ENSG00000105576,TNPO2
9151_TNPO3_P1P2_ENSG00000064419,TNPO3
9152_TNRC18_P1P2_ENSG00000182095,TNRC18
9153_TNRC6A_P1P2_ENSG00000090905,TNRC6A
9154_TNRC6B_P1P2_ENSG00000100354,TNRC6B
9155_TNRC6C_P1P2_ENSG00000078687,TNRC6C
9156_TNXB_P1P2_ENSG00000168477,TNXB
9157_TOB1_P1P2_ENSG00000141232,TOB1
9158_TOB2_P1P2_ENSG00000183864,TOB2
9159_TOE1_P1P2_ENSG00000132773,TOE1
915_BSX_P1P2_ENSG00000188909,BSX
9160_TOLLIP_P1P2_ENSG00000078902,TOLLIP
9161_TOM1L1_P1P2_ENSG00000141198,TOM1L1
9162_TOM1_P1P2_ENSG00000100284,TOM1
9163_TOMM20_P1P2_ENSG00000173726,TOMM20
9164_TOMM22_P1P2_ENSG00000100216,TOMM22
9165_TOMM34_P1P2_ENSG00000025772,TOMM34
9166_TOMM40L_P1P2_ENSG00000158882,TOMM40L
9167_TOMM40_P1P2_ENSG00000130204,TOMM40
9168_TOMM5_P1P2_ENSG00000175768,TOMM5
9169_TOMM6_P1P2_ENSG00000214736,TOMM6
916_BTAF1_P1P2_ENSG00000095564,BTAF1
9170_TOMM70_P1P2_ENSG00000154174,TOMM70
9171_TOMM7_P1P2_ENSG00000196683,TOMM7
9172_TONSL_P1P2_ENSG00000160949,TONSL
9173_TOP1MT_P1P2_ENSG00000184428,TOP1MT
9174_TOP1_P1P2_ENSG00000198900,TOP1
9175_TOP2A_P1P2_ENSG00000131747,TOP2A
9176_TOP2B_P1P2_ENSG00000077097,TOP2B
9177_TOP3A_P1P2_ENSG00000177302,TOP3A
9178_TOP3B_P1P2_ENSG00000100038,TOP3B
9179_TOPBP1_P1P2_ENSG00000163781,TOPBP1
917_BTBD10_P2_ENSG00000148925,BTBD10
9180_TOPORS_P1P2_ENSG00000197579,TOPORS
9181_TOR1AIP1_P1P2_ENSG00000143337,TOR1AIP1
9182_TOR1AIP2_P1P2_ENSG00000169905,TOR1AIP2
9183_TOR1A_P1P2_ENSG00000136827,TOR1A
9184_TOR1B_P1P2_ENSG00000136816,TOR1B
9185_TOR2A_P1P2_ENSG00000160404,TOR2A
9186_TOR3A_P1P2_ENSG00000186283,TOR3A
9187_TOR4A_P1P2_ENSG00000198113,TOR4A
9188_TOX4_P1P2_ENSG00000092203,TOX4
9189_TP53BP1_P1_ENSG00000067369,TP53BP1
918_BTBD10_P1_ENSG00000148925,BTBD10
9190_TP53BP1_P2_ENSG00000067369,TP53BP1
9191_TP53BP2_P1P2_ENSG00000143514,TP53BP2
9192_TP53I13_P1P2_ENSG00000167543,TP53I13
9193_TP53I3_P1P2_ENSG00000115129,TP53I3
9194_TP53RK_P1P2_ENSG00000172315,TP53RK
9195_TP53_P1P2_ENSG00000141510,TP53
9196_TP63_P1P2_ENSG00000073282,TP63
9197_TP73_P1P2_ENSG00000078900,TP73
9198_TPD52L1_P1P2_ENSG00000111907,TPD52L1
9199_TPD52L2_P1P2_ENSG00000101150,TPD52L2
919_BTBD1_P1P2_ENSG00000064726,BTBD1
91_ACOT8_P1P2_ENSG00000101473,ACOT8
9200_TPGS1_P1P2_ENSG00000141933,TPGS1
9201_TPGS2_P1P2_ENSG00000134779,TPGS2
9202_TPI1_P1P2_ENSG00000111669,TPI1
9203_TPM1_P1_ENSG00000140416,TPM1
9204_TPM1_P2_ENSG00000140416,TPM1
9205_TPM3_P1P2_ENSG00000143549,TPM3
9206_TPM4_P2_ENSG00000167460,TPM4
9207_TPM4_P1_ENSG00000167460,TPM4
9208_TPMT_P1P2_ENSG00000137364,TPMT
9209_TPP1_P1P2_ENSG00000166340,TPP1
920_BTBD2_P1P2_ENSG00000133243,BTBD2
9210_TPP2_P1P2_ENSG00000134900,TPP2
9211_TPRA1_P1P2_ENSG00000163870,TPRA1
9212_TPRKB_P1P2_ENSG00000144034,TPRKB
9213_TPRN_P1P2_ENSG00000176058,TPRN
9214_TPRX1_ENST00000535759.1_ENSG00000178928,TPRX1
9215_TPR_P1P2_ENSG00000047410,TPR
9216_TPST2_P1_ENSG00000128294,TPST2
9217_TPST2_P2_ENSG00000128294,TPST2
9218_TPT1_P1P2_ENSG00000133112,TPT1
9219_TPX2_P1P2_ENSG00000088325,TPX2
921_BTBD3_P1P2_ENSG00000132640,BTBD3
9220_TRA2A_P2_ENSG00000164548,TRA2A
9221_TRA2A_P1_ENSG00000164548,TRA2A
9222_TRA2B_P1P2_ENSG00000136527,TRA2B
9223_TRABD_P1_ENSG00000170638,TRABD
9224_TRABD_P2_ENSG00000170638,TRABD
9225_TRADD_P1P2_ENSG00000102871,TRADD
9226_TRAF2_P1_ENSG00000127191,TRAF2
9227_TRAF2_P2_ENSG00000127191,TRAF2
9228_TRAF3IP1_P1P2_ENSG00000204104,TRAF3IP1
9229_TRAF3IP2_P1P2_ENSG00000056972,TRAF3IP2
922_BTBD7_P1P2_ENSG00000011114,BTBD7
9230_TRAF3_P1P2_ENSG00000131323,TRAF3
9231_TRAF4_P1P2_ENSG00000076604,TRAF4
9232_TRAF5_P1P2_ENSG00000082512,TRAF5
9233_TRAF7_P2_ENSG00000131653,TRAF7
9234_TRAF7_P1_ENSG00000131653,TRAF7
9235_TRAFD1_P1P2_ENSG00000135148,TRAFD1
9236_TRAIP_P1P2_ENSG00000183763,TRAIP
"9237_TRAK1_ENST00000341421.3,ENST00000396175.1_ENSG00000182606",TRAK1
9238_TRAM1_P1P2_ENSG00000067167,TRAM1
9239_TRAM2_P1P2_ENSG00000065308,TRAM2
923_BTF3L4_P1P2_ENSG00000134717,BTF3L4
9240_TRAP1_P1P2_ENSG00000126602,TRAP1
9241_TRAPPC10_P1P2_ENSG00000160218,TRAPPC10
9242_TRAPPC11_P1P2_ENSG00000168538,TRAPPC11
9243_TRAPPC12_P1P2_ENSG00000171853,TRAPPC12
9244_TRAPPC13_P1P2_ENSG00000113597,TRAPPC13
9245_TRAPPC1_P1P2_ENSG00000170043,TRAPPC1
9246_TRAPPC2L_P1P2_ENSG00000167515,TRAPPC2L
"9247_TRAPPC2_ENST00000358231.5,ENST00000359680.5,ENST00000380579.1_ENSG00000196459",TRAPPC2
9248_TRAPPC3_P1P2_ENSG00000054116,TRAPPC3
9249_TRAPPC4_P1P2_ENSG00000196655,TRAPPC4
924_BTF3_P1P2_ENSG00000145741,BTF3
9250_TRAPPC5_P1P2_ENSG00000181029,TRAPPC5
9251_TRAPPC6A_P1P2_ENSG00000007255,TRAPPC6A
9252_TRAPPC6B_P1P2_ENSG00000182400,TRAPPC6B
9253_TRAPPC8_P1P2_ENSG00000153339,TRAPPC8
9254_TRDMT1_P1P2_ENSG00000107614,TRDMT1
9255_TREML2_P1P2_ENSG00000112195,TREML2
9256_TRERF1_P1P2_ENSG00000124496,TRERF1
9258_TRIAP1_P1P2_ENSG00000170855,TRIAP1
9259_TRIB2_P1P2_ENSG00000071575,TRIB2
925_BTG1_P1P2_ENSG00000133639,BTG1
9260_TRIB3_P1P2_ENSG00000101255,TRIB3
9261_TRIM11_P1P2_ENSG00000154370,TRIM11
9262_TRIM13_P1P2_ENSG00000204977,TRIM13
9263_TRIM14_P1P2_ENSG00000106785,TRIM14
9264_TRIM16_P1P2_ENSG00000221926,TRIM16
9265_TRIM21_P1P2_ENSG00000132109,TRIM21
9266_TRIM23_P1P2_ENSG00000113595,TRIM23
9267_TRIM24_P1P2_ENSG00000122779,TRIM24
9268_TRIM25_P1P2_ENSG00000121060,TRIM25
9269_TRIM26_P1P2_ENSG00000234127,TRIM26
926_BTG2_P1P2_ENSG00000159388,BTG2
9270_TRIM27_P1P2_ENSG00000204713,TRIM27
9271_TRIM28_P1P2_ENSG00000130726,TRIM28
9272_TRIM33_P1P2_ENSG00000197323,TRIM33
9273_TRIM35_P1P2_ENSG00000104228,TRIM35
9274_TRIM37_P1P2_ENSG00000108395,TRIM37
9275_TRIM38_P1P2_ENSG00000112343,TRIM38
9276_TRIM39_P1P2_ENSG00000204599,TRIM39
9277_TRIM41_P1P2_ENSG00000146063,TRIM41
9278_TRIM44_P1P2_ENSG00000166326,TRIM44
"9279_TRIM49C_ENST00000432771.1,ENST00000448984.1_ENSG00000204449",TRIM49C
927_BTG3_P1P2_ENSG00000154640,BTG3
