perturbation,spearman_rho,target_gene
9563_UCHL5_P1P2_ENSG00000116750,0.21250121939322994,UCHL5
9974_ZBTB17_P1P2_ENSG00000116809,0.21175495073651354,ZBTB17
4701_LST1_P2_ENSG00000204482,0.20958443078724032,LST1
7160_RBM15_P1P2_ENSG00000162775,0.20949663447468544,RBM15
1805_COX10_P1P2_ENSG00000006695,0.20865281435957472,COX10
1768_COMTD1_P1P2_ENSG00000165644,0.2062774363476734,COMTD1
11271_non-targeting_non-targeting_non-targeting,0.20405326309628333,non-targeting
1146_CACNB3_P2_ENSG00000167535,0.20367768998146524,CACNB3
3589_GTF3C6_P1P2_ENSG00000155115,0.20353136279387382,GTF3C6
1714_CNOT10_P1P2_ENSG00000182973,0.20253633791825187,CNOT10
11002_non-targeting_non-targeting_non-targeting,0.20206809091795927,non-targeting
9570_UFL1_P1P2_ENSG00000014123,0.19800995024875626,UFL1
2684_EPS8L1_P2_ENSG00000131037,0.196678372841674,EPS8L1
10785_non-targeting_non-targeting_non-targeting,0.19621500341430106,non-targeting
1822_COX7B_P1P2_ENSG00000131174,0.19581992000780413,COX7B
3551_GSK3B_P1P2_ENSG00000082701,0.1898205053165545,GSK3B
1222_CBLN1_P1P2_ENSG00000102924,0.1894937079309336,CBLN1
11256_non-targeting_non-targeting_non-targeting,0.18926446200370697,non-targeting
9677_USP9X_P1P2_ENSG00000124486,0.18705979904399572,USP9X
3605_GYG1_P1P2_ENSG00000163754,0.18699151302311973,GYG1
9840_WDR74_P2_ENSG00000133316,0.18558189444932202,WDR74
2218_DHX9_P1P2_ENSG00000135829,0.18223100185347774,DHX9
4185_IRF2BP2_P2_ENSG00000168264,0.18135791630084871,IRF2BP2
3717_HHEX_P1P2_ENSG00000152804,0.181353038727929,HHEX
5429_NAA35_P1P2_ENSG00000135040,0.17946541800799926,NAA35
2660_EPB41L2_P1P2_ENSG00000079819,0.17942151985172178,EPB41L2
9063_TMEM258_P1P2_ENSG00000134825,0.1787386596429617,TMEM258
10266_ZNF284_ENST00000421176.3_ENSG00000186026,0.17848502585113651,ZNF284
3978_HSPA5_P1P2_ENSG00000044574,0.17490488732806558,HSPA5
6319_PIAS1_P1P2_ENSG00000033800,0.17381231099404937,PIAS1
9512_UBE2M_P1P2_ENSG00000130725,0.17325626768120186,UBE2M
6128_PCID2_P2_ENSG00000126226,0.17042504441657927,PCID2
8157_SMC3_P1P2_ENSG00000108055,0.16949078138718177,SMC3
5194_MRPL11_P1P2_ENSG00000174547,0.16894449322017363,MRPL11
10708_ZRSR2_P1P2_ENSG00000169249,0.16817871427177838,ZRSR2
8654_TAF13_P1P2_ENSG00000197780,0.1680811628133841,TAF13
1960_CUL1_P1P2_ENSG00000055130,0.16720319968783534,CUL1
3857_HNRNPA1_P1P2_ENSG00000135486,0.16666666666666669,HNRNPA1
2501_EFR3A_P1P2_ENSG00000132294,0.16501804701980297,EFR3A
8491_STARD7_P1P2_ENSG00000084090,0.16360355087308556,STARD7
5255_MRPS25_P1P2_ENSG00000131368,0.1628670373622086,MRPS25
2312_DNM1_P1P2_ENSG00000106976,0.16135498975709686,DNM1
6646_PPME1_P1P2_ENSG00000214517,0.16017949468344553,PPME1
8336_SPCS3_P2_ENSG00000129128,0.15951126719344455,SPCS3
3770_HIST1H2BN_P1P2_ENSG00000233822,0.15915520437030536,HIST1H2BN
5602_NEMF_P1P2_ENSG00000165525,0.15895034630767732,NEMF
3282_GAPDH_P2_ENSG00000111640,0.15801385230709203,GAPDH
510_ARL4D_P1P2_ENSG00000175906,0.15626280362891426,ARL4D
5224_MRPL41_P1P2_ENSG00000182154,0.1558579650765779,MRPL41
10336_ZNF407_ENST00000299687.5_ENSG00000215421,0.15577504633694275,ZNF407
10952_non-targeting_non-targeting_non-targeting,0.15541898351380357,non-targeting
8941_TKT_P2_ENSG00000163931,0.1546629597112477,TKT
9945_YRDC_P1P2_ENSG00000196449,0.15203882548044095,YRDC
5951_OR2A1_ENST00000408951.1_ENSG00000221970,0.1517705589698566,OR2A1
6138_PCNX3_P1P2_ENSG00000197136,0.15088284069846847,PCNX3
10165_ZNF133_P1P2_ENSG00000125846,0.15060969661496443,ZNF133
11153_non-targeting_non-targeting_non-targeting,0.1488001170617501,non-targeting
10767_non-targeting_non-targeting_non-targeting,0.14856599356160377,non-targeting
1791_COQ2_P1P2_ENSG00000173085,0.14830260462393913,COQ2
6597_POU5F1B_P1P2_ENSG00000212993,0.14817578772802656,POU5F1B
7524_RPS3_P2_ENSG00000149273,0.14791727636328164,RPS3
4991_METTL14_P1P2_ENSG00000145388,0.14682957760218518,METTL14
9550_UBTF_P1P2_ENSG00000108312,0.14408350404838555,UBTF
2158_DEPDC5_P1P2_ENSG00000100150,0.1439030338503561,DEPDC5
2556_EIF3L_P1P2_ENSG00000100129,0.1436542776314506,EIF3L
11048_non-targeting_non-targeting_non-targeting,0.14304945858940593,non-targeting
6905_PTEN_P1P2_ENSG00000171862,0.14193737196371087,PTEN
1787_COPZ1_P2_ENSG00000111481,0.14179592234903912,COPZ1
1533_CFDP1_P2_ENSG00000153774,0.14080577504633696,CFDP1
11165_non-targeting_non-targeting_non-targeting,0.13900107306604237,non-targeting
8413_SRP14_P1P2_ENSG00000140319,0.13788410886742758,SRP14
3616_H2AFZ_P1P2_ENSG00000164032,0.13742561701297437,H2AFZ
8925_TIMM8A_P1P2_ENSG00000126953,0.1367915325334114,TIMM8A
4998_METTL21A_P1P2_ENSG00000144401,0.13671836893961567,METTL21A
