Perturbation,Gene_Target,Axis_Score
9436_TUT1_P2_ENSG00000149016,TUT1,0.023248779
8597_SUPT4H1_P1P2_ENSG00000213246,SUPT4H1,0.023224492
821_BET1_P1P2_ENSG00000105829,BET1,0.023217028
4508_LAMTOR4_P1P2_ENSG00000188186,LAMTOR4,0.023205616
896_BRF1_P1P2_ENSG00000185024,BRF1,0.023154357
9215_TPR_P1P2_ENSG00000047410,TPR,0.023099827
2113_DDX24_P1P2_ENSG00000089737,DDX24,0.023026738
454_ARGFX_P1P2_ENSG00000186103,ARGFX,0.022998758
5878_NUF2_P1P2_ENSG00000143228,NUF2,0.022920838
8428_SRSF10_P1P2_ENSG00000188529,SRSF10,0.022870924
9812_WDR26_P1P2_ENSG00000162923,WDR26,0.022832777
1415_CDCA5_P1P2_ENSG00000146670,CDCA5,0.022823801
7093_RANBP2_P1P2_ENSG00000153201,RANBP2,0.022792028
5720_NMT1_P1P2_ENSG00000136448,NMT1,0.022790793
8214_SNIP1_P1P2_ENSG00000163877,SNIP1,0.02278318
"891_BRD4_ENST00000263377.2,ENST00000371835.4_ENSG00000141867",BRD4,0.022781506
7502_RPS14_P1P2_ENSG00000164587,RPS14,0.02273816
4523_LAS1L_P1P2_ENSG00000001497,LAS1L,0.022706933
4687_LSM12_P1P2_ENSG00000161654,LSM12,0.022663582
608_ATF5_P1P2_ENSG00000169136,ATF5,0.022659771
9903_XRCC1_P1P2_ENSG00000073050,XRCC1,0.022645868
5266_MRPS5_P1P2_ENSG00000144029,MRPS5,0.022639595
1609_CIAO1_P1P2_ENSG00000144021,CIAO1,0.022634072
8396_SRBD1_P1P2_ENSG00000068784,SRBD1,0.022613507
4389_KIF23_P1P2_ENSG00000137807,KIF23,0.022591772
7420_RPA3_P1P2_ENSG00000106399,RPA3,0.02258486
8730_TBCE_P1P2_ENSG00000285053,TBCE,0.022561997
3548_GSDMA_P1P2_ENSG00000167914,GSDMA,0.022537505
2305_DNAJC9_P1P2_ENSG00000213551,DNAJC9,0.022532651
9543_UBQLN4_P1P2_ENSG00000160803,UBQLN4,0.022512307
2190_DHPS_P1P2_ENSG00000095059,DHPS,0.022499258
8372_SPRTN_P1P2_ENSG00000010072,SPRTN,0.022485167
7690_SCD_P1P2_ENSG00000099194,SCD,0.0224661
5751_NOP9_P1P2_ENSG00000196943,NOP9,0.022444699
7524_RPS3_P2_ENSG00000149273,RPS3,0.02235355
4703_LTB4R2_P1P2_ENSG00000213906,LTB4R2,0.022338314
1532_CFDP1_P1_ENSG00000153774,CFDP1,0.02231275
8080_SLC39A9_P1P2_ENSG00000029364,SLC39A9,0.022271913
5959_OR7A10_ENST00000248058.1_ENSG00000127515,OR7A10,0.022239242
7442_RPL18A_P1P2_ENSG00000105640,RPL18A,0.022215221
6849_PSMB1_P1P2_ENSG00000008018,PSMB1,0.022117477
6892_PSTK_P1_ENSG00000179988,PSTK,0.022108652
8307_SP2_P1P2_ENSG00000167182,SP2,0.022099093
37_ABCG1_P1P2_ENSG00000160179,ABCG1,0.022098795
7173_RBM39_P1P2_ENSG00000131051,RBM39,0.022080291
6485_PNISR_P2_ENSG00000132424,PNISR,0.022079568
8941_TKT_P2_ENSG00000163931,TKT,0.022067599
11138_non-targeting_non-targeting_non-targeting,non-targeting,0.021998553
8943_TLCD1_P1P2_ENSG00000160606,TLCD1,0.021996003
2127_DDX51_P1P2_ENSG00000185163,DDX51,0.021979095
7271_RGP1_P1P2_ENSG00000107185,RGP1,0.021919614
5252_MRPS22_P1P2_ENSG00000175110,MRPS22,0.021917393
9429_TUBGCP6_P1P2_ENSG00000128159,TUBGCP6,0.021831749
713_AURKAIP1_P1P2_ENSG00000175756,AURKAIP1,0.021817336
1035_C1orf109_P1_ENSG00000116922,C1orf109,0.021782685
204_AHCY_P1P2_ENSG00000101444,AHCY,0.02177578
2001_CYFIP1_P1P2_ENSG00000273749,CYFIP1,0.021710623
2607_ELP5_P1P2_ENSG00000170291,ELP5,0.0216974
8921_TIMM23B_P1P2_ENSG00000204152,TIMM23B,0.021689706
9159_TOE1_P1P2_ENSG00000132773,TOE1,0.021684064
7157_RBM14_P1P2_ENSG00000239306,RBM14,0.0216831
5082_MIS12_P1P2_ENSG00000167842,MIS12,0.0216552
5504_NCL_P1_ENSG00000115053,NCL,0.021634663
6654_PPP1R12A_P1P2_ENSG00000058272,PPP1R12A,0.02162256
9458_TXNL4B_P1P2_ENSG00000140830,TXNL4B,0.021608187
630_ATL2_P1P2_ENSG00000119787,ATL2,0.021532362
2428_DYNLRB1_P2_ENSG00000125971,DYNLRB1,0.02151077
3323_GCOM1_P1P2_ENSG00000137878,GCOM1,0.021510057
681_ATP6V1C1_P1P2_ENSG00000155097,ATP6V1C1,0.0214595
3086_FIP1L1_P1P2_ENSG00000145216,FIP1L1,0.02145619
6026_PABPN1_P1P2_ENSG00000100836,PABPN1,0.02138107
8925_TIMM8A_P1P2_ENSG00000126953,TIMM8A,0.02125662
8872_THAP11_P1P2_ENSG00000168286,THAP11,0.021210996
7178_RBM48_P1P2_ENSG00000127993,RBM48,0.021196892
7607_RUVBL1_P1P2_ENSG00000175792,RUVBL1,0.021186264
1418_CDCA8_P1P2_ENSG00000134690,CDCA8,0.021151861
2114_DDX27_P1P2_ENSG00000124228,DDX27,0.021114524
6214_PELO_P1_ENSG00000152684,PELO,0.021103654
348_ANKS6_P1P2_ENSG00000165138,ANKS6,0.02109165
9676_USP8_P1P2_ENSG00000138592,USP8,0.021060374
8633_SYS1_P1P2_ENSG00000204070,SYS1,0.021047698
9785_WARS_P1P2_ENSG00000140105,WARS,0.020901887
4206_ISCU_P1P2_ENSG00000136003,ISCU,0.02089786
1118_C7orf26_P1P2_ENSG00000146576,C7orf26,0.020886805
1352_CCT8_P1P2_ENSG00000156261,CCT8,0.020831559
2389_DTL_P1P2_ENSG00000143476,DTL,0.020813102
8889_THOC3_P1P2_ENSG00000051596,THOC3,0.020803178
5749_NOP56_P1P2_ENSG00000101361,NOP56,0.02076104
5828_NSMCE1_P1P2_ENSG00000169189,NSMCE1,0.020759175
7248_RFC4_P1P2_ENSG00000163918,RFC4,0.020725235
6850_PSMB2_P1P2_ENSG00000126067,PSMB2,0.02067066
1570_CHERP_P1P2_ENSG00000085872,CHERP,0.020592878
2361_DPPA2_P1P2_ENSG00000163530,DPPA2,0.020553349
9839_WDR74_P1_ENSG00000133316,WDR74,0.020465072
5600_NELFCD_P1P2_ENSG00000101158,NELFCD,0.020427337
8335_SPCS3_P1_ENSG00000129128,SPCS3,0.020377079
2539_EIF2B5_P1P2_ENSG00000145191,EIF2B5,0.020376118
7485_RPN1_P1P2_ENSG00000163902,RPN1,0.020359054
1479_CENPE_P1P2_ENSG00000138778,CENPE,0.020259341
8227_SNRPC_P1P2_ENSG00000124562,SNRPC,0.02025213
6241_PFDN6_P1P2_ENSG00000204220,PFDN6,0.020242156
7781_SEPSECS_P1P2_ENSG00000109618,SEPSECS,0.020212797
9652_USP36_P1P2_ENSG00000055483,USP36,0.020208698
7322_RMI1_P1P2_ENSG00000178966,RMI1,0.020160759
6793_PRPF31_P1P2_ENSG00000105618,PRPF31,0.02012295
2187_DHFR_P1P2_ENSG00000228716,DHFR,0.02004995
8161_SMC6_P1P2_ENSG00000163029,SMC6,0.019938165
9505_UBE2H_P1P2_ENSG00000186591,UBE2H,0.019889532
6798_PRPF40A_P1P2_ENSG00000196504,PRPF40A,0.019869383
2475_EDC4_P1P2_ENSG00000038358,EDC4,0.019769872
4164_IPO7_P1P2_ENSG00000205339,IPO7,0.019758655
2077_DCTN5_P1P2_ENSG00000166847,DCTN5,0.01971797
1771_COPB1_P1P2_ENSG00000129083,COPB1,0.019706191
1222_CBLN1_P1P2_ENSG00000102924,CBLN1,0.01970326
2507_EGLN2_P2_ENSG00000269858,EGLN2,0.019676961
6317_PI4KA_P1P2_ENSG00000241973,PI4KA,0.01964515
5743_NOMO3_P1P2_ENSG00000103226,NOMO3,0.019642167
4319_KDM2A_P1P2_ENSG00000173120,KDM2A,0.019529188
11120_non-targeting_non-targeting_non-targeting,non-targeting,0.019519212
2036_DBF4_P1P2_ENSG00000006634,DBF4,0.019512655
9757_VPS41_P1_ENSG00000006715,VPS41,0.019506242
6323_PIAS4_P1P2_ENSG00000105229,PIAS4,0.019452814
10841_non-targeting_non-targeting_non-targeting,non-targeting,0.019407291
2443_E2F6_P1P2_ENSG00000169016,E2F6,0.019357733
5127_MMS22L_P1P2_ENSG00000146263,MMS22L,0.019304104
3946_HSCB_P1P2_ENSG00000100209,HSCB,0.019274836
1918_CSTF3_P1P2_ENSG00000176102,CSTF3,0.01919869
7070_RAD51_P1P2_ENSG00000051180,RAD51,0.019194093
6543_POLR2D_P2_ENSG00000144231,POLR2D,0.019180322
7436_RPL13A_P2_ENSG00000142541,RPL13A,0.019128907
1548_CHCHD1_P1P2_ENSG00000172586,CHCHD1,0.019101236
6851_PSMB3_P1P2_ENSG00000277791,PSMB3,0.01904908
3124_FNBP4_P1P2_ENSG00000109920,FNBP4,0.019000687
2312_DNM1_P1P2_ENSG00000106976,DNM1,0.018991496
9380_TTC1_P1P2_ENSG00000113312,TTC1,0.018985191
6149_PC_P1P2_ENSG00000173599,PC,0.01896339
9483_UBA5_P1P2_ENSG00000081307,UBA5,0.018908372
4331_KDM8_P1P2_ENSG00000155666,KDM8,0.018863866
3072_FGFR1OP_P1P2_ENSG00000213066,FGFR1OP,0.018841954
6512_POLA1_P1P2_ENSG00000101868,POLA1,0.018822074
34_ABCF1_P2_ENSG00000204574,ABCF1,0.01880917
4405_KLC2_P1P2_ENSG00000174996,KLC2,0.018804379
3451_GNPNAT1_P1P2_ENSG00000100522,GNPNAT1,0.018802883
9811_WDR25_P1P2_ENSG00000176473,WDR25,0.018737327
2939_FAM72D_ENST00000400889.1_ENSG00000215784,FAM72D,0.01871309
8552_STX18_P1P2_ENSG00000168818,STX18,0.018692708
5144_MOG_P1P2_ENSG00000204655,MOG,0.0186573
1747_COG8_P1P2_ENSG00000213380,COG8,0.018625207
6681_PPP2R1A_P1_ENSG00000105568,PPP2R1A,0.018577866
3471_GOLT1B_P1P2_ENSG00000111711,GOLT1B,0.018530305
7779_SEPHS2_P1P2_ENSG00000179918,SEPHS2,0.018504247
6604_PPA2_P1P2_ENSG00000138777,PPA2,0.018493855
8724_TBCA_P1P2_ENSG00000171530,TBCA,0.01847528
1228_CBX1_P1P2_ENSG00000108468,CBX1,0.018443402
1396_CDC27_P1P2_ENSG00000004897,CDC27,0.018318726
8436_SRSF6_P1_ENSG00000124193,SRSF6,0.018259034
9802_WDHD1_P1P2_ENSG00000198554,WDHD1,0.018217118
2112_DDX23_P1P2_ENSG00000174243,DDX23,0.01805167
8644_TACC3_P2_ENSG00000013810,TACC3,0.018008731
3802_HJURP_P1P2_ENSG00000123485,HJURP,0.017989736
809_BCLAF1_P1P2_ENSG00000029363,BCLAF1,0.017876804
7577_RSL24D1_P1P2_ENSG00000137876,RSL24D1,0.017849103
5951_OR2A1_ENST00000408951.1_ENSG00000221970,OR2A1,0.017846934
4557_LETM1_P1P2_ENSG00000168924,LETM1,0.01783858
6841_PSMA1_P1P2_ENSG00000129084,PSMA1,0.017809281
8431_SRSF1_P1P2_ENSG00000136450,SRSF1,0.017764915
8772_TCERG1_P1P2_ENSG00000113649,TCERG1,0.017666968
1107_C6orf15_P1P2_ENSG00000204542,C6orf15,0.017663328
1262_CCDC144NL_P2_ENSG00000205212,CCDC144NL,0.017625988
4463_KPNA6_P1P2_ENSG00000025800,KPNA6,0.017598059
5906_NUS1_P1P2_ENSG00000153989,NUS1,0.01759312
6928_PTPN23_P1P2_ENSG00000076201,PTPN23,0.017461494
7575_RSL1D1_P2_ENSG00000171490,RSL1D1,0.017448097
9804_WDR12_P1P2_ENSG00000138442,WDR12,0.017204512
7506_RPS17_ENST00000330339.7_ENSG00000182774,RPS17,0.017140929
1151_CADM4_P1P2_ENSG00000105767,CADM4,0.017134866
5570_NDUFS5_P2_ENSG00000168653,NDUFS5,0.017120535
536_ARPC2_P1_ENSG00000163466,ARPC2,0.01705754
4691_LSM2_P1P2_ENSG00000204392,LSM2,0.017007532
7750_SEC61A1_P2_ENSG00000058262,SEC61A1,0.016919874
9185_TOR2A_P1P2_ENSG00000160404,TOR2A,0.01683276
1694_CMPK1_P1P2_ENSG00000162368,CMPK1,0.016796913
5896_NUP43_P1P2_ENSG00000120253,NUP43,0.01678462
3683_HECTD1_P1P2_ENSG00000092148,HECTD1,0.016783176
11231_non-targeting_non-targeting_non-targeting,non-targeting,0.01677241
7462_RPL35A_P1P2_ENSG00000182899,RPL35A,0.01672608
9853_WDR92_P1P2_ENSG00000243667,WDR92,0.016654722
9253_TRAPPC8_P1P2_ENSG00000153339,TRAPPC8,0.01654
4208_ISG20L2_P1P2_ENSG00000143319,ISG20L2,0.016536733
7752_SEC61B_P1P2_ENSG00000106803,SEC61B,0.016473852
10969_non-targeting_non-targeting_non-targeting,non-targeting,0.016449224
5370_MYCBP_P1P2_ENSG00000214114,MYCBP,0.01642153
22_ABCB7_P1P2_ENSG00000131269,ABCB7,0.016392851
3358_GGPS1_P1P2_ENSG00000152904,GGPS1,0.016390292
3630_HAPLN2_P1P2_ENSG00000132702,HAPLN2,0.016386174
1683_CLTC_P1P2_ENSG00000141367,CLTC,0.01636477
3281_GAPDH_P1_ENSG00000111640,GAPDH,0.016348971
1677_CLSPN_P1P2_ENSG00000092853,CLSPN,0.01632155
9722_VEZT_P1P2_ENSG00000028203,VEZT,0.016319709
10701_ZNHIT3_P1P2_ENSG00000273611,ZNHIT3,0.016290536
7426_RPF1_P1P2_ENSG00000117133,RPF1,0.01628216
5468_NARS_P1P2_ENSG00000134440,NARS,0.016183702
9867_WNK1_P1P2_ENSG00000060237,WNK1,0.016156979
6360_PIK3R4_P1P2_ENSG00000196455,PIK3R4,0.016155884
8798_TDGF1_P1P2_ENSG00000241186,TDGF1,0.016143352
3642_HAUS8_P1P2_ENSG00000131351,HAUS8,0.016102858
8160_SMC5_P1P2_ENSG00000198887,SMC5,0.01606511
5970_ORC6_P1P2_ENSG00000091651,ORC6,0.01605775
1386_CDC123_P1P2_ENSG00000151465,CDC123,0.016025912
761_BARD1_P1P2_ENSG00000138376,BARD1,0.016013455
1389_CDC16_P1P2_ENSG00000130177,CDC16,0.01597191
11011_non-targeting_non-targeting_non-targeting,non-targeting,0.015950644
5624_NFATC2IP_P1P2_ENSG00000176953,NFATC2IP,0.015923273
2107_DDX19B_P1_ENSG00000157349,DDX19B,0.015901333
6032_PAF1_P1P2_ENSG00000006712,PAF1,0.015876168
9399_TTI2_P1P2_ENSG00000129696,TTI2,0.015873676
7397_RNF8_P1P2_ENSG00000112130,RNF8,0.01565339
4276_KAT5_P1P2_ENSG00000172977,KAT5,0.015650824
10853_non-targeting_non-targeting_non-targeting,non-targeting,0.015602499
4478_KRT8_P1_ENSG00000170421,KRT8,0.015484486
9600_UPF1_P1P2_ENSG00000005007,UPF1,0.01543056
5242_MRPS11_P1P2_ENSG00000181991,MRPS11,0.015427769
8540_STRIP1_P1P2_ENSG00000143093,STRIP1,0.015357766
2005_CYP2A13_P1P2_ENSG00000197838,CYP2A13,0.015350809
8334_SPCS2_P1P2_ENSG00000118363,SPCS2,0.015339835
7843_SFSWAP_P1P2_ENSG00000061936,SFSWAP,0.015266348
6119_PCF11_P1P2_ENSG00000165494,PCF11,0.015252367
3511_GPR61_P1P2_ENSG00000156097,GPR61,0.0152394
4473_KRT10_P2_ENSG00000186395,KRT10,0.015191912
3338_GEMIN7_P1P2_ENSG00000142252,GEMIN7,0.015187725
2073_DCTN1_P1P2_ENSG00000204843,DCTN1,0.015164095
3588_GTF3C5_P1P2_ENSG00000148308,GTF3C5,0.015160605
6914_PTK2_P1P2_ENSG00000169398,PTK2,0.01505866
2788_EXOSC1_P1P2_ENSG00000171311,EXOSC1,0.014998723
2570_EIF4G2_P2_ENSG00000110321,EIF4G2,0.014997075
1961_CUL2_P1P2_ENSG00000108094,CUL2,0.014893235
4250_JAZF1_P1P2_ENSG00000153814,JAZF1,0.0148803005
9218_TPT1_P1P2_ENSG00000133112,TPT1,0.01475673
3636_HAUS3_P1P2_ENSG00000214367,HAUS3,0.01468277
680_ATP6V1B2_P1P2_ENSG00000147416,ATP6V1B2,0.014628866
2600_ELOVL1_P1P2_ENSG00000066322,ELOVL1,0.014610674
8165_SMG1_P1P2_ENSG00000157106,SMG1,0.014571264
1470_CEBPZ_P1P2_ENSG00000115816,CEBPZ,0.014556567
5531_NDUFA11_P1P2_ENSG00000174886,NDUFA11,0.014551849
350_ANLN_P1P2_ENSG00000011426,ANLN,0.01453749
6748_PRIM2_P1P2_ENSG00000146143,PRIM2,0.01452506
3479_GOSR2_P1P2_ENSG00000108433,GOSR2,0.014525012
3403_GLRX3_P1P2_ENSG00000108010,GLRX3,0.014466385
6603_PPA1_P1P2_ENSG00000180817,PPA1,0.014450039
7051_RABGGTB_P1P2_ENSG00000137955,RABGGTB,0.014398609
1943_CTR9_P1P2_ENSG00000198730,CTR9,0.0143737625
6885_PSMG3_P2_ENSG00000157778,PSMG3,0.014367967
3131_FNTA_P1P2_ENSG00000168522,FNTA,0.014300322
5770_NPM1_P1P2_ENSG00000181163,NPM1,0.014296404
6559_POLR3E_P1P2_ENSG00000058600,POLR3E,0.014269244
11320_non-targeting_non-targeting_non-targeting,non-targeting,0.014248505
670_ATP6AP1_P1P2_ENSG00000071553,ATP6AP1,0.014231202
9424_TUBG1_P1P2_ENSG00000131462,TUBG1,0.014164979
2350_DPH6_P1P2_ENSG00000134146,DPH6,0.01413486
4115_IMPDH2_P1P2_ENSG00000178035,IMPDH2,0.014091213
8244_SNX15_P1_ENSG00000110025,SNX15,0.013956086
8857_TFRC_P1P2_ENSG00000072274,TFRC,0.0138513185
1717_CNOT2_P1P2_ENSG00000111596,CNOT2,0.013848872
6493_PNO1_P1P2_ENSG00000115946,PNO1,0.013827443
7099_RAN_P1P2_ENSG00000132341,RAN,0.01382257
4116_INCENP_P1P2_ENSG00000149503,INCENP,0.013822404
10152_ZNF100_P1P2_ENSG00000197020,ZNF100,0.013820555
5126_MMS19_P1P2_ENSG00000155229,MMS19,0.013802049
4003_IARS2_P1P2_ENSG00000067704,IARS2,0.013750776
9881_WTAP_P1P2_ENSG00000146457,WTAP,0.013662338
7486_RPN2_P1P2_ENSG00000118705,RPN2,0.013621128
6902_PTCD3_P1P2_ENSG00000132300,PTCD3,0.013619222
3632_HARS_P1P2_ENSG00000170445,HARS,0.013583381
9175_TOP2A_P1P2_ENSG00000131747,TOP2A,0.013545381
10544_ZNF676_ENST00000397121.2_ENSG00000196109,ZNF676,0.013493054
5292_MST1_ENST00000449682.2_ENSG00000173531,MST1,0.013481852
2733_ESPN_P1_ENSG00000187017,ESPN,0.013430646
2561_EIF4A3_P1P2_ENSG00000141543,EIF4A3,0.013429239
9506_UBE2I_P1P2_ENSG00000103275,UBE2I,0.013416541
2778_EXOC1_P1P2_ENSG00000090989,EXOC1,0.013401351
6050_PAM16_P1P2_ENSG00000217930,PAM16,0.013381291
1519_CEP97_P1P2_ENSG00000182504,CEP97,0.013380229
3394_GLI4_P1P2_ENSG00000250571,GLI4,0.013370641
6486_PNISR_P1_ENSG00000132424,PNISR,0.013367862
4862_MASTL_P1P2_ENSG00000120539,MASTL,0.013346671
524_ARMC7_P1P2_ENSG00000125449,ARMC7,0.013246089
4380_KIF18B_P1P2_ENSG00000186185,KIF18B,0.013226912
9675_USP7_P1P2_ENSG00000187555,USP7,0.013210744
7010_RAB18_P1P2_ENSG00000099246,RAB18,0.013204221
6268_PGS1_P1P2_ENSG00000087157,PGS1,0.013191382
140_ADAT3_P2_ENSG00000213638,ADAT3,0.013164734
7407_RNPS1_P1P2_ENSG00000205937,RNPS1,0.013164414
8430_SRSF11_P2_ENSG00000116754,SRSF11,0.01313383
5891_NUP205_P1P2_ENSG00000155561,NUP205,0.013121437
8916_TIMM13_P1P2_ENSG00000099800,TIMM13,0.013057815
7335_RNF103_P1P2_ENSG00000239305,RNF103,0.012938817
9422_TUBD1_P1P2_ENSG00000108423,TUBD1,0.012928195
8892_THOC7_P1P2_ENSG00000163634,THOC7,0.01292443
33_ABCF1_P1_ENSG00000204574,ABCF1,0.012914752
9474_U2AF2_P1P2_ENSG00000063244,U2AF2,0.012881476
8974_TMED2_P1P2_ENSG00000086598,TMED2,0.012879116
10405_ZNF506_P1P2_ENSG00000081665,ZNF506,0.012861195
1032_C1QBP_P1P2_ENSG00000108561,C1QBP,0.012817538
523_ARMC6_P1P2_ENSG00000105676,ARMC6,0.012815258
7050_RABGGTA_P1P2_ENSG00000100949,RABGGTA,0.012809873
3584_GTF3C1_P1P2_ENSG00000077235,GTF3C1,0.012790672
6893_PSTK_P2_ENSG00000179988,PSTK,0.012658683
9513_UBE2N_P1P2_ENSG00000177889,UBE2N,0.012645997
2689_ERAL1_P1P2_ENSG00000132591,ERAL1,0.012621366
5965_ORC1_P1P2_ENSG00000085840,ORC1,0.012572848
7719_SDE2_P1P2_ENSG00000143751,SDE2,0.012563135
8236_SNUPN_P1P2_ENSG00000169371,SNUPN,0.012551599
6675_PPP1R7_P1P2_ENSG00000115685,PPP1R7,0.012538297
7649_SAP30BP_P1P2_ENSG00000161526,SAP30BP,0.012503135
8444_SS18L2_P1P2_ENSG00000008324,SS18L2,0.012472478
3589_GTF3C6_P1P2_ENSG00000155115,GTF3C6,0.012467204
7670_SBNO1_P1P2_ENSG00000139697,SBNO1,0.012466731
9631_USP10_P1P2_ENSG00000103194,USP10,0.012460502
5077_MICOS10_P1P2_ENSG00000173436,MICOS10,0.012448228
2578_EIF5_P1_ENSG00000100664,EIF5,0.012409353
2088_DDB1_P2_ENSG00000167986,DDB1,0.012393969
7295_RHOQ_P1P2_ENSG00000119729,RHOQ,0.01238439
8266_SOD1_P1P2_ENSG00000142168,SOD1,0.012359419
3985_HSPD1_P1P2_ENSG00000144381,HSPD1,0.012295226
8417_SRP72_P1P2_ENSG00000174780,SRP72,0.012287081
6782_PRODH_P2_ENSG00000100033,PRODH,0.012281628
9110_TMSB10_P1P2_ENSG00000034510,TMSB10,0.012242411
7471_RPL39_P1P2_ENSG00000198918,RPL39,0.012196041
3660_HCRTR1_P1P2_ENSG00000121764,HCRTR1,0.012142092
9593_UNC45A_P2_ENSG00000140553,UNC45A,0.012124412
997_C16orf86_P1P2_ENSG00000159761,C16orf86,0.012103057
7117_RARS_P1P2_ENSG00000113643,RARS,0.012089585
5750_NOP58_P1P2_ENSG00000055044,NOP58,0.012088176
10586_ZNF718_ENST00000502662.1_ENSG00000250312,ZNF718,0.01203475
7488_RPP21_P1P2_ENSG00000241370,RPP21,0.012000779
6158_PDCD6IP_P1P2_ENSG00000170248,PDCD6IP,0.011977289
8927_TIMM9_P1P2_ENSG00000100575,TIMM9,0.011909208
9245_TRAPPC1_P1P2_ENSG00000170043,TRAPPC1,0.011865705
6922_PTPMT1_P1P2_ENSG00000110536,PTPMT1,0.011854407
6073_PARN_P1P2_ENSG00000140694,PARN,0.011837112
3788_HIST2H2BE_P1P2_ENSG00000184678,HIST2H2BE,0.0118244095
5652_NFS1_P1P2_ENSG00000244005,NFS1,0.011742363
5422_NAA10_P1P2_ENSG00000102030,NAA10,0.011684886
7375_RNF20_P1P2_ENSG00000155827,RNF20,0.011683501
2608_ELP6_P1P2_ENSG00000163832,ELP6,0.011683086
6844_PSMA4_P1P2_ENSG00000041357,PSMA4,0.01166658
934_BUB1B_P1P2_ENSG00000156970,BUB1B,0.011618882
7310_RINT1_P1P2_ENSG00000135249,RINT1,0.011597218
4481_KRTAP4-7_ENST00000391417.4_ENSG00000240871,KRTAP4-7,0.011547269
7452_RPL26L1_P1P2_ENSG00000037241,RPL26L1,0.011530416
2058_DCAF6_P1P2_ENSG00000143164,DCAF6,0.011480846
9370_TSSK3_P1P2_ENSG00000162526,TSSK3,0.011476045
9255_TREML2_P1P2_ENSG00000112195,TREML2,0.011384302
10397_ZNF492_P1P2_ENSG00000229676,ZNF492,0.011372921
11097_non-targeting_non-targeting_non-targeting,non-targeting,0.011353681
9547_UBR4_P1P2_ENSG00000127481,UBR4,0.011329315
1787_COPZ1_P2_ENSG00000111481,COPZ1,0.011299821
6560_POLR3F_P1P2_ENSG00000132664,POLR3F,0.011283061
9428_TUBGCP5_P1P2_ENSG00000275835,TUBGCP5,0.011278777
813_BCS1L_P1P2_ENSG00000074582,BCS1L,0.011175689
6843_PSMA3_P1P2_ENSG00000100567,PSMA3,0.011125504
7245_RFC1_P1P2_ENSG00000035928,RFC1,0.011119917
4904_MCM7_P1P2_ENSG00000166508,MCM7,0.011109914
88_ACOT12_P1P2_ENSG00000172497,ACOT12,0.011082167
10813_non-targeting_non-targeting_non-targeting,non-targeting,0.011065758
6043_PAK1IP1_P1P2_ENSG00000111845,PAK1IP1,0.010992403
10553_ZNF687_P1P2_ENSG00000143373,ZNF687,0.010968135
760_BAP1_P1P2_ENSG00000163930,BAP1,0.010967017
6513_POLA2_P1P2_ENSG00000014138,POLA2,0.010928424
11229_non-targeting_non-targeting_non-targeting,non-targeting,0.010898446
5426_NAA20_P1P2_ENSG00000173418,NAA20,0.010890513
110_ACTR1A_P1P2_ENSG00000138107,ACTR1A,0.010863669
3748_HIST1H2AB_P1P2_ENSG00000278463,HIST1H2AB,0.010855509
5476_NBAS_P1P2_ENSG00000151779,NBAS,0.010838762
4484_KTI12_P1P2_ENSG00000198841,KTI12,0.010824269
8816_TELO2_P1P2_ENSG00000100726,TELO2,0.01080085
4910_MCRS1_P1P2_ENSG00000187778,MCRS1,0.01078909
1491_CENPT_P1P2_ENSG00000102901,CENPT,0.010756867
7161_RBM17_P1P2_ENSG00000134453,RBM17,0.010722867
9765_VPS54_P1P2_ENSG00000143952,VPS54,0.01071335
8719_TBC1D3_ENST00000537432.1_ENSG00000274611,TBC1D3,0.010712214
2983_FAU_P1P2_ENSG00000149806,FAU,0.0106832925
2456_EBNA1BP2_P1P2_ENSG00000117395,EBNA1BP2,0.010649598
3253_GABPA_P1P2_ENSG00000154727,GABPA,0.010543245
7140_RBBP4_P1P2_ENSG00000162521,RBBP4,0.010543134
7593_RTTN_P1P2_ENSG00000176225,RTTN,0.010506096
"9279_TRIM49C_ENST00000432771.1,ENST00000448984.1_ENSG00000204449",TRIM49C,0.010445394
8933_TIPIN_P1P2_ENSG00000075131,TIPIN,0.010408744
2450_EARS2_P1P2_ENSG00000103356,EARS2,0.010400759
8096_SLC4A5_P1_ENSG00000188687,SLC4A5,0.010351814
8678_TAMM41_P1P2_ENSG00000144559,TAMM41,0.01030519
1332_CCNK_P2_ENSG00000090061,CCNK,0.010284243
3874_HNRNPM_P2_ENSG00000099783,HNRNPM,0.010180688
9898_XPO5_P1P2_ENSG00000124571,XPO5,0.010172979
8232_SNRPF_P1P2_ENSG00000139343,SNRPF,0.010166012
3446_GNL3L_P1P2_ENSG00000130119,GNL3L,0.010153084
8389_SPTSSA_P1P2_ENSG00000165389,SPTSSA,0.010121379
3759_HIST1H2BB_P1P2_ENSG00000276410,HIST1H2BB,0.010117795
4291_KCMF1_P1P2_ENSG00000176407,KCMF1,0.010078983
8219_SNRNP35_P1P2_ENSG00000184209,SNRNP35,0.0100723915
9896_XPO1_P1P2_ENSG00000082898,XPO1,0.010054848
2348_DPH3_P1P2_ENSG00000154813,DPH3,0.010047384
7473_RPL41_P1P2_ENSG00000229117,RPL41,0.010029989
9212_TPRKB_P1P2_ENSG00000144034,TPRKB,0.0100273825
6740_PREB_P1P2_ENSG00000138073,PREB,0.010018282
2812_F8A1_P1P2_ENSG00000277203,F8A1,0.010011222
