Perturbation,Gene_Target,Axis_Score
3076_FGFRL1_P1P2_ENSG00000127418,FGFRL1,0.008770035
8479_STAC3_P1P2_ENSG00000185482,STAC3,0.00876144
8133_SMAD5_P1P2_ENSG00000113658,SMAD5,0.008755908
282_ALMS1_P1P2_ENSG00000116127,ALMS1,0.008741155
5465_CIAO3_P1P2_ENSG00000103245,CIAO3,0.008738654
3620_HACL1_P1P2_ENSG00000131373,HACL1,0.008737952
10485_ZNF593_P1P2_ENSG00000142684,ZNF593,0.0087378025
3597_GTSE1_P1P2_ENSG00000075218,GTSE1,0.008733364
58_ABO_P1_ENSG00000175164,ABO,0.008732511
3328_GDF11_P1P2_ENSG00000135414,GDF11,0.008731566
8420_SRPK2_P1_ENSG00000135250,SRPK2,0.008725636
4443_KLHL36_P2_ENSG00000135686,KLHL36,0.008724238
6472_PMAIP1_P1P2_ENSG00000141682,PMAIP1,0.008724002
4029_IDI1_P1P2_ENSG00000067064,IDI1,0.0087197395
6883_PSMG1_P1P2_ENSG00000183527,PSMG1,0.008719279
4490_L3MBTL1_P2_ENSG00000185513,L3MBTL1,0.008718719
5769_NPL_P1P2_ENSG00000135838,NPL,0.008708035
2067_DCLRE1B_P1P2_ENSG00000118655,DCLRE1B,0.008705537
4860_MAST2_P1P2_ENSG00000086015,MAST2,0.008704182
7695_SCLT1_P1P2_ENSG00000151466,SCLT1,0.008704059
7102_RAP1GAP_P2_ENSG00000076864,RAP1GAP,0.0086978
5890_NUP188_P1P2_ENSG00000095319,NUP188,0.008685629
8391_SPZ1_P1P2_ENSG00000164299,SPZ1,0.008684622
3397_GLIS3_P1P2_ENSG00000107249,GLIS3,0.0086841
162_ADPGK_P1P2_ENSG00000159322,ADPGK,0.008682982
7190_RBPJL_P1P2_ENSG00000124232,RBPJL,0.008681081
7722_SDF4_P1P2_ENSG00000078808,SDF4,0.008680871
1216_CAV2_P1P2_ENSG00000105971,CAV2,0.008678642
9342_TSHZ1_P1P2_ENSG00000179981,TSHZ1,0.008677264
5152_MORF4L2_P1_ENSG00000123562,MORF4L2,0.008676206
5575_NDUFV1_P2_ENSG00000167792,NDUFV1,0.008668517
9762_VPS51_P1P2_ENSG00000149823,VPS51,0.008666081
9185_TOR2A_P1P2_ENSG00000160404,TOR2A,0.008659107
5272_MRTO4_P1P2_ENSG00000053372,MRTO4,0.008659019
3124_FNBP4_P1P2_ENSG00000109920,FNBP4,0.008653625
5756_NOTO_P1P2_ENSG00000214513,NOTO,0.008648581
1056_SHLD1_P1P2_ENSG00000171984,SHLD1,0.008647883
2464_ECHDC1_P1P2_ENSG00000093144,ECHDC1,0.008639779
11040_non-targeting_non-targeting_non-targeting,non-targeting,0.008638742
9496_UBE2D1_P1P2_ENSG00000072401,UBE2D1,0.008637955
9091_TMEM64_P1P2_ENSG00000180694,TMEM64,0.008626609
5773_NPRL3_P1P2_ENSG00000103148,NPRL3,0.008620494
6359_PIK3R2_P2_ENSG00000105647,PIK3R2,0.00861955
10710_ZSCAN12_P1P2_ENSG00000158691,ZSCAN12,0.008619107
5594_NEK4_P1P2_ENSG00000114904,NEK4,0.008612796
10357_ZNF436_P1_ENSG00000125945,ZNF436,0.008608372
4662_LRRC37B_P1P2_ENSG00000185158,LRRC37B,0.008608229
4634_LPGAT1_P1P2_ENSG00000123684,LPGAT1,0.0085979635
10584_ZNF717_P1P2_ENSG00000227124,ZNF717,0.008597953
11233_non-targeting_non-targeting_non-targeting,non-targeting,0.008595669
9854_WDSUB1_P1P2_ENSG00000196151,WDSUB1,0.008586558
3015_FBXO34_P1P2_ENSG00000178974,FBXO34,0.008585795
2712_ERLEC1_P1P2_ENSG00000068912,ERLEC1,0.008584289
8523_STK38_P1P2_ENSG00000112079,STK38,0.008582974
6567_POM121_P1P2_ENSG00000196313,POM121,0.008582959
4535_LCN10_P1P2_ENSG00000187922,LCN10,0.008581853
7904_SHROOM1_P1P2_ENSG00000164403,SHROOM1,0.008581156
5628_NFATC4_P1P2_ENSG00000100968,NFATC4,0.008575694
3814_HLF_P1_ENSG00000108924,HLF,0.008575421
5790_NR2C2_P1P2_ENSG00000177463,NR2C2,0.00857355
10570_ZNF705B_ENST00000400120.3_ENSG00000215356,ZNF705B,0.008573166
6430_PLD6_ENST00000321560.3_ENSG00000179598,PLD6,0.008571494
10831_non-targeting_non-targeting_non-targeting,non-targeting,0.008569026
6484_PMVK_P1P2_ENSG00000163344,PMVK,0.008563987
10378_ZNF462_P1P2_ENSG00000148143,ZNF462,0.008562525
5299_MTA1_P1P2_ENSG00000182979,MTA1,0.008562014
2667_EPHB4_P1P2_ENSG00000196411,EPHB4,0.008559996
10395_ZNF490_P1P2_ENSG00000188033,ZNF490,0.008558099
8524_STK3_P1P2_ENSG00000104375,STK3,0.008555654
10883_non-targeting_non-targeting_non-targeting,non-targeting,0.008554403
9228_TRAF3IP1_P1P2_ENSG00000204104,TRAF3IP1,0.008552314
7916_SIMC1_P1P2_ENSG00000170085,SIMC1,0.008548836
223_AIRE_P1P2_ENSG00000160224,AIRE,0.008546255
4049_IFRD1_P1_ENSG00000006652,IFRD1,0.008545374
276_ALKBH3_P1P2_ENSG00000166199,ALKBH3,0.008543988
111_ACTR1B_P1P2_ENSG00000115073,ACTR1B,0.00854192
6025_PABPC4_P1P2_ENSG00000090621,PABPC4,0.00854058
2849_RTL8C_P1P2_ENSG00000134590,RTL8C,0.0085405465
6426_PLCXD1_P1_ENSG00000182378,PLCXD1,0.008537264
1219_CBFA2T3_P2_ENSG00000129993,CBFA2T3,0.008533272
472_ARHGDIA_P1P2_ENSG00000141522,ARHGDIA,0.008533237
1101_C5orf34_P1P2_ENSG00000172244,C5orf34,0.0085279
4892_MCCC2_P1P2_ENSG00000131844,MCCC2,0.008526941
7085_RALGAPA1_P1P2_ENSG00000174373,RALGAPA1,0.008524245
1275_CCDC28B_P1_ENSG00000160050,CCDC28B,0.008520114
7261_RFX4_P1P2_ENSG00000111783,RFX4,0.008519363
2708_ERI1_P1P2_ENSG00000104626,ERI1,0.008519191
7320_RMDN1_P1P2_ENSG00000176623,RMDN1,0.008518228
4141_INSIG2_P1P2_ENSG00000125629,INSIG2,0.008508833
7861_SGPP1_P1P2_ENSG00000126821,SGPP1,0.008508003
7026_RAB3GAP1_P1P2_ENSG00000115839,RAB3GAP1,0.0085047195
5866_NUDT16_P1P2_ENSG00000198585,NUDT16,0.008500153
8810_TEC_P1P2_ENSG00000135605,TEC,0.008494186
840_BIVM_P1_ENSG00000134897,BIVM,0.008492082
20_ABCB10_P1P2_ENSG00000135776,ABCB10,0.008484238
2963_FANCE_P1P2_ENSG00000112039,FANCE,0.008481821
9819_WDR41_P1P2_ENSG00000164253,WDR41,0.008473163
6213_PELO_P2_ENSG00000152684,PELO,0.008471879
5639_NFIL3_P1P2_ENSG00000165030,NFIL3,0.008471338
5183_MR1_P1P2_ENSG00000153029,MR1,0.008469916
"3575_GTF2H2_ENST00000274400.5,ENST00000330280.7_ENSG00000145736",GTF2H2,0.0084691215
633_ATM_P1P2_ENSG00000149311,ATM,0.008462611
2249_DLX5_P1P2_ENSG00000105880,DLX5,0.008450468
1077_MAIP1_P1P2_ENSG00000162972,MAIP1,0.0084431255
10969_non-targeting_non-targeting_non-targeting,non-targeting,0.008441997
1552_CHCHD5_P1P2_ENSG00000125611,CHCHD5,0.008441492
6728_PRDM4_P1P2_ENSG00000110851,PRDM4,0.008436613
5958_OR51B5_ENST00000300773.2_ENSG00000167355,OR51B5,0.008429672
7850_SFXN5_P1P2_ENSG00000144040,SFXN5,0.008427644
5142_MOCS3_P1P2_ENSG00000124217,MOCS3,0.008419598
9634_USP13_P1P2_ENSG00000058056,USP13,0.008418112
8355_SPIB_P1P2_ENSG00000269404,SPIB,0.008417035
8767_TCEAL8_P1P2_ENSG00000180964,TCEAL8,0.008416641
3832_HMGCR_P1P2_ENSG00000113161,HMGCR,0.008406893
3481_GOT2_P1P2_ENSG00000125166,GOT2,0.008404207
6694_PPP3CC_P1P2_ENSG00000120910,PPP3CC,0.008387793
1767_COMMD9_P1P2_ENSG00000110442,COMMD9,0.008387294
243_AKR1C2_P2_ENSG00000151632,AKR1C2,0.008386201
7777_SELENOF_P1P2_ENSG00000183291,SELENOF,0.008384691
8740_TBPL2_ENST00000247219.5_ENSG00000182521,TBPL2,0.008382519
4000_HYOU1_P1P2_ENSG00000149428,HYOU1,0.008371934
304_ANAPC15_P1P2_ENSG00000110200,ANAPC15,0.008368918
160_ADORA2B_P1P2_ENSG00000170425,ADORA2B,0.008363866
4924_ME2_P1P2_ENSG00000082212,ME2,0.008362297
9995_ZBTB41_P1P2_ENSG00000177888,ZBTB41,0.008356715
10360_ZNF438_P1_ENSG00000183621,ZNF438,0.008354143
374_AP2A2_P1P2_ENSG00000183020,AP2A2,0.0083468575
6993_QTRT2_P1P2_ENSG00000151576,QTRT2,0.008346733
6243_PFKFB4_P1P2_ENSG00000114268,PFKFB4,0.008342467
175_AFF4_P1P2_ENSG00000072364,AFF4,0.008338095
5265_MRPS36_P1P2_ENSG00000134056,MRPS36,0.008336216
4077_ELP1_P1P2_ENSG00000070061,ELP1,0.008327563
743_BACH1_P1P2_ENSG00000156273,BACH1,0.008325824
2904_INKA2_P1P2_ENSG00000197852,INKA2,0.008325104
10971_non-targeting_non-targeting_non-targeting,non-targeting,0.008324374
10304_ZNF345_P1P2_ENSG00000251247,ZNF345,0.008319319
156_ADK_P2_ENSG00000156110,ADK,0.008312414
11183_non-targeting_non-targeting_non-targeting,non-targeting,0.008312212
784_BCAR1_P2_ENSG00000050820,BCAR1,0.00830942
2917_FAM24B_P1P2_ENSG00000213185,FAM24B,0.008309401
8106_SLC7A11_P1P2_ENSG00000151012,SLC7A11,0.008308921
3633_HAT1_P1P2_ENSG00000128708,HAT1,0.008308188
6966_PWWP2B_P1_ENSG00000171813,PWWP2B,0.008301775
440_ARF4_P1P2_ENSG00000168374,ARF4,0.008295693
10145_ZMYM3_P2_ENSG00000147130,ZMYM3,0.008294388
3695_HERPUD1_P1P2_ENSG00000051108,HERPUD1,0.008292154
10045_ZDHHC17_P1P2_ENSG00000186908,ZDHHC17,0.008290687
10535_ZNF665_P1P2_ENSG00000197497,ZNF665,0.00828817
3940_RIDA_P1P2_ENSG00000132541,RIDA,0.008287392
8805_TEAD2_P1P2_ENSG00000074219,TEAD2,0.008283644
6752_PRKAB2_P1P2_ENSG00000131791,PRKAB2,0.008279839
9040_TMEM209_P1P2_ENSG00000146842,TMEM209,0.008268666
2123_DDX46_P2_ENSG00000145833,DDX46,0.008268041
1949_CTSH_P1P2_ENSG00000103811,CTSH,0.008265979
8069_SLC39A10_P1P2_ENSG00000196950,SLC39A10,0.008263456
4841_MAPRE2_P1_ENSG00000166974,MAPRE2,0.008258925
8484_STAMBP_P1P2_ENSG00000124356,STAMBP,0.008255589
6594_POU4F1_P1P2_ENSG00000152192,POU4F1,0.008252799
9875_GET1_P1P2_ENSG00000182093,GET1,0.008251873
2767_ETV7_P1P2_ENSG00000010030,ETV7,0.008247433
7103_RAP1GAP_P1_ENSG00000076864,RAP1GAP,0.008243443
10609_ZNF75D_P1P2_ENSG00000186376,ZNF75D,0.00823889
6673_PPP1R3E_P1_ENSG00000235194,PPP1R3E,0.008235806
4800_MAP2K1_P1P2_ENSG00000169032,MAP2K1,0.008233857
2952_FAM91A1_P1P2_ENSG00000176853,FAM91A1,0.00823179
7799_SERINC1_P1P2_ENSG00000111897,SERINC1,0.008231453
11137_non-targeting_non-targeting_non-targeting,non-targeting,0.008231337
2782_EXOC5_P1P2_ENSG00000070367,EXOC5,0.00822995
4487_KXD1_P1P2_ENSG00000105700,KXD1,0.00822588
9273_TRIM35_P1P2_ENSG00000104228,TRIM35,0.008223577
10881_non-targeting_non-targeting_non-targeting,non-targeting,0.008219055
2522_EI24_P1P2_ENSG00000149547,EI24,0.008217958
9045_TMEM218_P1P2_ENSG00000150433,TMEM218,0.008214333
9919_YARS_P1P2_ENSG00000134684,YARS,0.008211446
6645_PPM1N_P1P2_ENSG00000213889,PPM1N,0.008204453
657_ATP5F1E_P1P2_ENSG00000124172,ATP5F1E,0.008203744
4514_LAPTM4B_P1P2_ENSG00000104341,LAPTM4B,0.008201616
4481_KRTAP4-7_ENST00000391417.4_ENSG00000240871,KRTAP4-7,0.008201358
11301_non-targeting_non-targeting_non-targeting,non-targeting,0.00819534
6294_PHF8_P1P2_ENSG00000172943,PHF8,0.008193939
5939_OLIG3_P1P2_ENSG00000177468,OLIG3,0.008189843
5437_NABP1_P1P2_ENSG00000173559,NABP1,0.008187146
7678_SCAI_P1P2_ENSG00000173611,SCAI,0.008183588
9116_TMX1_P1P2_ENSG00000139921,TMX1,0.008182996
10642_ZNF792_P1P2_ENSG00000180884,ZNF792,0.008178764
10398_ZNF493_P1P2_ENSG00000196268,ZNF493,0.008175579
3326_GDA_P1P2_ENSG00000119125,GDA,0.008173299
4863_MAT2A_P1P2_ENSG00000168906,MAT2A,0.0081684
1456_CDR2_P1P2_ENSG00000140743,CDR2,0.008160825
439_ARF3_P1P2_ENSG00000134287,ARF3,0.008160389
2479_EDF1_P1P2_ENSG00000107223,EDF1,0.008158236
10946_non-targeting_non-targeting_non-targeting,non-targeting,0.008130449
9892_XPC_P1_ENSG00000154767,XPC,0.008127639
10322_ZNF384_P1P2_ENSG00000126746,ZNF384,0.008126959
3361_GHDC_P1P2_ENSG00000167925,GHDC,0.008125898
4877_MBD5_P1P2_ENSG00000204406,MBD5,0.008124745
1358_CD24_P1P2_ENSG00000272398,CD24,0.008123803
10195_ZNF195_P1P2_ENSG00000005801,ZNF195,0.008121026
9903_XRCC1_P1P2_ENSG00000073050,XRCC1,0.008119929
8086_SLC43A3_P1P2_ENSG00000134802,SLC43A3,0.008116075
6409_PLA2G6_P1P2_ENSG00000184381,PLA2G6,0.008107171
9786_WASF1_P1P2_ENSG00000112290,WASF1,0.008102687
407_APLP2_P1P2_ENSG00000084234,APLP2,0.00809502
6200_PDX1_P1P2_ENSG00000139515,PDX1,0.008090969
4816_MAP4K1_P1P2_ENSG00000104814,MAP4K1,0.008089359
9233_TRAF7_P2_ENSG00000131653,TRAF7,0.008084718
7044_RABEP1_P1P2_ENSG00000029725,RABEP1,0.008078139
1553_CHCHD6_P1P2_ENSG00000159685,CHCHD6,0.008075409
212_AHSA2_P1P2_nan,AHSA2,0.008071971
4730_ETFRF1_P1P2_ENSG00000205707,ETFRF1,0.008066939
10859_non-targeting_non-targeting_non-targeting,non-targeting,0.0080665415
8486_STAP2_P1P2_ENSG00000178078,STAP2,0.008061965
328_ANKRD13B_P1P2_ENSG00000198720,ANKRD13B,0.008061317
5095_MKNK1_P2_ENSG00000079277,MKNK1,0.008060421
197_AGPAT5_P1P2_ENSG00000155189,AGPAT5,0.008057351
6321_PIAS2_P2_ENSG00000078043,PIAS2,0.008055464
10666_ZNF836_P1P2_ENSG00000196267,ZNF836,0.008051171
11168_non-targeting_non-targeting_non-targeting,non-targeting,0.008047364
4876_MBD4_P1P2_ENSG00000129071,MBD4,0.008044488
8749_TBX19_ENST00000367821.3_ENSG00000143178,TBX19,0.008039326
1705_CNDP2_P2_ENSG00000133313,CNDP2,0.008030738
6566_POM121C_P1P2_ENSG00000272391,POM121C,0.008028279
2035_DBF4B_P1P2_ENSG00000161692,DBF4B,0.008022248
875_BOP1_P2_ENSG00000261236,BOP1,0.008021484
209_AHRR_P1P2_ENSG00000063438,AHRR,0.008018474
9360_TSPYL2_P1P2_ENSG00000184205,TSPYL2,0.008011234
5393_MYO16_ENST00000357550.2_ENSG00000041515,MYO16,0.00801055
5397_MYO1C_P1_ENSG00000197879,MYO1C,0.0080105
7196_RCAN1_P1P2_ENSG00000159200,RCAN1,0.007999442
6597_POU5F1B_P1P2_ENSG00000212993,POU5F1B,0.00799098
3402_GLRX2_P1P2_ENSG00000023572,GLRX2,0.007989604
3499_GPHN_P1P2_ENSG00000171723,GPHN,0.007989391
977_RIOX1_P1P2_ENSG00000170468,RIOX1,0.0079824105
7857_SGMS1_P1P2_ENSG00000198964,SGMS1,0.007978189
1903_CSNK1G3_P1P2_ENSG00000151292,CSNK1G3,0.007977716
10732_ZSWIM1_P1P2_ENSG00000168612,ZSWIM1,0.007977611
2830_FAM104B_P1P2_ENSG00000182518,FAM104B,0.007976933
4283_KATNAL1_P1P2_ENSG00000102781,KATNAL1,0.007975974
4138_INPP5K_P1P2_ENSG00000132376,INPP5K,0.007972585
10802_non-targeting_non-targeting_non-targeting,non-targeting,0.0079721445
10994_non-targeting_non-targeting_non-targeting,non-targeting,0.007970659
5500_NCKAP5L_P1P2_ENSG00000167566,NCKAP5L,0.007968734
3751_HIST1H2AE_P1P2_ENSG00000277075,HIST1H2AE,0.007966553
24_ABCB9_P1_ENSG00000150967,ABCB9,0.007964163
11141_non-targeting_non-targeting_non-targeting,non-targeting,0.007957452
952_NKAPD1_P1P2_ENSG00000150776,NKAPD1,0.007957346
9470_TYW5_P1P2_ENSG00000162971,TYW5,0.007946748
9224_TRABD_P2_ENSG00000170638,TRABD,0.007945554
996_C16orf72_P2_ENSG00000182831,C16orf72,0.007942936
6854_PSMB6_P2_ENSG00000142507,PSMB6,0.007942864
1225_CBR4_P1P2_ENSG00000145439,CBR4,0.007940012
11184_non-targeting_non-targeting_non-targeting,non-targeting,0.007939642
1080_C2orf69_P1P2_ENSG00000178074,C2orf69,0.007937139
5385_MYL12B_P1P2_ENSG00000118680,MYL12B,0.007935271
8753_TBX22_P1P2_ENSG00000122145,TBX22,0.007922488
3444_GNL1_P1P2_ENSG00000204590,GNL1,0.007921949
6077_PARP2_P1P2_ENSG00000129484,PARP2,0.007921616
4289_KBTBD4_ENST00000450908.1_ENSG00000123444,KBTBD4,0.007917832
10132_ZKSCAN7_P1P2_ENSG00000196345,ZKSCAN7,0.00791495
10281_ZNF318_P1P2_ENSG00000171467,ZNF318,0.007912728
9633_USP12_P1P2_ENSG00000152484,USP12,0.007912186
5795_NR2F6_P1P2_ENSG00000160113,NR2F6,0.0079036
6744_PREP_P1P2_ENSG00000085377,PREP,0.00789883
9998_ZBTB44_P1P2_ENSG00000196323,ZBTB44,0.007896783
6512_POLA1_P1P2_ENSG00000101868,POLA1,0.007894395
138_ADAT1_P1P2_ENSG00000065457,ADAT1,0.007893762
8728_TBCC_P1P2_ENSG00000124659,TBCC,0.007884591
3151_FOXD3_P1_ENSG00000187140,FOXD3,0.00787462
8949_TLX1_P1P2_ENSG00000107807,TLX1,0.007873574
1054_C1orf61_P2_ENSG00000125462,C1orf61,0.007870983
9948_YTHDF1_P1P2_ENSG00000149658,YTHDF1,0.007867322
1793_COQ4_P1P2_ENSG00000167113,COQ4,0.0078671845
10776_non-targeting_non-targeting_non-targeting,non-targeting,0.0078661
6209_PECR_P1P2_ENSG00000115425,PECR,0.007848095
1146_CACNB3_P2_ENSG00000167535,CACNB3,0.007847871
7548_RRAGA_P1P2_ENSG00000155876,RRAGA,0.007838777
8918_TIMM17B_P1P2_ENSG00000126768,TIMM17B,0.0078357225
3948_HSD17B10_P1P2_ENSG00000072506,HSD17B10,0.007834667
1032_C1QBP_P1P2_ENSG00000108561,C1QBP,0.007831927
8806_TEAD3_P1P2_ENSG00000007866,TEAD3,0.007821421
2341_DPF1_P1_ENSG00000011332,DPF1,0.00782054
5354_MMUT_P1P2_ENSG00000146085,MMUT,0.007819328
9238_TRAM1_P1P2_ENSG00000067167,TRAM1,0.00781853
6847_PSMA7_P1P2_ENSG00000101182,PSMA7,0.007818259
3765_HIST1H2BH_P1P2_ENSG00000275713,HIST1H2BH,0.007813397
7587_RTKN2_P1P2_ENSG00000182010,RTKN2,0.007806785
2618_EMC9_P1P2_ENSG00000100908,EMC9,0.007800656
6945_PTTG1IP_P1P2_ENSG00000183255,PTTG1IP,0.0077985544
10901_non-targeting_non-targeting_non-targeting,non-targeting,0.0077960696
4811_MAP3K4_P1P2_ENSG00000085511,MAP3K4,0.0077937893
8724_TBCA_P1P2_ENSG00000171530,TBCA,0.007787322
1853_CRADD_P1P2_ENSG00000169372,CRADD,0.0077821612
2270_DNAAF2_P1P2_ENSG00000165506,DNAAF2,0.007775618
4549_LEMD2_P1P2_ENSG00000161904,LEMD2,0.0077750687
4431_KLHDC8B_P1P2_ENSG00000185909,KLHDC8B,0.0077749905
7705_SCP2_ENST00000371514.3_ENSG00000116171,SCP2,0.0077697444
5865_NUDT16L1_P1P2_ENSG00000168101,NUDT16L1,0.0077668005
6961_PVR_P1P2_ENSG00000073008,PVR,0.00776309
2589_ELK1_P1P2_ENSG00000126767,ELK1,0.007758811
5457_NANOG_P1P2_ENSG00000111704,NANOG,0.0077497815
6075_PARP14_P1P2_ENSG00000173193,PARP14,0.0077475607
2255_DMPK_P1P2_ENSG00000104936,DMPK,0.007747039
6335_PIGH_P1P2_ENSG00000100564,PIGH,0.007746527
5001_METTL2A_P1P2_ENSG00000087995,METTL2A,0.0077407304
1232_CBX5_P1P2_ENSG00000094916,CBX5,0.0077388193
10336_ZNF407_ENST00000299687.5_ENSG00000215421,ZNF407,0.0077353828
9140_TNKS1BP1_P1_ENSG00000149115,TNKS1BP1,0.0077320193
6918_PTOV1_P1P2_ENSG00000104960,PTOV1,0.0077219107
7172_RBM38_P1P2_ENSG00000132819,RBM38,0.00771882
6343_PIGS_P2_ENSG00000087111,PIGS,0.0077170073
8532_STOM_P1P2_ENSG00000148175,STOM,0.007715179
4976_MEPCE_P1P2_ENSG00000146834,MEPCE,0.00771201
7878_SH3BP2_P1_ENSG00000087266,SH3BP2,0.0077077434
11324_non-targeting_non-targeting_non-targeting,non-targeting,0.0077039767
1919_CS_P1P2_ENSG00000062485,CS,0.007699124
1984_CXorf40B_P1P2_ENSG00000197021,CXorf40B,0.007697856
10963_non-targeting_non-targeting_non-targeting,non-targeting,0.007690863
8070_SLC39A11_P1P2_ENSG00000133195,SLC39A11,0.007683329
239_AKNA_P2_ENSG00000106948,AKNA,0.007674586
4836_MAPKAPK2_P1P2_ENSG00000162889,MAPKAPK2,0.0076721082
72_ACADVL_P1P2_ENSG00000072778,ACADVL,0.0076677464
427_AQP10_P1P2_ENSG00000143595,AQP10,0.007666497
6322_PIAS3_P1P2_ENSG00000131788,PIAS3,0.0076609254
144_COQ8A_P1P2_ENSG00000163050,COQ8A,0.0076575824
9888_XBP1_P1P2_ENSG00000100219,XBP1,0.007647445
5983_OSBP_P1P2_ENSG00000110048,OSBP,0.007644879
5682_NIT2_P1P2_ENSG00000114021,NIT2,0.007639157
9972_ZBTB16_P1P2_ENSG00000109906,ZBTB16,0.00763079
7220_RECQL5_P1P2_ENSG00000108469,RECQL5,0.007630753
3984_HSPBP1_P1P2_ENSG00000133265,HSPBP1,0.0076297764
6448_PLEKHN1_P1P2_ENSG00000187583,PLEKHN1,0.007618983
10420_ZNF524_P1P2_ENSG00000171443,ZNF524,0.0076156
5685_NKIRAS2_P1P2_ENSG00000168256,NKIRAS2,0.007606436
3118_FMNL3_P1P2_ENSG00000161791,FMNL3,0.007603441
3300_GATAD2A_P2_ENSG00000167491,GATAD2A,0.007599789
7153_RBM12B_P1P2_ENSG00000183808,RBM12B,0.007596601
10487_ZNF595_P1_ENSG00000272602,ZNF595,0.0075944033
1512_CEP72_P1P2_ENSG00000112877,CEP72,0.0075900485
976_RTRAF_P1P2_ENSG00000087302,RTRAF,0.0075879595
5451_NAGK_P1P2_ENSG00000124357,NAGK,0.0075861723
10810_non-targeting_non-targeting_non-targeting,non-targeting,0.007583473
1510_CEP68_P1P2_ENSG00000011523,CEP68,0.0075796577
624_ATG4C_P1P2_ENSG00000125703,ATG4C,0.0075776093
10691_ZNF8_P1P2_ENSG00000278129,ZNF8,0.007577358
10095_ZFP69_P1P2_ENSG00000187815,ZFP69,0.0075727813
10397_ZNF492_P1P2_ENSG00000229676,ZNF492,0.007566503
4798_MAP1LC3B_P1P2_ENSG00000140941,MAP1LC3B,0.007565535
6183_PDK1_P1P2_ENSG00000152256,PDK1,0.007565271
3175_FOXN3_P1_ENSG00000053254,FOXN3,0.0075631645
465_ARHGAP24_P1P2_ENSG00000138639,ARHGAP24,0.007554933
1189_CARD8_P1_ENSG00000105483,CARD8,0.0075527
2351_DPH7_P1P2_ENSG00000148399,DPH7,0.0075460225
3302_GATC_P1P2_ENSG00000257218,GATC,0.007542994
8936_TJAP1_P2_ENSG00000137221,TJAP1,0.007538412
6376_PISD_ENST00000382151.2_ENSG00000241878,PISD,0.0075348094
3364_GID8_P1P2_ENSG00000101193,GID8,0.00753255
3003_FBXO11_P1P2_ENSG00000138081,FBXO11,0.007531756
4439_KLHL23_P1_ENSG00000213160,KLHL23,0.00753169
6064_PAPSS1_P1P2_ENSG00000138801,PAPSS1,0.007527675
1246_CCDC116_P1P2_ENSG00000161180,CCDC116,0.0075258124
7773_SENP3_P1P2_ENSG00000161956,SENP3,0.0075210487
2100_DDT_ENST00000398344.4_ENSG00000099977,DDT,0.007512541
4268_KALRN_ENST00000360013.3_ENSG00000160145,KALRN,0.0075087915
9840_WDR74_P2_ENSG00000133316,WDR74,0.007505916
6216_PEMT_P1P2_ENSG00000133027,PEMT,0.0075027575
7055_RAC1_P1P2_ENSG00000136238,RAC1,0.0074928706
1125_C8orf44_P1P2_nan,C8orf44,0.007491777
1379_CD81_P1_ENSG00000110651,CD81,0.0074861147
1938_CTNNBIP1_P1P2_ENSG00000178585,CTNNBIP1,0.0074841995
6517_POLD3_P1P2_ENSG00000077514,POLD3,0.0074831895
1505_CEP44_P1P2_ENSG00000164118,CEP44,0.0074777775
4255_JMJD6_P1P2_ENSG00000070495,JMJD6,0.007475797
4290_KBTBD6_P1P2_ENSG00000165572,KBTBD6,0.007473556
11026_non-targeting_non-targeting_non-targeting,non-targeting,0.007470697
7000_R3HDM4_P1_ENSG00000198858,R3HDM4,0.0074675702
185_AGFG2_P1P2_ENSG00000106351,AGFG2,0.0074647847
10611_ZNF763_P1P2_ENSG00000197054,ZNF763,0.007464511
9026_TMEM184C_P1P2_ENSG00000164168,TMEM184C,0.007462716
9878_WSB1_P1P2_ENSG00000109046,WSB1,0.0074576214
8715_TBC1D24_P1P2_ENSG00000162065,TBC1D24,0.0074575557
6759_PRKAR2B_P1P2_ENSG00000005249,PRKAR2B,0.0074561187
9002_TMEM141_P1P2_ENSG00000244187,TMEM141,0.0074493135
5120_MMAB_P1P2_ENSG00000139428,MMAB,0.0074449447
1018_C19orf47_P2_ENSG00000160392,C19orf47,0.007444683
1205_CASP7_P1P2_ENSG00000165806,CASP7,0.0074436683
1461_CDX2_P1P2_ENSG00000165556,CDX2,0.007442139
947_C11orf1_P1P2_ENSG00000137720,C11orf1,0.007437784
8266_SOD1_P1P2_ENSG00000142168,SOD1,0.0074129906
4204_ISCA1_P1P2_ENSG00000135070,ISCA1,0.00741156
10111_ZFYVE9_P1P2_ENSG00000157077,ZFYVE9,0.00740746
8014_SLC25A5_P1P2_ENSG00000005022,SLC25A5,0.0073958677
7775_SENP6_P1P2_ENSG00000112701,SENP6,0.0073956586
7677_SCAF8_P1P2_ENSG00000213079,SCAF8,0.0073948004
10347_ZNF423_ENST00000561648.1_ENSG00000102935,ZNF423,0.0073942286
1207_CASP8_P2_ENSG00000064012,CASP8,0.0073902146
8913_TIMELESS_P1P2_ENSG00000111602,TIMELESS,0.0073864013
4350_KIAA0513_P1P2_ENSG00000135709,KIAA0513,0.007382287
4228_ITGB3BP_P1P2_ENSG00000142856,ITGB3BP,0.007376076
2394_DTYMK_P1P2_ENSG00000168393,DTYMK,0.007372266
5577_NDUFV3_P1P2_ENSG00000160194,NDUFV3,0.0073694014
5438_NABP2_P2_ENSG00000139579,NABP2,0.0073693073
