Perturbation,Oxidative_Score,Inflammatory_Score,Senescence_Score
8829_TEX264_P1P2_ENSG00000164081,-1.038243e-05,0.005066738,-0.007715305
3232_FXYD5_P1P2_ENSG00000089327,-0.009097729,0.0050748675,0.014005388
554_ARV1_P1P2_ENSG00000173409,0.019508066,0.0050765746,-0.0014530381
2145_DEK_P1P2_ENSG00000124795,0.03746923,0.00507717,0.008031885
6551_POLR2J3_ENST00000379357.5_ENSG00000285437,0.014544631,0.0050809286,0.026106955
696_ATRAID_P1P2_ENSG00000138085,-0.009362568,0.0050919107,0.01142858
10089_ZFP42_P1_ENSG00000179059,0.010598711,0.0050956984,0.0028749106
5382_MYH9_P1P2_ENSG00000100345,1.1688581e-05,0.0051069567,0.00930804
9796_TCEAL9_P1P2_ENSG00000185222,0.01949641,0.005113231,0.027339255
10603_ZNF746_P1P2_ENSG00000181220,-0.004655616,0.0051154452,-0.01652673
8792_TCP11L1_P1P2_ENSG00000176148,0.005242238,0.005119745,0.01790276
2767_ETV7_P1P2_ENSG00000010030,0.023143932,0.0051199277,0.002933136
11294_non-targeting_non-targeting_non-targeting,-0.0107539175,0.0051245475,0.027033122
2910_FAM219B_P1P2_ENSG00000178761,-0.020203644,0.005135864,0.00861907
3110_FLNB_P1P2_ENSG00000136068,-0.0051891548,0.0051387697,-0.022898875
6012_OXSM_P1P2_ENSG00000151093,0.010893742,0.00514075,-0.0008010303
2329_DOK1_P1P2_ENSG00000115325,-0.009198141,0.0051578586,0.008310697
3491_GPATCH3_P1P2_ENSG00000198746,0.0039819526,0.005158276,0.0083682025
8515_STK17B_P1P2_ENSG00000081320,0.02053444,0.0051647373,0.032598566
1752_COLEC11_P2_ENSG00000118004,-0.0073404135,0.0051656193,0.028158786
4365_KIAA1522_P1_ENSG00000162522,0.0019754877,0.005167231,-0.0073321215
177_AFMID_P1P2_ENSG00000183077,-0.0057494394,0.0051696515,0.007839231
463_ARHGAP21_P1P2_ENSG00000107863,0.0044732206,0.005178411,-0.007860376
6125_PCGF5_ENST00000336126.5_ENSG00000180628,0.0026464236,0.00518191,0.02056336
9914_XYLB_P1P2_ENSG00000093217,0.0013969113,0.0051882397,0.0060507064
820_BET1L_P1P2_ENSG00000177951,0.0196868,0.005203425,0.01005347
9373_TSTD3_P1P2_ENSG00000279170,0.021761028,0.005217602,0.014822413
3618_H3F3B_P1P2_ENSG00000132475,0.008840345,0.005220899,0.015251765
7604_RUNX3_P1_ENSG00000020633,0.016888075,0.005229735,-0.0028432682
7490_RPP25_P1P2_ENSG00000178718,-0.0066625676,0.005229801,0.0043802876
7344_RNF125_P1P2_ENSG00000101695,-0.00022389957,0.0052346294,0.020000348
3317_GCFC2_P1P2_ENSG00000005436,0.010034268,0.0052377167,0.013012811
8538_STRAP_P1P2_ENSG00000023734,-0.03497819,0.005242098,-0.020507941
3929_HP1BP3_P1P2_ENSG00000127483,0.005144267,0.0052423505,-0.009936168
483_ARHGEF6_P1P2_ENSG00000129675,0.010376952,0.005247655,-0.01784584
7750_SEC61A1_P2_ENSG00000058262,0.0054591834,0.0052517443,-0.0012311398
4523_LAS1L_P1P2_ENSG00000001497,0.08246118,0.0052520256,0.0795157
6990_QSOX1_P1P2_ENSG00000116260,-0.0118924985,0.0052524568,-0.005953026
801_BCL2L1_P1_ENSG00000171552,0.03058876,0.005258718,0.009789026
2728_ESCO2_P1P2_ENSG00000171320,-0.016320098,0.0052659595,0.01645346
1113_C6orf52_P1P2_ENSG00000137434,-0.0054212455,0.0052668964,0.012888964
7341_RNF11_P1P2_ENSG00000123091,0.016761763,0.005274309,-0.0009090928
6287_PHF21A_P1P2_ENSG00000135365,-0.0015413654,0.00527506,0.0587639
5416_MZT2B_P1P2_ENSG00000152082,0.02120192,0.005279554,-0.023439148
1845_CPSF7_P1P2_ENSG00000149532,-0.012807324,0.0052957176,0.013765528
10171_ZNF141_P1P2_ENSG00000131127,0.01859648,0.0052983747,0.0011500008
4072_IGFLR1_P2_ENSG00000126246,0.010496755,0.0052995207,0.0060122157
3482_GP1BB_P1P2_ENSG00000203618,-0.014820427,0.0053028017,-0.011287616
1367_CD47_P1P2_ENSG00000196776,-0.0006389575,0.0053090323,0.0051103914
10441_ZNF552_P1P2_ENSG00000178935,0.003970807,0.005313448,0.030940436
10302_ZNF341_P1_ENSG00000131061,0.009747145,0.0053145797,-0.014256433
10618_ZNF76_P1P2_ENSG00000065029,0.013595424,0.005315469,0.031757455
11224_non-targeting_non-targeting_non-targeting,0.02274009,0.0053174384,-0.0016634618
3208_FSTL3_P2_ENSG00000070404,0.009870513,0.005317939,0.01854676
9095_TMEM70_P1P2_ENSG00000175606,-0.005528898,0.005320363,-0.005420893
7542_RPUSD1_P2_ENSG00000007376,-0.015901085,0.005321752,-0.0066532595
3267_GALNT10_P1P2_ENSG00000164574,-0.0069926935,0.005326157,0.0026005812
3472_GON4L_P2_ENSG00000116580,0.0010422489,0.005329053,0.020145092
1603_CHSY1_P1P2_ENSG00000131873,0.036638882,0.00533093,0.009228481
10897_non-targeting_non-targeting_non-targeting,-0.018632868,0.0053364425,-0.005562127
6483_PMS2_P1P2_ENSG00000122512,0.00957282,0.0053368136,-0.0051653227
4758_MAGEA12_P1P2_ENSG00000213401,-0.016993737,0.0053394167,0.02786742
2607_ELP5_P1P2_ENSG00000170291,-0.036742497,0.005346629,0.022660984
3063_FEV_P1P2_ENSG00000163497,-0.003042384,0.005350861,0.013801763
1496_CEP135_P1P2_ENSG00000174799,-0.018302096,0.0053519346,-0.015326838
8945_TLE4_P1P2_ENSG00000106829,0.009565665,0.005363239,0.0017610644
43_ABHD14B_P2_ENSG00000114779,-0.0049889395,0.0053666765,0.00088887813
6557_POLR3C_P1P2_ENSG00000186141,0.04432781,0.0053745625,0.02320399
9755_VPS37C_P1P2_ENSG00000167987,-0.0014260885,0.005375135,-0.001764473
2733_ESPN_P1_ENSG00000187017,-0.0008778219,0.0053842757,0.020480016
1362_CD320_P1P2_ENSG00000167775,-0.021678956,0.005393711,0.031540237
2223_DIDO1_P1_ENSG00000101191,-0.015909161,0.005394792,0.004054947
6083_PASD1_P1P2_ENSG00000166049,-0.009310587,0.005397558,-0.030433716
5265_MRPS36_P1P2_ENSG00000134056,-0.0015018545,0.005402127,-0.014590621
8282_SOX14_P1P2_ENSG00000168875,-0.009006733,0.0054026335,0.010993767
5404_MYOD1_P1P2_ENSG00000129152,-0.0022266747,0.00540799,0.012615058
6254_PGBD1_P1P2_ENSG00000137338,0.0017700245,0.0054103844,0.012894826
304_ANAPC15_P1P2_ENSG00000110200,0.01097148,0.0054143355,0.005994737
7129_RASSF7_P1P2_ENSG00000099849,-0.010557107,0.0054160496,-0.00887862
9675_USP7_P1P2_ENSG00000187555,-0.0010007583,0.0054181945,-0.013664546
10775_non-targeting_non-targeting_non-targeting,0.01080124,0.005419589,0.0074718418
4967_MEIS2_P1P2_ENSG00000134138,0.01513908,0.005422069,0.02034499
4774_MAGEH1_P1P2_ENSG00000187601,-0.0015944886,0.005423363,-0.01530752
10367_ZNF443_P1P2_ENSG00000180855,-0.0018916111,0.0054265875,-0.02983988
10668_ZNF83_ENST00000597597.1_ENSG00000167766,0.002810114,0.0054287068,0.005453677
6132_PCMT1_P1P2_ENSG00000120265,-0.026716795,0.005437613,-0.014540703
8403_SREK1IP1_P1P2_ENSG00000153006,-0.014719456,0.0054379688,0.012918598
1684_CLUAP1_P1P2_ENSG00000103351,0.0062136715,0.005441832,0.02344919
1546_CHAMP1_P1P2_ENSG00000198824,-0.022531712,0.005447913,0.0015624302
5262_MRPS33_P1P2_ENSG00000090263,-0.064433776,0.0054481993,-0.008922151
6526_POLG_P1P2_ENSG00000140521,0.03497453,0.005454717,0.020277904
4067_IGF2BP3_P1P2_ENSG00000136231,-0.013099523,0.00545641,0.0104121035
10226_ZNF232_P2_ENSG00000167840,-0.010178808,0.0054587526,0.0072748335
2347_DPH2_P1P2_ENSG00000132768,-0.03147965,0.0054649613,0.014887894
8800_TDP1_P1P2_ENSG00000042088,0.0031324392,0.0054782354,0.029953126
10383_ZNF471_P1P2_ENSG00000196263,0.031973984,0.005482254,-0.0019594657
5840_NT5C3B_P1P2_ENSG00000141698,0.018306926,0.005492191,0.023170786
1275_CCDC28B_P1_ENSG00000160050,-0.0059128553,0.005492916,0.024087625
11309_non-targeting_non-targeting_non-targeting,0.0053357333,0.00549329,-0.0070716906
145_COQ8B_P1P2_ENSG00000123815,0.006029274,0.005495739,0.010765759
3711_HEXIM2_P2_ENSG00000168517,-0.0054137567,0.0054957806,-0.006588622
6593_POU3F4_P1P2_ENSG00000196767,-0.005886855,0.0054960446,0.0076137166
8207_SNAPC3_P1P2_ENSG00000164975,-0.008121766,0.0055021616,0.03961701
3877_HNRNPUL2_P1P2_ENSG00000214753,0.020059302,0.005516265,0.006378816
5568_NDUFS4_P1P2_ENSG00000164258,0.013423288,0.005525075,-0.016197849
1899_CSNK1D_P1P2_ENSG00000141551,-0.016773444,0.0055303047,0.014015507
1866_CREBL2_P1P2_ENSG00000111269,0.0027772218,0.005538401,0.023379942
10179_ZNF157_ENST00000377073.3_ENSG00000147117,-0.0029647215,0.005541539,0.021379806
4745_MAD2L1BP_P1P2_ENSG00000124688,-0.002180736,0.0055430364,0.007407447
763_BARHL2_P1P2_ENSG00000143032,-0.0031956448,0.005543902,0.01920233
761_BARD1_P1P2_ENSG00000138376,0.014727428,0.005544942,-0.0053429017
5892_NUP210_P1P2_ENSG00000132182,0.013877173,0.005545091,-0.011471029
8058_SLC35G6_ENST00000412468.2_ENSG00000259224,0.010869246,0.0055492404,0.005110883
3281_GAPDH_P1_ENSG00000111640,-0.013073381,0.0055559287,-0.026176764
2062_DCAKD_P1_ENSG00000172992,0.0055766446,0.005556074,0.01936732
10957_non-targeting_non-targeting_non-targeting,0.010350819,0.005557914,0.030053506
9668_USP51_P1P2_ENSG00000247746,-0.012965918,0.0055598947,-0.007998449
10930_non-targeting_non-targeting_non-targeting,-0.03359867,0.005572469,0.00088231167
10510_ZNF622_P1P2_ENSG00000173545,0.01067381,0.0055752425,0.02388674
6794_PRPF38A_P1P2_ENSG00000134748,-0.016571932,0.0055865645,0.05988796
37_ABCG1_P1P2_ENSG00000160179,0.017152088,0.0055883783,0.028339688
5513_NCOR2_ENST00000405201.1_ENSG00000196498,0.017418519,0.005598153,0.019171398
2552_EIF3H_P1P2_ENSG00000147677,-0.08959414,0.005598499,0.0051632356
11327_non-targeting_non-targeting_non-targeting,0.014885986,0.0056000627,-0.013873696
4723_LYN_P1P2_ENSG00000254087,0.012548112,0.0056011593,0.010184611
7948_SKP2_P1P2_ENSG00000145604,0.016729757,0.0056102285,-0.008905423
6888_PSPC1_P1P2_ENSG00000121390,0.0112048015,0.0056203282,0.0065035312
2531_EIF2AK2_P1P2_ENSG00000055332,0.0016809647,0.0056258957,0.005611038
796_BCL11B_P1P2_ENSG00000127152,-0.00240682,0.005626016,0.01041223
11063_non-targeting_non-targeting_non-targeting,0.011611222,0.005626434,-0.008829344
6852_PSMB4_P1P2_ENSG00000159377,0.004677932,0.0056264573,0.002970518
6245_PFKL_P2_ENSG00000141959,0.020413844,0.0056278654,0.008803843
9907_XRCC5_P1P2_ENSG00000079246,0.032349233,0.0056320587,-0.034681424
6440_PLEKHF1_P1P2_ENSG00000166289,0.0011258372,0.005632656,0.004829411
3675_HDLBP_P2_ENSG00000115677,0.0014507336,0.005638112,0.003571288
2785_EXOC8_P1P2_ENSG00000116903,-0.00067157333,0.005651992,0.031640343
283_ALS2_P1P2_ENSG00000003393,0.03711743,0.0056537413,0.007167993
10499_ZNF609_ENST00000326648.3_ENSG00000180357,-0.001198668,0.005679426,0.026010811
11325_non-targeting_non-targeting_non-targeting,-0.011002614,0.0056860647,-0.0018983341
6967_PXK_P1P2_ENSG00000168297,-0.0044164564,0.005686167,-0.0043802788
10086_ZFP37_P1P2_ENSG00000136866,-0.015964815,0.005686327,-0.015674721
3225_FUT10_P1P2_ENSG00000172728,0.01135517,0.005688135,0.0057786424
361_ANXA3_P1P2_ENSG00000138772,0.008255209,0.005688694,-0.013942804
151_ADD3_P1P2_ENSG00000148700,0.0058826194,0.0056927474,0.0103437435
7916_SIMC1_P1P2_ENSG00000170085,0.0048992345,0.00569473,0.006006378
11115_non-targeting_non-targeting_non-targeting,-0.02641019,0.005696293,-0.011904415
7137_RBAK-RBAKDN_ENST00000407184.1_nan,-0.0023742085,0.00570046,-0.0120717725
5755_NOSTRIN_P1P2_ENSG00000163072,-0.0053179134,0.0057025407,0.009612902
7962_SLC12A9_P2_ENSG00000146828,-0.012668026,0.0057066986,0.021106567
2586_ELF3_P1P2_ENSG00000163435,-0.017096743,0.005709198,0.021560756
360_ANXA2_P1P2_ENSG00000182718,0.009066418,0.0057158433,-0.030053277
4392_KIF3A_P1P2_ENSG00000131437,0.0054147374,0.0057220724,0.0046444363
1870_CRELD2_P1P2_ENSG00000184164,0.0065387464,0.0057296664,0.024555856
10010_ZBTB7B_P1P2_ENSG00000160685,-0.0010495482,0.0057382532,0.015498561
7258_RFX1_P1P2_ENSG00000132005,0.000434132,0.0057549407,0.023251528
4567_LHX1_P1P2_ENSG00000273706,0.022840684,0.005758165,-0.005193515
8478_ST7_P1P2_ENSG00000004866,-0.02193526,0.0057589523,0.0018777113
4690_LSM1_P1P2_ENSG00000175324,-0.00625109,0.0057593486,0.010264484
6160_PDCD7_P1P2_ENSG00000090470,-0.011161231,0.0057646143,0.0030926561
4074_IGSF3_P1P2_ENSG00000143061,0.005431972,0.0057839253,0.012329878
2282_DNAJB4_P1P2_ENSG00000162616,0.04994919,0.005788099,-0.019195795
10596_ZNF730_P1P2_ENSG00000183850,-0.005372498,0.005789285,0.025095778
8179_SMIM3_P1P2_ENSG00000256235,0.0054012057,0.0057897554,-0.03179514
6675_PPP1R7_P1P2_ENSG00000115685,-0.011787692,0.0058009354,0.028084518
8571_SUCLA2_P1P2_ENSG00000136143,0.0041230447,0.005801155,-0.0019310993
2702_ERGIC1_P1P2_ENSG00000113719,-0.0058196597,0.0058017327,0.02243675
4486_KTN1_P1_ENSG00000126777,0.0019460339,0.005807123,0.023573881
10133_ZKSCAN8_P1P2_ENSG00000198315,0.012542669,0.005812946,-0.017280847
2412_DUSP9_P1_ENSG00000130829,0.0032903864,0.005813994,0.012428721
2492_EFCAB11_P1P2_ENSG00000140025,-0.01841357,0.0058174976,0.011398367
6916_PTMA_P1P2_ENSG00000187514,0.0018529193,0.0058342447,0.024864146
8540_STRIP1_P1P2_ENSG00000143093,-0.053179257,0.0058363955,-0.006819656
400_APEX2_P1P2_ENSG00000169188,0.009654699,0.005839021,0.017610004
6793_PRPF31_P1P2_ENSG00000105618,0.017127452,0.0058410456,0.02481999
3372_GINS4_P1P2_ENSG00000147536,-0.062888086,0.0058417907,0.027980195
7143_RBBP7_P1P2_ENSG00000102054,-0.00824033,0.005845997,0.0012219027
6620_PPHLN1_P1P2_ENSG00000134283,0.012103087,0.0058465246,-0.011912665
1681_CLTA_P1P2_ENSG00000122705,0.0036332093,0.005858767,-0.0086341975
6099_PAXIP1_P1P2_ENSG00000157212,0.032227512,0.005861584,0.010870829
7133_RAX_P1P2_ENSG00000134438,-0.0008946316,0.005862408,0.0069308598
7364_RNF170_P1P2_ENSG00000120925,0.0041386783,0.005868086,0.010760482
10512_ZNF624_P1P2_ENSG00000197566,0.020894252,0.005874351,0.019735372
2752_ETFB_P2_ENSG00000105379,-0.00303687,0.005897422,-0.0022613893
10992_non-targeting_non-targeting_non-targeting,0.0135971075,0.005903082,-0.013888481
9365_TSR1_P2_ENSG00000167721,0.011580354,0.0059096133,0.009956838
9962_ZBED2_P1P2_ENSG00000177494,0.015376724,0.0059112967,0.18744645
764_BARX1_P1P2_ENSG00000131668,0.008656255,0.005922372,0.016271196
"8584_SULT1A3_ENST00000354723.6,ENST00000355544.5_ENSG00000261052",0.028888352,0.0059235524,0.015752815
7923_SIRT2_P1P2_ENSG00000068903,-0.009518274,0.0059308256,-0.008034035
4375_KIF13A_P1P2_ENSG00000137177,-0.009511984,0.0059341732,0.008270351
8588_SUMO2_P1P2_ENSG00000188612,-0.04827846,0.0059358017,0.0015762945
7856_RSKR_P1P2_ENSG00000167524,-0.0050807064,0.005936378,0.007014239
10630_ZNF780B_P1P2_ENSG00000128000,-0.0018362764,0.005939473,0.0014761585
8220_SNRNP40_P1P2_ENSG00000060688,-0.016886456,0.0059398124,-0.0060838712
2359_DPP9_P2_ENSG00000142002,0.0193699,0.0059411377,0.0065513086
1553_CHCHD6_P1P2_ENSG00000159685,0.0036486483,0.005946608,0.00924037
"2385_DST_ENST00000361203.3,ENST00000370769.4_ENSG00000151914",-0.012985788,0.0059500495,0.016310666
3226_FUT11_P1P2_ENSG00000196968,-0.019539177,0.005959585,-0.0052124877
1260_CCDC144A_P1P2_ENSG00000170160,-0.00101017,0.0059626903,0.01998456
3424_GMPPB_P1P2_ENSG00000173540,-0.00316361,0.0059669605,0.00984924
3326_GDA_P1P2_ENSG00000119125,0.012976223,0.005975777,0.038876783
1776_COPG2_P1P2_ENSG00000158623,-0.0014844775,0.0059854398,0.0118065635
459_ARHGAP17_P1P2_ENSG00000140750,0.0052895583,0.0059951157,0.03357897
3534_GRHL3_P1P2_ENSG00000158055,0.0020413601,0.005998728,-0.0015633765
3846_HMX2_P1P2_ENSG00000188816,-0.027116233,0.0060052667,-0.0033360906
8924_TIMM50_P1P2_ENSG00000105197,0.06199496,0.006008028,-0.013491314
2895_FAM200B_P1P2_ENSG00000237765,0.0051548867,0.0060213967,-0.007397657
11292_non-targeting_non-targeting_non-targeting,0.00978151,0.006027163,0.013246939
3512_GPR68_P1P2_ENSG00000119714,-0.0026619558,0.006030192,-0.01149533
6558_POLR3D_P1P2_ENSG00000168495,0.06777302,0.006032005,0.037367012
3665_HDAC5_P1P2_ENSG00000108840,-0.008972054,0.0060342834,0.022978522
6041_PAIP1_P1P2_ENSG00000172239,0.0019900163,0.006034575,-0.0031218687
2362_DPRX_ENST00000376650.1_ENSG00000204595,-0.0059797396,0.006034604,-0.014013501
6761_PRKCB_P1P2_ENSG00000166501,0.011844003,0.006043629,0.00078273006
3924_HOXD1_P1P2_ENSG00000128645,-0.00074179017,0.006046211,-0.009470922
739_B4GALT7_P1P2_ENSG00000027847,-7.187805e-05,0.0060508833,0.005930024
1281_WASHC3_P1P2_ENSG00000120860,0.012143718,0.006052511,0.0043959464
3069_FGF13_ENST00000315930.6_ENSG00000129682,-0.012150883,0.0060532806,0.025532078
2590_ELK3_P1P2_ENSG00000111145,0.01659771,0.006066652,-0.008063825
2920_FAM3A_P1P2_ENSG00000071889,-0.0036333287,0.006069621,0.022839427
8260_SNX9_P1P2_ENSG00000130340,0.00823101,0.006072283,0.029738702
1277_CCDC43_P1P2_ENSG00000180329,0.011726375,0.006087061,-0.027290262
6956_PUS3_P1P2_ENSG00000110060,0.025694126,0.0060903854,0.021714663
4970_MELK_P1P2_ENSG00000165304,0.0015990031,0.0060913227,0.005224384
827_BHLHA9_P1P2_ENSG00000205899,0.006804035,0.0060925167,-0.0015998445
1251_CCDC127_P1P2_ENSG00000164366,0.055226702,0.0060971812,0.014022961
6122_PCGF2_P1_ENSG00000277258,0.009972269,0.006102712,-0.010908956
10504_ZNF615_P1P2_ENSG00000197619,0.0038139632,0.0061120284,0.0016006972
1811_COX18_P1P2_ENSG00000163626,0.031799033,0.0061205295,0.010209908
1087_HPF1_P1P2_ENSG00000056050,0.0129947355,0.0061306925,-0.011999413
8265_SOCS4_P1P2_ENSG00000180008,-0.0036581545,0.0061332555,-0.0005365575
5788_NR2C1_P1P2_ENSG00000120798,0.020244973,0.0061353263,0.043377433
3319_GCLC_P1P2_ENSG00000001084,0.036286477,0.006137658,0.015289859
10050_ZDHHC3_P1P2_ENSG00000163812,0.003978459,0.0061503937,0.019135833
591_ASRGL1_P1P2_ENSG00000162174,0.0061498974,0.006165833,-0.0018677656
11268_non-targeting_non-targeting_non-targeting,0.011238945,0.0061828503,0.017276108
2572_EIF4G3_P1_ENSG00000075151,-0.014542385,0.0061850837,0.012521002
6300_PHKG2_P1P2_ENSG00000156873,0.0122615,0.00618589,0.0070911422
7339_RNF114_P1P2_ENSG00000124226,-0.023777666,0.0061875023,-0.008341413
7835_SF3B1_P1P2_ENSG00000115524,-0.023246523,0.0061878213,-0.0066777337
4538_LCP1_P1P2_ENSG00000136167,0.015561438,0.0061994973,-0.020066895
1851_CPXM1_P1P2_ENSG00000088882,-0.0074513694,0.0062068626,-0.032011267
2137_DECR1_P1P2_ENSG00000104325,0.017736103,0.0062157237,0.010277207
9582_UHRF1BP1_P1P2_ENSG00000065060,0.022429768,0.0062241247,0.05149053
1738_COBL_P1P2_ENSG00000106078,0.000580188,0.006226871,0.013154572
1334_CCNL1_P1P2_ENSG00000163660,0.0053958427,0.0062278407,-0.008565943
5111_MLLT11_P1P2_ENSG00000213190,0.008859527,0.006228383,0.024194257
5802_NR5A1_P1P2_ENSG00000136931,-0.0050311205,0.006229639,-0.010108916
5141_MOCS2_P1P2_ENSG00000164172,-0.0041500023,0.006234011,0.010427435
7616_RYBP_P1P2_ENSG00000163602,-0.002682493,0.0062374044,-0.011339063
3374_GIPC3_P1P2_ENSG00000179855,-0.0076821893,0.0062413495,-0.008700338
3553_GSN_P1P2_ENSG00000148180,-0.009111193,0.0062425304,-0.0014216312
6342_PIGQ_P1P2_ENSG00000007541,0.017872931,0.0062445737,-0.02902022
625_ATG4D_P1P2_ENSG00000130734,-0.005161375,0.0062525272,0.018383237
111_ACTR1B_P1P2_ENSG00000115073,0.0047002486,0.0062565096,-0.00044192106
8551_STX17_P1P2_ENSG00000136874,-0.0075186933,0.0062689423,0.019159315
7103_RAP1GAP_P1_ENSG00000076864,0.004437898,0.006278413,0.013293814
10151_ZMYND8_P1P2_ENSG00000101040,-0.0128470175,0.0062797726,-0.01725093
8386_SPTB_P1P2_ENSG00000070182,8.07489e-05,0.0062871813,0.053858984
5627_NFATC3_P1P2_ENSG00000072736,0.005352044,0.006288361,0.016862495
997_C16orf86_P1P2_ENSG00000159761,0.007469409,0.006292948,0.012866199
3164_FOXJ1_P1P2_ENSG00000129654,0.0070524523,0.0062974473,0.009302703
7024_RAB32_P1P2_ENSG00000118508,0.030099604,0.0063002277,0.017786847
132_ADAMTS14_P1P2_ENSG00000138316,-0.011943605,0.00630107,-0.014900325
2288_DNAJC13_P1P2_ENSG00000138246,0.0054237098,0.006306219,-0.0016482058
10385_ZNF474_P1P2_ENSG00000164185,0.00016347485,0.0063100113,0.0011567568
4156_INTU_P1_ENSG00000164066,-0.02663413,0.0063110823,0.010725591
984_C15orf39_P1P2_ENSG00000167173,-0.010389431,0.006313885,-0.012087532
10573_ZNF705G_ENST00000400078.2_ENSG00000215372,-0.0048636575,0.006324795,0.0055863354
5440_NACA2_P1P2_ENSG00000253506,-0.004156228,0.0063397884,0.03479104
4229_ITGB5_P1P2_ENSG00000082781,0.019901924,0.006342949,0.01671343
10274_ZNF2_P1P2_ENSG00000275111,-0.00854389,0.006344378,0.0049577476
1070_C2CD2L_P2_ENSG00000172375,0.028862992,0.006353331,0.0098673655
6883_PSMG1_P1P2_ENSG00000183527,-0.030946705,0.0063558975,-0.0045008897
440_ARF4_P1P2_ENSG00000168374,0.013958536,0.006357512,0.017999649
10715_ZSCAN20_P1P2_ENSG00000121903,0.004662499,0.006362292,0.012207732
452_ARFRP1_P1P2_ENSG00000101246,0.007875281,0.0063677123,-0.009622071
6587_POU2F2_P1P2_ENSG00000028277,-0.004385253,0.0063717254,0.014851502
11113_non-targeting_non-targeting_non-targeting,-0.0036148576,0.00637495,-0.014409614
4876_MBD4_P1P2_ENSG00000129071,-0.0033855578,0.0063816914,0.01096444
2509_EGLN3_P1P2_ENSG00000129521,0.008565978,0.0063889185,0.024585754
7563_RRP1B_P1P2_ENSG00000160208,0.0075584836,0.006392495,0.018136011
682_ATP6V1D_P1P2_ENSG00000100554,-0.00066762406,0.0063981027,-0.0040996266
5362_MXI1_P2_ENSG00000119950,0.024170652,0.0063987095,-0.0069160284
8022_SLC29A1_P1_ENSG00000112759,0.024396896,0.0064129103,0.05147713
191_AGO3_P1P2_ENSG00000126070,0.01149885,0.0064142337,0.023281038
4423_KLF7_P1P2_ENSG00000118263,0.00041041023,0.006419098,0.0075518265
4281_KAT8_P1_ENSG00000103510,-0.16486569,0.006421038,0.016084196
7863_SGSM2_P1P2_ENSG00000141258,-0.020778937,0.006427838,-0.0143637955
10778_non-targeting_non-targeting_non-targeting,0.016516745,0.0064282757,0.0035330893
7161_RBM17_P1P2_ENSG00000134453,-0.024586929,0.0064286143,-0.009532887
10935_non-targeting_non-targeting_non-targeting,0.008121008,0.006429467,0.006695499
8070_SLC39A11_P1P2_ENSG00000133195,0.025051711,0.0064383987,0.005458982
4078_IKBKB_P1P2_ENSG00000104365,0.002357568,0.0064480756,0.014676142
4016_ICMT_P1P2_ENSG00000116237,0.00039876046,0.006463119,0.020185152
9244_TRAPPC13_P1P2_ENSG00000113597,-0.043146692,0.0064682304,-0.02668614
1914_CSTB_P1P2_ENSG00000160213,0.0044430685,0.006470087,0.019823978
9874_WRAP73_P1P2_ENSG00000116213,0.002980243,0.0064809453,0.019632341
10330_ZNF395_P1P2_ENSG00000186918,0.023508172,0.006495742,-0.04217181
275_ALKBH2_P1P2_ENSG00000189046,-0.0036406517,0.006497691,-0.017068632
5916_OAT_P1P2_ENSG00000065154,-0.008887082,0.0065112733,-8.137723e-05
7328_RNASEH1_P1P2_ENSG00000171865,-0.06104536,0.006511858,-0.047252394
10616_ZNF768_P1_ENSG00000169957,-0.020965027,0.0065121143,-0.016377231
6596_POU4F3_P1P2_ENSG00000091010,-1.7594131e-05,0.0065151365,0.0058397083
10380_ZNF468_P1P2_ENSG00000204604,0.012231472,0.0065169847,-0.0020708486
4614_LMF2_P1_ENSG00000100258,0.022436272,0.0065182773,0.009801066
2703_ERGIC2_P1P2_ENSG00000087502,-0.00045375465,0.0065195803,0.0060097137
6621_PPIA_P1P2_ENSG00000196262,0.014240701,0.0065197498,-0.0029933297
5292_MST1_ENST00000449682.2_ENSG00000173531,0.002502171,0.006526031,0.012912558
7646_SAMSN1_P1P2_ENSG00000155307,0.0070815887,0.0065331957,0.019651413
5795_NR2F6_P1P2_ENSG00000160113,-0.0033755677,0.006535199,0.0070731323
10542_ZNF674_P1P2_ENSG00000251192,-0.001971444,0.006535382,0.0069348537
4878_MBD6_P1P2_ENSG00000166987,0.014267178,0.0065366277,0.0010198795
5045_MGST2_P1P2_ENSG00000085871,0.0034087691,0.006550097,-0.033630114
10222_ZNF229_P1P2_ENSG00000278318,0.008415975,0.006554376,-0.016363671
838_BIRC6_P1P2_ENSG00000115760,0.0042853854,0.0065588565,-0.007961589
2737_ESR2_P1P2_ENSG00000140009,-0.006296457,0.006559417,0.009684512
7796_SERF2_P2_ENSG00000140264,-0.013608418,0.006574145,0.008187077
8526_STK4_P1_ENSG00000101109,-0.0044956957,0.006574372,-0.022175772
4112_IMPAD1_P1P2_ENSG00000104331,0.0031870578,0.006578265,-0.03505119
3572_GTF2F2_P1P2_ENSG00000188342,0.014835025,0.006578331,0.028706523
8175_SMIM15_P1P2_ENSG00000188725,0.0050925463,0.0065790284,-0.018665867
11072_non-targeting_non-targeting_non-targeting,0.0089720525,0.006586879,-0.0172025
2224_DIDO1_P2_ENSG00000101191,-0.00065320695,0.0065884343,0.002942219
661_ATP5MC3_P1P2_ENSG00000154518,-0.038800053,0.0065951813,-0.006625067
8577_SUGP2_P1P2_ENSG00000064607,0.018728951,0.0065989885,0.0022671786
2_AAAS_P1P2_ENSG00000094914,0.00094148185,0.006601255,0.00306018
