perturbation_id,knockdown_gene,direction,ARE_enrichment
6101_PBK_P1P2_ENSG00000168078,PBK,DOWN,0.07585437192118215
6135_PCNA_P1P2_ENSG00000132646,PCNA,DOWN,0.08546028325123065
6197_PDS5B_P1P2_ENSG00000083642,PDS5B,DOWN,0.06093749999999913
6291_PHF5A_P1P2_ENSG00000100410,PHF5A,DOWN,-0.06474753694581711
6453_PLK1_P1P2_ENSG00000166851,PLK1,DOWN,0.09401939655172646
6455_PLK4_P1P2_ENSG00000142731,PLK4,DOWN,0.06978910098521621
6475_PML_P1P2_ENSG00000140464,PML,DOWN,-0.09003232758620167
6483_PMS2_P1P2_ENSG00000122512,PMS2,DOWN,0.06747998768472692
6492_PNN_P1P2_ENSG00000100941,PNN,DOWN,-0.0860067733990151
6513_POLA2_P1P2_ENSG00000014138,POLA2,DOWN,0.07679341133004743
6515_POLD1_P1P2_ENSG00000062822,POLD1,DOWN,0.14353448275862948
6516_POLD2_P1P2_ENSG00000106628,POLD2,DOWN,0.16808035714286126
6517_POLD3_P1P2_ENSG00000077514,POLD3,DOWN,0.06380080049260761
6524_POLE_P1P2_ENSG00000177084,POLE,DOWN,0.1016933497536953
6523_POLE4_P1P2_ENSG00000115350,POLE4,DOWN,-0.06857296798030175
6532_POLQ_P1P2_ENSG00000051341,POLQ,DOWN,-0.0548414408867006
6577_POP7_P1P2_ENSG00000172336,POP7,DOWN,-0.2024091748768515
6639_PPM1D_P1P2_ENSG00000170836,PPM1D,DOWN,0.07222906403940822
6676_PPP1R8_P1P2_ENSG00000117751,PPP1R8,DOWN,0.11898091133005331
6716_PRC1_P1P2_ENSG00000198901,PRC1,DOWN,0.09739839901477865
6737_PRDX4_P1P2_ENSG00000123131,PRDX4,DOWN,0.11864224137932569
6748_PRIM2_P1P2_ENSG00000146143,PRIM2,DOWN,0.08940116995074002
6768_PRKDC_P1P2_ENSG00000253729,PRKDC,DOWN,-0.07036637931034698
6777_PRMT5_P1_ENSG00000100462,PRMT5,DOWN,-0.07566194581281117
6778_PRMT5_P2_ENSG00000100462,PRMT5,DOWN,0.08442118226600985
6800_PRPF4B_P1P2_ENSG00000112739,PRPF4B,DOWN,-0.12981834975368078
6804_PRPS1_P1P2_ENSG00000147224,PRPS1,DOWN,-0.05426416256158155
6839_PSIP1_P1P2_ENSG00000164985,PSIP1,DOWN,0.06148399014777823
6859_PSMC3IP_P1P2_ENSG00000131470,PSMC3IP,DOWN,0.08518318965517284
6946_PTTG1_P1P2_ENSG00000164611,PTTG1,DOWN,-0.06548645320197233
6950_PURA_P1_ENSG00000185129,PURA,DOWN,-0.06934267241379524
6951_PURA_P2_ENSG00000185129,PURA,DOWN,-0.06914254926108389
7058_RACGAP1_P1P2_ENSG00000161800,RACGAP1,DOWN,0.08221213054186963
7061_RAD1_P1P2_ENSG00000113456,RAD1,DOWN,-0.08315886699507502
