ID_REF,gene_symbol,logfc_amd_vs_ctrl,pvalue
6855,6855,0.0424486815873415,0.4637403839727213
6856,6856,-0.37069629088264566,0.015380245907011914
6857,6857,-0.019517676049058963,0.5855830762771411
6858,6858,-0.0820319272761294,0.16357186339046317
6859,6859,-0.1293512674562205,0.08143410202805018
6860,6860,-0.08275690910579181,0.15323761885695428
6861,6861,0.009163670155874382,0.9098211055797767
6862,6862,-0.012126328097457062,0.8386817250869861
6863,6863,-0.028139262362909534,0.6033439820616595
6864,6864,0.25622782186496806,0.00621492975850683
6865,6865,0.004456415054212126,0.9331270385109672
6866,6866,-0.05660470816963592,0.24149539137627687
6869,6869,-0.05865613817934845,0.620528403206458
6870,6870,0.15696930718483593,0.009842051704963033
6872,6872,-0.11694848253487677,0.007294725999243498
6873,6873,-0.14224537952782512,0.02741141743797361
6874,6874,-0.15849963078299778,0.03796450141250209
6875,6875,-0.09962637983135458,0.21941076894552766
6876,6876,-0.12589654562356856,0.5276639445162264
6878,6878,0.11983608119775502,0.1690408745366802
6879,6879,0.0805024689965066,0.2941948660218899
6880,6880,-0.030549106536806647,0.6629085019314565
6881,6881,-0.04532136696123246,0.4702591893598874
6882,6882,-0.020583568237641625,0.7265015821436653
6883,6883,0.034734968305456526,0.572358571494958
6884,6884,-0.051151879512096876,0.5779368110341793
6885,6885,0.10384485260170129,0.13179373860927063
6886,6886,-0.050306633213808905,0.3613679858903668
6887,6887,-0.045949348850065075,0.46108925482149843
6888,6888,-0.40549076521485716,0.19580651400900773
6889,6889,-0.047069628711261746,0.4687918166190336
6890,6890,0.07185426856068311,0.22368193890362095
6891,6891,0.10820691131977611,0.24494188867040137
6892,6892,0.06603138468068703,0.3428762510858461
6893,6893,0.02059295773856107,0.5719035253001791
6894,6894,0.012989728865726136,0.8191754213501752
6896,6896,0.08473459254076232,0.6961498379802027
6897,6897,-0.03313222294516094,0.5065190747991872
6898,6898,-0.2131137879823668,0.000828117172011788
6899,6899,-0.0686608156190962,0.2290746311016722
6900,6900,-0.048101555950247565,0.8500555013049462
6901,6901,-0.07045306927468165,0.16644648237658025
6902,6902,0.006265153947092816,0.9078550123455196
6903,6903,-0.03864833998937112,0.5230554104889558
6905,6905,-0.02367140425779879,0.6317456974766393
6906,6906,0.37900005563193195,0.0009980660384737495
6907,6907,-0.1005661616544391,0.08294988362440112
6908,6908,-0.12674902799034982,0.020797840820628365
6909,6909,0.0070721752972660035,0.9137965772526646
6911,6911,-0.041470718061852985,0.4111767501578977
6913,6913,-0.20282086473514482,0.0013322708698429572
6914,6914,-0.05231034659104461,0.344479924766229
6915,6915,-0.021177086964266012,0.6803463161366204
6916,6916,-0.03761323378090031,0.5406272861543562
6918,6918,0.11853215742941714,0.4608722097155816
6919,6919,-0.23482774218815727,0.0029063973284649347
6920,6920,0.09217622020377192,0.18112732309572036
6921,6921,-0.142706791338989,0.01950802429003456
6922,6922,0.06961254241627479,0.08760515866302802
6923,6923,-0.014682020763110426,0.8150994047353504
6924,6924,-0.06542046852182715,0.26675623054564807
6925,6925,-0.01543236922331026,0.8058471299935615
6926,6926,-0.06444207381898037,0.41775541093943946
6927,6927,-0.019307499588017585,0.8349279058121223
6928,6928,0.2678155026304738,0.2397063961067375
6929,6929,-0.10634327196421722,0.4176827660506056
6930,6930,-0.061429844423265934,0.14924646355900203
6931,6931,-0.0898411647132149,0.09182298367316799
6932,6932,0.013939568853989392,0.7935380151410709
6933,6933,-0.1433160921176202,0.18564132794381777
6934,6934,0.0789738004492726,0.29514623657630595
6935,6935,0.04479670412497416,0.44781403228784755
6936,6936,0.09780127659964144,0.07235068770840437
6937,6937,0.05686766453137615,0.11533825997595157
6938,6938,-0.04361971848940094,0.43593054516935204
6939,6939,0.04901086276801525,0.40021265472387146
6940,6940,-0.08342270586943834,0.08718885672511467
6941,6941,-0.05938149121142011,0.1639871359862235
6942,6942,0.11176822741545323,0.008702468582822177
6943,6943,-0.33036551456976415,0.037071666250447215
6944,6944,0.08578312862656912,0.09681312601363364
6945,6945,-0.1645691510904692,0.33719027365391463
6946,6946,-0.024504374420343034,0.6756053581221763
6947,6947,-0.14922113195360076,0.0015134522345721755
6948,6948,0.03401935097086639,0.6146494943209375
6949,6949,-0.06790127833465487,0.5800036013036736
6950,6950,-0.014990504076092037,0.7347451300892265
6951,6951,0.023807304735975254,0.809205219792412
6952,6952,-0.1519331233442367,0.36897165571344515
6953,6953,-0.035673975811051806,0.4389213590881267
6954,6954,-0.16487057521720772,0.21943254371281803
6955,6955,-0.05566262210252049,0.6630974724379912
6956,6956,0.010602548508370724,0.8657073473096937
6957,6957,-0.13237759572247842,0.02570495151155784
6958,6958,-0.006533568222688579,0.9290587845960597
6959,6959,-0.17029569562357594,0.022404060064655215
6960,6960,-0.10495381081391297,0.15398136071715923
6961,6961,-0.002975273183964511,0.9617417558792698
6962,6962,-0.0495181547072443,0.41813068309693613
6963,6963,-0.026256990653308776,0.7013981181577311
6964,6964,-0.008228814049385136,0.8496212492686576
6965,6965,0.13747168879519966,0.050618497625723596
6967,6967,-0.012395889353656209,0.8433081137686873
6968,6968,0.021423486976770434,0.649229087884956
6969,6969,-0.19208462801143789,0.06883375917474514
6971,6971,0.12277414035812217,0.038342706206324656
6972,6972,0.07785684960198491,0.1338918735419003
6974,6974,-0.05581382868283402,0.3517403503326122
6975,6975,-0.017446551862713378,0.8442420315363154
6976,6976,-0.5258446903973448,0.0001389986783375476
6977,6977,-0.10102488441278235,0.2850687324060342
6978,6978,0.008206860660333604,0.8720065637164314
6979,6979,0.06092170235097072,0.23144129409855888
6980,6980,0.08681849533230235,0.14763562216110404
6981,6981,0.00017793608950489315,0.9970133072063642
6982,6982,0.004727573092529802,0.9292379014981247
6983,6983,0.08377444290329272,0.3246283551744934
6984,6984,-0.009331366757443949,0.8624655908459697
6985,6985,0.054505228101721315,0.5040488866800579
6986,6986,0.0041779211992984955,0.9559466833117649
6987,6987,-0.026116767228692606,0.6832735118017844
6988,6988,0.01384529689959102,0.8146001220861114
6989,6989,0.005575377991223762,0.9107073978529495
6990,6990,-0.009017550121313667,0.8599987517654396
6992,6992,-0.1226305948542965,0.02205659527931458
6993,6993,-0.04787806334527955,0.29785256674541566
6994,6994,0.11517695803663486,0.42022409154742435
6995,6995,0.1943200969992116,0.007969526782967683
6996,6996,0.08315015883611654,0.2298349745561292
6997,6997,-0.013006862928050644,0.8080657798251043
6998,6998,0.03508670258096691,0.5121725899522909
6999,6999,-0.10631578704769895,0.1032809812656373
7000,7000,0.03285167554348334,0.6013792593114213
7001,7001,-0.22374249976415417,0.004496746996587055
7002,7002,0.035404955289057405,0.5706408883649655
7003,7003,0.016686007034300232,0.7454101915998661
7004,7004,-0.0234761939814796,0.6499639772325958
7005,7005,0.023730559685384955,0.6578966076373655
7006,7006,0.05697113805324738,0.4229083921019221
7007,7007,0.023221751137953994,0.7137701986204632
7008,7008,0.028459416774216484,0.586121176848397
7009,7009,0.031330240245138974,0.6899584656996756
7010,7010,-0.03427667129427148,0.7120553479099003
7011,7011,-0.017542365819891437,0.7085871442420997
7012,7012,0.158233397567213,0.35873200738352584
7013,7013,0.0005671982988655344,0.9920511495942115
7014,7014,0.010830048084855548,0.8391480612543706
7015,7015,0.07538510976910473,0.3625216152926941
7016,7016,-0.2979672868437442,0.196020845894522
7017,7017,0.15249223758089592,0.18929437070725733
7018,7018,0.030999463298352126,0.6028984228699936
7019,7019,0.27695726503846263,0.046044279315374595
7020,7020,-0.04664415775252717,0.3693382842101245
7021,7021,0.04662736173297155,0.42247845998631983
7022,7022,0.0033345238668283095,0.9547130119010373
7023,7023,0.2072844570641701,0.02377547004874569
7024,7024,0.07763128325396185,0.4226248319255018
7025,7025,0.04922763718236478,0.465316726246514
7026,7026,-0.006930656464787077,0.9269698431500436
7027,7027,-0.06387348662503634,0.1716717652782602
7028,7028,-0.21448756168730032,0.014785002772703292
7030,7030,0.01854144498669852,0.7193994222959837
7031,7031,-0.06293662996047833,0.2223793417795511
7032,7032,0.10823386180541705,0.18782203914085452
7033,7033,0.030575728175232353,0.6724251729793771
7034,7034,-0.26005764813244836,0.000657784814566383
7035,7035,-0.18837178686264444,0.12741885551486556
7036,7036,0.04475125436481209,0.412513115387947
7037,7037,-0.07150945486831528,0.2835577668312101
7038,7038,0.41331410987916506,0.026790587034173217
7039,7039,0.08008511942431262,0.21806122859814683
7040,7040,-0.08130820514349368,0.49323459559060023
7041,7041,-0.06472438942455572,0.33374971990603575
7042,7042,-0.025283575927488755,0.7650770731526052
7043,7043,-0.05243769528126396,0.617456640728579
7044,7044,-0.29283630425707496,0.12629185013588545
7045,7045,-0.04712755901126542,0.45077949315169963
7047,7047,0.021948998465854963,0.8085035230442362
7048,7048,-0.04250178057641962,0.5503835681026674
7049,7049,-0.03649995110106552,0.5765185491568063
7050,7050,-0.2175892570930431,0.23229928398801833
7053,7053,0.11643916569474122,0.13698957083174684
7054,7054,0.0014367934786965186,0.9777403081325444
7055,7055,0.22096923447311667,0.23727001530980682
7056,7056,-0.12315533251785915,0.21866703953976954
7057,7057,-0.048111024219789744,0.4466268910510576
7058,7058,-0.06633814594699361,0.23695413632305964
7059,7059,0.08724911024914084,0.32624418539684075
7060,7060,0.03263992068685795,0.532491584356946
7061,7061,-0.21289482392902848,0.07796197078698305
7062,7062,0.06491168267215208,0.19076705979466413
7063,7063,0.048124721542588844,0.18738742879235368
7064,7064,-0.06927041256710753,0.46476046623345046
7065,7065,-0.08596398190736565,0.49527175317350414
7066,7066,0.19848673013493112,0.16160519007527635
7067,7067,0.0028083960824627496,0.9636320306059245
7068,7068,-0.11020895627851734,0.0518203781801704
7069,7069,0.006364039342822814,0.923528663000703
7070,7070,0.06024000153507503,0.46565342607273874
7071,7071,0.09440342756607745,0.16778697507406515
7072,7072,-0.04443611713929796,0.3727342085548073
7073,7073,0.024569309632984204,0.6875207939828207
7074,7074,-0.011439525625138725,0.8742213440833896
7075,7075,-0.15417910025974813,0.4609188537843233
7076,7076,-0.021257774495282877,0.7039371318456993
7077,7077,0.04473538861618742,0.6123274803628577
7078,7078,0.16626412130701684,0.04663263850720647
7079,7079,-0.05955804232617634,0.22292001638358194
7080,7080,-0.12580243842129457,0.03550072166855355
7081,7081,-0.05752969911668382,0.29190186401090207
7082,7082,-0.17792486344322933,0.030018420619084718
7083,7083,-0.1431877357300655,0.00540986314061168
7084,7084,-0.12294816353587956,0.08545814057212334
7085,7085,0.029866055473177333,0.5518899731889473
7086,7086,0.02206911946632495,0.6875577877310801
7087,7087,0.3773081470547943,0.017490855532371643
7088,7088,0.18200735697641646,0.13909667856608401
7089,7089,0.0003847848272693355,0.9945883141428615
7090,7090,0.007103081829226365,0.8818843730122073
7091,7091,0.05418887535756234,0.25104638202928814
7092,7092,0.07144759570982284,0.2893062657908672
7093,7093,-0.0933176080746474,0.13931383536138842
7094,7094,-0.11630760333596424,0.03978420665246665
7095,7095,0.047737359520238165,0.7892831267540361
7097,7097,-0.032225135892862466,0.5134943072700026
7099,7099,0.05408400422788384,0.2839403376309825
7100,7100,0.04943305640036977,0.3801642015602126
7101,7101,-0.01573877088658371,0.8071083971381343
7102,7102,-0.06302368248484758,0.3987621372299033
7104,7104,-0.039877550575231346,0.48380045736976984
7105,7105,-0.23371034154083947,0.11723794532476907
7106,7106,-0.02580619119175509,0.6451892904397666
7107,7107,0.020990167688557992,0.6501287426043668
7109,7109,0.002816942711468595,0.9626712911412558
7111,7111,-0.12329165498930283,0.0077195046301115075
7112,7112,0.014005973365588176,0.7953803454441022
7113,7113,0.10306079201070739,0.11397260329147306
7114,7114,-0.030023294500392872,0.5750659479156218
7115,7115,0.060671907471332887,0.2799040132427307
7116,7116,0.1760518265875266,0.04181164697903018
7117,7117,-0.09813620834383507,0.0283689416180912
7119,7119,0.0022295618253016514,0.9740510707734917
7120,7120,0.030762133997696672,0.5503139852776695
7121,7121,-0.01658482913813497,0.7941914072172814
7122,7122,-0.022579745771430737,0.6834835701858453
7123,7123,-0.053653209220208886,0.3265643476736053
7124,7124,-0.03408884924231037,0.6229651250673878
7126,7126,-0.02133399020711746,0.8192530078459868
7127,7127,0.030730875703937954,0.6808286725773843
7128,7128,-0.11070957524059954,0.08562288704161018
7129,7129,-0.09893006559363116,0.08190646649847688
7130,7130,-0.03644839964972402,0.6457443362281232
7131,7131,-0.04993040336155641,0.345101525964697
7132,7132,-0.2101859082945241,0.141614955510492
7134,7134,-0.0040341657052920255,0.9469796042160974
7135,7135,-0.07353144200779838,0.12751359655416394
7136,7136,0.06209743902695908,0.27904857540109423
7137,7137,0.0035429584597945762,0.9684135832330355
7139,7139,-0.01673731739834805,0.7893610911230426
7140,7140,0.11079622595015426,0.07612662915740107
7141,7141,-0.05418680690907163,0.5082749786660568
7142,7142,-0.06281094529235709,0.30394526724887605
7143,7143,0.04694940382427282,0.3681617709813404
7144,7144,0.07358631946671235,0.19131741096756505
7145,7145,0.04658770711077942,0.5755938595607321
7146,7146,0.0188957086160364,0.702223978081588
7147,7147,-0.14433983164254727,0.0366823222456018
7148,7148,-0.11046510820372468,0.08765000329753762
7149,7149,-0.052317721296121,0.25795707722675665
7150,7150,-0.06358757469735687,0.3300384593253345
7152,7152,-0.14636561112431945,0.06769624836310356
7153,7153,-0.045052062883076616,0.1753415084785129
7154,7154,-0.14561641401925307,0.04272648546859354
7155,7155,-0.1061755888468845,0.023668887266632146
7156,7156,-0.026546415291489822,0.7975229649701245
7157,7157,0.004348037469219079,0.9677863098237355
7158,7158,-0.15918290145974634,0.01986625129497096
7159,7159,-0.07126311090500659,0.2101395261627257
7160,7160,-0.22415264845932548,0.31625013390240164
7161,7161,-0.11463612200914142,0.01658123417839874
7162,7162,-0.05397893196951031,0.442462797241884
7163,7163,-0.29609027494742257,0.10538270716545954
7164,7164,-0.16736321294405077,0.0032635231130080924
7165,7165,-0.020195903401113213,0.8238531589768687
7166,7166,-0.22078140630869791,0.00038190199425531147
7167,7167,-0.026357837384081373,0.614438463022375
7168,7168,-0.15893980488681514,0.009960878599946144
7169,7169,0.02203459645639505,0.7899938639495634
7170,7170,-0.01590690187326338,0.8122058414441737
7171,7171,-0.012675730885422176,0.8933197403822088
7172,7172,-0.05234166679547769,0.30483667388775637
7173,7173,0.08511129404033468,0.4026089179437743
7174,7174,-0.2060236201620036,0.022992184240136975
7175,7175,0.02871193020086915,0.6966015938390455
7177,7177,-0.17616053950487753,0.20534150482373376
7178,7178,0.06521031488123796,0.6347849598566931
7179,7179,-0.11411624098713968,0.04144798729461884
7180,7180,-0.0758120160414304,0.20913786749309038
7181,7181,0.0030275544801376952,0.9325861611636159
7182,7182,0.17771842909154323,0.36912474358481373
7183,7183,-0.07332009789924498,0.14680498104147532
7184,7184,-0.4198210293999667,0.008880914581506508
7185,7185,0.027678764158333147,0.598252270515486
7187,7187,0.011782488634056953,0.8588475780804565
7188,7188,-0.10287600851475887,0.1372501917828838
7190,7190,-0.08717027991136739,0.013767238153591257
7191,7191,-0.04650460554879565,0.5002827959154885
7192,7192,-0.03115966275296911,0.5996312303862221
7193,7193,-0.051346843250436036,0.29247145361668503
7194,7194,0.03341621808425366,0.4917479299803831
7195,7195,-0.06198361757400139,0.23232793948288222
7196,7196,-0.05629155887062076,0.5288582966834467
7197,7197,-0.022340086920635382,0.7125738358212246
7198,7198,-0.011348448871947081,0.8998217015014747
7199,7199,0.09769855803862093,0.10687866852304999
7200,7200,-0.027219910871451702,0.47764346877763963
7201,7201,0.10114436018438866,0.24212587623708712
7202,7202,0.041159146123716184,0.4389699069772912
7203,7203,-0.013709269597281803,0.7498779096240342
7204,7204,-0.2888476557371398,0.1319151127569358
7205,7205,0.10277121596281003,0.14616461312584225
7206,7206,0.05934958814116453,0.23248928124435722
7207,7207,0.094606839979269,0.16744882070143574
7208,7208,-0.017835138162396902,0.7026942558331407
7209,7209,-0.018471267414565506,0.7511281176722509
7210,7210,-0.1874955511131624,0.049067123584140324
7211,7211,0.028623369773336016,0.6839936402273075
7212,7212,-0.031336026942659245,0.6715545491900992
7213,7213,-0.018959477552281,0.7663895031831474
7214,7214,0.033991724398398926,0.5969960006207164
7215,7215,-0.08928179493333488,0.1301319783208034
7216,7216,-0.091332947640689,0.26422159406434687
7217,7217,-0.007566819054403151,0.9043808936806943
7218,7218,-0.059885470999939905,0.21273502563379654
7219,7219,-0.0027832354065937537,0.9546254739096426
7220,7220,-0.13852383062773055,0.0044223795198716186
7221,7221,0.05572165110966676,0.5498599131846567
7222,7222,-0.03636175749158177,0.4557833949645055
7223,7223,0.05926046666217255,0.2617369060939276
7225,7225,-0.1269879967889116,0.028694311717709697
7226,7226,-0.04722663604759614,0.4267369334814708
7227,7227,-0.02402718149180849,0.6555312727620577
7228,7228,0.2022360139098529,0.2933863701880946
7229,7229,0.052711544191043735,0.6554538335951013
7230,7230,0.06795426654272063,0.30510584880370695
7232,7232,-0.12587486563841477,0.11539181899553637
7233,7233,0.03871698884346064,0.4409111854268509
7234,7234,-0.05014947064961728,0.46722486731544455
7235,7235,-0.04428019293815222,0.38062039088760735
7236,7236,0.006593554898524978,0.9155748453833119
7237,7237,-0.17074703886560672,0.019267687628929886
7238,7238,-0.06040581965275038,0.3536817017659566
7239,7239,-0.03896788722403999,0.6402172487355
7240,7240,-0.017768640940561298,0.6841975282321746
7241,7241,-0.11652220421718873,0.016199102839758547
7242,7242,0.13628311843977015,0.06109908610143316
7243,7243,0.004077283233745899,0.9488855247181189
7244,7244,-0.08533878414516494,0.07775308600901557
7245,7245,-0.00424371702012305,0.9264585939859025
7246,7246,-0.009240754319003841,0.9039975312472405
7247,7247,-0.11647354917360397,0.0463040826084565
7248,7248,-0.06099404743484982,0.2078979312437723
7249,7249,-0.03970040992445689,0.6883095290818169
7251,7251,0.004925817415733391,0.950340567318851
7252,7252,0.09866312845875136,0.23587089021177096
7253,7253,-0.09173011155529043,0.10727847626828288
7255,7255,0.0025520795678322106,0.9638061224887462
7256,7256,0.22793845259154777,0.03756493640216659
7257,7257,-0.17337012928707107,0.12449000048784646
7260,7260,0.07881761728990799,0.10149697031501888
7261,7261,-0.04650638598380996,0.36059344531010185
7264,7264,-0.11723925188036555,0.09403794832600167
7265,7265,-0.005042222783707473,0.8895495637658283
7266,7266,-0.01419998907986253,0.8095148198692879
7267,7267,-0.3418893387985227,0.1336728862988868
7268,7268,0.028549233035598753,0.5930442410831784
7269,7269,0.015039823931950469,0.8252625173709941
7270,7270,-0.1530994298993802,0.010243329674799772
7271,7271,-0.004344509342002922,0.9342261964479331
7272,7272,-0.049351702153369814,0.44635320695417
7273,7273,0.013874868168031629,0.7869817707700366
7274,7274,-0.04989133202555007,0.3243598901132886
7275,7275,0.03018225206420766,0.5581119386023031
7276,7276,0.011240521306403295,0.789054917870603
7277,7277,-0.12836015691233982,0.046948089267477476
7278,7278,0.033247659168379906,0.5030594222533605
7280,7280,0.00968586483134315,0.8781680513055262
7281,7281,0.08339725830023581,0.1333638860073148
7282,7282,-0.06970180505145862,0.0534356190968483
7283,7283,0.033657292213956636,0.4688773261214825
7284,7284,-0.011479009406000884,0.7947735809152355
7285,7285,0.05176500291108699,0.38610699739174925
7286,7286,-0.016356144992877963,0.7360797016057663
7287,7287,0.032314788462449506,0.5195884464566665
7288,7288,-0.036904961838945205,0.5415964159686477
7289,7289,0.07305312091223826,0.4965138538530267
7290,7290,0.04879469345929177,0.32973549184648643
7291,7291,-0.02637175888205956,0.6603921930929211
7292,7292,-0.01104942747654647,0.8243030318998534
7293,7293,-0.09353902576518314,0.35475072946897224
7294,7294,-0.056647245208541364,0.391606239736106
7296,7296,-0.06901956018183597,0.29386070751476107
7297,7297,0.12750269600046504,0.037789141721544406
7298,7298,0.04838357669707283,0.38909396084720516
7299,7299,-0.011957429884706272,0.7801137860612439
7300,7300,0.28760281232946383,0.05963275895896223
7302,7302,0.032896262492796424,0.47012315318395925
7303,7303,-0.2549732705087049,0.05767223049154571
7304,7304,-0.0648102690434822,0.30169198175040196
7305,7305,-0.1432666726494145,0.13389998449755927
7306,7306,0.1350223461596105,0.046847226959615296
7307,7307,-0.046005435052624666,0.6173106536635824
7308,7308,0.049937452273342675,0.5060603229942141
7309,7309,0.11253237877060229,0.3315258454673776
7310,7310,-0.04878079831123694,0.42691827773440005
7311,7311,-0.023457613168712754,0.8117321557206097
7312,7312,-0.14525113184986171,0.014074205828647981
7313,7313,-0.329519463499226,0.07593853959075192
7314,7314,-0.06737821122700449,0.13248552891267087
7315,7315,-0.0368437673953661,0.7060370378414043
7317,7317,-0.007100806142815941,0.9169906033997305
7318,7318,-0.38985131541290574,0.013719096801785666
7319,7319,-0.015047505631161862,0.8155186862885977
7320,7320,0.0635538899539605,0.28182991034236915
7321,7321,-0.09386396902998229,0.013937812921828757
7322,7322,-0.09921889083007218,0.06818591269113833
7323,7323,-0.06754210379311631,0.2481752689069937
7325,7325,0.010107107635105805,0.8011357178170544
7326,7326,-0.10763181810239253,0.17454501482384213
7327,7327,0.20746246652711342,0.021366876276846736
7328,7328,-0.18162655719536058,0.02753392493206254
7329,7329,-0.10626161642781717,0.03816944644399474
7330,7330,-0.14676781460003419,0.007623014302468753
7331,7331,-0.053077893973833445,0.3065106896787055
7332,7332,0.061271591707803275,0.3011878618792201
7333,7333,-0.08665917308543092,0.09748570479494222
7334,7334,-0.015844100770785907,0.7786305016146473
7335,7335,-0.05291022018671576,0.30718323867213765
7336,7336,-0.06754328825505196,0.29604092857906184
7337,7337,0.034705442827449584,0.5289728000695365
7338,7338,-0.2688195991658908,0.00011270668961062171
7339,7339,0.0348966654480245,0.695844050653732
7340,7340,-0.018873279035249935,0.7402946351822166
7341,7341,-0.04985979486628711,0.5892367028552425
7342,7342,-0.0585879979632109,0.19881388594430652
7344,7344,0.0074820721783517286,0.9486530827026082
7345,7345,0.01588196418772192,0.7979145900402377
7347,7347,-0.05234138307833902,0.19330673984909966
7348,7348,0.0030998387798422122,0.9482575950096463
7349,7349,-0.01857221434509171,0.7309961932056741
7350,7350,-0.028996759228026914,0.6628067072120338
7351,7351,0.012473191703495479,0.8249241568110179
7352,7352,0.14348253068004357,0.40222229932635856
7353,7353,0.08328674806291314,0.3903859282215598
7354,7354,0.012089890004299164,0.9180775993221691
7355,7355,-0.03334999424870677,0.540843873241148
7356,7356,-0.06612099890596923,0.6365522192314724
7357,7357,0.047499068837019376,0.5385211228328408
7358,7358,-0.03064717577863374,0.5543044154338621
7359,7359,0.17677938497836365,0.21873071205209593
7360,7360,0.058255799000408004,0.22913506757726015
7361,7361,0.009352765036038768,0.8730191615774867
7362,7362,-0.03760881039056807,0.5541245804490691
7363,7363,0.010412603307647927,0.803109803394372
7364,7364,-0.021208967693260306,0.7317079231864718
7365,7365,0.03054983968617231,0.6065299534860088
7366,7366,-0.014725363611342246,0.799887206404609
7367,7367,-0.06576211055738135,0.046600888351740574
7368,7368,-0.05330984623092405,0.33778184942576217
7369,7369,0.09431343723834384,0.3603082952035459
7370,7370,0.0271811930744863,0.8130629097115184
7372,7372,-0.06964846736943997,0.29642126737871655
7373,7373,-0.020873221338957304,0.7902493207473023
7374,7374,-0.0023915815385340267,0.9938075900528358
7375,7375,0.157398820512606,0.3787425096722934
7376,7376,0.04081840173041673,0.4411276397787792
7377,7377,-0.01135535964120038,0.8686535709864439
7378,7378,0.037269649169106245,0.6692753950218878
7379,7379,0.056132850557317315,0.3690763644438746
7380,7380,0.019767083219953463,0.6454683158651564
7381,7381,-0.015081329702645974,0.8410790364663978
7382,7382,0.039611401134648894,0.6342621748493957
7383,7383,-0.054557936522220185,0.36866728445411245
7385,7385,0.03301870230878379,0.5252753758798094
7386,7386,-0.10481491469738713,0.046061505259524765
7387,7387,-0.016099181972852428,0.8034460005996165
7388,7388,-0.06173947854428219,0.1875276805381288
7389,7389,-0.009729964096830024,0.8804325225973362
7390,7390,0.03856455288014926,0.5306259881947064
7391,7391,0.0228913658769061,0.6773694357379917
7392,7392,0.016888438374381032,0.7778921805089266
7393,7393,0.015088747167091299,0.8069774070135367
7396,7396,0.0292320101916701,0.6403564661685384
7397,7397,-0.062060168717772646,0.227075081469389
7398,7398,0.02741967793490252,0.6988521669969192
7399,7399,-0.07347028022455504,0.1532037460052028
7401,7401,-0.028656647624968112,0.62686027887747
7403,7403,-0.03943690790882037,0.47735867914054164
7404,7404,0.17709871469971272,0.01583742212791934
7405,7405,0.019091132216794815,0.783889467711412
7406,7406,0.01579512417927198,0.7336521410055308
7407,7407,0.16284831641550213,0.1603611452898369
7408,7408,-0.08243474871427292,0.44743413258828757
7409,7409,-0.0712586511480926,0.1796421226229976
7410,7410,0.23865181582582284,0.5094011560183236
7411,7411,0.016658622046959337,0.8108470982619096
7412,7412,-0.030725327414794945,0.5376662703678582
7413,7413,0.07103200947642296,0.6122799289979957
7414,7414,-0.08303410859911642,0.12932479667657346
7415,7415,0.03454035599532812,0.6164751919835545
7416,7416,-0.11112034424204298,0.058396284243364786
7417,7417,-0.058141158186523434,0.2930320871633452
7418,7418,0.016541867314912473,0.763273839826528
7419,7419,0.008619337423406925,0.9006158299466467
7420,7420,-0.0752256301775347,0.22847151413994504
7421,7421,0.053931523517830815,0.7277971579891898
7422,7422,0.005752156944814235,0.9390205113293629
7423,7423,-0.02555207991773667,0.7126845796665451
7424,7424,0.022034057256131945,0.7925557964228316
7425,7425,0.015034128793768087,0.8365244170034956
7426,7426,-0.006524706108649303,0.9058463282677841
7427,7427,0.05896119666262134,0.28384386887725754
7428,7428,-0.08731289497177253,0.13266584793616543
7429,7429,-0.07046736714179502,0.2645844703355086
7430,7430,0.03596846075836568,0.5699951672520518
7431,7431,-0.033582765732747655,0.49570582098593186
7432,7432,-0.08895548492615868,0.10706480282463389
7433,7433,-0.0010909323292782602,0.9871235128275786
7434,7434,0.0269202439457894,0.6579930476513589
7435,7435,-0.033444106413939245,0.7590862449729285
7436,7436,0.03266038204560484,0.6851851505501833
7437,7437,-0.04998170991497464,0.6630099999854411
7438,7438,-0.14251879842434123,0.13150498904890975
7439,7439,-0.030477161086820637,0.6324923342871733
7440,7440,-0.13750044233470282,0.0252985150854372
7441,7441,0.05793097805135883,0.4591996934006749
7442,7442,-0.07916861636910011,0.1129711543825718
7443,7443,-0.012626262997834203,0.7958935823185598
7444,7444,0.03655943577788534,0.5323788146202119
7445,7445,-0.28099119558869123,0.11007858201337681
7446,7446,0.06473494882306419,0.3317259366999703
7447,7447,-0.1361750502429082,0.07593338336656419
7448,7448,-0.09097749986897963,0.013138678193346813
7449,7449,-0.01500789797199742,0.7892629593380733
7450,7450,-0.221173423511285,0.08776327257416992
7451,7451,-0.14737873201940133,0.0025840584755949317
7452,7452,-0.11898011300722366,0.5547200642178398
7453,7453,-0.18239887150813372,0.07395736233098454
7454,7454,-0.1283666376644068,0.06349583624812312
7455,7455,0.005264449447817121,0.9329010780112714
7456,7456,-0.03983504288120199,0.40728088561269316
7457,7457,-0.029883378859795418,0.5357704463522553
7458,7458,-0.22670401224552705,0.3281235633564171
7459,7459,-0.09243369002832225,0.09979566363164093
7460,7460,-0.3351865992518013,0.09379776184340885
7461,7461,-0.04603745605729381,0.4156288704895704
7462,7462,0.020825588848634613,0.7332460594217012
7463,7463,-0.043999571552923555,0.4474451429424756
7464,7464,0.028263019545700985,0.8513644931314753
7465,7465,-0.02967244171311556,0.6348391236161408
7466,7466,-0.16637169344888703,0.015780530350724447
7468,7468,-0.06306036491792977,0.3353897767130781
7469,7469,0.016385740831762696,0.7668678006314292
7470,7470,0.15000300820874735,0.07020759447792378
7471,7471,-0.02973264172663348,0.6048914816692355
7472,7472,0.2459386883677217,0.00990527272916583
7473,7473,-0.10991395524973502,0.02554877232704363
7474,7474,-0.012499167533621458,0.7927219788920192
